smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight
1200.0,-785.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-186385954043.0,9228621.50671,-186383426559.0,-186377859284.0,-186399103772.0,-186396971762.0,-186378474803.0,4.0,85167454914200.0,1.68189591158e-14,27,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-186806138556.0,6382954.18479,-186804459779.0,-186800378697.0,-186815255969.0,-186813693316.0,-186800934084.0,4.0,40742104125100.0,1.68189591158e-14,53,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-187257773665.0,34031590.9369,-187246880816.0,-187231290296.0,-187306042734.0,-187298690290.0,-187232107030.0,4.0,1158149181690000.0,1.68189591158e-14,79,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-187681208268.0,66877293.3468,-187668429994.0,-187614212658.0,-187773760426.0,-187758604594.0,-187621701526.0,4.0,4472572365400000.0,1.68189591158e-14,105,0.125,0.124999019428,0.125,0.00195310967856
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-226864927888000.0,35370425.0772,-226864913343000.0,-226864904845000.0,-226864980021000.0,-226864970975000.0,-226864905163000.0,4.0,1251066970140000.0,1.68189591158e-14,22,0.125,0.125000371941,0.25,0.00390626162316
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-226865357292000.0,22172946.3339,-226865355053000.0,-226865332889000.0,-226865386175000.0,-226865382136000.0,-226865335585000.0,4.0,491639549124000.0,1.68189591158e-14,48,0.25,0.125000371941,0.25,0.00781252324632
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-226865770164000.0,8374778.84862,-226865773613000.0,-226865757700000.0,-226865775731000.0,-226865775469000.0,-226865760031000.0,4.0,70136920763300.0,1.68189591158e-14,74,0.25,0.125000371941,0.25,0.00781252324632
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-226866182120000.0,23590651.442,-226866174096000.0,-226866163801000.0,-226866216489000.0,-226866210649000.0,-226866164826000.0,4.0,556518835460000.0,1.68189591158e-14,100,0.25,0.125000371941,0.125,0.00390626162316
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-250095353269000.0,16283784.122,-250095349987000.0,-250095338960000.0,-250095374142000.0,-250095371745000.0,-250095339389000.0,4.0,265161625331000.0,1.68189591158e-14,17,0.125,0.250000743882,0.25,0.00781252324632
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-250095795613000.0,21970987.3852,-250095794958000.0,-250095772286000.0,-250095820248000.0,-250095818280000.0,-250095773861000.0,4.0,482724286682000.0,1.68189591158e-14,43,0.25,0.250000743882,0.25,0.0156250464926
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-250096232664000.0,36965944.919,-250096236261000.0,-250096191881000.0,-250096266254000.0,-250096265553000.0,-250096194741000.0,4.0,1366481083760000.0,1.68189591158e-14,69,0.25,0.250000743882,0.25,0.0156250464926
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-250096619914000.0,21479672.2648,-250096610849000.0,-250096606022000.0,-250096651935000.0,-250096645899000.0,-250096606620000.0,4.0,461376320603000.0,1.68189591158e-14,95,0.25,0.250000743882,0.125,0.00781252324632
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-273325788558000.0,6232331.33111,-273325788449000.0,-273325782292000.0,-273325795043000.0,-273325794683000.0,-273325782586000.0,4.0,38841953820700.0,1.68189591158e-14,12,0.125,0.250000608631,0.25,0.00781251901972
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-273326243144000.0,30679193.6163,-273326228828000.0,-273326225865000.0,-273326289053000.0,-273326280311000.0,-273326226018000.0,4.0,941212920945000.0,1.68189591158e-14,38,0.25,0.250000608631,0.25,0.0156250380394
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-273326677543000.0,13596715.9764,-273326679582000.0,-273326661902000.0,-273326689107000.0,-273326689053000.0,-273326663180000.0,4.0,184870685344000.0,1.68189591158e-14,64,0.25,0.250000608631,0.25,0.0156250380394
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-273327110255000.0,45980099.3074,-273327110964000.0,-273327056566000.0,-273327162524000.0,-273327157650000.0,-273327061866000.0,4.0,2114169532320000.0,1.68189591158e-14,90,0.25,0.250000608631,0.125,0.00781251901972
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296556206909000.0,14316075.3898,-296556204194000.0,-296556193230000.0,-296556226017000.0,-296556223477000.0,-296556194141000.0,4.0,204950014567000.0,1.68189591158e-14,7,0.125,0.249999256118,0.25,0.00781247675368
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296556647056000.0,10232636.2869,-296556645832000.0,-296556635874000.0,-296556660685000.0,-296556658519000.0,-296556637307000.0,4.0,104706845380000.0,1.68189591158e-14,33,0.25,0.249999256118,0.25,0.0156249535074
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296557083110000.0,22911781.389,-296557076330000.0,-296557063927000.0,-296557115851000.0,-296557110618000.0,-296557065092000.0,4.0,524949726419000.0,1.68189591158e-14,59,0.25,0.249999256118,0.25,0.0156249535074
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296557528760000.0,63421516.2368,-296557512251000.0,-296557473908000.0,-296557616630000.0,-296557603958000.0,-296557476675000.0,4.0,4022288721770000.0,1.68189591158e-14,85,0.25,0.249999256118,0.125,0.00781247675368
1200.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-319786395663000.0,13698186.1659,-319786391338000.0,-319786384533000.0,-319786415445000.0,-319786412169000.0,-319786385214000.0,4.0,187640304235000.0,1.68189591158e-14,2,0.125,0.124999019428,0.25,0.00390621935712
1200.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-319786843501000.0,20726503.7081,-319786852893000.0,-319786812514000.0,-319786855703000.0,-319786855474000.0,-319786818379000.0,4.0,429587955963000.0,1.68189591158e-14,28,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-319787268515000.0,44346217.8784,-319787249244000.0,-319787240847000.0,-319787334725000.0,-319787322198000.0,-319787241812000.0,4.0,1966587040120000.0,1.68189591158e-14,54,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-319787690051000.0,38355244.7403,-319787692676000.0,-319787640885000.0,-319787733968000.0,-319787728551000.0,-319787647877000.0,4.0,1471124799090000.0,1.68189591158e-14,80,0.25,0.124999019428,0.125,0.00390621935712
1200.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-546465380759000.0,35111892.3677,-546465365086000.0,-546465359584000.0,-546465433280000.0,-546465423115000.0,-546465360345000.0,4.0,1232844985640000.0,1.68189591158e-14,23,0.125,0.125000371941,0.25,0.00390626162316
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-546465816920000.0,38693466.9111,-546465807120000.0,-546465785886000.0,-546465867552000.0,-546465861436000.0,-546465786122000.0,4.0,1497184381600000.0,1.68189591158e-14,49,0.25,0.125000371941,0.25,0.00781252324632
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-546466218303000.0,13108530.4911,-546466215076000.0,-546466207214000.0,-546466235844000.0,-546466233578000.0,-546466207545000.0,4.0,171833571635000.0,1.68189591158e-14,75,0.25,0.125000371941,0.125,0.00390626162316
1200.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-569695805204000.0,12719046.1517,-569695805389000.0,-569695790228000.0,-569695819812000.0,-569695818380000.0,-569695791771000.0,4.0,161774135010000.0,1.68189591158e-14,18,0.125,0.250000743882,0.25,0.00781252324632
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-569696236696000.0,31848726.4375,-569696225596000.0,-569696212495000.0,-569696283097000.0,-569696275279000.0,-569696213653000.0,4.0,1014341375690000.0,1.68189591158e-14,44,0.25,0.250000743882,0.25,0.0156250464926
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-569696653061000.0,37934125.1869,-569696636646000.0,-569696629800000.0,-569696709150000.0,-569696699287000.0,-569696629815000.0,4.0,1438997853700000.0,1.68189591158e-14,70,0.25,0.250000743882,0.125,0.00781252324632
1200.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-592926283569000.0,31318622.86,-592926279019000.0,-592926250307000.0,-592926325932000.0,-592926318938000.0,-592926254571000.0,4.0,980856137849000.0,1.68189591158e-14,13,0.125,0.250000608631,0.25,0.00781251901972
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-592926719943000.0,12572212.5184,-592926720332000.0,-592926704287000.0,-592926734822000.0,-592926732937000.0,-592926706406000.0,4.0,158060527607000.0,1.68189591158e-14,39,0.25,0.250000608631,0.25,0.0156250380394
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-592927144368000.0,35940797.3672,-592927155624000.0,-592927094166000.0,-592927172059000.0,-592927171535000.0,-592927101444000.0,4.0,1291740915390000.0,1.68189591158e-14,65,0.25,0.250000608631,0.125,0.00781251901972
1200.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-616156686367000.0,23306581.8954,-616156680856000.0,-616156665121000.0,-616156718634000.0,-616156713894000.0,-616156666555000.0,4.0,543196759648000.0,1.68189591158e-14,8,0.125,0.249999256118,0.25,0.00781247675368
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-616157094877000.0,28492513.9851,-616157090360000.0,-616157068139000.0,-616157130647000.0,-616157126726000.0,-616157069350000.0,4.0,811823353190000.0,1.68189591158e-14,34,0.25,0.249999256118,0.25,0.0156249535074
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-616157552225000.0,41786533.6381,-616157566872000.0,-616157491458000.0,-616157583697000.0,-616157582365000.0,-616157501579000.0,4.0,1746114393490000.0,1.68189591158e-14,60,0.25,0.249999256118,0.125,0.00781247675368
1200.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-639386859973000.0,22328365.3573,-639386861689000.0,-639386833518000.0,-639386882995000.0,-639386881509000.0,-639386836034000.0,4.0,498555899529000.0,1.68189591158e-14,3,0.125,0.124999019428,0.25,0.00390621935712
1200.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-639387292558000.0,45412099.4392,-639387278040000.0,-639387257750000.0,-639387356402000.0,-639387346965000.0,-639387258475000.0,4.0,2062258775470000.0,1.68189591158e-14,29,0.25,0.124999019428,0.25,0.00781243871424
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-639387684490000.0,9567766.52951,-639387684265000.0,-639387674805000.0,-639387694624000.0,-639387694007000.0,-639387675287000.0,4.0,91542156363200.0,1.68189591158e-14,55,0.25,0.124999019428,0.125,0.00390621935712
1200.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-866065821516000.0,20565840.5577,-866065820540000.0,-866065800791000.0,-866065844191000.0,-866065842550000.0,-866065801846000.0,4.0,422953797845000.0,1.68189591158e-14,24,0.125,0.125000371941,0.25,0.00390626162316
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-866066281678000.0,62506629.7709,-866066273051000.0,-866066217164000.0,-866066363446000.0,-866066352741000.0,-866066222693000.0,4.0,3907078765320000.0,1.68189591158e-14,50,0.25,0.125000371941,0.125,0.00390626162316
1200.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-889296275771000.0,46619483.9836,-889296264597000.0,-889296237730000.0,-889296336161000.0,-889296329064000.0,-889296238122000.0,4.0,2173376286900000.0,1.68189591158e-14,19,0.125,0.250000743882,0.25,0.00781252324632
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-889296718582000.0,34812082.0158,-889296731518000.0,-889296668025000.0,-889296743268000.0,-889296742741000.0,-889296676314000.0,4.0,1211881054280000.0,1.68189591158e-14,45,0.25,0.250000743882,0.125,0.00781252324632
1200.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-912526715423000.0,35659059.222,-912526720166000.0,-912526672663000.0,-912526748698000.0,-912526747482000.0,-912526676726000.0,4.0,1271568504600000.0,1.68189591158e-14,14,0.125,0.250000608631,0.25,0.00781251901972
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-912527123561000.0,34058499.659,-912527116205000.0,-912527090524000.0,-912527171310000.0,-912527163103000.0,-912527094319000.0,4.0,1159981399020000.0,1.68189591158e-14,40,0.25,0.250000608631,0.125,0.00781251901972
1200.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-935757104422000.0,12926717.4912,-935757100053000.0,-935757094655000.0,-935757122928000.0,-935757120030000.0,-935757094932000.0,4.0,167100025096000.0,1.68189591158e-14,9,0.125,0.249999256118,0.25,0.00781247675368
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-935757585558000.0,51380584.9714,-935757588889000.0,-935757529183000.0,-935757635272000.0,-935757633343000.0,-935757533110000.0,4.0,2639964512010000.0,1.68189591158e-14,35,0.25,0.249999256118,0.125,0.00781247675368
1200.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-958987307391000.0,26471434.8789,-958987304540000.0,-958987279350000.0,-958987341132000.0,-958987336990000.0,-958987281782000.0,4.0,700736864549000.0,1.68189591158e-14,4,0.125,0.124999019428,0.25,0.00390621935712
1200.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-958987715886000.0,17761976.6099,-958987710996000.0,-958987700518000.0,-958987741033000.0,-958987737109000.0,-958987701508000.0,4.0,315487813091000.0,1.68189591158e-14,30,0.25,0.124999019428,0.125,0.00390621935712
1200.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1185666305530000.0,79045656.0969,-1185666287520000.0,-1185666235770000.0,-1185666411310000.0,-1185666397530000.0,-1185666238740000.0,4.0,6248215747790000.0,1.68189591158e-14,25,0.125,0.125000371941,0.125,0.00195313081158
1200.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2772623.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1208896715990000.0,30484363.4764,-1208896714050000.0,-1208896689460000.0,-1208896746420000.0,-1208896745160000.0,-1208896689550000.0,4.0,929296416561000.0,1.68189591158e-14,20,0.125,0.250000743882,0.125,0.00390626162316
1200.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1232127147700000.0,20632289.3823,-1232127144090000.0,-1232127127520000.0,-1232127175090000.0,-1232127171470000.0,-1232127128980000.0,4.0,425691365153000.0,1.68189591158e-14,15,0.125,0.250000608631,0.125,0.00390625950986
1200.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,924208.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1255357543370000.0,28610920.2996,-1255357529980000.0,-1255357527310000.0,-1255357586190000.0,-1255357578020000.0,-1255357527450000.0,4.0,818584760388000.0,1.68189591158e-14,10,0.125,0.249999256118,0.125,0.00390623837684
1200.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1278587741840000.0,25141315.6244,-1278587739300000.0,-1278587714550000.0,-1278587774190000.0,-1278587769970000.0,-1278587717240000.0,4.0,632085751324000.0,1.68189591158e-14,5,0.125,0.124999019428,0.125,0.00195310967856
