smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,prefix
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2902189400.54,92547716.3666,-2882641214.93,-2749607147.91,-3049542241.07,-3026607423.77,-2769618431.39,10.0,8565079804680000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,236
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2909295073.12,47775450.2807,-2919112509.35,-2828752147.77,-2962114870.58,-2960301254.94,-2831550007.49,10.0,2282493649520000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,405
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2925051484.14,74789891.5119,-2944143947.75,-2810803708.58,-3039721836.49,-3017938054.35,-2821432407.78,10.0,5593527872360000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,419
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2938370563.55,52807076.0179,-2945401114.27,-2821132376.38,-3017626563.07,-3004865215.09,-2861224677.42,10.0,2788587277560000.0,6.6445189699799995e-15,0.00154320799805,0.0555555555556,0.111111111111,0.249999695685,311
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2960450692.8,45977906.7115,-2970509123.77,-2878959476.85,-3026146941.95,-3022856349.52,-2897819093.16,10.0,2113967905570000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,327
1200.0,-685.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2967756478.5,63537300.0939,-2936842647.84,-2892748133.82,-3067025488.39,-3063144637.15,-2905687998.6,10.0,4036988503220000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,364
1200.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2968418379.81,65276940.8546,-2982776531.12,-2880522166.19,-3087208547.53,-3057175078.83,-2886807911.76,10.0,4261079007340000.0,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,290
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2992961033.79,53765562.8886,-2976101058.89,-2909469879.95,-3104068095.06,-3074803710.85,-2929781585.04,10.0,2890735752730000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,272
1200.0,-285.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2994639982.69,87405543.1136,-3021068308.74,-2810980867.52,-3093216425.61,-3092519901.14,-2853730729.76,10.0,7639728966980000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,198
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3005213557.76,47749915.807,-3015547075.22,-2907279837.62,-3064202652.69,-3055465562.43,-2931822813.62,10.0,2280054459580000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,352
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3014046509.45,63676170.764,-3003343349.72,-2940583296.01,-3167046472.18,-3122127494.23,-2946024790.85,10.0,4054654723170000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,457
1200.0,-785.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3017420568.66,77914023.3652,-3019521554.08,-2891094079.07,-3127037623.38,-3114068556.34,-2894985219.1,10.0,6070595036950000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,143
1200.0,-285.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3031732827.4,86268853.852,-3044763695.05,-2866126085.6,-3134278996.75,-3120806454.96,-2892537221.84,10.0,7442315144940000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,418
1200.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3041710291.81,116272144.486,-3059614010.32,-2822727735.58,-3196853120.63,-3170837044.01,-2851804728.51,10.0,1.35192115835e+16,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,235
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3059448276.62,53321873.9844,-3066013440.33,-2976929086.91,-3137121925.84,-3136606658.06,-2986875642.77,10.0,2843222245210000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,404
1200.0,-185.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3063918979.86,84043741.2087,-3067168857.68,-2901072694.04,-3227260471.0,-3175896903.74,-2946333519.8,10.0,7063350436360000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,289
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3073404914.18,90218617.0418,-3088952803.42,-2918944788.01,-3188036032.44,-3184734210.79,-2943518977.17,10.0,8139398860930000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,326
1200.0,-685.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3073722075.23,79613399.2582,-3082621971.44,-2972699783.14,-3216311422.91,-3184384306.65,-2975151038.9,10.0,6338293341450000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,234
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3080171251.06,59271367.0705,-3080028426.14,-3002900268.51,-3163745185.29,-3155573230.89,-3005130292.56,10.0,3513094954400000.0,6.6445189699799995e-15,0.000771601703097,0.0555555555556,0.111111111111,0.124999475902,351
1200.0,-785.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3087812891.88,70927896.8146,-3094904661.19,-2952306258.76,-3187083825.98,-3174046896.62,-2985486894.97,10.0,5030766546540000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,363
1200.0,-385.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3088016065.73,73439696.1094,-3115608684.12,-2929703822.47,-3165833638.15,-3156627764.48,-2968753866.83,10.0,5393388964640000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,197
1200.0,-885.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3118976221.06,58061026.3509,-3112715225.8,-3032242358.97,-3192326815.45,-3189793994.53,-3041503391.77,10.0,3371082780920000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,142
1200.0,-85.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3124908148.32,96318483.8495,-3178906486.12,-2963304090.35,-3207830796.98,-3201632088.81,-2975776640.3,10.0,9277250331060000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,380
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3133643595.08,73659190.7334,-3118765786.88,-3049173093.27,-3257989380.92,-3249424404.25,-3053023545.1,9.0,5425676379500000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,271
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3138992307.74,61492488.2618,-3133924680.71,-3035683064.9,-3257985531.16,-3228565882.49,-3057306885.99,10.0,3781326112630000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,403
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3141891801.92,61972672.4239,-3160184715.16,-3045872165.27,-3247576271.65,-3220243291.51,-3055203785.27,10.0,3840612127360000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,456
1200.0,-385.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3143709967.78,70298415.9806,-3173180294.35,-3044656503.73,-3239581350.4,-3220235999.82,-3045318785.79,9.0,4941867289380000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,417
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3186379144.38,83278087.075,-3191555229.52,-3062369745.82,-3362565236.55,-3302260348.96,-3078137671.17,10.0,6935239786880000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,233
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3202887153.69,102194766.274,-3188492140.38,-3074557040.58,-3400152013.47,-3352130578.65,-3089423001.82,10.0,1.04437702539e+16,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,325
1200.0,-485.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3216917869.73,109355317.531,-3189408583.22,-3101438743.33,-3386467899.45,-3373433295.13,-3102979471.84,10.0,1.19585854723e+16,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,196
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3216999551.04,64290702.5364,-3218244827.13,-3102436923.56,-3308214066.77,-3305228834.34,-3125629965.98,10.0,4133294432630000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,455
1200.0,-285.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3219734434.43,97769138.3035,-3245900864.83,-3051979862.95,-3330822799.56,-3323230907.42,-3068249258.86,10.0,9558804404620000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,288
1200.0,-885.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3224109388.96,38688968.558,-3230246104.67,-3156147614.58,-3276668215.34,-3273126091.33,-3167274761.94,10.0,1496836288080000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,362
1200.0,-485.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3239705030.45,92073096.7134,-3209207368.28,-3119385136.16,-3423254210.07,-3393829381.97,-3143526844.23,10.0,8477455138390000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,416
1200.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3240084778.55,68517337.4739,-3212627159.31,-3137634602.86,-3346901552.91,-3335269638.0,-3159720772.85,10.0,4694625534510000.0,6.6445189699799995e-15,0.000771605877516,0.0555555555556,0.111111111111,0.125000152158,250
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3253653527.06,68783721.5796,-3251600336.83,-3150797036.42,-3407100453.53,-3356296149.19,-3165474850.69,10.0,4731200354350000.0,6.6445189699799995e-15,0.00154320340619,0.111111111111,0.111111111111,0.124999475902,402
1200.0,-985.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3276781308.59,80567475.7743,-3274263733.69,-3166178588.03,-3399452989.38,-3397022250.57,-3177071546.59,10.0,6491118152640000.0,6.6445189699799995e-15,0.000771605877516,0.0555555555556,0.111111111111,0.125000152158,141
1200.0,-985.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3276963904.24,74404865.7667,-3273394498.95,-3128384174.84,-3396002239.02,-3382140862.45,-3167828549.52,10.0,5536084049760000.0,6.6445189699799995e-15,0.00154320799805,0.0555555555556,0.111111111111,0.249999695685,361
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3285953687.49,79774776.4099,-3270068709.71,-3150545093.65,-3435055235.12,-3405313900.15,-3176817764.01,10.0,6364014951240000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,379
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3293036960.97,52297068.33,-3292038031.89,-3200818783.01,-3389738624.72,-3368849777.06,-3224952428.53,10.0,2734983355910000.0,6.6445189699799995e-15,0.000771603999027,0.0555555555556,0.0555555555556,0.249999695685,470
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3304813865.52,57803288.8006,-3285857448.31,-3223679704.46,-3382639725.72,-3378832558.27,-3230172091.81,10.0,3341220196160000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,287
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3316072641.8,72139363.5675,-3313556707.25,-3210498569.83,-3438514438.92,-3415448834.17,-3212316619.05,10.0,5204087775920000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,378
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3325639445.23,54322842.597,-3333648075.68,-3247566906.91,-3415170558.57,-3394846923.64,-3252937219.43,10.0,2950971227810000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,195
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3331097489.65,84421523.4651,-3308787524.34,-3239878173.24,-3526532911.36,-3467807809.66,-3246681300.19,10.0,7126993624170000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,232
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3334837719.44,59978847.8887,-3313977297.89,-3252213764.71,-3473288569.82,-3430126076.4,-3273179361.6,10.0,3597462194050000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,454
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3339502458.89,74361677.0021,-3315263789.22,-3240092639.07,-3487900475.81,-3460584555.7,-3261191775.93,10.0,5529659006560000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,324
1200.0,-585.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3355827554.34,88397533.6277,-3333216609.66,-3176451006.51,-3461786861.04,-3456896230.53,-3233687954.34,10.0,7814123951460000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,415
1200.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3386146635.9,49266886.9117,-3411681710.5,-3306225786.48,-3436382888.69,-3432033089.83,-3309850465.73,10.0,2427226145970000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,249
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3387546059.38,95123240.0913,-3367696723.25,-3266635610.32,-3559778632.68,-3549755538.01,-3275796182.01,10.0,9048430805470000.0,6.6445189699799995e-15,0.000771601703097,0.0555555555556,0.111111111111,0.124999475902,401
1200.0,-185.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3397058284.2,41218265.7925,-3398286455.61,-3330978891.35,-3447866956.33,-3442535344.64,-3339493471.17,10.0,1698945434940000.0,6.6445189699799995e-15,0.00154320799805,0.111111111111,0.0555555555556,0.249999695685,469
1200.0,-785.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3405508777.11,80101835.9955,-3381342775.11,-3308261822.92,-3581969312.39,-3529897441.57,-3327106493.73,10.0,6416304129840000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,323
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3419149099.91,106738835.978,-3458216142.08,-3264672602.84,-3549268869.93,-3533188512.36,-3271945307.28,10.0,1.13931791058e+16,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,286
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3431020455.85,73179881.1126,-3436619758.45,-3333849519.11,-3561681540.8,-3540041528.7,-3338150875.24,10.0,5355294999650000.0,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,231
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3441753463.38,88526866.0415,-3449323301.44,-3293839335.44,-3566023522.21,-3551752624.91,-3299914542.9,10.0,7837006011140000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,414
1200.0,-85.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3453336658.52,72110497.4431,-3458465492.64,-3321742995.81,-3540241996.74,-3538243187.33,-3335562397.04,10.0,5199923841490000.0,6.6445189699799995e-15,0.00154321175503,0.0555555555556,0.111111111111,0.250000304315,340
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3471933674.4,62881174.3391,-3459356825.87,-3382464115.72,-3572381037.96,-3552250395.1,-3386014416.81,10.0,3954042086270000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,453
1200.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3473776648.6,77268558.2691,-3471516114.79,-3361819262.83,-3578490922.47,-3567665383.78,-3365909408.31,10.0,5970430096990000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,194
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3479942309.91,66482319.4935,-3479308400.33,-3384297424.32,-3577991549.5,-3565627218.43,-3399059966.57,10.0,4419898805240000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,377
1200.0,-285.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3480662414.75,46204916.2867,-3481073006.95,-3427449294.02,-3577070571.02,-3547972029.52,-3428536828.97,10.0,2134894289060000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,248
1200.0,-885.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3488130167.09,52592842.0795,-3492985641.89,-3402959926.49,-3568398439.88,-3561364116.59,-3415980427.44,10.0,2766007038000000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,322
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3489494369.84,79995607.3324,-3480957369.65,-3377360149.32,-3644248072.42,-3616368666.07,-3388811587.76,10.0,6399297192480000.0,6.6445189699799995e-15,0.000771601703097,0.111111111111,0.0555555555556,0.124999475902,452
1200.0,-785.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3514900360.45,59662815.2388,-3521459428.93,-3379188814.36,-3576366517.62,-3572893799.46,-3416098130.02,10.0,3559651522220000.0,6.6445189699799995e-15,0.00154321175503,0.111111111111,0.111111111111,0.125000152158,193
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3517273237.88,57068996.7864,-3536899525.27,-3389952553.63,-3567776069.91,-3565054051.2,-3416106345.29,10.0,3256870394200000.0,6.6445189699799995e-15,0.00154320799805,0.111111111111,0.0555555555556,0.249999695685,468
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3522052197.06,80972789.1184,-3533734911.68,-3384991015.42,-3655685529.47,-3635405471.89,-3409294454.54,10.0,6556592577610000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,285
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3549150421.6,61148283.5058,-3554568634.93,-3444231641.26,-3623869637.81,-3618105787.11,-3461904771.12,10.0,3739112575700000.0,6.6445189699799995e-15,0.00308641599611,0.111111111111,0.111111111111,0.249999695685,413
1200.0,-485.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3551101039.81,74778754.6801,-3557603815.27,-3402034330.71,-3691794311.64,-3650274460.87,-3443189021.22,10.0,5591862151510000.0,6.6445189699799995e-15,0.00308642434495,0.111111111111,0.111111111111,0.250000371941,376
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3564103867.23,78495541.5055,-3576060175.0,-3436207787.15,-3688307615.1,-3675267313.28,-3455379261.95,10.0,6161550036240000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,430
1200.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3596680741.0,69877150.5591,-3589011787.77,-3489986173.68,-3715595446.56,-3699339078.18,-3509771966.56,10.0,4882816170260000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,339
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3621196027.92,56699386.4854,-3632143740.36,-3496993158.24,-3703045669.15,-3685327621.15,-3533638394.44,10.0,3214820427820000.0,6.6445189699799995e-15,0.000385800851548,0.0555555555556,0.0555555555556,0.124999475902,451
1200.0,-985.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3625897487.25,58176387.5595,-3623758322.92,-3557535600.93,-3718974441.7,-3716503067.92,-3559166361.39,10.0,3384492069470000.0,6.6445189699799995e-15,0.00154321217247,0.0555555555556,0.111111111111,0.250000371941,321
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3630831803.02,71567709.7408,-3623625567.91,-3535664693.27,-3802111220.02,-3740874555.45,-3553472597.81,10.0,5121937077540000.0,6.6445189699799995e-15,0.00308642351006,0.111111111111,0.111111111111,0.250000304315,284
