npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix
522.0,-194.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-239085850155000.0,497955.100708,-239085850168000.0,-239085849535000.0,-239085850748000.0,-239085850670000.0,-239085849621000.0,4.0,247959282321.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,874
522.0,-194.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-239085864729000.0,1551353.9664,-239085865243000.0,-239085862459000.0,-239085865970000.0,-239085865861000.0,-239085862877000.0,4.0,2406699129080.0,7.41636388913e-13,0.00068735299944,0.111374407583,0.111084337349,0.0555573594831,974
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632844078000.0,1616375.63205,-240632844678000.0,-240632841734000.0,-240632845223000.0,-240632845201000.0,-240632842116000.0,4.0,2612670183880.0,7.41636388913e-13,0.000687152136495,0.111374407583,0.111084337349,0.0555411241355,85
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632858103000.0,1261427.45093,-240632857829000.0,-240632856972000.0,-240632859784000.0,-240632859567000.0,-240632857024000.0,4.0,1591199213970.0,7.41636388913e-13,0.00137450513593,0.111374407583,0.111084337349,0.111098483619,185
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632873282000.0,392078.712825,-240632873353000.0,-240632872742000.0,-240632873680000.0,-240632873635000.0,-240632872830000.0,4.0,153725717051.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,285
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632888628000.0,1008695.12776,-240632888700000.0,-240632887418000.0,-240632889696000.0,-240632889617000.0,-240632887540000.0,4.0,1017465860760.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,385
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632903895000.0,1320922.58258,-240632904002000.0,-240632902183000.0,-240632905392000.0,-240632905204000.0,-240632902435000.0,4.0,1744836469160.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,485
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632918477000.0,781922.789392,-240632918314000.0,-240632917834000.0,-240632919447000.0,-240632919347000.0,-240632917837000.0,4.0,611403248571.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,585
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632933940000.0,1173476.57442,-240632933872000.0,-240632932622000.0,-240632935395000.0,-240632935221000.0,-240632932754000.0,4.0,1377047270700.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,685
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632948069000.0,1166673.21906,-240632948078000.0,-240632946982000.0,-240632949138000.0,-240632949120000.0,-240632947006000.0,4.0,1361126400080.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,785
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632963089000.0,345264.991945,-240632963152000.0,-240632962664000.0,-240632963389000.0,-240632963384000.0,-240632962708000.0,4.0,119207914663.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,885
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240632978182000.0,1252894.71466,-240632978283000.0,-240632976626000.0,-240632979537000.0,-240632979419000.0,-240632976805000.0,4.0,1569745166020.0,7.41636388913e-13,0.00068735299944,0.111374407583,0.111084337349,0.0555573594831,985
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126811472000.0,1497074.83015,-242126811663000.0,-242126809496000.0,-242126813067000.0,-242126812904000.0,-242126809773000.0,4.0,2241233047070.0,7.41636388913e-13,0.00034372512511,0.0556872037915,0.11113253012,0.0555411241355,96
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126825553000.0,754713.507585,-242126825448000.0,-242126824797000.0,-242126826518000.0,-242126826403000.0,-242126824849000.0,4.0,569592478531.0,7.41636388913e-13,0.000687550725264,0.0556872037915,0.11113253012,0.111098483619,196
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126841647000.0,516116.726971,-242126841839000.0,-242126840904000.0,-242126842004000.0,-242126842002000.0,-242126841022000.0,4.0,266376475860.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,296
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126856935000.0,2607618.90036,-242126856408000.0,-242126854509000.0,-242126860414000.0,-242126859957000.0,-242126854650000.0,4.0,6799676329490.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,396
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126871670000.0,464252.426343,-242126871777000.0,-242126871041000.0,-242126872086000.0,-242126872064000.0,-242126871126000.0,4.0,215530315365.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,496
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126885572000.0,1172259.81606,-242126885317000.0,-242126884535000.0,-242126887118000.0,-242126886925000.0,-242126884575000.0,4.0,1374193076350.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,596
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126900138000.0,741135.185715,-242126900138000.0,-242126899233000.0,-242126901043000.0,-242126900918000.0,-242126899358000.0,4.0,549281363505.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,696
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126915245000.0,1174728.16368,-242126915141000.0,-242126914072000.0,-242126916625000.0,-242126916500000.0,-242126914135000.0,4.0,1379986258550.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,796
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126930863000.0,1174772.15769,-242126930441000.0,-242126929979000.0,-242126932593000.0,-242126932281000.0,-242126930037000.0,4.0,1380089622480.0,7.41636388913e-13,0.000687651200308,0.0556872037915,0.11113253012,0.111114718966,896
522.0,-100.0,-7069.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-242126945088000.0,1895236.48109,-242126945727000.0,-242126942434000.0,-242126946465000.0,-242126946462000.0,-242126942821000.0,4.0,3591921319240.0,7.41636388913e-13,0.000343825600154,0.0556872037915,0.11113253012,0.0555573594831,996
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373623554000.0,974266.274374,-297373623593000.0,-297373622326000.0,-297373624703000.0,-297373624550000.0,-297373622502000.0,4.0,949194773383.0,7.41636388913e-13,0.000340068474843,0.11018957346,0.0555662650602,0.0555411241355,51
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373638620000.0,507234.875772,-297373638675000.0,-297373637989000.0,-297373639141000.0,-297373639104000.0,-297373638059000.0,4.0,257287219200.0,7.41636388913e-13,0.000680236355846,0.11018957346,0.0555662650602,0.111098483619,151
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373653241000.0,298470.328387,-297373653331000.0,-297373652810000.0,-297373653493000.0,-297373653473000.0,-297373652884000.0,4.0,89084536927.4,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,251
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373667942000.0,907916.66938,-297373667535000.0,-297373667399000.0,-297373669300000.0,-297373669038000.0,-297373667416000.0,4.0,824312678538.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,351
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373682579000.0,498667.629116,-297373682492000.0,-297373682148000.0,-297373683184000.0,-297373683125000.0,-297373682154000.0,4.0,248669404329.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,451
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373698782000.0,818033.433789,-297373698979000.0,-297373697664000.0,-297373699509000.0,-297373699470000.0,-297373697820000.0,4.0,669178698797.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,551
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373712948000.0,260909.357102,-297373712837000.0,-297373712781000.0,-297373713337000.0,-297373713264000.0,-297373712787000.0,4.0,68073692623.5,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,651
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373727801000.0,277754.617873,-297373727703000.0,-297373727599000.0,-297373728197000.0,-297373728136000.0,-297373727602000.0,4.0,77147627749.6,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,751
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373742823000.0,898588.9249,-297373742698000.0,-297373741896000.0,-297373744000000.0,-297373743846000.0,-297373741976000.0,4.0,807462055952.0,7.41636388913e-13,0.000680335762006,0.11018957346,0.0555662650602,0.111114718966,851
522.0,-288.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-297373757749000.0,520682.881088,-297373757745000.0,-297373757122000.0,-297373758384000.0,-297373758302000.0,-297373757202000.0,4.0,271110662658.0,7.41636388913e-13,0.000340167881003,0.11018957346,0.0555662650602,0.0555573594831,951
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867597079000.0,435386.819478,-298867597220000.0,-298867596457000.0,-298867597419000.0,-298867597406000.0,-298867596554000.0,4.0,189561682575.0,7.41636388913e-13,0.00068745025022,0.111374407583,0.11113253012,0.0555411241355,62
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867612384000.0,1100819.64321,-298867612583000.0,-298867610916000.0,-298867613453000.0,-298867613376000.0,-298867611112000.0,4.0,1211803886890.0,7.41636388913e-13,0.00137510145053,0.111374407583,0.11113253012,0.111098483619,162
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867626253000.0,921801.413675,-298867626127000.0,-298867625314000.0,-298867627443000.0,-298867627295000.0,-298867625386000.0,4.0,849717846253.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,262
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867642022000.0,1006174.19816,-298867641898000.0,-298867640943000.0,-298867643347000.0,-298867643161000.0,-298867641055000.0,4.0,1012386517040.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,362
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867656759000.0,445433.650282,-298867656679000.0,-298867656357000.0,-298867657322000.0,-298867657259000.0,-298867656371000.0,4.0,198411136804.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,462
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867672074000.0,534211.726639,-298867672064000.0,-298867671456000.0,-298867672715000.0,-298867672644000.0,-298867671520000.0,4.0,285382168879.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,562
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867685888000.0,1262781.2449,-298867686020000.0,-298867684513000.0,-298867686999000.0,-298867686987000.0,-298867684604000.0,4.0,1594616472470.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,662
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867700984000.0,295294.947669,-298867701046000.0,-298867700603000.0,-298867701244000.0,-298867701235000.0,-298867700648000.0,4.0,87199106118.8,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,762
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867715861000.0,453655.929772,-298867715828000.0,-298867715340000.0,-298867716446000.0,-298867716358000.0,-298867715408000.0,4.0,205803702617.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,862
522.0,-241.0,-11680.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-298867730493000.0,866703.862536,-298867730148000.0,-298867729899000.0,-298867731775000.0,-298867731546000.0,-298867729922000.0,4.0,751175585335.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.11113253012,0.0555573594831,962
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361569149000.0,269356.177172,-300361569196000.0,-300361568791000.0,-300361569412000.0,-300361569393000.0,-300361568838000.0,4.0,72552750180.9,7.41636388913e-13,0.00068745025022,0.111374407583,0.11113253012,0.0555411241355,73
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361584266000.0,721139.582039,-300361584006000.0,-300361583744000.0,-300361585309000.0,-300361585140000.0,-300361583756000.0,4.0,520042296783.0,7.41636388913e-13,0.00137510145053,0.111374407583,0.11113253012,0.111098483619,173
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361598699000.0,151035.348103,-300361598653000.0,-300361598575000.0,-300361598914000.0,-300361598880000.0,-300361598581000.0,4.0,22811676376.5,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,273
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361614203000.0,946562.300188,-300361613927000.0,-300361613402000.0,-300361615557000.0,-300361615339000.0,-300361613455000.0,4.0,895980188136.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,373
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361628624000.0,927141.934427,-300361628388000.0,-300361627779000.0,-300361629940000.0,-300361629723000.0,-300361627855000.0,4.0,859592166573.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,473
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361643370000.0,1117677.96781,-300361643832000.0,-300361641720000.0,-300361644096000.0,-300361644085000.0,-300361642008000.0,4.0,1249204039730.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,573
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361658841000.0,358499.925027,-300361658827000.0,-300361658418000.0,-300361659293000.0,-300361659227000.0,-300361658475000.0,4.0,128522196245.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,673
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361672785000.0,604610.028364,-300361672665000.0,-300361672192000.0,-300361673618000.0,-300361673491000.0,-300361672247000.0,4.0,365553286399.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,773
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361687122000.0,953046.703789,-300361687145000.0,-300361686001000.0,-300361688196000.0,-300361688098000.0,-300361686113000.0,4.0,908298019603.0,7.41636388913e-13,0.00137530240062,0.111374407583,0.11113253012,0.111114718966,873
522.0,-194.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-300361703380000.0,1200996.97122,-300361703278000.0,-300361702132000.0,-300361704832000.0,-300361704684000.0,-300361702219000.0,4.0,1442393724880.0,7.41636388913e-13,0.000687651200308,0.111374407583,0.11113253012,0.0555573594831,973
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855539695000.0,739007.705196,-301855539488000.0,-301855539115000.0,-301855540689000.0,-301855540560000.0,-301855539121000.0,4.0,546132388339.0,7.41636388913e-13,0.000687152136495,0.111374407583,0.111084337349,0.0555411241355,84
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855554166000.0,1503586.39928,-301855554840000.0,-301855551921000.0,-301855555062000.0,-301855555048000.0,-301855552340000.0,4.0,2260772060110.0,7.41636388913e-13,0.00137450513593,0.111374407583,0.111084337349,0.111098483619,184
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855569019000.0,1028441.22936,-301855568840000.0,-301855568021000.0,-301855570376000.0,-301855570201000.0,-301855568088000.0,4.0,1057691362260.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,284
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855583721000.0,1142557.20395,-301855583436000.0,-301855582763000.0,-301855585249000.0,-301855585052000.0,-301855582789000.0,4.0,1305436964300.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,384
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855598839000.0,757707.660643,-301855598785000.0,-301855597970000.0,-301855599816000.0,-301855599670000.0,-301855598083000.0,4.0,574120898997.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,484
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855614141000.0,1585606.14639,-301855614127000.0,-301855612676000.0,-301855615635000.0,-301855615597000.0,-301855612705000.0,4.0,2514146851460.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,584
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855628726000.0,756619.598074,-301855628724000.0,-301855627932000.0,-301855629524000.0,-301855629475000.0,-301855627980000.0,4.0,572473216189.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,684
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855642529000.0,1195135.56445,-301855642408000.0,-301855641384000.0,-301855643918000.0,-301855643798000.0,-301855641430000.0,4.0,1428349017420.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,784
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855657695000.0,672004.714973,-301855657556000.0,-301855657099000.0,-301855658569000.0,-301855658464000.0,-301855657121000.0,4.0,451590336946.0,7.41636388913e-13,0.00137470599888,0.111374407583,0.111084337349,0.111114718966,884
522.0,-147.0,-9374.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-301855673822000.0,1175054.48332,-301855673645000.0,-301855672826000.0,-301855675170000.0,-301855675061000.0,-301855672830000.0,4.0,1380753038760.0,7.41636388913e-13,0.00068735299944,0.111374407583,0.111084337349,0.0555573594831,984
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402653141000.0,1385838.77132,-303402653030000.0,-303402651860000.0,-303402654647000.0,-303402654548000.0,-303402651892000.0,4.0,1920549100100.0,7.41636388913e-13,0.000343576068247,0.0556872037915,0.111084337349,0.0555411241355,95
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402667747000.0,716073.611689,-303402667669000.0,-303402667029000.0,-303402668621000.0,-303402668531000.0,-303402667072000.0,4.0,512761417358.0,7.41636388913e-13,0.000687252567967,0.0556872037915,0.111084337349,0.111098483619,195
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402683067000.0,1642246.50447,-303402682784000.0,-303402681599000.0,-303402685100000.0,-303402684889000.0,-303402681641000.0,4.0,2696973581450.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,295
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,102660.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402697918000.0,1006818.54994,-303402697537000.0,-303402697190000.0,-303402699408000.0,-303402699131000.0,-303402697238000.0,4.0,1013683592510.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,395
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402713215000.0,452056.115726,-303402713138000.0,-303402712782000.0,-303402713803000.0,-303402713731000.0,-303402712808000.0,4.0,204354731765.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,495
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,171100.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402728190000.0,1516023.79931,-303402727626000.0,-303402727106000.0,-303402730402000.0,-303402730032000.0,-303402727138000.0,4.0,2298328160070.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,595
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402742312000.0,1366035.31379,-303402742473000.0,-303402740555000.0,-303402743748000.0,-303402743624000.0,-303402740776000.0,4.0,1866052478530.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,695
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,239540.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402756895000.0,445724.992101,-303402756997000.0,-303402756267000.0,-303402757318000.0,-303402757274000.0,-303402756372000.0,4.0,198670768584.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,795
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402772158000.0,2105392.85514,-303402773054000.0,-303402769017000.0,-303402773508000.0,-303402773445000.0,-303402769617000.0,4.0,4432679074470.0,7.41636388913e-13,0.00068735299944,0.0556872037915,0.111084337349,0.111114718966,895
522.0,-100.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,307980.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-303402786927000.0,1110967.40873,-303402787280000.0,-303402785321000.0,-303402787825000.0,-303402787771000.0,-303402785587000.0,4.0,1234248583250.0,7.41636388913e-13,0.00034367649972,0.0556872037915,0.111084337349,0.0555573594831,995
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360143433920000.0,210408.311277,-360143433919000.0,-360143433718000.0,-360143434125000.0,-360143434118000.0,-360143433725000.0,4.0,44271657454.2,7.41636388913e-13,0.00034372512511,0.111374407583,0.0555662650602,0.0555411241355,61
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,34220.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360143448967000.0,1358840.63875,-360143448643000.0,-360143447752000.0,-360143450828000.0,-360143450566000.0,-360143447819000.0,4.0,1846447881510.0,7.41636388913e-13,0.000687550725264,0.111374407583,0.0555662650602,0.111098483619,161
