smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-483241139593000.0,25009600.2142,-483241139593000.0,-483241121909000.0,-483241157278000.0,-483241155509000.0,-483241123677000.0,2.0,625480102876000.0,0.166666918614,0.166612903226,1.73877090418e-14,0.0833344030397,18,0.00231410130302
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-483241542135000.0,60727018.9577,-483241542135000.0,-483241499195000.0,-483241585076000.0,-483241580782000.0,-483241503489000.0,2.0,3687770831490000.0,0.166666918614,0.0833064516129,0.0,0.16666559696,168,0.00231405674623
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-483294552643000.0,47695543.2472,-483294552643000.0,-483294518917000.0,-483294586369000.0,-483294582996000.0,-483294522290000.0,2.0,2274864845650000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.16666559696,118,0.00463035362484
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-510235434466000.0,1996734.09493,-510235434466000.0,-510235433054000.0,-510235435878000.0,-510235435737000.0,-510235433195000.0,2.0,3986947045850.0,0.16666607879,0.166693548387,1.73877090418e-14,0.166668806079,61,0.00463041944905
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-510295381970000.0,20713867.9171,-510295381970000.0,-510295367323000.0,-510295396617000.0,-510295395152000.0,-510295368788000.0,2.0,429064324085000.0,0.16666607879,0.166612903226,1.73877090418e-14,0.0833344030397,11,0.00231408964241
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-510295801291000.0,69499748.6077,-510295801291000.0,-510295752147000.0,-510295850435000.0,-510295845520000.0,-510295757062000.0,2.0,4830215056530000.0,0.16666607879,0.0833064516129,0.0,0.16666559696,161,0.00231404508585
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-510348840995000.0,2885022.80246,-510348840995000.0,-510348838955000.0,-510348843035000.0,-510348842831000.0,-510348839159000.0,2.0,8323356570740.0,0.16666607879,0.166693548387,1.73877090418e-14,0.16666559696,111,0.00463033029279
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537289447914000.0,8752782.30024,-537289447914000.0,-537289441725000.0,-537289454103000.0,-537289453484000.0,-537289442344000.0,2.0,76611197995400.0,0.083332619483,0.166693548387,1.73877090418e-14,0.166668806079,54,0.00231519805827
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537349393160000.0,5487551.84965,-537349393160000.0,-537349389280000.0,-537349397040000.0,-537349396652000.0,-537349389668000.0,2.0,30113225302600.0,0.083332619483,0.166612903226,1.73877090418e-14,0.0833344030397,4,0.0011570389909
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537349767286000.0,70903630.9422,-537349767286000.0,-537349717149000.0,-537349817422000.0,-537349812409000.0,-537349722163000.0,2.0,5027324880790000.0,0.083332619483,0.0833064516129,0.0,0.16666559696,154,0.00115701671273
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-537402839504000.0,15841186.5584,-537402839504000.0,-537402828303000.0,-537402850706000.0,-537402849585000.0,-537402829423000.0,2.0,250943191579000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.16666559696,104,0.00231515348037
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-554082169820000.0,4640931.35374,-554082169820000.0,-554082166538000.0,-554082173101000.0,-554082172773000.0,-554082166866000.0,2.0,21538243830100.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.0833344030397,47,0.00115761069539
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-554135678757000.0,55891582.7252,-554135678757000.0,-554135639236000.0,-554135718278000.0,-554135714326000.0,-554135643188000.0,2.0,3123869019530000.0,0.0833334593069,0.0833064516129,0.0,0.16666559696,147,0.00115702837312
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-554195540429000.0,4355362.56785,-554195540429000.0,-554195537349000.0,-554195543508000.0,-554195543200000.0,-554195537657000.0,2.0,18969183097400.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.166668806079,97,0.00231522139078
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-581136457122000.0,49821981.6297,-581136457122000.0,-581136421892000.0,-581136492351000.0,-581136488828000.0,-581136425415000.0,2.0,2482229853510000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,40,0.00231522139078
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-581189923891000.0,2887962.68729,-581189923891000.0,-581189921849000.0,-581189925933000.0,-581189925729000.0,-581189922053000.0,2.0,8340328483210.0,0.166666918614,0.0833064516129,0.0,0.16666559696,140,0.00231405674623
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-581249871760000.0,16819592.7107,-581249871760000.0,-581249859866000.0,-581249883653000.0,-581249882464000.0,-581249861056000.0,2.0,282898698952000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,90,0.00463044278155
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-608190729164000.0,29231250.3924,-608190729164000.0,-608190708494000.0,-608190749834000.0,-608190747767000.0,-608190710561000.0,2.0,854465999501000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,33,0.0023152225574
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-608244198233000.0,23170059.2271,-608244198233000.0,-608244181849000.0,-608244214617000.0,-608244212979000.0,-608244183488000.0,2.0,536851644589000.0,0.166667002596,0.0833064516129,0.0,0.16666559696,133,0.00231405791227
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-608304155409000.0,15924458.1046,-608304155409000.0,-608304144149000.0,-608304166670000.0,-608304165544000.0,-608304145275000.0,2.0,253588365926000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.166668806079,83,0.0046304451148
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-635245069466000.0,64321133.2575,-635245069466000.0,-635245023984000.0,-635245114948000.0,-635245110400000.0,-635245028533000.0,2.0,4137208183530000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,26,0.0023152225574
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-635298526787000.0,17215780.8395,-635298526787000.0,-635298514614000.0,-635298538961000.0,-635298537743000.0,-635298515831000.0,2.0,296383109912000.0,0.166667002596,0.0833064516129,0.0,0.16666559696,126,0.00231405791227
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-635358521363000.0,34079011.4077,-635358521363000.0,-635358497265000.0,-635358545460000.0,-635358543050000.0,-635358499675000.0,2.0,1161379018520000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.166668806079,76,0.0046304451148
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-662299347435000.0,383760.020014,-662299347435000.0,-662299347163000.0,-662299347706000.0,-662299347679000.0,-662299347190000.0,2.0,147271752961.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,19,0.00231522139078
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-662352804925000.0,34698116.9822,-662352804925000.0,-662352780390000.0,-662352829460000.0,-662352827007000.0,-662352782843000.0,2.0,1203959322110000.0,0.166666918614,0.0833064516129,0.0,0.16666559696,119,0.00231405674623
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-662412749890000.0,116013343.469,-662412749890000.0,-662412667856000.0,-662412831924000.0,-662412823720000.0,-662412676060000.0,2.0,1.34590958628e+16,0.166666918614,0.166693548387,1.73877090418e-14,0.166668806079,69,0.00463044278155
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-689353626726000.0,3938099.07724,-689353626726000.0,-689353623942000.0,-689353629511000.0,-689353629232000.0,-689353624220000.0,2.0,15508624342100.0,0.16666607879,0.166693548387,1.73877090418e-14,0.0833344030397,12,0.00231520972452
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-689407099346000.0,2137110.30315,-689407099346000.0,-689407097835000.0,-689407100858000.0,-689407100706000.0,-689407097986000.0,2.0,4567240447820.0,0.16666607879,0.0833064516129,0.0,0.16666559696,112,0.00231404508585
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-689467023106000.0,26270649.2771,-689467023106000.0,-689467004529000.0,-689467041682000.0,-689467039824000.0,-689467006387000.0,2.0,690147013440000.0,0.16666607879,0.166693548387,1.73877090418e-14,0.166668806079,62,0.00463041944905
720.0,-291.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716407640072000.0,27014368.1029,-716407640072000.0,-716407620970000.0,-716407659174000.0,-716407657264000.0,-716407622880000.0,2.0,729776083997000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.0833344030397,5,0.00115759902914
720.0,-85.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716461072322000.0,17773513.8764,-716461072322000.0,-716461059755000.0,-716461084890000.0,-716461083633000.0,-716461061011000.0,2.0,315897795514000.0,0.083332619483,0.0833064516129,0.0,0.16666559696,105,0.00115701671273
720.0,-188.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716521079360000.0,20063743.0265,-716521079360000.0,-716521065173000.0,-716521093547000.0,-716521092129000.0,-716521066592000.0,2.0,402553784232000.0,0.083332619483,0.166693548387,1.73877090418e-14,0.166668806079,55,0.00231519805827
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-733253830254000.0,17140357.825,-733253830254000.0,-733253818134000.0,-733253842374000.0,-733253841162000.0,-733253819346000.0,2.0,293791866368000.0,0.0833334593069,0.0833064516129,0.0,0.166668806079,98,0.00115705065151
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-733313772860000.0,24299008.5899,-733313772860000.0,-733313755678000.0,-733313790042000.0,-733313788324000.0,-733313757396000.0,2.0,590441818450000.0,0.0833334593069,0.166693548387,1.73877090418e-14,0.0833344030397,48,0.00115761069539
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-760308113109000.0,28405422.8575,-760308113109000.0,-760308093024000.0,-760308133195000.0,-760308131187000.0,-760308095032000.0,2.0,806868047713000.0,0.166666918614,0.0833064516129,0.0,0.166668806079,91,0.00231410130302
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-760368045108000.0,44281249.1629,-760368045108000.0,-760368013797000.0,-760368076420000.0,-760368073289000.0,-760368016928000.0,2.0,1960829027430000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,41,0.00231522139078
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-787362368658000.0,31224388.8935,-787362368658000.0,-787362346579000.0,-787362390737000.0,-787362388529000.0,-787362348787000.0,2.0,974962461773000.0,0.166667002596,0.0833064516129,0.0,0.166668806079,84,0.00231410246908
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-787422305500000.0,11252358.9424,-787422305500000.0,-787422297543000.0,-787422313456000.0,-787422312661000.0,-787422298339000.0,2.0,126615581768000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,34,0.0023152225574
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-814416655530000.0,20107821.8535,-814416655530000.0,-814416641311000.0,-814416669748000.0,-814416668326000.0,-814416642733000.0,2.0,404324499692000.0,0.166667002596,0.0833064516129,0.0,0.166668806079,77,0.00231410246908
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-814476607420000.0,15915512.1432,-814476607420000.0,-814476596166000.0,-814476618674000.0,-814476617548000.0,-814476597291000.0,2.0,253303526780000.0,0.166667002596,0.166693548387,1.73877090418e-14,0.0833344030397,27,0.0023152225574
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-841470942695000.0,24107983.1626,-841470942695000.0,-841470925648000.0,-841470959742000.0,-841470958037000.0,-841470927353000.0,2.0,581194852168000.0,0.166666918614,0.0833064516129,0.0,0.166668806079,70,0.00231410130302
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-841530950018000.0,45469332.3631,-841530950018000.0,-841530917867000.0,-841530982170000.0,-841530978955000.0,-841530921082000.0,2.0,2067460185550000.0,0.166666918614,0.166693548387,1.73877090418e-14,0.0833344030397,20,0.00231522139078
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-868525308005000.0,47134354.1375,-868525308005000.0,-868525274676000.0,-868525341334000.0,-868525338001000.0,-868525278009000.0,2.0,2221647339960000.0,0.16666607879,0.0833064516129,0.0,0.166668806079,63,0.00231408964241
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-868585224661000.0,32690694.1286,-868585224661000.0,-868585201545000.0,-868585247777000.0,-868585245465000.0,-868585203857000.0,2.0,1068681482610000.0,0.16666607879,0.166693548387,1.73877090418e-14,0.0833344030397,13,0.00231520972452
720.0,-85.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-895579288330000.0,23354812.0869,-895579288330000.0,-895579271815000.0,-895579304844000.0,-895579303193000.0,-895579273467000.0,2.0,545447247615000.0,0.083332619483,0.0833064516129,0.0,0.166668806079,56,0.0011570389909
720.0,-188.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-895639248796000.0,303621.310405,-895639248796000.0,-895639248582000.0,-895639249011000.0,-895639248990000.0,-895639248603000.0,2.0,92185900132.0,0.083332619483,0.166693548387,1.73877090418e-14,0.0833344030397,6,0.00115759902914
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-912372015916000.0,39254565.2948,-912372015916000.0,-912371988159000.0,-912372043673000.0,-912372040898000.0,-912371990935000.0,2.0,1540920896490000.0,0.0833334593069,0.0833064516129,0.0,0.0833344030397,49,0.000578525325755
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4961366.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-939426325133000.0,36459755.6174,-939426325133000.0,-939426299352000.0,-939426350914000.0,-939426348336000.0,-939426301930000.0,2.0,1329313779680000.0,0.166666918614,0.0833064516129,0.0,0.0833344030397,42,0.00115705065151
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-966480547153000.0,36526999.4394,-966480547153000.0,-966480521325000.0,-966480572982000.0,-966480570399000.0,-966480523908000.0,2.0,1334221688050000.0,0.166667002596,0.0833064516129,0.0,0.0833344030397,35,0.00115705123454
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-993534830001000.0,30443782.7818,-993534830001000.0,-993534808474000.0,-993534851528000.0,-993534849375000.0,-993534810627000.0,2.0,926823910067000.0,0.166667002596,0.0833064516129,0.0,0.0833344030397,28,0.00115705123454
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1020589221620000.0,17220153.3226,-1020589221620000.0,-1020589209450000.0,-1020589233800000.0,-1020589232580000.0,-1020589210660000.0,2.0,296533680455000.0,0.166666918614,0.0833064516129,0.0,0.0833344030397,21,0.00115705065151
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1047643444690000.0,105209572.45,-1047643444690000.0,-1047643370290000.0,-1047643519080000.0,-1047643511640000.0,-1047643377730000.0,2.0,1.10690541351e+16,0.16666607879,0.0833064516129,0.0,0.0833344030397,14,0.00115704482121
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1074697427550000.0,27643434.337,-1074697427550000.0,-1074697408000000.0,-1074697447090000.0,-1074697445140000.0,-1074697409960000.0,2.0,764159461946000.0,0.083332619483,0.0833064516129,0.0,0.0833344030397,7,0.000578519495451
