smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788887587100.0,2451409.47838,-83788887587100.0,-83788885853700.0,-83788889320500.0,-83788889147100.0,-83788886027000.0,2.0,6009408430670.0,164,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788906281000.0,1185001.4742,-83788906281000.0,-83788905443100.0,-83788907119000.0,-83788907035200.0,-83788905526900.0,2.0,1404228493860.0,228,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788926087100.0,4053613.23426,-83788926087100.0,-83788923220700.0,-83788928953400.0,-83788928666800.0,-83788923507400.0,2.0,16431780252900.0,292,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83788940118800.0,1150891.05187,-83788940118800.0,-83788939305000.0,-83788940932600.0,-83788940851300.0,-83788939386400.0,2.0,1324550213290.0,356,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83810992267500.0,2739165.19086,-83810992267500.0,-83810990330600.0,-83810994204400.0,-83810994010700.0,-83810990524300.0,2.0,7503025942840.0,45,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83811009884400.0,1510796.60365,-83811009884400.0,-83811008816100.0,-83811010952700.0,-83811010845900.0,-83811008923000.0,2.0,2282506377610.0,109,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83811027906900.0,2979754.64924,-83811027906900.0,-83811025799900.0,-83811030013900.0,-83811029803200.0,-83811026010600.0,2.0,8878937769670.0,173,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83811041663700.0,2449731.24882,-83811041663700.0,-83811039931500.0,-83811043395900.0,-83811043222700.0,-83811040104700.0,2.0,6001183191440.0,237,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83811061297100.0,1925572.54785,-83811061297100.0,-83811059935600.0,-83811062658700.0,-83811062522600.0,-83811060071700.0,2.0,3707829637030.0,301,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83811077001700.0,1729961.73198,-83811077001700.0,-83811075778400.0,-83811078225000.0,-83811078102600.0,-83811075900800.0,2.0,2992767594110.0,365,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833124505400.0,53204.2168184,-83833124505400.0,-83833124467800.0,-83833124543100.0,-83833124539300.0,-83833124471600.0,2.0,2830688687.26,54,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833140445100.0,1690096.85257,-83833140445100.0,-83833139250100.0,-83833141640200.0,-83833141520700.0,-83833139369600.0,2.0,2856427371060.0,118,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833158864500.0,649169.90973,-83833158864500.0,-83833158405500.0,-83833159323600.0,-83833159277700.0,-83833158451400.0,2.0,421421571699.0,182,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833176234100.0,2412310.01996,-83833176234100.0,-83833174528400.0,-83833177939900.0,-83833177769300.0,-83833174698900.0,2.0,5819239632400.0,246,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833191598700.0,34613.0426672,-83833191598700.0,-83833191574200.0,-83833191623100.0,-83833191620700.0,-83833191576600.0,2.0,1198062722.68,310,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83833210548400.0,332158.891608,-83833210548400.0,-83833210313600.0,-83833210783300.0,-83833210759800.0,-83833210337100.0,2.0,110329529274.0,374,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855246615500.0,104913.808775,-83855246615500.0,-83855246541300.0,-83855246689700.0,-83855246682300.0,-83855246548700.0,2.0,11006907271.7,63,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855271484600.0,1233494.60314,-83855271484600.0,-83855270612400.0,-83855272356800.0,-83855272269600.0,-83855270699600.0,2.0,1521508935980.0,127,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855285528000.0,944832.700167,-83855285528000.0,-83855284859900.0,-83855286196100.0,-83855286129300.0,-83855284926700.0,2.0,892708831305.0,191,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855300598700.0,2817275.59782,-83855300598700.0,-83855298606600.0,-83855302590800.0,-83855302391600.0,-83855298805800.0,2.0,7937041794050.0,255,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855318679400.0,1313258.01583,-83855318679400.0,-83855317750800.0,-83855319608000.0,-83855319515100.0,-83855317843600.0,2.0,1724646616130.0,319,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83855332031100.0,7512070.84376,-83855332031100.0,-83855326719300.0,-83855337343000.0,-83855336811800.0,-83855327250500.0,2.0,56431208361600.0,383,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876892259300.0,948653.551659,-83876892259300.0,-83876891588500.0,-83876892930100.0,-83876892863000.0,-83876891655600.0,2.0,899943561076.0,9,0.0714285714286,1.07010398565e-12,0.0007288792554,0.0714113745622,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876909373000.0,791191.931081,-83876909373000.0,-83876908813600.0,-83876909932500.0,-83876909876500.0,-83876908869500.0,2.0,625984671808.0,73,0.0714285714286,1.07010398565e-12,0.00145797650079,0.142844106523,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876925290400.0,1656243.46355,-83876925290400.0,-83876924119300.0,-83876926461600.0,-83876926344400.0,-83876924236400.0,2.0,2743142410570.0,137,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876942186800.0,683214.869439,-83876942186800.0,-83876941703700.0,-83876942669900.0,-83876942621600.0,-83876941752000.0,2.0,466782557822.0,201,0.0714285714286,1.07010398565e-12,0.00145815485623,0.142861580758,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876959288300.0,1424311.34552,-83876959288300.0,-83876958281200.0,-83876960295500.0,-83876960194700.0,-83876958381900.0,2.0,2028662808970.0,265,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83876977250600.0,741552.239547,-83876977250600.0,-83876976726200.0,-83876977774900.0,-83876977722500.0,-83876976778600.0,2.0,549899723977.0,329,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899039239200.0,2072971.67433,-83899039239200.0,-83899037773400.0,-83899040705000.0,-83899040558500.0,-83899037920000.0,2.0,4297211562570.0,18,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899054357900.0,123913.679597,-83899054357900.0,-83899054270300.0,-83899054445500.0,-83899054436800.0,-83899054279000.0,2.0,15354599991.3,82,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899071584300.0,410227.73394,-83899071584300.0,-83899071294300.0,-83899071874400.0,-83899071845400.0,-83899071323300.0,2.0,168286793694.0,146,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899089891100.0,189476.266795,-83899089891100.0,-83899089757100.0,-83899090025100.0,-83899090011700.0,-83899089770500.0,2.0,35901255678.8,210,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899107387600.0,64503.1644633,-83899107387600.0,-83899107342000.0,-83899107433200.0,-83899107428600.0,-83899107346600.0,2.0,4160658225.78,274,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83899121263900.0,222362.521557,-83899121263900.0,-83899121106700.0,-83899121421100.0,-83899121405400.0,-83899121122400.0,2.0,49445090993.4,338,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921182492400.0,335260.814378,-83921182492400.0,-83921182255400.0,-83921182729500.0,-83921182705800.0,-83921182279100.0,2.0,112399813657.0,27,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921200905400.0,311836.123435,-83921200905400.0,-83921200684900.0,-83921201125900.0,-83921201103800.0,-83921200706900.0,2.0,97241767879.1,91,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921216345800.0,2782513.8528,-83921216345800.0,-83921214378200.0,-83921218313300.0,-83921218116500.0,-83921214575000.0,2.0,7742383341040.0,155,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921234518800.0,1616522.32569,-83921234518800.0,-83921233375800.0,-83921235661900.0,-83921235547600.0,-83921233490100.0,2.0,2613144429470.0,219,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921250221400.0,1126016.20646,-83921250221400.0,-83921249425200.0,-83921251017600.0,-83921250938000.0,-83921249504800.0,2.0,1267912497210.0,283,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83921265076100.0,724034.939625,-83921265076100.0,-83921264564100.0,-83921265588000.0,-83921265536800.0,-83921264615300.0,2.0,524226593798.0,347,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643042989000.0,1556512.99055,-167643042989000.0,-167643041889000.0,-167643044090000.0,-167643043980000.0,-167643041999000.0,2.0,2422732689760.0,35,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643062910000.0,286184.101375,-167643062910000.0,-167643062708000.0,-167643063113000.0,-167643063093000.0,-167643062728000.0,2.0,81901339879.8,99,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643075741000.0,321051.492561,-167643075741000.0,-167643075514000.0,-167643075969000.0,-167643075946000.0,-167643075537000.0,2.0,103074060876.0,163,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643094366000.0,602092.09921,-167643094366000.0,-167643093940000.0,-167643094792000.0,-167643094749000.0,-167643093983000.0,2.0,362514895931.0,227,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643113049000.0,1182089.69687,-167643113049000.0,-167643112213000.0,-167643113885000.0,-167643113801000.0,-167643112297000.0,2.0,1397336051440.0,291,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167643127906000.0,1704975.18579,-167643127906000.0,-167643126700000.0,-167643129112000.0,-167643128991000.0,-167643126821000.0,2.0,2906940384150.0,355,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665186462000.0,1734428.68019,-167665186462000.0,-167665185236000.0,-167665187689000.0,-167665187566000.0,-167665185359000.0,2.0,3008242846680.0,44,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665203033000.0,1883087.64999,-167665203033000.0,-167665201701000.0,-167665204364000.0,-167665204231000.0,-167665201834000.0,2.0,3546019097540.0,108,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665217007000.0,2697192.14992,-167665217007000.0,-167665215100000.0,-167665218914000.0,-167665218723000.0,-167665215290000.0,2.0,7274845493620.0,172,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665233469000.0,1275017.18391,-167665233469000.0,-167665232567000.0,-167665234371000.0,-167665234280000.0,-167665232658000.0,2.0,1625668819280.0,236,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665251904000.0,984990.156057,-167665251904000.0,-167665251208000.0,-167665252601000.0,-167665252531000.0,-167665251278000.0,2.0,970205607529.0,300,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167665270266000.0,1488689.25265,-167665270266000.0,-167665269214000.0,-167665271319000.0,-167665271214000.0,-167665269319000.0,2.0,2216195690940.0,364,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687321883000.0,3112474.5704,-167687321883000.0,-167687319682000.0,-167687324084000.0,-167687323864000.0,-167687319902000.0,2.0,9687497951380.0,53,0.142857142857,1.07010398565e-12,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687334687000.0,2519486.69197,-167687334687000.0,-167687332905000.0,-167687336468000.0,-167687336290000.0,-167687333083000.0,2.0,6347813191010.0,117,0.142857142857,1.07010398565e-12,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687353447000.0,1653164.85321,-167687353447000.0,-167687352278000.0,-167687354616000.0,-167687354499000.0,-167687352395000.0,2.0,2732954031890.0,181,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687372605000.0,3948049.70483,-167687372605000.0,-167687369813000.0,-167687375397000.0,-167687375118000.0,-167687370093000.0,2.0,15587096471800.0,245,0.142857142857,1.07010398565e-12,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687391150000.0,2037366.43931,-167687391150000.0,-167687389710000.0,-167687392591000.0,-167687392447000.0,-167687389854000.0,2.0,4150862008040.0,309,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167687405644000.0,878179.378662,-167687405644000.0,-167687405023000.0,-167687406265000.0,-167687406202000.0,-167687405085000.0,2.0,771199021107.0,373,0.142857142857,1.07010398565e-12,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709449554000.0,1119216.41353,-167709449554000.0,-167709448763000.0,-167709450346000.0,-167709450267000.0,-167709448842000.0,2.0,1252645380320.0,62,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709466792000.0,695480.200034,-167709466792000.0,-167709466300000.0,-167709467284000.0,-167709467235000.0,-167709466349000.0,2.0,483692708639.0,126,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709487500000.0,3830615.0679,-167709487500000.0,-167709484791000.0,-167709490209000.0,-167709489938000.0,-167709485062000.0,2.0,14673611798400.0,190,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709500488000.0,2157123.61267,-167709500488000.0,-167709498963000.0,-167709502013000.0,-167709501861000.0,-167709499115000.0,2.0,4653182280330.0,254,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709521565000.0,801370.059235,-167709521565000.0,-167709520998000.0,-167709522132000.0,-167709522075000.0,-167709521055000.0,2.0,642193971838.0,318,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167709539108000.0,1951398.25301,-167709539108000.0,-167709537728000.0,-167709540488000.0,-167709540350000.0,-167709537866000.0,2.0,3807955141860.0,382,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753223282000.0,903453.58473,-167753223282000.0,-167753222643000.0,-167753223921000.0,-167753223857000.0,-167753222707000.0,2.0,816228379762.0,17,0.0714285714286,1.07010398565e-12,0.0007288792554,0.0714113745622,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753240106000.0,3651948.36456,-167753240106000.0,-167753237524000.0,-167753242689000.0,-167753242430000.0,-167753237782000.0,2.0,13336726857400.0,81,0.0714285714286,1.07010398565e-12,0.00145797650079,0.142844106523,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753258888000.0,656196.661834,-167753258888000.0,-167753258424000.0,-167753259352000.0,-167753259306000.0,-167753258471000.0,2.0,430594059002.0,145,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753275180000.0,1597258.25105,-167753275180000.0,-167753274051000.0,-167753276310000.0,-167753276197000.0,-167753274164000.0,2.0,2551233920550.0,209,0.0714285714286,1.07010398565e-12,0.00145815485623,0.142861580758,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753290582000.0,1334493.04013,-167753290582000.0,-167753289638000.0,-167753291525000.0,-167753291431000.0,-167753289732000.0,2.0,1780871674170.0,273,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167753307888000.0,1401219.12735,-167753307888000.0,-167753306897000.0,-167753308879000.0,-167753308780000.0,-167753306996000.0,2.0,1963415042840.0,337,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775370270000.0,149703.476994,-167775370270000.0,-167775370164000.0,-167775370376000.0,-167775370365000.0,-167775370175000.0,2.0,22411131024.2,26,0.142857142857,1.07010398565e-12,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775388195000.0,468030.465031,-167775388195000.0,-167775387864000.0,-167775388526000.0,-167775388493000.0,-167775387897000.0,2.0,219052516197.0,90,0.142857142857,1.07010398565e-12,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775403473000.0,2665334.82392,-167775403473000.0,-167775401588000.0,-167775405358000.0,-167775405169000.0,-167775401777000.0,2.0,7104009723590.0,154,0.142857142857,1.07010398565e-12,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167775419358000.0,206392.161351,-167775419358000.0,-167775419212000.0,-167775419504000.0,-167775419490000.0,-167775419227000.0,2.0,42597724267.1,218,0.142857142857,1.07010398565e-12,0.00291362434441,0.142861580758,0.142763157895
