smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-175195367794000.0,1943285.61691,-175195367794000.0,-175195366420000.0,-175195369168000.0,-175195369031000.0,-175195366557000.0,2.0,3776358988890.0,1.2171516948100001e-13,0.16666559696,159,0.16666294341,0.166693548387,0.00463024318543
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-175248365576000.0,153743.465298,-175248365576000.0,-175248365468000.0,-175248365685000.0,-175248365674000.0,-175248365478000.0,2.0,23637053121.7,1.2171516948100001e-13,0.16666559696,109,0.16666294341,0.166612903226,0.00462800310648
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-175248884152000.0,8490605.95459,-175248884152000.0,-175248878148000.0,-175248890156000.0,-175248889555000.0,-175248878749000.0,2.0,72090389476200.0,0.0,0.16666559696,259,0.16666294341,0.0833064516129,0.00231400155324
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-175308263239000.0,1237757.14225,-175308263239000.0,-175308262364000.0,-175308264114000.0,-175308264026000.0,-175308262451000.0,2.0,1532042743200.0,1.2171516948100001e-13,0.166668806079,59,0.16666294341,0.166693548387,0.00463033234001
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-175308791202000.0,2987504.49537,-175308791202000.0,-175308789090000.0,-175308793315000.0,-175308793104000.0,-175308789301000.0,2.0,8925183109840.0,1.2171516948100001e-13,0.166668806079,209,0.16666294341,0.166693548387,0.00463033234001
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179059433822000.0,560907.857982,-179059433822000.0,-179059433425000.0,-179059434219000.0,-179059434179000.0,-179059433465000.0,2.0,314617625146.0,1.2171516948100001e-13,0.0833344030397,2,0.0833282383511,0.166693548387,0.00115753816949
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179059980895000.0,1078103.98784,-179059980895000.0,-179059980133000.0,-179059981657000.0,-179059981581000.0,-179059980209000.0,2.0,1162308208590.0,1.2171516948100001e-13,0.16666559696,152,0.0833282383511,0.166693548387,0.00231503176341
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179112983180000.0,1913846.22045,-179112983180000.0,-179112981826000.0,-179112984533000.0,-179112984398000.0,-179112981962000.0,2.0,3662807355510.0,1.2171516948100001e-13,0.16666559696,102,0.0833282383511,0.166612903226,0.0023139117674
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179113507366000.0,5997262.6797,-179113507366000.0,-179113503125000.0,-179113511607000.0,-179113511183000.0,-179113503549000.0,2.0,35967159649400.0,0.0,0.16666559696,252,0.0833282383511,0.0833064516129,0.0011569558837
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179172880483000.0,102270.488947,-179172880483000.0,-179172880411000.0,-179172880555000.0,-179172880548000.0,-179172880418000.0,2.0,10459252909.5,1.2171516948100001e-13,0.166668806079,52,0.0833282383511,0.166693548387,0.00231507633897
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-179173417616000.0,1706970.7958,-179173417616000.0,-179173416409000.0,-179173418823000.0,-179173418703000.0,-179173416530000.0,2.0,2913749297730.0,1.2171516948100001e-13,0.166668806079,202,0.0833282383511,0.166693548387,0.00231507633897
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-334982133247000.0,2655608.94579,-334982133247000.0,-334982131369000.0,-334982135125000.0,-334982134937000.0,-334982131557000.0,2.0,7052258872980.0,1.2171516948100001e-13,0.16666559696,145,0.0833341171768,0.166693548387,0.00231519508941
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335042024498000.0,3310386.5548,-335042024498000.0,-335042022157000.0,-335042026839000.0,-335042026605000.0,-335042022391000.0,2.0,10958659142200.0,1.2171516948100001e-13,0.166668806079,95,0.0833341171768,0.166612903226,0.00231411957152
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335042559173000.0,3706971.37051,-335042559173000.0,-335042556551000.0,-335042561794000.0,-335042561532000.0,-335042556814000.0,2.0,13741636741800.0,0.0,0.166668806079,245,0.0833341171768,0.0833064516129,0.00115705978576
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335101919896000.0,776746.988027,-335101919896000.0,-335101919347000.0,-335101920446000.0,-335101920391000.0,-335101919402000.0,2.0,603335883409.0,1.2171516948100001e-13,0.0833344030397,45,0.0833341171768,0.166693548387,0.00115761983406
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-335102461075000.0,5206709.89581,-335102461075000.0,-335102457393000.0,-335102464756000.0,-335102464388000.0,-335102457761000.0,2.0,27109827939200.0,1.2171516948100001e-13,0.16666559696,195,0.0833341171768,0.166693548387,0.00231519508941
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338847023945000.0,605808.917617,-338847023945000.0,-338847023516000.0,-338847024373000.0,-338847024330000.0,-338847023559000.0,2.0,367004444664.0,1.2171516948100001e-13,0.16666559696,138,0.166668822236,0.166693548387,0.00463040651143
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338906917503000.0,3006387.4726,-338906917503000.0,-338906915377000.0,-338906919629000.0,-338906919416000.0,-338906915590000.0,2.0,9038365635410.0,1.2171516948100001e-13,0.166668806079,88,0.166668822236,0.166612903226,0.00462825546806
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338907447766000.0,4621298.04782,-338907447766000.0,-338907444499000.0,-338907451034000.0,-338907450707000.0,-338907444825000.0,2.0,21356395646800.0,0.0,0.166668806079,238,0.166668822236,0.0833064516129,0.00231412773403
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338966808702000.0,1241273.31911,-338966808702000.0,-338966807824000.0,-338966809579000.0,-338966809492000.0,-338966807912000.0,2.0,1540759452740.0,1.2171516948100001e-13,0.0833344030397,38,0.166668822236,0.166693548387,0.00231524783458
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-338967352508000.0,3237954.55781,-338967352508000.0,-338967350219000.0,-338967354798000.0,-338967354569000.0,-338967350447000.0,2.0,10484349718400.0,1.2171516948100001e-13,0.16666559696,188,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342711934297000.0,2039618.26505,-342711934297000.0,-342711932855000.0,-342711935740000.0,-342711935595000.0,-342711932999000.0,2.0,4160042667130.0,1.2171516948100001e-13,0.16666559696,131,0.166668822236,0.166693548387,0.00463040651143
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342771835575000.0,4424283.33773,-342771835575000.0,-342771832446000.0,-342771838703000.0,-342771838390000.0,-342771832759000.0,2.0,19574283052500.0,1.2171516948100001e-13,0.166668806079,81,0.166668822236,0.166612903226,0.00462825546806
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342772358560000.0,5640776.0997,-342772358560000.0,-342772354571000.0,-342772362548000.0,-342772362149000.0,-342772354970000.0,2.0,31818355006900.0,0.0,0.166668806079,231,0.166668822236,0.0833064516129,0.00231412773403
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342831728649000.0,581362.556812,-342831728649000.0,-342831728238000.0,-342831729060000.0,-342831729019000.0,-342831728279000.0,2.0,337982422463.0,1.2171516948100001e-13,0.0833344030397,31,0.166668822236,0.166693548387,0.00231524783458
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-342832267245000.0,7145434.14365,-342832267245000.0,-342832262192000.0,-342832272297000.0,-342832271792000.0,-342832262697000.0,2.0,51057229101300.0,1.2171516948100001e-13,0.16666559696,181,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346576817276000.0,5949969.85348,-346576817276000.0,-346576813068000.0,-346576821483000.0,-346576821062000.0,-346576813489000.0,2.0,35402141257300.0,1.2171516948100001e-13,0.16666559696,124,0.166668234354,0.166693548387,0.00463039017883
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346636719507000.0,2610248.31095,-346636719507000.0,-346636717661000.0,-346636721352000.0,-346636721168000.0,-346636717845000.0,2.0,6813396244790.0,1.2171516948100001e-13,0.166668806079,74,0.166668234354,0.166612903226,0.00462823914304
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346637254480000.0,146776.496862,-346637254480000.0,-346637254376000.0,-346637254584000.0,-346637254574000.0,-346637254387000.0,2.0,21543340031.1,0.0,0.166668806079,224,0.166668234354,0.0833064516129,0.00231411957152
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346696618019000.0,3087815.85659,-346696618019000.0,-346696615836000.0,-346696620203000.0,-346696619985000.0,-346696616054000.0,2.0,9534606764210.0,1.2171516948100001e-13,0.0833344030397,24,0.166668234354,0.166693548387,0.00231523966812
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-346697158821000.0,5286823.50313,-346697158821000.0,-346697155082000.0,-346697162559000.0,-346697162185000.0,-346697155456000.0,2.0,27950502753300.0,1.2171516948100001e-13,0.16666559696,174,0.166668234354,0.166693548387,0.00463039017883
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-350441717423000.0,2624479.67461,-350441717423000.0,-350441715567000.0,-350441719279000.0,-350441719093000.0,-350441715753000.0,2.0,6887893562420.0,1.2171516948100001e-13,0.16666559696,117,0.166668822236,0.166693548387,0.00463040651143
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-350501615001000.0,318662.488107,-350501615001000.0,-350501614776000.0,-350501615227000.0,-350501615204000.0,-350501614799000.0,2.0,101545781326.0,1.2171516948100001e-13,0.166668806079,67,0.166668822236,0.166612903226,0.00462825546806
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-350502146743000.0,5266203.82745,-350502146743000.0,-350502143019000.0,-350502150467000.0,-350502150094000.0,-350502143391000.0,2.0,27732902752200.0,0.0,0.166668806079,217,0.166668822236,0.0833064516129,0.00231412773403
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-350561507208000.0,1454933.85316,-350561507208000.0,-350561506179000.0,-350561508237000.0,-350561508134000.0,-350561506282000.0,2.0,2116832517080.0,1.2171516948100001e-13,0.0833344030397,17,0.166668822236,0.166693548387,0.00231524783458
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-350562049987000.0,9670121.11986,-350562049987000.0,-350562043149000.0,-350562056825000.0,-350562056141000.0,-350562043833000.0,2.0,93511242472800.0,1.2171516948100001e-13,0.16666559696,167,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354306634473000.0,4398372.11684,-354306634473000.0,-354306631363000.0,-354306637584000.0,-354306637273000.0,-354306631674000.0,2.0,19345677278200.0,1.2171516948100001e-13,0.16666559696,110,0.16666294341,0.166693548387,0.00463024318543
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354366531447000.0,1080229.17517,-354366531447000.0,-354366530683000.0,-354366532211000.0,-354366532134000.0,-354366530759000.0,2.0,1166895070890.0,1.2171516948100001e-13,0.166668806079,60,0.16666294341,0.166612903226,0.00462809221793
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354367055436000.0,7636229.58005,-354367055436000.0,-354367050036000.0,-354367060835000.0,-354367060295000.0,-354367050576000.0,2.0,58312002199200.0,0.0,0.166668806079,210,0.16666294341,0.0833064516129,0.00231404610896
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354426428686000.0,96215.0916384,-354426428686000.0,-354426428618000.0,-354426428754000.0,-354426428748000.0,-354426428625000.0,2.0,9257343858.99,1.2171516948100001e-13,0.0833344030397,10,0.16666294341,0.166693548387,0.00231516617
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-354426968378000.0,3552559.57882,-354426968378000.0,-354426965866000.0,-354426970890000.0,-354426970639000.0,-354426966118000.0,2.0,12620679561000.0,1.2171516948100001e-13,0.16666559696,160,0.16666294341,0.166693548387,0.00463024318543
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358171250651000.0,4402525.35271,-358171250651000.0,-358171247538000.0,-358171253764000.0,-358171253453000.0,-358171247850000.0,2.0,19382229481300.0,1.2171516948100001e-13,0.16666559696,103,0.0833282383511,0.166693548387,0.00231503176341
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358231148362000.0,1591694.35925,-358231148362000.0,-358231147237000.0,-358231149488000.0,-358231149375000.0,-358231147349000.0,2.0,2533490933260.0,1.2171516948100001e-13,0.166668806079,53,0.0833282383511,0.166612903226,0.00231395632139
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358231682161000.0,15090364.4473,-358231682161000.0,-358231671490000.0,-358231692831000.0,-358231691764000.0,-358231672557000.0,2.0,227719099152000.0,0.0,0.166668806079,203,0.0833282383511,0.0833064516129,0.0011569781607
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358291043964000.0,2843402.05538,-358291043964000.0,-358291041954000.0,-358291045975000.0,-358291045774000.0,-358291042155000.0,2.0,8084935248550.0,1.2171516948100001e-13,0.0833344030397,3,0.0833282383511,0.166693548387,0.00115753816949
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-358291586156000.0,1301505.07248,-358291586156000.0,-358291585235000.0,-358291587076000.0,-358291586984000.0,-358291585327000.0,2.0,1693915453690.0,1.2171516948100001e-13,0.16666559696,153,0.0833282383511,0.166693548387,0.00231503176341
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-514100290943000.0,1045925.43648,-514100290943000.0,-514100290204000.0,-514100291683000.0,-514100291609000.0,-514100290278000.0,2.0,1093960018670.0,1.2171516948100001e-13,0.166668806079,96,0.0833341171768,0.166693548387,0.00231523966812
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-514160189936000.0,3576347.04868,-514160189936000.0,-514160187407000.0,-514160192465000.0,-514160192212000.0,-514160187660000.0,2.0,12790258212600.0,1.2171516948100001e-13,0.0833344030397,46,0.0833341171768,0.166612903226,0.00115705978576
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-514160726593000.0,6281937.57214,-514160726593000.0,-514160722151000.0,-514160731035000.0,-514160730591000.0,-514160722596000.0,2.0,39462739660300.0,0.0,0.16666559696,196,0.0833341171768,0.0833064516129,0.00115703750719
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-514213725742000.0,138423.400262,-514213725742000.0,-514213725644000.0,-514213725840000.0,-514213725830000.0,-514213725654000.0,2.0,19161037740.0,1.2171516948100001e-13,0.16666559696,146,0.0833341171768,0.166693548387,0.00231519508941
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-517965189760000.0,3061689.1891,-517965189760000.0,-517965187595000.0,-517965191925000.0,-517965191708000.0,-517965187811000.0,2.0,9373940690670.0,1.2171516948100001e-13,0.166668806079,89,0.166668822236,0.166693548387,0.00463049566916
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-518025082811000.0,635337.299051,-518025082811000.0,-518025082362000.0,-518025083260000.0,-518025083215000.0,-518025082407000.0,2.0,403653483566.0,1.2171516948100001e-13,0.0833344030397,39,0.166668822236,0.166612903226,0.00231412773403
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-518025609377000.0,2727312.57861,-518025609377000.0,-518025607448000.0,-518025611305000.0,-518025611112000.0,-518025607641000.0,2.0,7438233901440.0,0.0,0.16666559696,189,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-518078622509000.0,6520674.013,-518078622509000.0,-518078617898000.0,-518078627120000.0,-518078626659000.0,-518078618359000.0,2.0,42519189583800.0,1.2171516948100001e-13,0.16666559696,139,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-521830099135000.0,41376.9278254,-521830099135000.0,-521830099106000.0,-521830099165000.0,-521830099162000.0,-521830099109000.0,2.0,1712050156.27,1.2171516948100001e-13,0.166668806079,82,0.166668822236,0.166693548387,0.00463049566916
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-521890001158000.0,2009871.25504,-521890001158000.0,-521889999737000.0,-521890002580000.0,-521890002438000.0,-521889999879000.0,2.0,4039582461830.0,1.2171516948100001e-13,0.0833344030397,32,0.166668822236,0.166612903226,0.00231412773403
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-521890530660000.0,8336306.17303,-521890530660000.0,-521890524765000.0,-521890536555000.0,-521890535965000.0,-521890525355000.0,2.0,69494000610600.0,0.0,0.16666559696,182,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-521943535874000.0,4623827.01523,-521943535874000.0,-521943532604000.0,-521943539143000.0,-521943538817000.0,-521943532931000.0,2.0,21379776266700.0,1.2171516948100001e-13,0.16666559696,132,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-525694993643000.0,245043.435603,-525694993643000.0,-525694993469000.0,-525694993816000.0,-525694993799000.0,-525694993487000.0,2.0,60046285332.0,1.2171516948100001e-13,0.166668806079,75,0.166668234354,0.166693548387,0.00463047933624
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-525754887656000.0,1928541.91019,-525754887656000.0,-525754886292000.0,-525754889019000.0,-525754888883000.0,-525754886428000.0,2.0,3719273899370.0,1.2171516948100001e-13,0.0833344030397,25,0.166668234354,0.166612903226,0.00231411957152
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-525755415381000.0,2888000.87106,-525755415381000.0,-525755413339000.0,-525755417423000.0,-525755417219000.0,-525755413543000.0,2.0,8340549031250.0,0.0,0.16666559696,175,0.166668234354,0.0833064516129,0.00231407501438
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-525808439069000.0,1353022.97221,-525808439069000.0,-525808438112000.0,-525808440026000.0,-525808439930000.0,-525808438208000.0,2.0,1830671163320.0,1.2171516948100001e-13,0.16666559696,125,0.166668234354,0.166693548387,0.00463039017883
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-529559879261000.0,1345884.72925,-529559879261000.0,-529559878309000.0,-529559880212000.0,-529559880117000.0,-529559878404000.0,2.0,1811405704440.0,1.2171516948100001e-13,0.166668806079,68,0.166668822236,0.166693548387,0.00463049566916
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-529619780574000.0,1056472.1109,-529619780574000.0,-529619779827000.0,-529619781321000.0,-529619781246000.0,-529619779901000.0,2.0,1116133321100.0,1.2171516948100001e-13,0.0833344030397,18,0.166668822236,0.166612903226,0.00231412773403
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-529620313421000.0,11348393.6776,-529620313421000.0,-529620305396000.0,-529620321446000.0,-529620320643000.0,-529620306199000.0,2.0,128786039062000.0,0.0,0.16666559696,168,0.166668822236,0.0833064516129,0.00231408317673
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-529673320942000.0,748996.052069,-529673320942000.0,-529673320413000.0,-529673321472000.0,-529673321419000.0,-529673320466000.0,2.0,560995086015.0,1.2171516948100001e-13,0.16666559696,118,0.166668822236,0.166693548387,0.00463040651143
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-533424801409000.0,7496499.75581,-533424801409000.0,-533424796109000.0,-533424806710000.0,-533424806180000.0,-533424796639000.0,2.0,56197508588900.0,1.2171516948100001e-13,0.166668806079,61,0.16666294341,0.166693548387,0.00463033234001
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-533484700215000.0,69883.6283497,-533484700215000.0,-533484700166000.0,-533484700264000.0,-533484700259000.0,-533484700171000.0,2.0,4883721511.32,1.2171516948100001e-13,0.0833344030397,11,0.16666294341,0.166612903226,0.00231404610896
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-533485229522000.0,594080.888738,-533485229522000.0,-533485229102000.0,-533485229942000.0,-533485229900000.0,-533485229144000.0,2.0,352932102364.0,0.0,0.16666559696,161,0.16666294341,0.0833064516129,0.00231400155324
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-533538238798000.0,5478741.82949,-533538238798000.0,-533538234924000.0,-533538242672000.0,-533538242284000.0,-533538235311000.0,2.0,30016612034200.0,1.2171516948100001e-13,0.16666559696,111,0.16666294341,0.166693548387,0.00463024318543
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-537289416349000.0,3431970.69321,-537289416349000.0,-537289413922000.0,-537289418776000.0,-537289418533000.0,-537289414165000.0,2.0,11778422839000.0,1.2171516948100001e-13,0.166668806079,54,0.0833282383511,0.166693548387,0.00231507633897
