smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610293009000.0,17969263.4178,-141610293009000.0,-141610280303000.0,-141610305715000.0,-141610304444000.0,-141610281573000.0,2.0,322894427777000.0,302,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610318392000.0,31260666.0346,-141610318392000.0,-141610296287000.0,-141610340496000.0,-141610338286000.0,-141610298497000.0,2.0,977229240929000.0,310,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141610334083000.0,4875834.45825,-141610334083000.0,-141610330635000.0,-141610337530000.0,-141610337186000.0,-141610330980000.0,2.0,23773761664300.0,318,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009758551000.0,1253112.62892,-283009758551000.0,-283009757665000.0,-283009759438000.0,-283009759349000.0,-283009757754000.0,2.0,1570291260760.0,3,0.0714285714286,0.000728578682369,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009798233000.0,2971609.75139,-283009798233000.0,-283009796132000.0,-283009800335000.0,-283009800124000.0,-283009796342000.0,2.0,8830464514570.0,11,0.0714285714286,0.001457289308,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009826237000.0,7904672.72584,-283009826237000.0,-283009820648000.0,-283009831826000.0,-283009831267000.0,-283009821206000.0,2.0,62483850902600.0,19,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009847936000.0,5861144.29287,-283009847936000.0,-283009843791000.0,-283009852080000.0,-283009851666000.0,-283009844206000.0,2.0,34353012421800.0,27,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009872402000.0,15650.2176113,-283009872402000.0,-283009872391000.0,-283009872413000.0,-283009872412000.0,-283009872392000.0,2.0,244929311.281,35,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009912500000.0,663753.224743,-283009912500000.0,-283009912031000.0,-283009912970000.0,-283009912923000.0,-283009912078000.0,2.0,440568343356.0,43,0.0714285714286,0.00145739726157,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009933388000.0,4351552.32296,-283009933388000.0,-283009930311000.0,-283009936465000.0,-283009936158000.0,-283009930619000.0,2.0,18936007619400.0,51,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-528.0,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283009961145000.0,819753.796983,-283009961145000.0,-283009960566000.0,-283009961725000.0,-283009961667000.0,-283009960624000.0,2.0,671996287668.0,59,0.0714285714286,0.000728710625628,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033378368000.0,24555919.4428,-283033378368000.0,-283033361004000.0,-283033395732000.0,-283033393995000.0,-283033362741000.0,2.0,602993179680000.0,271,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033408413000.0,16244452.4725,-283033408413000.0,-283033396926000.0,-283033419900000.0,-283033418751000.0,-283033398075000.0,2.0,263882236133000.0,263,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033424382000.0,25426333.9493,-283033424382000.0,-283033406403000.0,-283033442361000.0,-283033440563000.0,-283033408201000.0,2.0,646498458100000.0,287,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033425611000.0,3633139.52306,-283033425611000.0,-283033423042000.0,-283033428180000.0,-283033427923000.0,-283033423299000.0,2.0,13199702794000.0,279,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033468223000.0,33256265.8419,-283033468223000.0,-283033444707000.0,-283033491739000.0,-283033489387000.0,-283033447059000.0,2.0,1105979217750000.0,295,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033472301000.0,9777222.1204,-283033472301000.0,-283033465388000.0,-283033479215000.0,-283033478523000.0,-283033466079000.0,2.0,95594072391600.0,303,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033513876000.0,17862510.9988,-283033513876000.0,-283033501245000.0,-283033526507000.0,-283033525244000.0,-283033502508000.0,2.0,319069299181000.0,311,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283033546030000.0,44798522.964,-283033546030000.0,-283033514352000.0,-283033577707000.0,-283033574539000.0,-283033517520000.0,2.0,2006907659760000.0,319,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055619313000.0,9507559.92252,-283055619313000.0,-283055612590000.0,-283055626036000.0,-283055625364000.0,-283055613262000.0,2.0,90393695680300.0,68,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055643326000.0,6225836.6482,-283055643326000.0,-283055638924000.0,-283055647728000.0,-283055647288000.0,-283055639364000.0,2.0,38761041970000.0,76,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055666586000.0,15375943.7072,-283055666586000.0,-283055655713000.0,-283055677458000.0,-283055676371000.0,-283055656801000.0,2.0,236419644887000.0,84,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055688434000.0,3610396.09635,-283055688434000.0,-283055685881000.0,-283055690987000.0,-283055690731000.0,-283055686136000.0,2.0,13034959972600.0,92,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055736690000.0,19751309.9281,-283055736690000.0,-283055722724000.0,-283055750656000.0,-283055749260000.0,-283055724120000.0,2.0,390114243877000.0,100,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055756332000.0,13016225.8037,-283055756332000.0,-283055747128000.0,-283055765536000.0,-283055764615000.0,-283055748048000.0,2.0,169422134173000.0,108,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055774201000.0,4093052.20337,-283055774201000.0,-283055771307000.0,-283055777095000.0,-283055776806000.0,-283055771596000.0,2.0,16753076339500.0,116,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283055803792000.0,9013900.65947,-283055803792000.0,-283055797418000.0,-283055810166000.0,-283055809528000.0,-283055798055000.0,2.0,81250405098700.0,124,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079157315000.0,293674.439314,-283079157315000.0,-283079157107000.0,-283079157523000.0,-283079157502000.0,-283079157128000.0,2.0,86244676306.3,328,0.142857142857,0.000728990076317,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079200331000.0,4918172.05693,-283079200331000.0,-283079196853000.0,-283079203808000.0,-283079203461000.0,-283079197201000.0,2.0,24188416381600.0,336,0.142857142857,0.0014581121704,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079251303000.0,27478483.8701,-283079251303000.0,-283079231873000.0,-283079270733000.0,-283079268790000.0,-283079233816000.0,2.0,755067075798000.0,344,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079264324000.0,2545596.52148,-283079264324000.0,-283079262524000.0,-283079266124000.0,-283079265944000.0,-283079262704000.0,2.0,6480061650150.0,360,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079306915000.0,16172820.1691,-283079306915000.0,-283079295479000.0,-283079318351000.0,-283079317207000.0,-283079296622000.0,2.0,261560112223000.0,368,0.142857142857,0.00145822018493,0.0,0.142859494415,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079308560000.0,3564134.03294,-283079308560000.0,-283079306039000.0,-283079311080000.0,-283079310828000.0,-283079306291000.0,2.0,12703051404800.0,352,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079333652000.0,18921484.5441,-283079333652000.0,-283079320272000.0,-283079347031000.0,-283079345693000.0,-283079321610000.0,2.0,358022577353000.0,376,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283079372647000.0,23685602.9589,-283079372647000.0,-283079355898000.0,-283079389395000.0,-283079387720000.0,-283079357573000.0,2.0,561007787528000.0,384,0.142857142857,0.000729122094079,0.0,0.0714309229865,0.0714516129032
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101456208000.0,4186343.27588,-283101456208000.0,-283101453248000.0,-283101459168000.0,-283101458872000.0,-283101453544000.0,2.0,17525470023500.0,133,0.142857142857,0.00145798015263,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101476869000.0,3831226.38381,-283101476869000.0,-283101474160000.0,-283101479578000.0,-283101479307000.0,-283101474431000.0,2.0,14678295604000.0,141,0.142857142857,0.00291622434079,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101510600000.0,3438629.73874,-283101510600000.0,-283101508168000.0,-283101513031000.0,-283101512788000.0,-283101508411000.0,2.0,11824174480100.0,149,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101560991000.0,3839430.23668,-283101560991000.0,-283101558276000.0,-283101563706000.0,-283101563434000.0,-283101558548000.0,2.0,14741224542300.0,165,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101561681000.0,10889176.481,-283101561681000.0,-283101553982000.0,-283101569381000.0,-283101568611000.0,-283101554752000.0,2.0,118574164434000.0,157,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101594801000.0,2214878.08372,-283101594801000.0,-283101593235000.0,-283101596367000.0,-283101596210000.0,-283101593391000.0,2.0,4905684925740.0,173,0.142857142857,0.00291644036986,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101621613000.0,2122353.51496,-283101621613000.0,-283101620113000.0,-283101623114000.0,-283101622964000.0,-283101620263000.0,2.0,4504384442440.0,181,0.142857142857,0.00291646437308,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-350.8,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283101661378000.0,4411430.34616,-283101661378000.0,-283101658259000.0,-283101664498000.0,-283101664186000.0,-283101658571000.0,2.0,19460717699000.0,189,0.142857142857,0.00145824418816,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147293392000.0,949586.02663,-283147293392000.0,-283147292721000.0,-283147294064000.0,-283147293996000.0,-283147292788000.0,2.0,901713621971.0,198,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147338366000.0,5795745.75444,-283147338366000.0,-283147334268000.0,-283147342464000.0,-283147342054000.0,-283147334677000.0,2.0,33590668850100.0,206,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147362639000.0,22065963.3861,-283147362639000.0,-283147347036000.0,-283147378242000.0,-283147376682000.0,-283147348597000.0,2.0,486906740158000.0,214,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147375422000.0,3244895.56217,-283147375422000.0,-283147373127000.0,-283147377716000.0,-283147377487000.0,-283147373357000.0,2.0,10529347209400.0,222,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147410531000.0,7043352.36383,-283147410531000.0,-283147405551000.0,-283147415512000.0,-283147415014000.0,-283147406049000.0,2.0,49608812521100.0,230,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147448068000.0,21837815.4274,-283147448068000.0,-283147432626000.0,-283147463509000.0,-283147461965000.0,-283147434170000.0,2.0,476890182640000.0,238,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147482968000.0,27151334.6422,-283147482968000.0,-283147463769000.0,-283147502167000.0,-283147500247000.0,-283147465689000.0,2.0,737194972852000.0,246,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-283147487424000.0,2924495.7127,-283147487424000.0,-283147485356000.0,-283147489492000.0,-283147489285000.0,-283147485563000.0,2.0,8552675173590.0,254,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570509685000.0,32472957.7426,-424570509685000.0,-424570486724000.0,-424570532647000.0,-424570530351000.0,-424570489020000.0,2.0,1054492984550000.0,199,0.142857142857,0.00145715736474,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570516536000.0,5103421.12891,-424570516536000.0,-424570512928000.0,-424570520145000.0,-424570519784000.0,-424570513288000.0,2.0,26044907219000.0,207,0.142857142857,0.00291457861599,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570553395000.0,15328993.6289,-424570553395000.0,-424570542556000.0,-424570564234000.0,-424570563150000.0,-424570543640000.0,2.0,234978045674000.0,215,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570603359000.0,49238.5852128,-424570603359000.0,-424570603324000.0,-424570603394000.0,-424570603390000.0,-424570603327000.0,2.0,2424438273.76,231,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570605126000.0,11739665.4255,-424570605126000.0,-424570596824000.0,-424570613427000.0,-424570612597000.0,-424570597654000.0,2.0,137819744303000.0,223,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570643402000.0,11920843.8163,-424570643402000.0,-424570634973000.0,-424570651832000.0,-424570650989000.0,-424570635816000.0,2.0,142106517294000.0,239,0.142857142857,0.00291479452315,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570667762000.0,25306303.7222,-424570667762000.0,-424570649868000.0,-424570685657000.0,-424570683867000.0,-424570651657000.0,2.0,640409008081000.0,247,0.142857142857,0.00291481851283,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424570689362000.0,8761107.68709,-424570689362000.0,-424570683167000.0,-424570695557000.0,-424570694937000.0,-424570683786000.0,2.0,76757007904900.0,255,0.142857142857,0.00145742125126,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592764470000.0,4953509.54155,-424592764470000.0,-424592760967000.0,-424592767973000.0,-424592767622000.0,-424592761318000.0,2.0,24537256778200.0,4,0.0714285714286,0.000728990076317,2.43433201164e-13,0.071417989418,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592792707000.0,3297005.8406,-424592792707000.0,-424592790375000.0,-424592795038000.0,-424592794805000.0,-424592790609000.0,2.0,10870247513000.0,12,0.0714285714286,0.0014581121704,2.43433201164e-13,0.142848912404,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592817745000.0,6724819.14368,-424592817745000.0,-424592812990000.0,-424592822501000.0,-424592822025000.0,-424592813466000.0,2.0,45223192515200.0,20,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592851610000.0,5050293.72156,-424592851610000.0,-424592848039000.0,-424592855181000.0,-424592854824000.0,-424592848396000.0,2.0,25505466674000.0,28,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592879471000.0,13781956.4216,-424592879471000.0,-424592869725000.0,-424592889216000.0,-424592888241000.0,-424592870700000.0,2.0,189942322808000.0,36,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592917776000.0,17377815.4632,-424592917776000.0,-424592905488000.0,-424592930064000.0,-424592928835000.0,-424592906717000.0,2.0,301988470274000.0,44,0.0714285714286,0.00145822018493,2.43433201164e-13,0.142859494415,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592937275000.0,2890098.76849,-424592937275000.0,-424592935232000.0,-424592939319000.0,-424592939114000.0,-424592935436000.0,2.0,8352670891640.0,52,0.0714285714286,0.00145823218654,2.43433201164e-13,0.142860670194,0.142903225806
720.0,-439.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424592954544000.0,7335506.96551,-424592954544000.0,-424592949357000.0,-424592959731000.0,-424592959212000.0,-424592949876000.0,2.0,53809662441000.0,60,0.0714285714286,0.000729122094079,2.43433201164e-13,0.0714309229865,0.142903225806
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616332046000.0,17053612.7935,-424616332046000.0,-424616319987000.0,-424616344105000.0,-424616342899000.0,-424616321193000.0,2.0,290825709310000.0,264,0.142857142857,0.000728990076317,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616352373000.0,3479634.28645,-424616352373000.0,-424616349912000.0,-424616354833000.0,-424616354587000.0,-424616350158000.0,2.0,12107854767500.0,272,0.142857142857,0.0014581121704,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616373041000.0,2351332.1474,-424616373041000.0,-424616371379000.0,-424616374704000.0,-424616374538000.0,-424616371545000.0,2.0,5528762867410.0,280,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616444600000.0,43830963.6972,-424616444600000.0,-424616413607000.0,-424616475594000.0,-424616472494000.0,-424616416707000.0,2.0,1921153378630000.0,288,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424616461487000.0,7192244.96612,-424616461487000.0,-424616456401000.0,-424616466573000.0,-424616466064000.0,-424616456910000.0,2.0,51728387652700.0,296,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
