smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309089392915000.0,2197573.32463,-309089392915000.0,-309089391361000.0,-309089394469000.0,-309089394313000.0,-309089391516000.0,2.0,4829328517120.0,542,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-309837940968000.0,1006027.90862,-309837940968000.0,-309837940256000.0,-309837941679000.0,-309837941608000.0,-309837940328000.0,2.0,1012092152930.0,453,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-310020586044000.0,457885.626138,-310020586044000.0,-310020585720000.0,-310020586367000.0,-310020586335000.0,-310020585752000.0,2.0,209659246624.0,464,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-310203226966000.0,2473517.0614,-310203226966000.0,-310203225217000.0,-310203228715000.0,-310203228540000.0,-310203225392000.0,2.0,6118286653060.0,475,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-310385870282000.0,5203267.03709,-310385870282000.0,-310385866602000.0,-310385873961000.0,-310385873593000.0,-310385866970000.0,2.0,27073987859300.0,486,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-310568505272000.0,10032342.6673,-310568505272000.0,-310568498178000.0,-310568512366000.0,-310568511657000.0,-310568498888000.0,2.0,100647899395000.0,497,0.111128939092,0.000687097774649,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-311078779899000.0,1339648.57777,-311078779899000.0,-311078778952000.0,-311078780847000.0,-311078780752000.0,-311078779047000.0,2.0,1794658311930.0,431,0.055548424363,0.00068689936351,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-311261435316000.0,2692547.32016,-311261435316000.0,-311261433412000.0,-311261437220000.0,-311261437029000.0,-311261433602000.0,2.0,7249811071290.0,442,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312009971263000.0,1050066.9167,-312009971263000.0,-312009970520000.0,-312009972005000.0,-312009971931000.0,-312009970594000.0,2.0,1102640529550.0,353,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312192626271000.0,355160.423336,-312192626271000.0,-312192626020000.0,-312192626523000.0,-312192626498000.0,-312192626045000.0,2.0,126138926304.0,364,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312375269490000.0,2291266.38735,-312375269490000.0,-312375267870000.0,-312375271110000.0,-312375270948000.0,-312375268032000.0,2.0,5249901657800.0,375,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312557913847000.0,4478975.83755,-312557913847000.0,-312557910679000.0,-312557917014000.0,-312557916697000.0,-312557910996000.0,2.0,20061224553300.0,386,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312740551539000.0,3690692.57916,-312740551539000.0,-312740548930000.0,-312740554149000.0,-312740553888000.0,-312740549191000.0,2.0,13621211713900.0,397,0.111128939092,0.000687093931648,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-313250823503000.0,1150546.74611,-313250823503000.0,-313250822690000.0,-313250824317000.0,-313250824235000.0,-313250822771000.0,2.0,1323757815000.0,331,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-313433474425000.0,1609083.83857,-313433474425000.0,-313433473287000.0,-313433475563000.0,-313433475449000.0,-313433473401000.0,2.0,2589150799540.0,342,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314181987387000.0,4300891.0389,-314181987387000.0,-314181984346000.0,-314181990428000.0,-314181990124000.0,-314181984650000.0,2.0,18497663728500.0,253,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314364643995000.0,577893.314167,-314364643995000.0,-314364643587000.0,-314364644404000.0,-314364644363000.0,-314364643628000.0,2.0,333960682559.0,264,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314547286602000.0,8280622.92823,-314547286602000.0,-314547280747000.0,-314547292457000.0,-314547291872000.0,-314547281332000.0,2.0,68568716079500.0,275,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314729931237000.0,1639866.76002,-314729931237000.0,-314729930078000.0,-314729932397000.0,-314729932281000.0,-314729930194000.0,2.0,2689162990610.0,286,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-314912558708000.0,1913036.56108,-314912558708000.0,-314912557355000.0,-314912560061000.0,-314912559926000.0,-314912557491000.0,2.0,3659708884040.0,297,0.111128939092,0.000687093931648,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315422836724000.0,688229.505003,-315422836724000.0,-315422836238000.0,-315422837211000.0,-315422837162000.0,-315422836287000.0,2.0,473659851556.0,231,0.055548424363,0.000686895521619,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315605491851000.0,2331959.18936,-315605491851000.0,-315605490202000.0,-315605493500000.0,-315605493335000.0,-315605490367000.0,2.0,5438033660860.0,242,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316354032251000.0,4876051.38536,-316354032251000.0,-316354028803000.0,-316354035699000.0,-316354035354000.0,-316354029148000.0,2.0,23775877112600.0,153,0.111128939092,0.00136416130748,1.2866453778e-13,0.111106553709,0.110483870968
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316536683970000.0,1129848.05125,-316536683970000.0,-316536683172000.0,-316536684769000.0,-316536684690000.0,-316536683251000.0,2.0,1276556618920.0,164,0.111096848726,0.0013737218892,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316719327886000.0,8795731.12644,-316719327886000.0,-316719321666000.0,-316719334105000.0,-316719333483000.0,-316719322288000.0,2.0,77364886048600.0,175,0.111096848726,0.0013737218892,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-316901965548000.0,7413607.88176,-316901965548000.0,-316901960306000.0,-316901970791000.0,-316901970266000.0,-316901960830000.0,2.0,54961581824500.0,186,0.111096848726,0.0013737218892,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-317084604273000.0,4332017.39327,-317084604273000.0,-317084601209000.0,-317084607336000.0,-317084607030000.0,-317084601516000.0,2.0,18766374695600.0,197,0.111128939092,0.000687059344642,1.2866453778e-13,0.111106553709,0.0556451612903
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-317594878414000.0,216770.699035,-317594878414000.0,-317594878261000.0,-317594878567000.0,-317594878552000.0,-317594878276000.0,2.0,46989535960.0,131,0.055548424363,0.0006868609446,1.2866453778e-13,0.111106553709,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-317777530657000.0,294060.34284,-317777530657000.0,-317777530449000.0,-317777530865000.0,-317777530844000.0,-317777530470000.0,2.0,86471485231.0,142,0.111128939092,0.00136416130748,1.2866453778e-13,0.111106553709,0.110483870968
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318525829886000.0,3741320.14306,-318525829886000.0,-318525827240000.0,-318525832532000.0,-318525832267000.0,-318525827505000.0,2.0,13997476412900.0,53,0.111128939092,0.000682042502211,1.2866453778e-13,0.0555501695353,0.110483870968
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318708485427000.0,4154236.56215,-318708485427000.0,-318708482489000.0,-318708488364000.0,-318708488071000.0,-318708482783000.0,2.0,17257681414300.0,64,0.111096848726,0.000686822525691,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-318891124129000.0,1002420.55918,-318891124129000.0,-318891123420000.0,-318891124838000.0,-318891124767000.0,-318891123491000.0,2.0,1004846977480.0,75,0.111096848726,0.000686822525691,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319073772062000.0,3362092.41235,-319073772062000.0,-319073769685000.0,-319073774440000.0,-319073774202000.0,-319073769923000.0,2.0,11303665389200.0,86,0.111096848726,0.000686822525691,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319256408347000.0,4348583.8003,-319256408347000.0,-319256405272000.0,-319256411421000.0,-319256411114000.0,-319256405579000.0,2.0,18910181068200.0,97,0.111128939092,0.000343510457318,1.2866453778e-13,0.0555501695353,0.0556451612903
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319766676375000.0,1295872.56922,-319766676375000.0,-319766675459000.0,-319766677291000.0,-319766677200000.0,-319766675550000.0,2.0,1679285715660.0,31,0.055548424363,0.000343411262846,1.2866453778e-13,0.0555501695353,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319949333913000.0,605434.725547,-319949333913000.0,-319949333485000.0,-319949334341000.0,-319949334298000.0,-319949333528000.0,2.0,366551206898.0,42,0.111128939092,0.000682042502211,1.2866453778e-13,0.0555501695353,0.110483870968
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-408973826066000.0,3207520.41678,-408973826066000.0,-408973823798000.0,-408973828334000.0,-408973828107000.0,-408973824025000.0,2.0,10288187224100.0,841,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-409783814785000.0,1937130.51755,-409783814785000.0,-409783813416000.0,-409783816155000.0,-409783816018000.0,-409783813553000.0,2.0,3752474642010.0,752,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-409904993719000.0,2223704.6767,-409904993719000.0,-409904992147000.0,-409904995292000.0,-409904995134000.0,-409904992304000.0,2.0,4944862489170.0,763,0.111128939092,0.0013741878633,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-410087643432000.0,2723786.1929,-410087643432000.0,-410087641506000.0,-410087645358000.0,-410087645166000.0,-410087641699000.0,2.0,7419011224620.0,774,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-410270293578000.0,3032333.65108,-410270293578000.0,-410270291434000.0,-410270295722000.0,-410270295508000.0,-410270291648000.0,2.0,9195047371480.0,785,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-410452924404000.0,4250227.41255,-410452924404000.0,-410452921398000.0,-410452927409000.0,-410452927109000.0,-410452921699000.0,2.0,18064433058400.0,796,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-411145844029000.0,328104.971092,-411145844029000.0,-411145843797000.0,-411145844261000.0,-411145844237000.0,-411145843820000.0,2.0,107652872055.0,741,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-411955855161000.0,6449153.12309,-411955855161000.0,-411955850601000.0,-411955859722000.0,-411955859266000.0,-411955851057000.0,2.0,41591576005100.0,652,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-412077036606000.0,5601014.15956,-412077036606000.0,-412077032645000.0,-412077040566000.0,-412077040170000.0,-412077033041000.0,2.0,31371359615600.0,663,0.111128939092,0.0013741955493,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-412259683115000.0,634398.217052,-412259683115000.0,-412259682667000.0,-412259683564000.0,-412259683519000.0,-412259682712000.0,2.0,402461097799.0,674,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-412442328077000.0,117805.359765,-412442328077000.0,-412442327994000.0,-412442328161000.0,-412442328152000.0,-412442328002000.0,2.0,13878102789.4,685,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-412624964340000.0,1785347.4837,-412624964340000.0,-412624963078000.0,-412624965603000.0,-412624965477000.0,-412624963204000.0,2.0,3187465637560.0,696,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-413317883608000.0,815941.607549,-413317883608000.0,-413317883031000.0,-413317884185000.0,-413317884127000.0,-413317883089000.0,2.0,665760706929.0,641,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414127895915000.0,2661686.70535,-414127895915000.0,-414127894032000.0,-414127897797000.0,-414127897608000.0,-414127894221000.0,2.0,7084576117460.0,552,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414249078694000.0,4716580.5982,-414249078694000.0,-414249075359000.0,-414249082029000.0,-414249081696000.0,-414249075692000.0,2.0,22246132539300.0,563,0.111128939092,0.0013741955493,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414431729707000.0,6636038.30758,-414431729707000.0,-414431725015000.0,-414431734400000.0,-414431733930000.0,-414431725484000.0,2.0,44037004419600.0,574,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414614367054000.0,586924.3052,-414614367054000.0,-414614366639000.0,-414614367469000.0,-414614367427000.0,-414614366680000.0,2.0,344480140034.0,585,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414797003325000.0,2348064.25341,-414797003325000.0,-414797001665000.0,-414797004986000.0,-414797004819000.0,-414797001831000.0,2.0,5513405738160.0,596,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-415489927547000.0,196448.229173,-415489927547000.0,-415489927408000.0,-415489927686000.0,-415489927672000.0,-415489927422000.0,2.0,38591906745.0,541,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416299932244000.0,8786667.12236,-416299932244000.0,-416299926031000.0,-416299938458000.0,-416299937836000.0,-416299926653000.0,2.0,77205519119200.0,452,0.111128939092,0.00136423761053,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416421121027000.0,2691210.31382,-416421121027000.0,-416421119124000.0,-416421122930000.0,-416421122739000.0,-416421119314000.0,2.0,7242612953200.0,463,0.111128939092,0.0013741955493,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416603763593000.0,71326.9216785,-416603763593000.0,-416603763542000.0,-416603763643000.0,-416603763638000.0,-416603763547000.0,2.0,5087529756.12,474,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416786411888000.0,225917.169444,-416786411888000.0,-416786411728000.0,-416786412047000.0,-416786412032000.0,-416786411744000.0,2.0,51038567449.4,485,0.111096848726,0.00137379872702,1.2866453778e-13,0.111112768348,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-416969051704000.0,9974486.17402,-416969051704000.0,-416969044651000.0,-416969058757000.0,-416969058052000.0,-416969045357000.0,2.0,99490374435700.0,496,0.111096848726,0.00068689936351,1.2866453778e-13,0.111112768348,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-417661962033000.0,4261420.42676,-417661962033000.0,-417661959020000.0,-417661965046000.0,-417661964745000.0,-417661959321000.0,2.0,18159704053600.0,441,0.055548424363,0.00068192183189,1.2866453778e-13,0.111112768348,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418471973622000.0,4881929.47564,-418471973622000.0,-418471970170000.0,-418471977074000.0,-418471976729000.0,-418471970515000.0,2.0,23833235405100.0,352,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418593156344000.0,3052193.80569,-418593156344000.0,-418593154185000.0,-418593158502000.0,-418593158286000.0,-418593154401000.0,2.0,9315887027500.0,363,0.111128939092,0.0013741878633,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418775805219000.0,5340037.70783,-418775805219000.0,-418775801443000.0,-418775808995000.0,-418775808618000.0,-418775801821000.0,2.0,28516002721100.0,374,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418958447557000.0,3944417.87182,-418958447557000.0,-418958444768000.0,-418958450346000.0,-418958450067000.0,-418958445047000.0,2.0,15558432347600.0,385,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419141091533000.0,960957.364332,-419141091533000.0,-419141090853000.0,-419141092212000.0,-419141092144000.0,-419141090921000.0,2.0,923439056063.0,396,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-419834006354000.0,2406320.79238,-419834006354000.0,-419834004652000.0,-419834008055000.0,-419834007885000.0,-419834004823000.0,2.0,5790379755830.0,341,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420643988434000.0,4857305.58684,-420643988434000.0,-420643984999000.0,-420643991869000.0,-420643991525000.0,-420643985343000.0,2.0,23593417563900.0,252,0.111128939092,0.00136422998023,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420765173601000.0,7582088.18158,-420765173601000.0,-420765168240000.0,-420765178962000.0,-420765178426000.0,-420765168776000.0,2.0,57488061193300.0,263,0.111128939092,0.0013741878633,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-420947827939000.0,422814.80917,-420947827939000.0,-420947827640000.0,-420947828238000.0,-420947828208000.0,-420947827670000.0,2.0,178772362853.0,274,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-421130466833000.0,5058389.16613,-421130466833000.0,-421130463256000.0,-421130470410000.0,-421130470052000.0,-421130463614000.0,2.0,25587300956000.0,285,0.111096848726,0.00137379104324,1.2866453778e-13,0.111112146884,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-421313104175000.0,4254389.08951,-421313104175000.0,-421313101166000.0,-421313107183000.0,-421313106882000.0,-421313101467000.0,2.0,18099826525000.0,296,0.111096848726,0.000686895521619,1.2866453778e-13,0.111112146884,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-422006021684000.0,7584823.40319,-422006021684000.0,-422006016321000.0,-422006027047000.0,-422006026511000.0,-422006016857000.0,2.0,57529546057600.0,241,0.055548424363,0.000681918017839,1.2866453778e-13,0.111112146884,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-422816029746000.0,2409507.05973,-422816029746000.0,-422816028042000.0,-422816031450000.0,-422816031280000.0,-422816028213000.0,2.0,5805724270880.0,152,0.111128939092,0.00136416130748,1.2866453778e-13,0.111106553709,0.110483870968
