smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix,ProbabilityWeight
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692434941589000.0,663315.746616,-692434941589000.0,-692434941120000.0,-692434942058000.0,-692434942011000.0,-692434941167000.0,2.0,439987779709.0,0.142857142857,0.0714516129032,0.142848912404,0.0,144,0.0014581121704
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692434967798000.0,757535.869054,-692434967798000.0,-692434967263000.0,-692434968334000.0,-692434968281000.0,-692434967316000.0,2.0,573860592903.0,0.142857142857,0.0714516129032,0.142860670194,0.0,152,0.00145823218654
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692434997844000.0,1434066.99947,-692434997844000.0,-692434996830000.0,-692434998858000.0,-692434998756000.0,-692434996931000.0,2.0,2056548158960.0,0.142857142857,0.0714516129032,0.142860670194,0.0,160,0.00145823218654
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692435022611000.0,2771685.87142,-692435022611000.0,-692435020651000.0,-692435024571000.0,-692435024375000.0,-692435020847000.0,2.0,7682242569830.0,0.142857142857,0.0714516129032,0.142860670194,0.0,168,0.00145823218654
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692435053841000.0,30519.3473946,-692435053841000.0,-692435053820000.0,-692435053863000.0,-692435053861000.0,-692435053822000.0,2.0,931430565.391,0.142857142857,0.0714516129032,0.142859494415,0.0,176,0.00145822018493
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692435081077000.0,1637026.17949,-692435081077000.0,-692435079919000.0,-692435082234000.0,-692435082119000.0,-692435080035000.0,2.0,2679854712350.0,0.142857142857,0.0714516129032,0.142860670194,0.0,184,0.00145823218654
720.0,-85.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692435107162000.0,987293.158649,-692435107162000.0,-692435106464000.0,-692435107860000.0,-692435107791000.0,-692435106534000.0,2.0,974747781116.0,0.142857142857,0.0714516129032,0.0714309229865,0.0,192,0.000729122094079
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501522830000.0,1067965.38032,-692501522830000.0,-692501522074000.0,-692501523585000.0,-692501523509000.0,-692501522150000.0,2.0,1140550053570.0,0.0714285714286,0.142822580645,0.071417989418,2.43433201164e-13,6,0.000728578682369
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501551848000.0,1004629.91432,-692501551848000.0,-692501551138000.0,-692501552558000.0,-692501552487000.0,-692501551209000.0,2.0,1009281264750.0,0.0714285714286,0.142822580645,0.142848912404,2.43433201164e-13,14,0.001457289308
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501576881000.0,1208682.98854,-692501576881000.0,-692501576026000.0,-692501577735000.0,-692501577650000.0,-692501576112000.0,2.0,1460914566780.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,22,0.00145740925641
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501606306000.0,168236.9667,-692501606306000.0,-692501606187000.0,-692501606424000.0,-692501606413000.0,-692501606198000.0,2.0,28303676964.5,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,30,0.00145740925641
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501633304000.0,1839452.02423,-692501633304000.0,-692501632004000.0,-692501634605000.0,-692501634475000.0,-692501632134000.0,2.0,3383583749440.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,38,0.00145740925641
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501661727000.0,1514227.27583,-692501661727000.0,-692501660656000.0,-692501662798000.0,-692501662691000.0,-692501660763000.0,2.0,2292884242880.0,0.0714285714286,0.142822580645,0.142859494415,2.43433201164e-13,46,0.00145739726157
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501690927000.0,572305.270246,-692501690927000.0,-692501690523000.0,-692501691332000.0,-692501691291000.0,-692501690563000.0,2.0,327533322352.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,54,0.00145740925641
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-692501718163000.0,1215962.47607,-692501718163000.0,-692501717304000.0,-692501719023000.0,-692501718937000.0,-692501717389000.0,2.0,1478564743220.0,0.0714285714286,0.142822580645,0.0714309229865,2.43433201164e-13,62,0.000728710625628
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876056837000.0,883344.661116,-830876056837000.0,-830876056212000.0,-830876057462000.0,-830876057399000.0,-830876056275000.0,2.0,780297790322.0,0.0714285714286,0.142822580645,0.071417989418,2.43433201164e-13,7,0.000728578682369
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876085022000.0,1387819.82949,-830876085022000.0,-830876084041000.0,-830876086004000.0,-830876085906000.0,-830876084139000.0,2.0,1926043879140.0,0.0714285714286,0.142822580645,0.142848912404,2.43433201164e-13,15,0.001457289308
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876113848000.0,1197741.30659,-830876113848000.0,-830876113001000.0,-830876114695000.0,-830876114610000.0,-830876113086000.0,2.0,1434584237520.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,23,0.00145740925641
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876138117000.0,5094430.53135,-830876138117000.0,-830876134515000.0,-830876141719000.0,-830876141359000.0,-830876134875000.0,2.0,25953222438700.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,31,0.00145740925641
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876166627000.0,1134350.4211,-830876166627000.0,-830876165824000.0,-830876167429000.0,-830876167348000.0,-830876165905000.0,2.0,1286750877840.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,39,0.00145740925641
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876196937000.0,238421.027044,-830876196937000.0,-830876196768000.0,-830876197105000.0,-830876197088000.0,-830876196785000.0,2.0,56844586136.5,0.0714285714286,0.142822580645,0.142859494415,2.43433201164e-13,47,0.00145739726157
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876223629000.0,4636549.89915,-830876223629000.0,-830876220351000.0,-830876226908000.0,-830876226580000.0,-830876220679000.0,2.0,21497594967300.0,0.0714285714286,0.142822580645,0.142860670194,2.43433201164e-13,55,0.00145740925641
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830876251662000.0,1165566.35706,-830876251662000.0,-830876250838000.0,-830876252487000.0,-830876252404000.0,-830876250921000.0,2.0,1358544932710.0,0.0714285714286,0.142822580645,0.0714309229865,2.43433201164e-13,63,0.000728710625628
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830920926650000.0,2190471.23251,-830920926650000.0,-830920925101000.0,-830920928199000.0,-830920928044000.0,-830920925256000.0,2.0,4798164220440.0,0.142857142857,0.0714516129032,0.071417989418,0.0,72,0.000728990076317
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830920955853000.0,3019235.64701,-830920955853000.0,-830920953718000.0,-830920957988000.0,-830920957774000.0,-830920953931000.0,2.0,9115783892170.0,0.142857142857,0.0714516129032,0.142848912404,0.0,80,0.0014581121704
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830920984640000.0,2134387.5001,-830920984640000.0,-830920983131000.0,-830920986149000.0,-830920985998000.0,-830920983282000.0,2.0,4555610000580.0,0.142857142857,0.0714516129032,0.142860670194,0.0,88,0.00145823218654
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830921014262000.0,1386375.74067,-830921014262000.0,-830921013282000.0,-830921015242000.0,-830921015144000.0,-830921013380000.0,2.0,1922037694320.0,0.142857142857,0.0714516129032,0.142860670194,0.0,96,0.00145823218654
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830921039388000.0,220456.802491,-830921039388000.0,-830921039232000.0,-830921039544000.0,-830921039528000.0,-830921039248000.0,2.0,48601201764.5,0.142857142857,0.0714516129032,0.142860670194,0.0,104,0.00145823218654
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830921069591000.0,1885564.40197,-830921069591000.0,-830921068258000.0,-830921070925000.0,-830921070791000.0,-830921068392000.0,2.0,3555353113990.0,0.142857142857,0.0714516129032,0.142859494415,0.0,112,0.00145822018493
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830921094262000.0,1711907.72696,-830921094262000.0,-830921093051000.0,-830921095472000.0,-830921095351000.0,-830921093172000.0,2.0,2930628065630.0,0.142857142857,0.0714516129032,0.142860670194,0.0,120,0.00145823218654
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-830921123398000.0,4187977.26707,-830921123398000.0,-830921120436000.0,-830921126359000.0,-830921126063000.0,-830921120733000.0,2.0,17539153589500.0,0.142857142857,0.0714516129032,0.0714309229865,0.0,128,0.000729122094079
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969406941401000.0,1522865.1155,-969406941401000.0,-969406940324000.0,-969406942478000.0,-969406942370000.0,-969406940432000.0,2.0,2319118160000.0,0.0714285714286,0.0714516129032,0.071417989418,0.0,8,0.000364495038159
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969406971029000.0,2247835.44691,-969406971029000.0,-969406969439000.0,-969406972618000.0,-969406972459000.0,-969406969598000.0,2.0,5052764196380.0,0.0714285714286,0.0714516129032,0.142848912404,0.0,16,0.000729056085198
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969406997358000.0,5653279.206,-969406997358000.0,-969406993360000.0,-969407001355000.0,-969407000955000.0,-969406993760000.0,2.0,31959565780900.0,0.0714285714286,0.0714516129032,0.142860670194,0.0,24,0.000729116093271
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969407024860000.0,1979860.00806,-969407024860000.0,-969407023460000.0,-969407026260000.0,-969407026120000.0,-969407023600000.0,2.0,3919845651520.0,0.0714285714286,0.0714516129032,0.142860670194,0.0,32,0.000729116093271
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969407053715000.0,2338769.99769,-969407053715000.0,-969407052061000.0,-969407055369000.0,-969407055203000.0,-969407052226000.0,2.0,5469845102080.0,0.0714285714286,0.0714516129032,0.142860670194,0.0,40,0.000729116093271
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969407080448000.0,237519.819451,-969407080448000.0,-969407080280000.0,-969407080616000.0,-969407080599000.0,-969407080297000.0,2.0,56415664632.0,0.0714285714286,0.0714516129032,0.142859494415,0.0,48,0.000729110092464
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969407107105000.0,1765141.81904,-969407107105000.0,-969407105857000.0,-969407108354000.0,-969407108229000.0,-969407105982000.0,2.0,3115725641330.0,0.0714285714286,0.0714516129032,0.142860670194,0.0,56,0.000729116093271
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-969407136237000.0,534694.260555,-969407136237000.0,-969407135859000.0,-969407136615000.0,-969407136578000.0,-969407135897000.0,2.0,285897952271.0,0.0714285714286,0.0714516129032,0.0714309229865,0.0,64,0.000364561047039
