smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288146180799000.0,13419843.6802,-288146180799000.0,-288146171310000.0,-288146190288000.0,-288146189339000.0,-288146172259000.0,2.0,180092204402000.0,0.111290322581,0.111103979461,0.00137387033564,256,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288335219474000.0,17003318.3211,-288335219474000.0,-288335207451000.0,-288335231498000.0,-288335230295000.0,-288335208654000.0,2.0,289112833928000.0,0.111290322581,0.111136071887,0.0013742671786,357,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288460601559000.0,11968221.9594,-288460601559000.0,-288460593096000.0,-288460610022000.0,-288460609176000.0,-288460593943000.0,2.0,143238336870000.0,0.111290322581,0.111136071887,0.0013742671786,458,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288649578331000.0,136703.18624,-288649578331000.0,-288649578234000.0,-288649578427000.0,-288649578418000.0,-288649578244000.0,2.0,18687761128.1,0.111290322581,0.111103979461,0.00137387033564,559,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288838592701000.0,7057055.7397,-288838592701000.0,-288838587711000.0,-288838597691000.0,-288838597192000.0,-288838588210000.0,2.0,49802035713200.0,0.0556451612903,0.111103979461,0.000686935167818,660,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-289366158880000.0,4434388.24719,-289366158880000.0,-289366155744000.0,-289366162016000.0,-289366161702000.0,-289366156058000.0,2.0,19663799126800.0,0.110483870968,0.0555519897304,0.000681957376746,54,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296270934246000.0,3118189.49579,-296270934246000.0,-296270932041000.0,-296270936451000.0,-296270936230000.0,-296270932261000.0,2.0,9723105731670.0,0.110483870968,0.111103979461,0.0013639168153,145,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296459937139000.0,7586662.01341,-296459937139000.0,-296459931774000.0,-296459942503000.0,-296459941967000.0,-296459932310000.0,2.0,57557440505700.0,0.111290322581,0.111103979461,0.00137387241249,246,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296648968874000.0,17391150.0387,-296648968874000.0,-296648956577000.0,-296648981171000.0,-296648979942000.0,-296648957806000.0,2.0,302452099669000.0,0.111290322581,0.111136071887,0.00137426925605,347,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296774359784000.0,5035163.27163,-296774359784000.0,-296774356224000.0,-296774363345000.0,-296774362989000.0,-296774356580000.0,2.0,25352869172000.0,0.111290322581,0.111136071887,0.00137426925605,448,0.111111596344,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296963390341000.0,45302042.2566,-296963390341000.0,-296963358307000.0,-296963422374000.0,-296963419171000.0,-296963361511000.0,2.0,2052275032620000.0,0.111290322581,0.111103979461,0.00137387241249,549,0.111111596344,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-297152376033000.0,47044342.803,-297152376033000.0,-297152342767000.0,-297152409298000.0,-297152405972000.0,-297152346094000.0,2.0,2213170189770000.0,0.0556451612903,0.111103979461,0.000686936206245,650,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-297679942445000.0,13277575.1659,-297679942445000.0,-297679933056000.0,-297679951833000.0,-297679950894000.0,-297679933995000.0,2.0,176294002285000.0,0.110483870968,0.0555519897304,0.000681958407649,44,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-304584705647000.0,3120769.90521,-304584705647000.0,-304584703441000.0,-304584707854000.0,-304584707633000.0,-304584703661000.0,2.0,9739204801290.0,0.110483870968,0.111103979461,0.0013639168153,135,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-304773721516000.0,24670229.1318,-304773721516000.0,-304773704072000.0,-304773738961000.0,-304773737216000.0,-304773705816000.0,2.0,608620205414000.0,0.111290322581,0.111103979461,0.00137387241249,236,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-304962731959000.0,13124825.2519,-304962731959000.0,-304962722678000.0,-304962741240000.0,-304962740312000.0,-304962723606000.0,2.0,172261037893000.0,0.111290322581,0.111136071887,0.00137426925605,337,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-305088169113000.0,18586873.6603,-305088169113000.0,-305088155970000.0,-305088182256000.0,-305088180942000.0,-305088157284000.0,2.0,345471872464000.0,0.111290322581,0.111136071887,0.00137426925605,438,0.111111596344,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-305277130672000.0,4324409.45464,-305277130672000.0,-305277127615000.0,-305277133730000.0,-305277133424000.0,-305277127920000.0,2.0,18700517131300.0,0.111290322581,0.111103979461,0.00137387241249,539,0.111111596344,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-305466120628000.0,4837537.93064,-305466120628000.0,-305466117207000.0,-305466124048000.0,-305466123706000.0,-305466117549000.0,2.0,23401773230300.0,0.0556451612903,0.111103979461,0.000686936206245,640,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-305993710822000.0,16694236.6437,-305993710822000.0,-305993699017000.0,-305993722627000.0,-305993721446000.0,-305993700198000.0,2.0,278697537116000.0,0.110483870968,0.0555519897304,0.000681958407649,34,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-312898473444000.0,1791261.41546,-312898473444000.0,-312898472177000.0,-312898474710000.0,-312898474584000.0,-312898472304000.0,2.0,3208617458520.0,0.110483870968,0.111103979461,0.00136391475349,125,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313087481572000.0,3821250.0794,-313087481572000.0,-313087478870000.0,-313087484274000.0,-313087484004000.0,-313087479140000.0,2.0,14601952169300.0,0.111290322581,0.111103979461,0.00137387033564,226,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313276492101000.0,18314259.2916,-313276492101000.0,-313276479151000.0,-313276505051000.0,-313276503756000.0,-313276480446000.0,2.0,335412093400000.0,0.111290322581,0.111136071887,0.0013742671786,327,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313401914589000.0,25974616.4599,-313401914589000.0,-313401896222000.0,-313401932956000.0,-313401931119000.0,-313401898059000.0,2.0,674680700238000.0,0.111290322581,0.111136071887,0.0013742671786,428,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313590941783000.0,7799806.88984,-313590941783000.0,-313590936267000.0,-313590947298000.0,-313590946747000.0,-313590936819000.0,2.0,60836987518800.0,0.111290322581,0.111103979461,0.00137387033564,529,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313779955702000.0,71262124.6669,-313779955702000.0,-313779905312000.0,-313780006092000.0,-313780001053000.0,-313779910351000.0,2.0,5078290412050000.0,0.0556451612903,0.111103979461,0.000686935167818,630,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-314307471559000.0,8727542.12369,-314307471559000.0,-314307465387000.0,-314307477730000.0,-314307477113000.0,-314307466004000.0,2.0,76169991520700.0,0.110483870968,0.0555519897304,0.000681957376746,24,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321212239348000.0,16899546.6444,-321212239348000.0,-321212227398000.0,-321212251298000.0,-321212250103000.0,-321212228593000.0,2.0,285594676787000.0,0.110483870968,0.111103979461,0.00136389413545,115,0.111109748728,3.4776821570799994e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321401231771000.0,4041908.18635,-321401231771000.0,-321401228913000.0,-321401234629000.0,-321401234343000.0,-321401229199000.0,2.0,16337021786900.0,0.111290322581,0.111103979461,0.00137384956709,216,0.111109748728,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321590243157000.0,20031578.0648,-321590243157000.0,-321590228993000.0,-321590257322000.0,-321590255905000.0,-321590230409000.0,2.0,401264119767000.0,0.111290322581,0.111136071887,0.00137424640405,317,0.111109748728,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321715678918000.0,5435432.73238,-321715678918000.0,-321715675075000.0,-321715682761000.0,-321715682377000.0,-321715675459000.0,2.0,29543928988200.0,0.111290322581,0.111136071887,0.00137424640405,418,0.111109748728,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321904638078000.0,614596.310363,-321904638078000.0,-321904637643000.0,-321904638513000.0,-321904638469000.0,-321904637687000.0,2.0,377728624712.0,0.111290322581,0.111103979461,0.00137384956709,519,0.111109748728,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322093667403000.0,28395153.3247,-322093667403000.0,-322093647324000.0,-322093687481000.0,-322093685473000.0,-322093649332000.0,2.0,806284732335000.0,0.0556451612903,0.111103979461,0.000686924783546,620,0.111109748728,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322621226414000.0,7700202.81217,-322621226414000.0,-322621220970000.0,-322621231859000.0,-322621231315000.0,-322621221514000.0,2.0,59293123348600.0,0.110483870968,0.0555519897304,0.000681947067723,14,0.111109748728,3.4776821570799994e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329525753300000.0,24585796.5604,-329525753300000.0,-329525735915000.0,-329525770684000.0,-329525768946000.0,-329525737653000.0,2.0,604461392511000.0,0.110483870968,0.111103979461,0.000681937789602,105,0.0555541185209,3.4776821570799994e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329714748911000.0,7191749.63782,-329714748911000.0,-329714743826000.0,-329714753997000.0,-329714753488000.0,-329714744334000.0,2.0,51721262853100.0,0.111290322581,0.111103979461,0.000686915437701,206,0.0555541185209,3.4776821570799994e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329903751003000.0,3877908.0709,-329903751003000.0,-329903748261000.0,-329903753745000.0,-329903753471000.0,-329903748535000.0,2.0,15038171006300.0,0.111290322581,0.111136071887,0.000687113853483,307,0.0555541185209,3.4776821570799994e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330029177344000.0,30205392.293,-330029177344000.0,-330029155985000.0,-330029198702000.0,-330029196566000.0,-330029158121000.0,2.0,912365723571000.0,0.111290322581,0.111136071887,0.000687113853483,408,0.0555541185209,3.4776821570799994e-14
720.0,-154.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330218172330000.0,20179403.643,-330218172330000.0,-330218158061000.0,-330218186599000.0,-330218185172000.0,-330218159488000.0,2.0,407208331386000.0,0.111290322581,0.111103979461,0.000686915437701,509,0.0555541185209,3.4776821570799994e-14
720.0,-85.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330407173375000.0,11160851.1048,-330407173375000.0,-330407165483000.0,-330407181267000.0,-330407180478000.0,-330407166273000.0,2.0,124564597383000.0,0.0556451612903,0.111103979461,0.00034345771885,610,0.0555541185209,3.4776821570799994e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330934747836000.0,19553860.48,-330934747836000.0,-330934734009000.0,-330934761663000.0,-330934760280000.0,-330934735392000.0,2.0,382353459669000.0,0.110483870968,0.0555519897304,0.000340968894801,4,0.0555541185209,3.4776821570799994e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-364775291454000.0,8198790.96304,-364775291454000.0,-364775285657000.0,-364775297251000.0,-364775296672000.0,-364775286236000.0,2.0,67220173255700.0,0.110483870968,0.0555519897304,0.000340978172922,95,0.0555556302067,3.4776821570799994e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-364964302927000.0,37073536.4127,-364964302927000.0,-364964276712000.0,-364964329142000.0,-364964326521000.0,-364964279334000.0,2.0,1374447102150000.0,0.111290322581,0.111103979461,0.00068693412939,196,0.0555556302067,3.4776821570799994e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-365153285449000.0,1826321.22808,-365153285449000.0,-365153284158000.0,-365153286741000.0,-365153286612000.0,-365153284287000.0,2.0,3335449228130.0,0.111290322581,0.111103979461,0.00068693412939,297,0.0555556302067,3.4776821570799994e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-365342305080000.0,26361799.9816,-365342305080000.0,-365342286439000.0,-365342323720000.0,-365342321856000.0,-365342288303000.0,2.0,694944498268000.0,0.111290322581,0.111136071887,0.000687132550572,398,0.0555556302067,3.4776821570799994e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-365467724072000.0,27502392.3436,-365467724072000.0,-365467704625000.0,-365467743519000.0,-365467741575000.0,-365467706570000.0,2.0,756381584620000.0,0.111290322581,0.111136071887,0.000687132550572,499,0.0555556302067,3.4776821570799994e-14
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-365656720168000.0,12572214.5407,-365656720168000.0,-365656711278000.0,-365656729058000.0,-365656728169000.0,-365656712167000.0,2.0,158060578457000.0,0.0556451612903,0.111103979461,0.000343467064695,600,0.0555556302067,3.4776821570799994e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373089020398000.0,333830.768252,-373089020398000.0,-373089020162000.0,-373089020634000.0,-373089020610000.0,-373089020185000.0,2.0,111442981832.0,0.110483870968,0.0555519897304,0.000681957376746,85,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373278042830000.0,26644784.9551,-373278042830000.0,-373278023990000.0,-373278061671000.0,-373278059787000.0,-373278025874000.0,2.0,709944565303000.0,0.111290322581,0.111103979461,0.00137387033564,186,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373467046524000.0,26352758.6933,-373467046524000.0,-373467027890000.0,-373467065159000.0,-373467063295000.0,-373467029754000.0,2.0,694467890747000.0,0.111290322581,0.111103979461,0.00137387033564,287,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373656039035000.0,457870.511731,-373656039035000.0,-373656038711000.0,-373656039359000.0,-373656039326000.0,-373656038744000.0,2.0,209645405512.0,0.111290322581,0.111136071887,0.0013742671786,388,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373781476041000.0,6756077.24089,-373781476041000.0,-373781471264000.0,-373781480819000.0,-373781480341000.0,-373781471742000.0,2.0,45644579684800.0,0.111290322581,0.111136071887,0.0013742671786,489,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-373970446758000.0,17998627.9493,-373970446758000.0,-373970434031000.0,-373970459485000.0,-373970458212000.0,-373970435304000.0,2.0,323950608057000.0,0.0556451612903,0.111103979461,0.000686935167818,590,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381402798743000.0,11161589.8988,-381402798743000.0,-381402790851000.0,-381402806635000.0,-381402805846000.0,-381402791640000.0,2.0,124581089069000.0,0.110483870968,0.0555519897304,0.000681958407649,75,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381591804079000.0,12612284.1165,-381591804079000.0,-381591795160000.0,-381591812997000.0,-381591812105000.0,-381591796052000.0,2.0,159069710634000.0,0.111290322581,0.111103979461,0.00137387241249,176,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381780797120000.0,4446592.11474,-381780797120000.0,-381780793975000.0,-381780800264000.0,-381780799949000.0,-381780794290000.0,2.0,19772181434800.0,0.111290322581,0.111103979461,0.00137387241249,277,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-381969810553000.0,21600472.2078,-381969810553000.0,-381969795279000.0,-381969825827000.0,-381969824299000.0,-381969796807000.0,2.0,466580399602000.0,0.111290322581,0.111136071887,0.00137426925605,378,0.111111596344,3.4776821570799994e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382095252413000.0,19086645.9499,-382095252413000.0,-382095238917000.0,-382095265910000.0,-382095264560000.0,-382095240267000.0,2.0,364300053615000.0,0.111290322581,0.111136071887,0.00137426925605,479,0.111111596344,3.4776821570799994e-14
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-382284237874000.0,22862068.8807,-382284237874000.0,-382284221708000.0,-382284254040000.0,-382284252424000.0,-382284223325000.0,2.0,522674193506000.0,0.0556451612903,0.111103979461,0.000686936206245,580,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-389716584085000.0,11833327.9943,-389716584085000.0,-389716575718000.0,-389716592452000.0,-389716591616000.0,-389716576554000.0,2.0,140027651420000.0,0.110483870968,0.0555519897304,0.000681957376746,65,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-389905566108000.0,2452358.2168,-389905566108000.0,-389905564374000.0,-389905567842000.0,-389905567669000.0,-389905564548000.0,2.0,6014060823520.0,0.111290322581,0.111103979461,0.00137387033564,166,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390094585491000.0,16969004.5503,-390094585491000.0,-390094573492000.0,-390094597489000.0,-390094596290000.0,-390094574692000.0,2.0,287947115428000.0,0.111290322581,0.111103979461,0.00137387033564,267,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390283598176000.0,13734613.1036,-390283598176000.0,-390283588464000.0,-390283607888000.0,-390283606917000.0,-390283589435000.0,2.0,188639597104000.0,0.111290322581,0.111136071887,0.0013742671786,368,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390409018039000.0,33051045.6437,-390409018039000.0,-390408994669000.0,-390409041410000.0,-390409039073000.0,-390408997006000.0,2.0,1092371618150000.0,0.111290322581,0.111136071887,0.0013742671786,469,0.111111428379,3.4776821570799994e-14
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-390597998287000.0,20505368.7764,-390597998287000.0,-390597983787000.0,-390598012786000.0,-390598011336000.0,-390597985237000.0,2.0,420470148655000.0,0.0556451612903,0.111103979461,0.000686935167818,570,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398030316036000.0,8756900.44594,-398030316036000.0,-398030309844000.0,-398030322228000.0,-398030321609000.0,-398030310463000.0,2.0,76683305420100.0,0.110483870968,0.0555519897304,0.000681957376746,55,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398219321914000.0,7349687.90361,-398219321914000.0,-398219316717000.0,-398219327111000.0,-398219326591000.0,-398219317237000.0,2.0,54017912280500.0,0.111290322581,0.111103979461,0.00137387033564,156,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398408351226000.0,12242696.4609,-398408351226000.0,-398408342569000.0,-398408359883000.0,-398408359018000.0,-398408343435000.0,2.0,149883616633000.0,0.111290322581,0.111103979461,0.00137387033564,257,0.111111428379,3.4776821570799994e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398597348910000.0,40427443.7105,-398597348910000.0,-398597320324000.0,-398597377497000.0,-398597374638000.0,-398597323183000.0,2.0,1634378204970000.0,0.111290322581,0.111136071887,0.0013742671786,358,0.111111428379,3.4776821570799994e-14
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398722750924000.0,28402402.7602,-398722750924000.0,-398722730840000.0,-398722771007000.0,-398722768999000.0,-398722732848000.0,2.0,806696482554000.0,0.111290322581,0.111136071887,0.0013742671786,459,0.111111428379,3.4776821570799994e-14
