smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716274778000.0,545647.763835,-169716274817000.0,-169716274111000.0,-169716275368000.0,-169716275318000.0,-169716274184000.0,4.0,297731482178.0,0.00291632308389,9.8243970108e-13,238,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716292473000.0,1255045.28459,-169716292402000.0,-169716291264000.0,-169716293823000.0,-169716293736000.0,-169716291308000.0,4.0,1575138666380.0,0.00291632308389,9.8243970108e-13,246,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169716311331000.0,1162171.82016,-169716311094000.0,-169716310193000.0,-169716312944000.0,-169716312689000.0,-169716310306000.0,4.0,1350643339570.0,0.00145816154194,9.8243970108e-13,254,0.142894736842,0.142857142857,0.0714311178926
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738637163000.0,1013340.22592,-169738636771000.0,-169738636465000.0,-169738638644000.0,-169738638395000.0,-169738636478000.0,4.0,1026858413470.0,0.00145779766563,9.8243970108e-13,263,0.142894736842,0.142857142857,0.0714132926442
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738656292000.0,1236412.72888,-169738656363000.0,-169738654730000.0,-169738657712000.0,-169738657546000.0,-169738654938000.0,4.0,1528716436140.0,0.00291595920758,9.8243970108e-13,271,0.142894736842,0.142857142857,0.142844410537
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738674762000.0,1574331.11801,-169738675138000.0,-169738672536000.0,-169738676236000.0,-169738676088000.0,-169738672910000.0,4.0,2478518469120.0,0.00291632308389,9.8243970108e-13,279,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738692489000.0,1812812.68011,-169738692450000.0,-169738690432000.0,-169738694624000.0,-169738694408000.0,-169738690625000.0,4.0,3286289813160.0,0.00291632308389,9.8243970108e-13,287,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738710931000.0,1113069.19436,-169738711390000.0,-169738709282000.0,-169738711660000.0,-169738711642000.0,-169738709576000.0,4.0,1238923031430.0,0.00291632308389,9.8243970108e-13,295,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738730206000.0,1316311.59852,-169738730072000.0,-169738728779000.0,-169738731901000.0,-169738731680000.0,-169738728920000.0,4.0,1732676224410.0,0.00291632308389,9.8243970108e-13,303,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738748763000.0,399290.115821,-169738748856000.0,-169738748257000.0,-169738749084000.0,-169738749084000.0,-169738748313000.0,4.0,159432596593.0,0.00291632308389,9.8243970108e-13,311,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169738766003000.0,482590.607597,-169738765987000.0,-169738765551000.0,-169738766488000.0,-169738766467000.0,-169738765563000.0,4.0,232893694541.0,0.00145816154194,9.8243970108e-13,319,0.142894736842,0.142857142857,0.0714311178926
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761090229000.0,959017.930269,-169761090194000.0,-169761089216000.0,-169761091311000.0,-169761091223000.0,-169761089284000.0,4.0,919715390578.0,0.000728898832816,0.0,328,0.0714473684211,0.142857142857,0.0714132926442
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761110038000.0,1770580.76747,-169761110162000.0,-169761107785000.0,-169761112044000.0,-169761111817000.0,-169761108086000.0,4.0,3134956254140.0,0.00145797960379,0.0,336,0.0714473684211,0.142857142857,0.142844410537
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761126787000.0,1223650.61266,-169761127008000.0,-169761125100000.0,-169761128032000.0,-169761127880000.0,-169761125385000.0,4.0,1497320821860.0,0.00145816154194,0.0,344,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761144603000.0,1915912.22394,-169761144147000.0,-169761142872000.0,-169761147244000.0,-169761146863000.0,-169761142979000.0,4.0,3670719649830.0,0.00145816154194,0.0,352,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761163464000.0,1278777.52298,-169761163190000.0,-169761162261000.0,-169761165216000.0,-169761164964000.0,-169761162349000.0,4.0,1635271953280.0,0.00145816154194,0.0,360,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169761183290000.0,1239632.30203,-169761183296000.0,-169761181975000.0,-169761184594000.0,-169761184514000.0,-169761182058000.0,4.0,1536688244230.0,0.00145816154194,0.0,368,0.0714473684211,0.142857142857,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805161258000.0,245401.880768,-169805161257000.0,-169805160990000.0,-169805161528000.0,-169805161507000.0,-169805161010000.0,4.0,60222083084.4,0.000728898832816,9.8243970108e-13,3,0.142894736842,0.0714285714286,0.0714132926442
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805179422000.0,194933.636872,-169805179362000.0,-169805179260000.0,-169805179702000.0,-169805179656000.0,-169805179270000.0,4.0,37999122784.2,0.00145797960379,9.8243970108e-13,11,0.142894736842,0.0714285714286,0.142844410537
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805198097000.0,205097.618169,-169805198098000.0,-169805197854000.0,-169805198336000.0,-169805198311000.0,-169805197880000.0,4.0,42065032978.6,0.00145816154194,9.8243970108e-13,19,0.142894736842,0.0714285714286,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805216879000.0,259431.39452,-169805216876000.0,-169805216592000.0,-169805217171000.0,-169805217147000.0,-169805216615000.0,4.0,67304648462.7,0.00145816154194,9.8243970108e-13,27,0.142894736842,0.0714285714286,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805235161000.0,301452.498374,-169805235165000.0,-169805234862000.0,-169805235451000.0,-169805235441000.0,-169805234874000.0,4.0,90873608776.1,0.00145816154194,9.8243970108e-13,35,0.142894736842,0.0714285714286,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805253421000.0,222854.393149,-169805253375000.0,-169805253214000.0,-169805253719000.0,-169805253680000.0,-169805253226000.0,4.0,49664080545.9,0.00145816154194,9.8243970108e-13,43,0.142894736842,0.0714285714286,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805272072000.0,174191.139967,-169805272122000.0,-169805271822000.0,-169805272225000.0,-169805272210000.0,-169805271865000.0,4.0,30342553242.8,0.00145816154194,9.8243970108e-13,51,0.142894736842,0.0714285714286,0.142862235785
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169805290535000.0,195781.296027,-169805290552000.0,-169805290302000.0,-169805290735000.0,-169805290723000.0,-169805290324000.0,4.0,38330315874.1,0.000729080770972,9.8243970108e-13,59,0.142894736842,0.0714285714286,0.0714311178926
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827620790000.0,544347.068307,-169827620643000.0,-169827620305000.0,-169827621571000.0,-169827621434000.0,-169827620353000.0,4.0,296313730775.0,0.00145645531051,9.8243970108e-13,68,0.142763157895,0.142857142857,0.0714132926442
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827639508000.0,280626.142787,-169827639498000.0,-169827639229000.0,-169827639808000.0,-169827639789000.0,-169827639242000.0,4.0,78751032015.3,0.00291327416226,9.8243970108e-13,76,0.142763157895,0.142857142857,0.142844410537
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827658180000.0,297901.907481,-169827658146000.0,-169827657854000.0,-169827658573000.0,-169827658515000.0,-169827657892000.0,4.0,88745546480.9,0.00291363770352,9.8243970108e-13,84,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827676544000.0,809018.677004,-169827676449000.0,-169827675658000.0,-169827677620000.0,-169827677450000.0,-169827675772000.0,4.0,654511219741.0,0.00291363770352,9.8243970108e-13,92,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827694911000.0,545426.657972,-169827694819000.0,-169827694347000.0,-169827695657000.0,-169827695533000.0,-169827694416000.0,4.0,297490239227.0,0.00291363770352,9.8243970108e-13,100,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827713361000.0,303530.561437,-169827713308000.0,-169827713060000.0,-169827713768000.0,-169827713712000.0,-169827713084000.0,4.0,92130801726.5,0.00291363770352,9.8243970108e-13,108,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827731798000.0,566314.354724,-169827731788000.0,-169827731129000.0,-169827732488000.0,-169827732404000.0,-169827731207000.0,4.0,320711948366.0,0.00291363770352,9.8243970108e-13,116,0.142763157895,0.142857142857,0.142862235785
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169827750783000.0,517543.620268,-169827750866000.0,-169827750135000.0,-169827751264000.0,-169827751244000.0,-169827750205000.0,4.0,267851398880.0,0.00145681885176,9.8243970108e-13,124,0.142763157895,0.142857142857,0.0714311178926
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572251551000.0,324243.395559,-254572251457000.0,-254572251294000.0,-254572251996000.0,-254572251934000.0,-254572251299000.0,4.0,105133779564.0,0.00145645531051,9.8243970108e-13,69,0.142763157895,0.142857142857,0.0714132926442
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572269260000.0,537280.344924,-254572269224000.0,-254572268645000.0,-254572269946000.0,-254572269850000.0,-254572268719000.0,4.0,288670169042.0,0.00291327416226,9.8243970108e-13,77,0.142763157895,0.142857142857,0.142844410537
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572288376000.0,524437.709306,-254572288362000.0,-254572287752000.0,-254572289027000.0,-254572288938000.0,-254572287832000.0,4.0,275034910942.0,0.00291363770352,9.8243970108e-13,85,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572307119000.0,414440.228395,-254572307116000.0,-254572306626000.0,-254572307620000.0,-254572307560000.0,-254572306684000.0,4.0,171760702912.0,0.00291363770352,9.8243970108e-13,93,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572325322000.0,1376019.37381,-254572325730000.0,-254572323365000.0,-254572326462000.0,-254572326402000.0,-254572323670000.0,4.0,1893429317110.0,0.00291363770352,9.8243970108e-13,101,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572344190000.0,816917.796572,-254572344052000.0,-254572343364000.0,-254572345291000.0,-254572345133000.0,-254572343439000.0,4.0,667354686355.0,0.00291363770352,9.8243970108e-13,109,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572361684000.0,705172.435835,-254572361738000.0,-254572360772000.0,-254572362488000.0,-254572362385000.0,-254572360907000.0,4.0,497268164261.0,0.00291363770352,9.8243970108e-13,117,0.142763157895,0.142857142857,0.142862235785
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254572380565000.0,471649.433545,-254572380454000.0,-254572380177000.0,-254572381174000.0,-254572381103000.0,-254572380181000.0,4.0,222453188164.0,0.00145681885176,9.8243970108e-13,125,0.142763157895,0.142857142857,0.0714311178926
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594709704000.0,610779.386797,-254594709867000.0,-254594708892000.0,-254594710191000.0,-254594710186000.0,-254594708994000.0,4.0,373051459336.0,0.00145779766563,9.8243970108e-13,134,0.142894736842,0.142857142857,0.0714132926442
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594727341000.0,400668.450692,-254594727348000.0,-254594726914000.0,-254594727755000.0,-254594727732000.0,-254594726941000.0,4.0,160535207380.0,0.00291595920758,9.8243970108e-13,142,0.142894736842,0.142857142857,0.142844410537
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594746771000.0,945325.849268,-254594746593000.0,-254594745973000.0,-254594747927000.0,-254594747812000.0,-254594745980000.0,4.0,893640961295.0,0.00291632308389,9.8243970108e-13,150,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594764892000.0,1379224.9815,-254594765205000.0,-254594763080000.0,-254594766076000.0,-254594766042000.0,-254594763302000.0,4.0,1902261549580.0,0.00291632308389,9.8243970108e-13,158,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594783677000.0,345593.283289,-254594783587000.0,-254594783375000.0,-254594784160000.0,-254594784088000.0,-254594783392000.0,4.0,119434717454.0,0.00291632308389,9.8243970108e-13,166,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594802134000.0,1591301.41952,-254594802132000.0,-254594800610000.0,-254594803662000.0,-254594803615000.0,-254594800657000.0,4.0,2532240207770.0,0.00291632308389,9.8243970108e-13,174,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594820763000.0,970523.385495,-254594821155000.0,-254594819338000.0,-254594821404000.0,-254594821396000.0,-254594819581000.0,4.0,941915641792.0,0.00291632308389,9.8243970108e-13,182,0.142894736842,0.142857142857,0.142862235785
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254594838595000.0,1850301.0281,-254594838358000.0,-254594836727000.0,-254594840939000.0,-254594840667000.0,-254594836857000.0,4.0,3423613894610.0,0.00145816154194,9.8243970108e-13,190,0.142894736842,0.142857142857,0.0714311178926
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617165109000.0,568483.467276,-254617165075000.0,-254617164453000.0,-254617165832000.0,-254617165731000.0,-254617164533000.0,4.0,323173452566.0,0.00145779766563,9.8243970108e-13,199,0.142894736842,0.142857142857,0.0714132926442
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617184496000.0,1164740.65364,-254617185055000.0,-254617182751000.0,-254617185123000.0,-254617185122000.0,-254617183087000.0,4.0,1356620790250.0,0.00291595920758,9.8243970108e-13,207,0.142894736842,0.142857142857,0.142844410537
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617202059000.0,2059732.81186,-254617201246000.0,-254617200656000.0,-254617205088000.0,-254617204566000.0,-254617200690000.0,4.0,4242499256260.0,0.00291632308389,9.8243970108e-13,215,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617220173000.0,1376991.5917,-254617220408000.0,-254617218349000.0,-254617221526000.0,-254617221427000.0,-254617218589000.0,4.0,1896105843620.0,0.00291632308389,9.8243970108e-13,223,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617239226000.0,1306026.57225,-254617238891000.0,-254617238046000.0,-254617241076000.0,-254617240778000.0,-254617238143000.0,4.0,1705705407430.0,0.00291632308389,9.8243970108e-13,231,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617258798000.0,1199732.50929,-254617258796000.0,-254617257499000.0,-254617260100000.0,-254617260007000.0,-254617257591000.0,4.0,1439358093840.0,0.00291632308389,9.8243970108e-13,239,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617276733000.0,1788741.33777,-254617276522000.0,-254617275169000.0,-254617278718000.0,-254617278576000.0,-254617275185000.0,4.0,3199595573440.0,0.00291632308389,9.8243970108e-13,247,0.142894736842,0.142857142857,0.142862235785
480.0,-139.4,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254617295364000.0,673157.838046,-254617295439000.0,-254617294636000.0,-254617295943000.0,-254617295941000.0,-254617294683000.0,4.0,453141474922.0,0.00145816154194,9.8243970108e-13,255,0.142894736842,0.142857142857,0.0714311178926
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639620230000.0,707768.755431,-254639620002000.0,-254639619654000.0,-254639621263000.0,-254639621076000.0,-254639619704000.0,4.0,500936611165.0,0.000728898832816,0.0,264,0.0714473684211,0.142857142857,0.0714132926442
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639638775000.0,1340972.165,-254639639024000.0,-254639636930000.0,-254639640123000.0,-254639639982000.0,-254639637220000.0,4.0,1798206347300.0,0.00145797960379,0.0,272,0.0714473684211,0.142857142857,0.142844410537
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639657218000.0,2017860.43643,-254639656863000.0,-254639655428000.0,-254639659717000.0,-254639659457000.0,-254639655475000.0,4.0,4071760740910.0,0.00145816154194,0.0,280,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639675924000.0,1481384.30914,-254639676272000.0,-254639673979000.0,-254639677172000.0,-254639677143000.0,-254639674217000.0,4.0,2194499471370.0,0.00145816154194,0.0,288,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639694283000.0,661150.675907,-254639694327000.0,-254639693513000.0,-254639694965000.0,-254639694922000.0,-254639693582000.0,4.0,437120216252.0,0.00145816154194,0.0,296,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639712805000.0,913813.454879,-254639712908000.0,-254639711664000.0,-254639713741000.0,-254639713675000.0,-254639711792000.0,4.0,835055030317.0,0.00145816154194,0.0,304,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639731536000.0,641445.525306,-254639731653000.0,-254639730679000.0,-254639732160000.0,-254639732114000.0,-254639730795000.0,4.0,411452361935.0,0.00145816154194,0.0,312,0.0714473684211,0.142857142857,0.142862235785
480.0,-85.1,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254639749590000.0,1913557.89493,-254639750115000.0,-254639746901000.0,-254639751230000.0,-254639751139000.0,-254639747307000.0,4.0,3661703817240.0,0.000729080770972,0.0,320,0.0714473684211,0.142857142857,0.0714311178926
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706147149000.0,776859.228308,-254706147313000.0,-254706146150000.0,-254706147819000.0,-254706147802000.0,-254706146265000.0,4.0,603510260608.0,0.000728227655254,9.8243970108e-13,4,0.142763157895,0.0714285714286,0.0714132926442
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706166404000.0,746567.874474,-254706166332000.0,-254706165751000.0,-254706167202000.0,-254706167153000.0,-254706165756000.0,4.0,557363591197.0,0.00145663708113,9.8243970108e-13,12,0.142763157895,0.0714285714286,0.142844410537
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706184634000.0,845755.549164,-254706184613000.0,-254706183634000.0,-254706185674000.0,-254706185542000.0,-254706183754000.0,4.0,715302448942.0,0.00145681885176,9.8243970108e-13,20,0.142763157895,0.0714285714286,0.142862235785
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706202819000.0,814569.119485,-254706202914000.0,-254706201736000.0,-254706203713000.0,-254706203594000.0,-254706201911000.0,4.0,663522850419.0,0.00145681885176,9.8243970108e-13,28,0.142763157895,0.0714285714286,0.142862235785
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706220920000.0,409280.337475,-254706220770000.0,-254706220632000.0,-254706221509000.0,-254706221416000.0,-254706220635000.0,4.0,167510394643.0,0.00145681885176,9.8243970108e-13,36,0.142763157895,0.0714285714286,0.142862235785
480.0,-302.2,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254706239605000.0,673965.009028,-254706239576000.0,-254706238823000.0,-254706240445000.0,-254706240337000.0,-254706238914000.0,4.0,454228833394.0,0.00145681885176,9.8243970108e-13,44,0.142763157895,0.0714285714286,0.142862235785
