smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-303058902.569,475710.890454,-303058902.569,-302722524.172,-303395280.965,-303361643.125,-302756162.012,2.0,226300851296.0,0.111114149417,0.00137381580256,314,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-313769462.832,51274.4064147,-313769462.832,-313733206.351,-313805719.312,-313802093.664,-313736831.999,2.0,2629064753.18,0.111114149417,0.00137381580256,724,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-322704464.424,861898.079017,-322704464.424,-322095010.448,-323313918.401,-323252973.003,-322155955.845,2.0,742868298614.0,0.111112906473,0.0013738004348,414,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-333109010.753,725558.933317,-333109010.753,-332595963.111,-333622058.395,-333570753.631,-332647267.875,2.0,526435765716.0,0.111101719985,0.00136370805164,145,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-333919160.329,110685.994906,-333919160.329,-333840893.512,-333997427.147,-333989600.465,-333848720.194,2.0,12251389468.3,0.111114149417,0.00137381580256,824,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-334941710.412,430004.169182,-334941710.412,-334637651.548,-335245769.276,-335215363.389,-334668057.434,2.0,184903585514.0,0.111101719985,0.000686831062505,104,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-343517587.668,193089.380377,-343517587.668,-343381052.858,-343654122.478,-343640468.997,-343394706.339,2.0,37283508814.6,0.111112906473,0.0013738004348,514,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-348135649.655,318748.968087,-348135649.655,-347910260.098,-348361039.212,-348338500.256,-347932799.054,2.0,101600904656.0,0.0555446452764,0.000343377111866,4,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-353228256.301,304473.088985,-353228256.301,-353012961.316,-353443551.287,-353422021.789,-353034490.814,2.0,92703861915.8,0.111114149417,0.00136386061558,245,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-353277235.296,213330.62022,-353277235.296,-353126387.768,-353428082.824,-353412998.071,-353141472.521,2.0,45509953523.4,0.111114149417,0.000686907901279,204,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-353553065.221,26391.7263145,-353553065.221,-353534403.452,-353571726.989,-353569860.812,-353536269.629,2.0,696523217.86,0.0555570747083,0.000686907901279,924,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-363038324.136,651780.01405,-363038324.136,-362577446.068,-363499202.203,-363453114.397,-362623533.875,2.0,424817186715.0,0.111114149417,0.00137381580256,614,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-372815948.078,158303.160943,-372815948.078,-372704010.839,-372927885.317,-372916691.593,-372715204.563,2.0,25059890764.5,0.111114149417,0.00136386061558,345,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-374318655.163,6431.81251995,-374318655.163,-374314107.184,-374323203.141,-374322748.343,-374314561.982,2.0,41368212.2918,0.111114149417,0.000686907901279,304,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-382997597.19,116344.119195,-382997597.19,-382915329.474,-383079864.906,-383071638.134,-382923556.246,2.0,13535954071.3,0.111114149417,0.00137381580256,714,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-392732317.126,112605.524796,-392732317.126,-392652692.996,-392811941.256,-392803978.843,-392660655.409,2.0,12680004214.6,0.111112906473,0.00136384535919,445,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-393637617.625,258303.708639,-393637617.625,-393454969.321,-393820265.929,-393802001.099,-393473234.152,2.0,66720805896.8,0.111112906473,0.000686900217401,404,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-394483727.802,229468.888566,-394483727.802,-394321468.795,-394645986.809,-394629760.909,-394337694.696,2.0,52655970819.8,0.0555446452764,0.000686754223731,35,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-400283785.523,352091.778306,-400283785.523,-400034819.039,-400532752.007,-400507855.359,-400059715.688,2.0,123968620351.0,0.111101719985,0.00137366212501,135,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-402616629.011,40194.6082685,-402616629.011,-402588207.131,-402645050.891,-402642208.703,-402591049.319,2.0,1615606533.86,0.111114149417,0.00137381580256,814,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-412617135.961,95341.7189172,-412617135.961,-412549719.185,-412684552.737,-412677811.06,-412556460.863,2.0,9090043366.09,0.111112906473,0.00136384535919,545,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-413772932.081,731906.255123,-413772932.081,-413255396.204,-414290467.957,-414238714.369,-413307149.792,2.0,535686766288.0,0.111112906473,0.000686900217401,504,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420357341.249,114671.732895,-420357341.249,-420276256.089,-420438426.409,-420430317.893,-420284364.605,2.0,13149606325.2,0.111114149417,0.00137381580256,235,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423028648.142,566598.532488,-423028648.142,-422628002.477,-423429293.807,-423389229.24,-422668067.044,2.0,321033897017.0,0.0555570747083,0.000686907901279,914,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-432177473.129,897.745398742,-432177473.129,-432176838.327,-432178107.931,-432178044.451,-432176901.807,2.0,805946.800963,0.111114149417,0.00136386061558,645,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-434295767.07,308672.507009,-434295767.07,-434077502.647,-434514031.493,-434492205.051,-434099329.089,2.0,95278716583.2,0.111114149417,0.000686907901279,604,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-439710887.986,510971.847163,-439710887.986,-439349576.328,-440072199.644,-440036068.478,-439385707.494,2.0,261092228593.0,0.111114149417,0.00137381580256,335,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-452131024.579,214610.376746,-452131024.579,-451979272.126,-452282777.032,-452267601.787,-451994447.372,2.0,46057613806.9,0.111114149417,0.00136386061558,745,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-454426605.197,925040.655578,-454426605.197,-453772502.677,-455080707.718,-455015297.466,-453837912.929,2.0,855700214472.0,0.111114149417,0.000686907901279,704,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-459882457.037,69913.1209056,-459882457.037,-459833020.995,-459931893.079,-459926949.475,-459837964.599,2.0,4887844474.76,0.111112906473,0.0013738004348,435,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-469777042.926,204364.252814,-469777042.926,-469632535.577,-469921550.275,-469907099.54,-469646986.312,2.0,41764747828.1,0.111101719985,0.00137366212501,125,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-471566386.058,500574.301392,-471566386.058,-471212426.575,-471920345.541,-471884949.593,-471247822.523,2.0,250574631214.0,0.111114149417,0.00136386061558,845,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-473341207.93,80393.6048451,-473341207.93,-473284361.066,-473398054.793,-473392370.106,-473290045.753,2.0,6463131699.98,0.111114149417,0.000686907901279,804,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-474159112.67,483162.659452,-474159112.67,-473817465.077,-474500760.263,-474466595.503,-473851629.836,2.0,233446155489.0,0.0555446452764,0.000686754223731,25,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-479338289.091,782619.246217,-479338289.091,-478784893.715,-479891684.467,-479836344.93,-478840233.253,2.0,612492884549.0,0.111112906473,0.0013738004348,535,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-489794123.792,883299.615178,-489794123.792,-489169536.644,-490418710.94,-490356252.225,-489231995.359,2.0,780218210174.0,0.111114149417,0.00137381580256,225,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-491390420.941,29628.2512918,-491390420.941,-491369470.603,-491411371.278,-491409276.244,-491371565.637,2.0,877833274.612,0.0555570747083,0.000681930307791,945,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-493745882.656,170339.552425,-493745882.656,-493625434.403,-493866330.909,-493854286.083,-493637479.229,2.0,29015563120.5,0.0555570747083,0.000343453950639,904,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-499990531.034,37048.6554666,-499990531.034,-499964333.678,-500016728.389,-500014108.654,-499966953.414,2.0,1372602871.88,0.111114149417,0.00137381580256,635,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-510038173.857,465629.938082,-510038173.857,-509708923.77,-510367423.944,-510334498.935,-509741848.779,2.0,216811239238.0,0.111114149417,0.00137381580256,325,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515052308.186,329674.117798,-515052308.186,-514819193.382,-515285422.99,-515262111.51,-514842504.862,2.0,108685023946.0,0.0555446452764,0.000681777743849,56,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-518902029.243,8159.16360922,-518902029.243,-518896259.843,-518907798.643,-518907221.703,-518896836.783,2.0,66571950.802,0.111114149417,0.00137381580256,735,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529301534.957,899464.050325,-529301534.957,-528665517.827,-529937552.086,-529873950.373,-528729119.54,2.0,809035577828.0,0.111112906473,0.0013738004348,425,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-535192505.613,374350.71949,-535192505.613,-534927799.68,-535457211.545,-535430740.952,-534954270.273,2.0,140138461183.0,0.111101719985,0.00136370805164,156,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-539050382.143,73977.0819982,-539050382.143,-538998072.446,-539102691.839,-539097460.869,-539003303.416,2.0,5472608660.96,0.111114149417,0.00137381580256,835,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-541438608.059,123478.507232,-541438608.059,-541351295.569,-541525920.549,-541517189.3,-541360026.818,2.0,15246941748.1,0.111101719985,0.00137366212501,115,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-549594334.839,431303.907932,-549594334.839,-549289356.921,-549899312.757,-549868814.965,-549319854.713,2.0,186023060998.0,0.111112906473,0.0013738004348,525,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-553487767.333,64054.3352782,-553487767.333,-553442474.078,-553533060.588,-553528531.263,-553447003.404,2.0,4102957867.93,0.0555446452764,0.000686754223731,15,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-555051066.578,88936.9052242,-555051066.578,-554988178.689,-555113954.467,-555107665.678,-554994467.478,2.0,7909773110.86,0.111114149417,0.00136386061558,256,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-558565711.424,242745.016533,-558565711.424,-558394064.777,-558737358.071,-558720193.406,-558411229.441,2.0,58925143051.7,0.0555570747083,0.000686907901279,935,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-561854027.046,585758.038232,-561854027.046,-561439833.565,-562268220.527,-562226801.179,-561481252.913,2.0,343112479354.0,0.111114149417,0.00137381580256,215,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-569662952.211,51900.8039672,-569662952.211,-569626252.801,-569699651.622,-569695981.681,-569629922.742,2.0,2693693452.44,0.111114149417,0.00137381580256,625,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-574288555.858,85780.3260944,-574288555.858,-574227900.008,-574349211.708,-574343146.123,-574233965.593,2.0,7358264344.86,0.111114149417,0.00136386061558,356,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-581589152.252,36442.5823073,-581589152.252,-581563383.455,-581614921.049,-581612344.17,-581565960.335,2.0,1328061805.22,0.111114149417,0.00137381580256,315,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-589232383.159,268327.160659,-589232383.159,-589042647.205,-589422119.114,-589403145.519,-589061620.8,2.0,71999465147.4,0.111114149417,0.00137381580256,725,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-594435494.481,126434.565189,-594435494.481,-594346091.743,-594524897.22,-594515956.946,-594355032.017,2.0,15985699274.5,0.111112906473,0.00136384535919,456,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-595063208.244,138095.059707,-595063208.244,-594965560.29,-595160856.197,-595151091.401,-594975325.086,2.0,19070245515.5,0.0555446452764,0.000681777743849,46,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-600588516.637,222931.679455,-600588516.637,-600430880.134,-600746153.139,-600730389.489,-600446643.785,2.0,49698533704.5,0.111112906473,0.0013738004348,415,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-602265031.426,304887.954188,-602265031.426,-602049443.086,-602480619.766,-602459060.932,-602071001.92,2.0,92956664608.9,0.111101719985,0.00136370805164,146,0.111096848726,2.5733227401400003e-13,0.110483870968
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-609186453.761,437398.286701,-609186453.761,-608877166.466,-609495741.056,-609464812.326,-608908095.196,2.0,191317261209.0,0.111114149417,0.00137381580256,825,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-614129266.421,350125.031274,-614129266.421,-613881690.637,-614376842.205,-614352084.626,-613906448.215,2.0,122587537525.0,0.111112906473,0.00136384535919,556,0.111096848726,2.5733227401400003e-13,0.110483870968
