smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681103327900.0,2419497.19691,-86681103327900.0,-86681101617000.0,-86681105038700.0,-86681104867600.0,-86681101788100.0,2.0,5853966685880.0,0.142857142857,292,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86681126803900.0,814362.361893,-86681126803900.0,-86681126228100.0,-86681127379700.0,-86681127322200.0,-86681126285600.0,2.0,663186056468.0,0.142857142857,356,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86703977157600.0,5827692.47422,-86703977157600.0,-86703973036800.0,-86703981278400.0,-86703980866300.0,-86703973448900.0,2.0,33961999574000.0,0.142857142857,45,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86704005921500.0,20926761.9474,-86704005921500.0,-86703991124000.0,-86704020719000.0,-86704019239200.0,-86703992603800.0,2.0,437929365601000.0,0.142857142857,109,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86704009308500.0,478805.115094,-86704009308500.0,-86704008970000.0,-86704009647100.0,-86704009613200.0,-86704009003800.0,2.0,229254338240.0,0.142857142857,173,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86704038482300.0,16079256.7721,-86704038482300.0,-86704027112500.0,-86704049852000.0,-86704048715100.0,-86704028249500.0,2.0,258542498344000.0,0.142857142857,237,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86704064281400.0,5956086.01778,-86704064281400.0,-86704060069800.0,-86704068493000.0,-86704068071900.0,-86704060491000.0,2.0,35474960651200.0,0.142857142857,365,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86704068067600.0,13088240.8508,-86704068067600.0,-86704058812800.0,-86704077322400.0,-86704076396900.0,-86704059738300.0,2.0,171302048567000.0,0.142857142857,301,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86726926108800.0,13774675.774,-86726926108800.0,-86726916368700.0,-86726935849000.0,-86726934875000.0,-86726917342700.0,2.0,189741692679000.0,0.142857142857,54,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86726936807500.0,10823096.1259,-86726936807500.0,-86726929154400.0,-86726944460600.0,-86726943695300.0,-86726929919700.0,2.0,117139409751000.0,0.142857142857,118,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86726940538800.0,7438801.79806,-86726940538800.0,-86726935278800.0,-86726945798800.0,-86726945272800.0,-86726935804800.0,2.0,55335772190900.0,0.142857142857,182,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86726981615400.0,9165413.16972,-86726981615400.0,-86726975134400.0,-86726988096300.0,-86726987448200.0,-86726975782500.0,2.0,84004798571700.0,0.142857142857,246,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86726989291300.0,5443245.66569,-86726989291300.0,-86726985442300.0,-86726993140200.0,-86726992755300.0,-86726985827200.0,2.0,29628923377100.0,0.142857142857,374,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86727000330500.0,19769799.301,-86727000330500.0,-86726986351200.0,-86727014309900.0,-86727012912000.0,-86726987749100.0,2.0,390844964402000.0,0.142857142857,310,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749838717700.0,23479605.562,-86749838717700.0,-86749822115100.0,-86749855320200.0,-86749853660000.0,-86749823775300.0,2.0,551291877349000.0,0.142857142857,63,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749855689700.0,579225.624877,-86749855689700.0,-86749855280200.0,-86749856099300.0,-86749856058400.0,-86749855321100.0,2.0,335502324514.0,0.142857142857,127,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749865612300.0,24263278.5836,-86749865612300.0,-86749848455600.0,-86749882769000.0,-86749881053300.0,-86749850171200.0,2.0,588706687627000.0,0.142857142857,191,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749889134200.0,32663190.8015,-86749889134200.0,-86749866037900.0,-86749912230600.0,-86749909921000.0,-86749868347500.0,2.0,1066884033340000.0,0.142857142857,255,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749907082300.0,20140387.6342,-86749907082300.0,-86749892840900.0,-86749921323700.0,-86749919899500.0,-86749894265000.0,2.0,405635214056000.0,0.142857142857,319,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-2545.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86749922039900.0,10171758.7792,-86749922039900.0,-86749914847400.0,-86749929232400.0,-86749928513200.0,-86749915566600.0,2.0,103464676662000.0,0.142857142857,383,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772025788700.0,3123749.25544,-86772025788700.0,-86772023579900.0,-86772027997500.0,-86772027776600.0,-86772023800700.0,2.0,9757809410880.0,0.0714285714286,9,0.142894736842,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772040196300.0,3076655.11517,-86772040196300.0,-86772038020700.0,-86772042371800.0,-86772042154200.0,-86772038238300.0,2.0,9465806697730.0,0.0714285714286,73,0.142894736842,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772058051100.0,2225614.75994,-86772058051100.0,-86772056477300.0,-86772059624800.0,-86772059467500.0,-86772056634700.0,2.0,4953361059660.0,0.0714285714286,137,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772075187800.0,7048460.75733,-86772075187800.0,-86772070203700.0,-86772080171800.0,-86772079673400.0,-86772070702100.0,2.0,49680799047700.0,0.0714285714286,201,0.142894736842,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772088914600.0,4034011.19572,-86772088914600.0,-86772086062100.0,-86772091767100.0,-86772091481800.0,-86772086347400.0,2.0,16273246327200.0,0.0714285714286,265,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-372.7,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86772109198200.0,4517601.99846,-86772109198200.0,-86772106003800.0,-86772112392700.0,-86772112073200.0,-86772106323200.0,2.0,20408727816500.0,0.0714285714286,329,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86794970260100.0,6561427.68144,-86794970260100.0,-86794965620500.0,-86794974899800.0,-86794974435800.0,-86794966084500.0,2.0,43052333218800.0,0.142857142857,18,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86794991750100.0,3426602.48216,-86794991750100.0,-86794989327100.0,-86794994173100.0,-86794993930800.0,-86794989569400.0,2.0,11741604570700.0,0.142857142857,82,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86795007183800.0,1233365.53406,-86795007183800.0,-86795006311700.0,-86795008055900.0,-86795007968700.0,-86795006398900.0,2.0,1521190540600.0,0.142857142857,146,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86795018205600.0,1174939.09059,-86795018205600.0,-86795017374800.0,-86795019036400.0,-86795018953300.0,-86795017457900.0,2.0,1380481866600.0,0.142857142857,210,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86795043390700.0,662408.628053,-86795043390700.0,-86795042922300.0,-86795043859100.0,-86795043812300.0,-86795042969200.0,2.0,438785190519.0,0.142857142857,274,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-318.4,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86795056429500.0,9341255.56704,-86795056429500.0,-86795049824200.0,-86795063034700.0,-86795062374200.0,-86795050484700.0,2.0,87259055568700.0,0.142857142857,338,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817910615200.0,4463587.11686,-86817910615200.0,-86817907458900.0,-86817913771400.0,-86817913455800.0,-86817907774600.0,2.0,19923609949800.0,0.142857142857,27,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817917775800.0,1960526.37179,-86817917775800.0,-86817916389500.0,-86817919162100.0,-86817919023500.0,-86817916528200.0,2.0,3843663654480.0,0.142857142857,91,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817948476100.0,18030320.641,-86817948476100.0,-86817935726700.0,-86817961225400.0,-86817959950500.0,-86817937001600.0,2.0,325092462416000.0,0.142857142857,155,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817956346000.0,3679856.02411,-86817956346000.0,-86817953744000.0,-86817958948100.0,-86817958687900.0,-86817954004200.0,2.0,13541340358200.0,0.142857142857,219,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817980315900.0,6941847.92564,-86817980315900.0,-86817975407300.0,-86817985224600.0,-86817984733700.0,-86817975898200.0,2.0,48189252622700.0,0.142857142857,283,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-264.1,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-86817998020500.0,4319935.17019,-86817998020500.0,-86817994965900.0,-86818001075200.0,-86818000769700.0,-86817995271300.0,2.0,18661839874600.0,0.142857142857,347,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429636291000.0,11945363.6058,-173429636291000.0,-173429627844000.0,-173429644738000.0,-173429643893000.0,-173429628689000.0,2.0,142691711674000.0,0.142857142857,35,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429657307000.0,28721273.6902,-173429657307000.0,-173429636998000.0,-173429677616000.0,-173429675586000.0,-173429639029000.0,2.0,824911562385000.0,0.142857142857,99,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429660262000.0,6115606.21402,-173429660262000.0,-173429655938000.0,-173429664586000.0,-173429664154000.0,-173429656370000.0,2.0,37400639365000.0,0.142857142857,163,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429685464000.0,10334004.9826,-173429685464000.0,-173429678156000.0,-173429692771000.0,-173429692040000.0,-173429678887000.0,2.0,106791658980000.0,0.142857142857,227,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429695787000.0,1864975.7948,-173429695787000.0,-173429694468000.0,-173429697106000.0,-173429696974000.0,-173429694600000.0,2.0,3478134715180.0,0.142857142857,291,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-209.9,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173429710879000.0,3257321.0193,-173429710879000.0,-173429708576000.0,-173429713182000.0,-173429712952000.0,-173429708806000.0,2.0,10610140222800.0,0.142857142857,355,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452564225000.0,5679600.28365,-173452564225000.0,-173452560209000.0,-173452568241000.0,-173452567839000.0,-173452560610000.0,2.0,32257859382100.0,0.142857142857,44,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452609632000.0,2183801.91183,-173452609632000.0,-173452608088000.0,-173452611176000.0,-173452611021000.0,-173452608242000.0,2.0,4768990790120.0,0.142857142857,236,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452615753000.0,20909876.834,-173452615753000.0,-173452600968000.0,-173452630539000.0,-173452629060000.0,-173452602446000.0,2.0,437222949215000.0,0.142857142857,172,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452619439000.0,7074211.40974,-173452619439000.0,-173452614437000.0,-173452624441000.0,-173452623941000.0,-173452614937000.0,2.0,50044467069700.0,0.142857142857,108,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452650438000.0,8456000.50227,-173452650438000.0,-173452644459000.0,-173452656418000.0,-173452655820000.0,-173452645057000.0,2.0,71503944494500.0,0.142857142857,300,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-155.6,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173452676742000.0,14573961.2714,-173452676742000.0,-173452666437000.0,-173452687047000.0,-173452686017000.0,-173452667467000.0,2.0,212400347140000.0,0.142857142857,364,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475511936000.0,29357483.7579,-173475511936000.0,-173475491177000.0,-173475532695000.0,-173475530619000.0,-173475493253000.0,2.0,861861852592000.0,0.142857142857,53,0.142894736842,0.0714113745622,1.07010398565e-12,0.0014577585108
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475516866000.0,15153097.4362,-173475516866000.0,-173475506152000.0,-173475527581000.0,-173475526510000.0,-173475507223000.0,2.0,229616361911000.0,0.142857142857,117,0.142894736842,0.142844106523,1.07010398565e-12,0.00291595300158
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475534538000.0,5456674.83881,-173475534538000.0,-173475530679000.0,-173475538396000.0,-173475538011000.0,-173475531065000.0,2.0,29775300296500.0,0.142857142857,181,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475549765000.0,2957065.05104,-173475549765000.0,-173475547674000.0,-173475551855000.0,-173475551646000.0,-173475547883000.0,2.0,8744233716080.0,0.142857142857,245,0.142894736842,0.142861580758,1.07010398565e-12,0.00291630971247
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475570578000.0,12058218.1353,-173475570578000.0,-173475562051000.0,-173475579104000.0,-173475578251000.0,-173475562904000.0,2.0,145400624599000.0,0.142857142857,309,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173475582524000.0,9742547.06226,-173475582524000.0,-173475575635000.0,-173475589413000.0,-173475588724000.0,-173475576324000.0,2.0,94917223260300.0,0.142857142857,373,0.142894736842,0.14286352234,1.07010398565e-12,0.00291634934701
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498435792000.0,26929445.9043,-173498435792000.0,-173498416750000.0,-173498454834000.0,-173498452930000.0,-173498418654000.0,2.0,725195056711000.0,0.142857142857,62,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498455534000.0,12442976.0377,-173498455534000.0,-173498446735000.0,-173498464332000.0,-173498463453000.0,-173498447615000.0,2.0,154827652674000.0,0.142857142857,126,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498463268000.0,1157360.53754,-173498463268000.0,-173498462450000.0,-173498464087000.0,-173498464005000.0,-173498462532000.0,2.0,1339483413860.0,0.142857142857,190,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498490855000.0,6235268.65716,-173498490855000.0,-173498486446000.0,-173498495264000.0,-173498494823000.0,-173498486887000.0,2.0,38878575227000.0,0.142857142857,318,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498491238000.0,2454392.56301,-173498491238000.0,-173498489503000.0,-173498492974000.0,-173498492800000.0,-173498489676000.0,2.0,6024042853370.0,0.142857142857,254,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173498504282000.0,2621598.32496,-173498504282000.0,-173498502428000.0,-173498506135000.0,-173498505950000.0,-173498502613000.0,2.0,6872777777420.0,0.142857142857,382,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543545493000.0,5195236.35908,-173543545493000.0,-173543541819000.0,-173543549166000.0,-173543548799000.0,-173543542186000.0,2.0,26990480826700.0,0.0714285714286,17,0.142894736842,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543561694000.0,3666638.17648,-173543561694000.0,-173543559101000.0,-173543564287000.0,-173543564027000.0,-173543559361000.0,2.0,13444235517300.0,0.0714285714286,81,0.142894736842,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543581033000.0,5928515.15098,-173543581033000.0,-173543576841000.0,-173543585225000.0,-173543584806000.0,-173543577260000.0,2.0,35147291895400.0,0.0714285714286,145,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543593869000.0,3889889.48707,-173543593869000.0,-173543591118000.0,-173543596619000.0,-173543596344000.0,-173543591393000.0,2.0,15131240221600.0,0.0714285714286,209,0.142894736842,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543610039000.0,3072510.48612,-173543610039000.0,-173543607866000.0,-173543612211000.0,-173543611994000.0,-173543608083000.0,2.0,9440320687300.0,0.0714285714286,273,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543635416000.0,5045503.27199,-173543635416000.0,-173543631848000.0,-173543638984000.0,-173543638627000.0,-173543632205000.0,2.0,25457103267700.0,0.0714285714286,337,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566486689000.0,1788037.60516,-173566486689000.0,-173566485424000.0,-173566487953000.0,-173566487826000.0,-173566485551000.0,2.0,3197078477470.0,0.142857142857,26,0.142763157895,0.0714113745622,1.07010398565e-12,0.00145641619173
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566505229000.0,1363793.26915,-173566505229000.0,-173566504265000.0,-173566506194000.0,-173566506097000.0,-173566504361000.0,2.0,1859932080970.0,0.142857142857,90,0.142763157895,0.142844106523,1.07010398565e-12,0.00291326796198
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566522156000.0,1305367.35601,-173566522156000.0,-173566521233000.0,-173566523079000.0,-173566522987000.0,-173566521325000.0,2.0,1703983934140.0,0.142857142857,154,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566542858000.0,13940795.7624,-173566542858000.0,-173566533000000.0,-173566552716000.0,-173566551730000.0,-173566533986000.0,2.0,194345786490000.0,0.142857142857,218,0.142763157895,0.142861580758,1.07010398565e-12,0.00291362434441
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173566559900000.0,12479226.5518,-173566559900000.0,-173566551075000.0,-173566568724000.0,-173566567841000.0,-173566551958000.0,2.0,155731095331000.0,0.142857142857,282,0.142763157895,0.14286352234,1.07010398565e-12,0.00291366394246
