smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106765220000.0,3450043.50546,-503106766089000.0,-503106760341000.0,-503106768360000.0,-503106768097000.0,-503106761126000.0,4.0,11902800189600.0,0.0714285714286,0.142894736842,0.00145797960379,0.142844410537,9.8243970108e-13,15
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106781580000.0,1892408.00272,-503106781599000.0,-503106779297000.0,-503106783825000.0,-503106783565000.0,-503106779568000.0,4.0,3581208048750.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,23
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106802167000.0,2681468.85365,-503106802242000.0,-503106799545000.0,-503106804639000.0,-503106804590000.0,-503106799639000.0,4.0,7190275213080.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,31
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106821795000.0,2107227.42333,-503106821555000.0,-503106819596000.0,-503106824473000.0,-503106824151000.0,-503106819774000.0,4.0,4440407413650.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,39
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106839097000.0,5482941.18551,-503106838696000.0,-503106834326000.0,-503106844669000.0,-503106844410000.0,-503106834345000.0,4.0,30062644043700.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,47
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106854943000.0,1491279.03777,-503106854354000.0,-503106853917000.0,-503106857146000.0,-503106856756000.0,-503106853954000.0,4.0,2223913168510.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,55
480.0,-139.4,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503106876698000.0,1772424.08447,-503106876997000.0,-503106874271000.0,-503106878528000.0,-503106878309000.0,-503106874670000.0,4.0,3141487135210.0,0.0714285714286,0.142894736842,0.000729080770972,0.0714311178926,9.8243970108e-13,63
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128893753000.0,2114729.16931,-503128894051000.0,-503128891171000.0,-503128895741000.0,-503128895659000.0,-503128891431000.0,4.0,4472079459550.0,0.142857142857,0.0714473684211,0.000728898832816,0.0714132926442,0.0,72
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128913436000.0,666786.762799,-503128913325000.0,-503128912746000.0,-503128914348000.0,-503128914199000.0,-503128912828000.0,4.0,444604587044.0,0.142857142857,0.0714473684211,0.00145797960379,0.142844410537,0.0,80
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128934545000.0,3659162.58762,-503128933176000.0,-503128931924000.0,-503128939906000.0,-503128938992000.0,-503128932017000.0,4.0,13389470842700.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,88
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128951168000.0,2710813.9695,-503128950947000.0,-503128948752000.0,-503128954026000.0,-503128953863000.0,-503128948782000.0,4.0,7348512377230.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,96
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128970193000.0,1414362.47942,-503128970127000.0,-503128968857000.0,-503128971663000.0,-503128971584000.0,-503128968896000.0,4.0,2000421223180.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,104
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503128987476000.0,4018528.69178,-503128988500000.0,-503128982214000.0,-503128990689000.0,-503128990667000.0,-503128982851000.0,4.0,16148572846600.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,112
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503129010906000.0,1993403.98774,-503129011331000.0,-503129008269000.0,-503129012693000.0,-503129012615000.0,-503129008603000.0,4.0,3973659458350.0,0.142857142857,0.0714473684211,0.00145816154194,0.142862235785,0.0,120
480.0,-85.1,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503129028205000.0,2613371.75715,-503129027934000.0,-503129025513000.0,-503129031438000.0,-503129031085000.0,-503129025704000.0,4.0,6829711941080.0,0.142857142857,0.0714473684211,0.000729080770972,0.0714311178926,0.0,128
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983073650000.0,1435169.18491,-586983073876000.0,-586983071715000.0,-586983075135000.0,-586983074984000.0,-586983072001000.0,4.0,2059710589300.0,0.0714285714286,0.0714473684211,0.000364449416408,0.0714132926442,0.0,8
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983092346000.0,2047686.93471,-586983092183000.0,-586983090045000.0,-586983094973000.0,-586983094616000.0,-586983090305000.0,4.0,4193021782590.0,0.0714285714286,0.0714473684211,0.000728989801894,0.142844410537,0.0,16
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983115419000.0,1128673.62799,-586983115795000.0,-586983113792000.0,-586983116294000.0,-586983116257000.0,-586983114055000.0,4.0,1273904158520.0,0.0714285714286,0.0714473684211,0.000729080770972,0.142862235785,0.0,24
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983130768000.0,4588378.74015,-586983132231000.0,-586983124331000.0,-586983134279000.0,-586983134211000.0,-586983125276000.0,4.0,21053219463100.0,0.0714285714286,0.0714473684211,0.000729080770972,0.142862235785,0.0,32
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983150956000.0,2423470.593,-586983149793000.0,-586983149652000.0,-586983154587000.0,-586983153886000.0,-586983149654000.0,4.0,5873209715130.0,0.0714285714286,0.0714473684211,0.000729080770972,0.142862235785,0.0,40
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983170134000.0,3009845.53482,-586983169104000.0,-586983167800000.0,-586983174527000.0,-586983173773000.0,-586983167937000.0,4.0,9059170143500.0,0.0714285714286,0.0714473684211,0.000729080770972,0.142862235785,0.0,48
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983185259000.0,3891587.57688,-586983185912000.0,-586983179932000.0,-586983189279000.0,-586983188797000.0,-586983180806000.0,4.0,15144453868500.0,0.0714285714286,0.0714473684211,0.000729080770972,0.142862235785,0.0,56
480.0,-85.1,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586983205172000.0,2755935.40528,-586983206119000.0,-586983201164000.0,-586983207286000.0,-586983207182000.0,-586983201835000.0,4.0,7595179958050.0,0.0714285714286,0.0714473684211,0.000364540385486,0.0714311178926,0.0,64
