smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184276558222000.0,10262107.2269,-184276558222000.0,-184276550966000.0,-184276565479000.0,-184276564753000.0,-184276551692000.0,2.0,105310844736000.0,437,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-185259113849000.0,6222992.97408,-185259113849000.0,-185259109448000.0,-185259118249000.0,-185259117809000.0,-185259109888000.0,2.0,38725641555500.0,33,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-185464067456000.0,6366739.03225,-185464067456000.0,-185464062954000.0,-185464071958000.0,-185464071508000.0,-185464063404000.0,2.0,40535365904800.0,134,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195116804368000.0,22692734.0202,-195116804368000.0,-195116788322000.0,-195116820414000.0,-195116818810000.0,-195116789927000.0,2.0,514960177313000.0,195,0.0555556955262,0.110483870968,0.111103979461,0.000681957147654,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195321762469000.0,26937593.5421,-195321762469000.0,-195321743421000.0,-195321781517000.0,-195321779612000.0,-195321745326000.0,2.0,725633945842000.0,296,0.0555556955262,0.111290322581,0.111103979461,0.000686934937053,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-195526701992000.0,11296962.9067,-195526701992000.0,-195526694004000.0,-195526709980000.0,-195526709182000.0,-195526694803000.0,2.0,127621370915000.0,397,0.0555556955262,0.111290322581,0.111136071887,0.000687133358467,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-196645261843000.0,13984458.4792,-196645261843000.0,-196645251955000.0,-196645271732000.0,-196645270743000.0,-196645252944000.0,2.0,195565078957000.0,94,0.0555556955262,0.110483870968,0.0555519897304,0.000340978573827,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-201971814715000.0,34249427.2355,-201971814715000.0,-201971790497000.0,-201971838933000.0,-201971836511000.0,-201971792919000.0,2.0,1173023265960000.0,225,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-202176773419000.0,36669680.4622,-202176773419000.0,-202176747490000.0,-202176799348000.0,-202176796755000.0,-202176750083000.0,2.0,1344665465200000.0,326,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-202312793676000.0,22380338.7079,-202312793676000.0,-202312777850000.0,-202312809501000.0,-202312807919000.0,-202312779433000.0,2.0,500879560681000.0,427,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203295302256000.0,8621255.73226,-203295302256000.0,-203295296160000.0,-203295308352000.0,-203295307743000.0,-203295296770000.0,2.0,74326050401000.0,23,0.11111130707,0.111290322581,0.0555519897304,0.00068693441784,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203500250686000.0,27593572.8349,-203500250686000.0,-203500231175000.0,-203500270198000.0,-203500268247000.0,-203500233126000.0,2.0,761405261797000.0,124,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213153013937000.0,22747780.2502,-213153013937000.0,-213152997851000.0,-213153030022000.0,-213153028413000.0,-213152999460000.0,2.0,517461506312000.0,185,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213357963680000.0,35932735.5426,-213357963680000.0,-213357938271000.0,-213357989088000.0,-213357986547000.0,-213357940812000.0,2.0,1291161483570000.0,286,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-213562912654000.0,3320168.16178,-213562912654000.0,-213562910306000.0,-213562915002000.0,-213562914767000.0,-213562910541000.0,2.0,11023516622500.0,387,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-214681441466000.0,25784117.783,-214681441466000.0,-214681423234000.0,-214681459698000.0,-214681457875000.0,-214681425057000.0,2.0,664820729846000.0,84,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-220008023764000.0,583285.069665,-220008023764000.0,-220008023352000.0,-220008024177000.0,-220008024136000.0,-220008023393000.0,2.0,340221472494.0,215,0.111110467246,0.110483870968,0.111103979461,0.0013639029554,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-220213017579000.0,18232057.3107,-220213017579000.0,-220213004687000.0,-220213030471000.0,-220213029182000.0,-220213005976000.0,2.0,332407913781000.0,316,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-220348959722000.0,6336491.87677,-220348959722000.0,-220348955241000.0,-220348964202000.0,-220348963754000.0,-220348955689000.0,2.0,40151129304400.0,417,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-221331503434000.0,17911854.4568,-221331503434000.0,-221331490769000.0,-221331516100000.0,-221331514833000.0,-221331492035000.0,2.0,320834530080000.0,13,0.111110467246,0.111290322581,0.0555519897304,0.000686929225714,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-221536462789000.0,6631735.89427,-221536462789000.0,-221536458099000.0,-221536467478000.0,-221536467009000.0,-221536458568000.0,2.0,43979920971300.0,114,0.111110467246,0.110483870968,0.111103979461,0.0013639029554,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-231189185365000.0,11185165.5239,-231189185365000.0,-231189177456000.0,-231189193274000.0,-231189192483000.0,-231189178247000.0,2.0,125107927796000.0,175,0.111111223088,0.110483870968,0.111103979461,0.00136391223351,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-231394159782000.0,28935590.8833,-231394159782000.0,-231394139321000.0,-231394180242000.0,-231394178196000.0,-231394141367000.0,2.0,837268419768000.0,276,0.111111223088,0.111290322581,0.111103979461,0.00137386779725,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-231599067782000.0,16149010.3591,-231599067782000.0,-231599056363000.0,-231599079201000.0,-231599078059000.0,-231599057505000.0,2.0,260790535578000.0,377,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-231735082001000.0,10692430.8692,-231735082001000.0,-231735074440000.0,-231735089561000.0,-231735088805000.0,-231735075196000.0,2.0,114328077893000.0,478,0.111111223088,0.111290322581,0.111136071887,0.00137426463948,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-232717613511000.0,26661887.4816,-232717613511000.0,-232717594658000.0,-232717632364000.0,-232717630478000.0,-232717596543000.0,2.0,710856244084000.0,74,0.111111223088,0.110483870968,0.0555519897304,0.000681956116753,1.73883786583e-14
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238043962620000.0,36014547.5762,-238043962620000.0,-238043937154000.0,-238043988086000.0,-238043985539000.0,-238043939700000.0,2.0,1297047637120000.0,205,0.0555547717199,0.110483870968,0.111103979461,0.000681945807749,1.73883786583e-14
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238248901066000.0,17649382.6731,-238248901066000.0,-238248888586000.0,-238248913546000.0,-238248912298000.0,-238248889834000.0,2.0,311500708740000.0,306,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238384858773000.0,31750608.7665,-238384858773000.0,-238384836322000.0,-238384881224000.0,-238384878979000.0,-238384838567000.0,2.0,1008101157050000.0,407,0.0555547717199,0.111290322581,0.111136071887,0.00068712193249,1.73883786583e-14
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239367427268000.0,7690498.81017,-239367427268000.0,-239367421830000.0,-239367432706000.0,-239367432162000.0,-239367422374000.0,2.0,59143771949200.0,3,0.0555547717199,0.111290322581,0.0555519897304,0.000343461757187,1.73883786583e-14
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239572359364000.0,3147116.08516,-239572359364000.0,-239572357139000.0,-239572361589000.0,-239572361367000.0,-239572357361000.0,2.0,9904339653490.0,104,0.0555547717199,0.110483870968,0.111103979461,0.000681945807749,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-249225357419000.0,15233631.1092,-249225357419000.0,-249225346647000.0,-249225368190000.0,-249225367113000.0,-249225347724000.0,2.0,232063516770000.0,165,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-249430321109000.0,26579507.4866,-249430321109000.0,-249430302314000.0,-249430339903000.0,-249430338024000.0,-249430304194000.0,2.0,706470218230000.0,266,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-249635304788000.0,10283687.0873,-249635304788000.0,-249635297517000.0,-249635312060000.0,-249635311333000.0,-249635298244000.0,2.0,105754220109000.0,367,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-249771272236000.0,75261293.9936,-249771272236000.0,-249771219018000.0,-249771325454000.0,-249771320132000.0,-249771224340000.0,2.0,5664262373590000.0,468,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-250753812116000.0,7927743.96283,-250753812116000.0,-250753806510000.0,-250753817722000.0,-250753817161000.0,-250753807071000.0,2.0,62849124340100.0,64,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267261591508000.0,23424810.9295,-267261591508000.0,-267261574944000.0,-267261608072000.0,-267261606415000.0,-267261576600000.0,2.0,548721767082000.0,155,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267466540759000.0,19283695.8606,-267466540759000.0,-267466527123000.0,-267466554394000.0,-267466553031000.0,-267466528487000.0,2.0,371860926044000.0,256,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267671531217000.0,28495095.6867,-267671531217000.0,-267671511067000.0,-267671551366000.0,-267671549351000.0,-267671513082000.0,2.0,811970478194000.0,357,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-267807443105000.0,4119610.22809,-267807443105000.0,-267807440192000.0,-267807446018000.0,-267807445726000.0,-267807440483000.0,2.0,16971188431300.0,458,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-268790016010000.0,16093640.6941,-268790016010000.0,-268790004630000.0,-268790027389000.0,-268790026251000.0,-268790005768000.0,2.0,259005270790000.0,54,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-285297802646000.0,27979007.7699,-285297802646000.0,-285297782862000.0,-285297822431000.0,-285297820452000.0,-285297784841000.0,2.0,782824875791000.0,145,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-285502732883000.0,4963902.50863,-285502732883000.0,-285502729373000.0,-285502736393000.0,-285502736042000.0,-285502729724000.0,2.0,24640328115200.0,246,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-285707719685000.0,18976811.2303,-285707719685000.0,-285707706267000.0,-285707733104000.0,-285707731762000.0,-285707707609000.0,2.0,360119364471000.0,347,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-285843631182000.0,5479322.27577,-285843631182000.0,-285843627308000.0,-285843635057000.0,-285843634669000.0,-285843627695000.0,2.0,30022972601700.0,448,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-286826193848000.0,342251.481939,-286826193848000.0,-286826193606000.0,-286826194090000.0,-286826194066000.0,-286826193630000.0,2.0,117136076889.0,44,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303333989548000.0,15086924.2402,-303333989548000.0,-303333978880000.0,-303334000216000.0,-303333999150000.0,-303333979947000.0,2.0,227615283030000.0,135,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303538939388000.0,12160889.3328,-303538939388000.0,-303538930789000.0,-303538947987000.0,-303538947127000.0,-303538931649000.0,2.0,147887229365000.0,236,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303743905597000.0,15648793.2773,-303743905597000.0,-303743894532000.0,-303743916662000.0,-303743915556000.0,-303743895638000.0,2.0,244884731035000.0,337,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-303879887525000.0,35092097.7004,-303879887525000.0,-303879862712000.0,-303879912339000.0,-303879909858000.0,-303879865193000.0,2.0,1231455321010000.0,438,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-304862411381000.0,4377788.19425,-304862411381000.0,-304862408285000.0,-304862414477000.0,-304862414167000.0,-304862408595000.0,2.0,19165029473700.0,34,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-314515127792000.0,7394942.73761,-314515127792000.0,-314515122563000.0,-314515133021000.0,-314515132498000.0,-314515123086000.0,2.0,54685178092500.0,95,0.0555556955262,0.110483870968,0.0555519897304,0.000340978573827,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-314720109918000.0,23636353.7671,-314720109918000.0,-314720093204000.0,-314720126631000.0,-314720124960000.0,-314720094876000.0,2.0,558677219404000.0,196,0.0555556955262,0.111290322581,0.111103979461,0.000686934937053,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-314925050978000.0,32651557.1824,-314925050978000.0,-314925027890000.0,-314925074066000.0,-314925071757000.0,-314925030199000.0,2.0,1066124186440000.0,297,0.0555556955262,0.111290322581,0.111103979461,0.000686934937053,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-315129971657000.0,9811956.22196,-315129971657000.0,-315129964719000.0,-315129978595000.0,-315129977901000.0,-315129965413000.0,2.0,96274484901600.0,398,0.0555556955262,0.111290322581,0.111136071887,0.000687133358467,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-321370162135000.0,27878337.7288,-321370162135000.0,-321370142422000.0,-321370181848000.0,-321370179877000.0,-321370144394000.0,2.0,777201714522000.0,125,0.11111130707,0.110483870968,0.111103979461,0.00136391326441,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-321575118500000.0,11594550.718,-321575118500000.0,-321575110301000.0,-321575126699000.0,-321575125879000.0,-321575111121000.0,2.0,134433606352000.0,226,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-321780043394000.0,2765650.89182,-321780043394000.0,-321780041439000.0,-321780045350000.0,-321780045154000.0,-321780041634000.0,2.0,7648824855420.0,327,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-321916060666000.0,44053147.6522,-321916060666000.0,-321916029515000.0,-321916091816000.0,-321916088701000.0,-321916032630000.0,2.0,1940679818070000.0,428,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-322898570949000.0,9567735.4609,-322898570949000.0,-322898564184000.0,-322898577715000.0,-322898577038000.0,-322898564860000.0,2.0,91541561849700.0,24,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332551351847000.0,32273235.9184,-332551351847000.0,-332551329026000.0,-332551374668000.0,-332551372385000.0,-332551331308000.0,2.0,1041561756650000.0,85,0.11111130707,0.110483870968,0.0555519897304,0.000681956632204,1.73883786583e-14
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332756297928000.0,13509182.07,-332756297928000.0,-332756288375000.0,-332756307480000.0,-332756306525000.0,-332756289331000.0,2.0,182498000201000.0,186,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332961243880000.0,25844341.493,-332961243880000.0,-332961225606000.0,-332961262155000.0,-332961260328000.0,-332961227433000.0,2.0,667929987207000.0,287,0.11111130707,0.111290322581,0.111103979461,0.00137386883568,1.73883786583e-14
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-333166235001000.0,52982205.972,-333166235001000.0,-333166197537000.0,-333166272465000.0,-333166268719000.0,-333166201283000.0,2.0,2807114149660000.0,388,0.11111130707,0.111290322581,0.111136071887,0.00137426567821,1.73883786583e-14
720.0,-430.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-339406359050000.0,7103563.12497,-339406359050000.0,-339406354027000.0,-339406364073000.0,-339406363571000.0,-339406354529000.0,2.0,50460609070400.0,115,0.111110467246,0.110483870968,0.111103979461,0.0013639029554,1.73883786583e-14
720.0,-361.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-339611318931000.0,3934768.86946,-339611318931000.0,-339611316149000.0,-339611321713000.0,-339611321435000.0,-339611316427000.0,2.0,15482406056100.0,216,0.111110467246,0.111290322581,0.111103979461,0.00137385845143,1.73883786583e-14
720.0,-292.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-339816317730000.0,27440430.7861,-339816317730000.0,-339816298326000.0,-339816337133000.0,-339816335193000.0,-339816300267000.0,2.0,752977241724000.0,317,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-223.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-339952252579000.0,7943905.48493,-339952252579000.0,-339952246962000.0,-339952258196000.0,-339952257635000.0,-339952247524000.0,2.0,63105634353500.0,418,0.111110467246,0.111290322581,0.111136071887,0.00137425529096,1.73883786583e-14
720.0,-498.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340934773202000.0,12977411.3425,-340934773202000.0,-340934764026000.0,-340934782378000.0,-340934781461000.0,-340934764943000.0,2.0,168413205151000.0,14,0.111110467246,0.110483870968,0.0555519897304,0.000681951477701,1.73883786583e-14
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-350587533753000.0,4183718.23034,-350587533753000.0,-350587530794000.0,-350587536711000.0,-350587536415000.0,-350587531090000.0,2.0,17503498230900.0,75,0.111111223088,0.110483870968,0.0555519897304,0.000681956116753,1.73883786583e-14
