smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-456726117.445,6134284.69887,-455760937.47,-450882873.861,-464499720.976,-463619128.895,-451184357.958,4.0,37629448766800.0,0.111290322581,3.4776821570799994e-14,0.111111428379,253,0.111103979461,0.00137387033564
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-468916123.728,4717778.8032,-467337383.413,-465339482.09,-475650245.994,-474605863.836,-465436620.06,4.0,22257436836000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,435,0.111136071887,0.00136431078318
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-482337732.812,23135448.2385,-474384701.012,-464522451.725,-516059077.498,-510335402.357,-465474307.785,4.0,535248965198000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,708,0.111103979461,0.000686915437701
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-483942961.0,14133491.9179,-481963522.533,-468865475.468,-502979323.467,-499965926.612,-470691209.242,4.0,199755593794000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,526,0.111103979461,0.00137387033564
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-484789237.085,11935458.5459,-487006474.091,-469276120.874,-495867879.286,-495319102.122,-471155240.242,4.0,142455170701000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,331,0.111136071887,0.000687134628026
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-488195148.265,9009114.17973,-488311935.54,-477351416.786,-498805305.195,-497618160.098,-478608634.248,4.0,81164138303400.0,0.110483870968,3.4776821570799994e-14,0.111111596344,344,0.111136071887,0.00136431078318
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-489391996.874,27022510.5625,-480074378.606,-468538679.926,-528880550.359,-522066144.267,-469762515.057,4.0,730216077101000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,617,0.111103979461,0.00137384956709
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-491703080.552,3463349.79225,-491040808.402,-488372704.769,-496358000.638,-495722930.818,-488610411.298,4.0,11994791783500.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,161,0.111103979461,0.000686935167818
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-495328595.09,14016847.8743,-493625720.57,-482408285.224,-511654653.995,-510249966.401,-482791248.106,4.0,196472024332000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,422,0.111136071887,0.0013742671786
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502768222.176,7801246.89426,-500073150.521,-497089325.101,-513837262.562,-512159139.754,-497150404.916,4.0,60859453105200.0,0.111290322581,3.4776821570799994e-14,0.111111428379,252,0.111103979461,0.00137387033564
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502981777.047,3507817.79858,-502117774.003,-499770332.221,-507921227.961,-507140070.182,-500033088.174,4.0,12304785708000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,513,0.111103979461,0.00137384956709
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-504611961.234,3509220.12748,-505410883.699,-500081141.546,-507544935.992,-507496005.903,-500609425.114,4.0,12314625903100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,343,0.111136071887,0.00137426925605
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-512516155.046,11919403.4034,-510651540.949,-500062267.439,-528699270.849,-526151930.271,-501490839.558,4.0,142072177493000.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,605,0.111103979461,0.000681937789602
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-514228521.513,13029137.6021,-511913026.913,-501180240.94,-531907791.286,-529329353.285,-502369382.181,4.0,169758426654000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,502,0.111103979461,0.000686915437701
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-527905641.28,18978639.9144,-524066359.323,-510295225.813,-553194620.659,-549893582.297,-511292695.001,4.0,360188773002000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,434,0.111136071887,0.00136431078318
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-544214301.043,23170028.5123,-541795303.685,-523320503.676,-569946093.127,-568095590.084,-523719608.304,4.0,536850221261000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,525,0.111103979461,0.00136391475349
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-544800985.66,32576711.4677,-531777451.589,-522435433.289,-593213606.172,-584073314.351,-523761604.667,4.0,1061242130050000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,616,0.111103979461,0.00137384956709
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-548287752.886,5882848.89552,-547677870.164,-543152107.229,-554643163.987,-554237532.859,-543191808.724,4.0,34607911127500.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,421,0.111136071887,0.000687133589299
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-555341708.623,10290056.9349,-550901641.485,-548865552.283,-570697999.239,-567801350.481,-549098160.757,4.0,105885271724000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,251,0.111103979461,0.000686935167818
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-560238605.902,21575872.7903,-551054125.463,-546593615.864,-592252556.821,-586507102.236,-546828382.184,4.0,465518286663000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,707,0.111103979461,0.000686915437701
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-563330395.164,10294273.8032,-558967664.512,-556883652.638,-578502598.995,-575874099.839,-556894513.403,4.0,105972073136000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,512,0.111103979461,0.00137384956709
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-571606981.309,8374644.93876,-571196237.307,-562733377.751,-581302072.868,-580434251.107,-563354753.112,4.0,70134677850200.0,0.111290322581,3.4776821570799994e-14,0.111111596344,433,0.111136071887,0.00137426925605
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-574884018.141,2556898.86993,-573750498.39,-573327395.947,-578707679.835,-577964122.307,-573390841.625,4.0,6537731831050.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,81,0.0555519897304,0.000343467583909
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-576457597.979,12671760.2271,-579764526.589,-558572714.897,-587728623.84,-586915609.684,-561369886.22,4.0,160573507252000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,342,0.111136071887,0.00137426925605
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-582782101.973,15168491.4342,-578541031.716,-569931330.809,-604115013.65,-600897751.383,-570603950.922,4.0,230083132388000.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,604,0.111103979461,0.000681937789602
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-583847410.408,2819123.70477,-582787882.138,-581796992.863,-588016884.493,-587242283.459,-581935876.935,4.0,7947458462770.0,0.111290322581,3.4776821570799994e-14,0.111111596344,172,0.111103979461,0.00137387241249
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-584621290.252,7756478.1101,-586606859.692,-573677592.199,-591593849.425,-591063760.243,-575399023.044,4.0,60162952672400.0,0.110483870968,3.4776821570799994e-14,0.111111428379,524,0.111103979461,0.00136391475349
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-596680039.746,12260525.9218,-595866507.213,-584879756.628,-610107387.931,-609181047.699,-585317977.34,4.0,150320495879000.0,0.0556451612903,3.4776821570799994e-14,0.0555541185209,501,0.111103979461,0.00034345771885
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-597249386.507,11567065.443,-592067365.07,-590307578.902,-614555236.987,-611188021.285,-590565581.743,4.0,133797002961000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,263,0.111103979461,0.00137387033564
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-606344523.784,32360710.4483,-598957087.881,-575996749.984,-651467169.389,-644512015.009,-578519442.823,4.0,1047215580720000.0,0.110483870968,3.4776821570799994e-14,0.111109748728,615,0.111103979461,0.00136389413545
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-610344685.974,16585627.5994,-607787848.871,-592932218.877,-632870827.277,-629240569.765,-595028374.127,4.0,275083042865000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,354,0.111136071887,0.00136430872078
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-611705709.344,7903944.26896,-611047378.606,-603182684.431,-621545395.732,-620409155.562,-603923926.159,4.0,62472335006800.0,0.111290322581,3.4776821570799994e-14,0.111109748728,718,0.111103979461,0.00137384956709
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-614165147.141,15026666.8564,-611308622.626,-600269778.326,-633773564.984,-631373103.163,-600956325.439,4.0,225800716812000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,445,0.111136071887,0.00136431078318
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-616371778.514,10339804.5212,-611682699.066,-610325526.251,-631796189.675,-628939677.101,-610368591.156,4.0,106911557537000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,627,0.111103979461,0.00137387033564
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-621712536.757,13630179.9056,-616623055.498,-611976046.903,-641627989.128,-638275742.596,-612274604.679,4.0,185781804258000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,341,0.111136071887,0.000687134628026
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-632257489.867,34114999.2962,-635692614.582,-593915387.262,-663729343.044,-662890164.294,-596815640.84,4.0,1163833176980000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,809,0.111103979461,0.000686915437701
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-636261031.325,13962519.7278,-632685667.731,-623511243.136,-656161546.703,-652729020.749,-624798550.934,4.0,194951957148000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,536,0.111103979461,0.00137387241249
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-638385605.25,6999783.20787,-636088156.748,-632955205.352,-648410902.151,-646831625.092,-633156013.31,4.0,48996964957200.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,171,0.111103979461,0.000686936206245
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-642978392.376,6227470.07453,-641909945.874,-636893334.103,-651200343.654,-650132539.262,-637320070.593,4.0,38781383529100.0,0.111290322581,3.4776821570799994e-14,0.111111428379,262,0.111103979461,0.00137387033564
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-643999757.403,13819504.5795,-644070112.089,-627745031.651,-660113773.782,-658450054.665,-629450963.58,4.0,190978706823000.0,0.0556451612903,3.4776821570799994e-14,0.111109748728,511,0.111103979461,0.000686924783546
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-645270566.856,14907639.7662,-645236431.816,-627396734.33,-663212669.463,-661049925.138,-629538997.63,4.0,222237723399000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,432,0.111136071887,0.00137426925605
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-649300727.523,7618638.24679,-649955034.547,-640689908.212,-656602932.784,-656323606.582,-641361818.628,4.0,58043648735500.0,0.111290322581,3.4776821570799994e-14,0.111111428379,353,0.111136071887,0.0013742671786
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-654296905.322,7933608.72305,-653594698.942,-645342770.074,-664655453.332,-663060349.902,-646516549.675,4.0,62942147370500.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,603,0.111103979461,0.000686915437701
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-657971770.177,26234712.1432,-652255140.387,-632664980.827,-694711819.105,-688664258.921,-635282563.137,4.0,688260121238000.0,0.110483870968,3.4776821570799994e-14,0.111109748728,614,0.111103979461,0.00136389413545
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-659946976.689,19485703.1327,-656044989.74,-640633057.416,-687064869.857,-682461554.361,-642895180.743,4.0,379692626576000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,523,0.111103979461,0.00137387033564
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-663882323.141,20573437.1529,-657278646.613,-647515307.287,-693456692.052,-688701303.169,-648308490.253,4.0,423266316285000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,706,0.111103979461,0.000686915437701
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-666347458.908,10222168.7072,-665127637.378,-655681417.455,-679453143.42,-677834423.363,-656568244.593,4.0,104492733078000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,444,0.111136071887,0.00136431078318
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-678684880.705,15544823.1731,-678917591.314,-659539682.544,-697364657.648,-694921812.813,-662122153.745,4.0,241641527484000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,535,0.111103979461,0.0013639168153
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-690604095.718,8073024.2443,-687119141.766,-685609257.683,-702568841.656,-700438970.681,-685648156.287,4.0,65173720449100.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,431,0.111136071887,0.000687134628026
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-701293617.304,31244127.2865,-707804400.137,-658469314.482,-731096354.461,-728772570.107,-664699568.536,4.0,976195489895000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,717,0.111103979461,0.00137384956709
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-702034655.966,29735669.3595,-695229079.291,-673789675.991,-743890789.291,-736931665.163,-676665454.114,4.0,884210032260000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,626,0.111103979461,0.00137387033564
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-704296009.385,9202802.69899,-704463440.811,-692901129.618,-715356026.299,-713866458.703,-694491156.07,4.0,84691577516500.0,0.111290322581,3.4776821570799994e-14,0.111111428379,522,0.111103979461,0.00137387033564
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-708068936.258,8392461.03929,-708727078.204,-697568248.348,-717253340.277,-716396220.882,-698820252.91,4.0,70433402296000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,261,0.111103979461,0.000686935167818
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-710219239.959,38866286.624,-696635730.119,-680828526.525,-766776973.072,-757317242.091,-682138151.602,4.0,1510588235940000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,808,0.111103979461,0.000686915437701
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-711479928.886,7829590.07467,-711861817.484,-702640433.113,-719555647.465,-719074585.444,-703350628.292,4.0,61302480737400.0,0.111290322581,3.4776821570799994e-14,0.111111428379,352,0.111136071887,0.0013742671786
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-715163274.779,1759715.45946,-714530704.863,-713912009.817,-717679679.573,-717288911.098,-713923236.342,4.0,3096598498270.0,0.0556451612903,3.4776821570799994e-14,0.0555556302067,91,0.0555519897304,0.000171733532348
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-716131070.671,5762003.32568,-717116864.295,-708643386.869,-721647167.226,-721322043.234,-709559987.035,4.0,33200682325100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,443,0.111136071887,0.00137426925605
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-719931210.964,8814301.31106,-718224682.348,-711377228.045,-731898251.116,-730196921.253,-712054640.738,4.0,77691907602200.0,0.110483870968,3.4776821570799994e-14,0.111111428379,625,0.111103979461,0.00136391475349
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-721952455.658,1284979.05359,-721909138.112,-720489073.415,-723502472.995,-723331032.682,-720634523.2,4.0,1651171168170.0,0.111290322581,3.4776821570799994e-14,0.111111428379,182,0.111103979461,0.00137387033564
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-727763513.613,24108514.3924,-718708018.056,-710729809.417,-762908208.923,-757060202.038,-711144518.968,4.0,581220466208000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,534,0.111103979461,0.0013639168153
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-728499322.338,12215750.2925,-729756925.571,-712458442.796,-742024995.412,-740403622.682,-714834377.466,4.0,149224555208000.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,705,0.111103979461,0.000681937789602
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-738098924.824,21039228.3827,-743091887.155,-710345379.195,-755866545.789,-755420578.089,-713787124.295,4.0,442649130941000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,613,0.111103979461,0.00137384956709
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-739220178.809,28449024.7111,-729008875.074,-717781261.854,-781081703.233,-773560965.743,-719175217.103,4.0,809347007014000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,716,0.111103979461,0.00137384956709
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-747920296.368,6658948.65771,-750052807.948,-738496472.758,-753079096.817,-752934530.203,-739920546.32,4.0,44341597226100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,273,0.111103979461,0.00137387241249
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-750593294.565,23457570.3631,-745494777.691,-728872043.377,-782511579.5,-778062316.148,-730262196.605,4.0,550257607337000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,602,0.111103979461,0.000686915437701
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-750960509.832,6056180.45442,-751221867.839,-743388672.286,-758009631.365,-757171232.648,-744383885.807,4.0,36677321696500.0,0.110483870968,3.4776821570799994e-14,0.111111428379,455,0.111136071887,0.00136430872078
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-753744642.754,12976894.8471,-753667443.002,-741158507.261,-766485177.75,-766003046.508,-741594318.652,4.0,168399799874000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,364,0.111136071887,0.00136430872078
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-759500603.894,19655157.538,-755433387.447,-740403012.827,-786732627.856,-782507196.752,-742188114.063,4.0,386325217844000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,546,0.111103979461,0.00137387241249
