smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-101.3,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169735974831000.0,229370.723157,-169735974831000.0,-169735974669000.0,-169735974994000.0,-169735974977000.0,-169735974685000.0,2.0,52610928641.6,0.142857142857,1.07010398565e-12,245,0.00291630971247,0.142861580758,0.142894736842
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169758360783000.0,1363455.64776,-169758360783000.0,-169758359819000.0,-169758361747000.0,-169758361650000.0,-169758359915000.0,2.0,1859011303400.0,0.142857142857,1.07010398565e-12,62,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169758376855000.0,208791.772407,-169758376855000.0,-169758376707000.0,-169758377002000.0,-169758376988000.0,-169758376722000.0,2.0,43594004224.9,0.142857142857,1.07010398565e-12,126,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169758394271000.0,819530.483823,-169758394271000.0,-169758393692000.0,-169758394851000.0,-169758394793000.0,-169758393750000.0,2.0,671630213914.0,0.142857142857,1.07010398565e-12,190,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-3909.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169758413691000.0,51795.328654,-169758413691000.0,-169758413654000.0,-169758413728000.0,-169758413724000.0,-169758413658000.0,2.0,2682756070.37,0.142857142857,1.07010398565e-12,254,0.00145815485623,0.142861580758,0.0714473684211
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169802484145000.0,86413.287923,-169802484145000.0,-169802484084000.0,-169802484206000.0,-169802484200000.0,-169802484090000.0,2.0,7467256329.67,0.0714285714286,1.07010398565e-12,17,0.0007288792554,0.0714113745622,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169802500944000.0,304185.890975,-169802500944000.0,-169802500729000.0,-169802501159000.0,-169802501137000.0,-169802500750000.0,2.0,92529056268.5,0.0714285714286,1.07010398565e-12,81,0.00145797650079,0.142844106523,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169802518402000.0,160115.646445,-169802518402000.0,-169802518289000.0,-169802518515000.0,-169802518504000.0,-169802518300000.0,2.0,25637020236.4,0.0714285714286,1.07010398565e-12,145,0.00145817467351,0.14286352234,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169802535427000.0,109090.423367,-169802535427000.0,-169802535350000.0,-169802535504000.0,-169802535497000.0,-169802535358000.0,2.0,11900720470.3,0.0714285714286,1.07010398565e-12,209,0.00145815485623,0.142861580758,0.142894736842
480.0,-318.4,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169802551469000.0,226574.292614,-169802551469000.0,-169802551309000.0,-169802551629000.0,-169802551613000.0,-169802551325000.0,2.0,51335910073.6,0.0714285714286,1.07010398565e-12,273,0.00145817467351,0.14286352234,0.142894736842
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169824937807000.0,543075.8403,-169824937807000.0,-169824937423000.0,-169824938191000.0,-169824938153000.0,-169824937462000.0,2.0,294931368318.0,0.142857142857,1.07010398565e-12,26,0.00145641619173,0.0714113745622,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169824954913000.0,226637.026244,-169824954913000.0,-169824954753000.0,-169824955073000.0,-169824955057000.0,-169824954769000.0,2.0,51364341664.7,0.142857142857,1.07010398565e-12,90,0.00291326796198,0.142844106523,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169824971145000.0,400065.173184,-169824971145000.0,-169824970862000.0,-169824971428000.0,-169824971400000.0,-169824970891000.0,2.0,160052142795.0,0.142857142857,1.07010398565e-12,154,0.00291366394246,0.14286352234,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169824989018000.0,230074.714249,-169824989018000.0,-169824988855000.0,-169824989180000.0,-169824989164000.0,-169824988871000.0,2.0,52934374136.7,0.142857142857,1.07010398565e-12,218,0.00291362434441,0.142861580758,0.142763157895
480.0,-264.1,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-169825004911000.0,1791993.82341,-169825004911000.0,-169825003644000.0,-169825006178000.0,-169825006051000.0,-169825003770000.0,2.0,3211241863130.0,0.142857142857,1.07010398565e-12,282,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254569566834000.0,1267264.53146,-254569566834000.0,-254569565937000.0,-254569567730000.0,-254569567640000.0,-254569566027000.0,2.0,1605959392690.0,0.142857142857,1.07010398565e-12,34,0.00145641619173,0.0714113745622,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254569584034000.0,157837.171619,-254569584034000.0,-254569583923000.0,-254569584146000.0,-254569584135000.0,-254569583934000.0,2.0,24912572744.6,0.142857142857,1.07010398565e-12,98,0.00291326796198,0.142844106523,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254569600882000.0,6758.34983789,-254569600882000.0,-254569600878000.0,-254569600887000.0,-254569600887000.0,-254569600878000.0,2.0,45675292.5312,0.142857142857,1.07010398565e-12,162,0.00291366394246,0.14286352234,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254569618219000.0,235228.395732,-254569618219000.0,-254569618053000.0,-254569618386000.0,-254569618369000.0,-254569618070000.0,2.0,55332398158.8,0.142857142857,1.07010398565e-12,226,0.00291362434441,0.142861580758,0.142763157895
480.0,-209.9,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254569635327000.0,344067.88458,-254569635327000.0,-254569635084000.0,-254569635570000.0,-254569635546000.0,-254569635108000.0,2.0,118382709199.0,0.142857142857,1.07010398565e-12,290,0.00291366394246,0.14286352234,0.142763157895
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254592017850000.0,693689.430014,-254592017850000.0,-254592017359000.0,-254592018340000.0,-254592018291000.0,-254592017408000.0,2.0,481205025312.0,0.142857142857,1.07010398565e-12,43,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254592033877000.0,495404.711948,-254592033877000.0,-254592033527000.0,-254592034228000.0,-254592034193000.0,-254592033562000.0,2.0,245425828620.0,0.142857142857,1.07010398565e-12,107,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254592050548000.0,1496189.55637,-254592050548000.0,-254592049490000.0,-254592051606000.0,-254592051500000.0,-254592049596000.0,2.0,2238583188590.0,0.142857142857,1.07010398565e-12,171,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254592068669000.0,261614.085272,-254592068669000.0,-254592068484000.0,-254592068854000.0,-254592068836000.0,-254592068503000.0,2.0,68441929612.9,0.142857142857,1.07010398565e-12,235,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254592084714000.0,409795.249755,-254592084714000.0,-254592084425000.0,-254592085004000.0,-254592084975000.0,-254592084454000.0,2.0,167932146722.0,0.142857142857,1.07010398565e-12,299,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254614463944000.0,770377.657404,-254614463944000.0,-254614463399000.0,-254614464488000.0,-254614464434000.0,-254614463453000.0,2.0,593481735027.0,0.142857142857,1.07010398565e-12,52,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254614480944000.0,565362.453927,-254614480944000.0,-254614480544000.0,-254614481344000.0,-254614481304000.0,-254614480584000.0,2.0,319634704310.0,0.142857142857,1.07010398565e-12,116,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254614499279000.0,875868.465313,-254614499279000.0,-254614498660000.0,-254614499898000.0,-254614499836000.0,-254614498722000.0,2.0,767145568529.0,0.142857142857,1.07010398565e-12,180,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254614514380000.0,1908684.16417,-254614514380000.0,-254614513030000.0,-254614515730000.0,-254614515595000.0,-254614513165000.0,2.0,3643075238540.0,0.142857142857,1.07010398565e-12,244,0.00291630971247,0.142861580758,0.142894736842
480.0,-101.3,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254614532182000.0,1330591.86573,-254614532182000.0,-254614531241000.0,-254614533123000.0,-254614533029000.0,-254614531335000.0,2.0,1770474713150.0,0.142857142857,1.07010398565e-12,308,0.00291634934701,0.14286352234,0.142894736842
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254636907903000.0,1795074.70975,-254636907903000.0,-254636906634000.0,-254636909173000.0,-254636909046000.0,-254636906761000.0,2.0,3222293213580.0,0.142857142857,1.07010398565e-12,61,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254636922882000.0,827406.526414,-254636922882000.0,-254636922297000.0,-254636923467000.0,-254636923409000.0,-254636922356000.0,2.0,684601559952.0,0.142857142857,1.07010398565e-12,125,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254636940263000.0,231518.560005,-254636940263000.0,-254636940099000.0,-254636940427000.0,-254636940410000.0,-254636940116000.0,2.0,53600843626.7,0.142857142857,1.07010398565e-12,189,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-5273.7,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254636956156000.0,2843443.08967,-254636956156000.0,-254636954145000.0,-254636958167000.0,-254636957966000.0,-254636954346000.0,2.0,8085168604200.0,0.142857142857,1.07010398565e-12,253,0.00145815485623,0.142861580758,0.0714473684211
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254703470128000.0,1930434.4594,-254703470128000.0,-254703468763000.0,-254703471493000.0,-254703471357000.0,-254703468900000.0,2.0,3726577202020.0,0.0714285714286,1.07010398565e-12,25,0.000728208095864,0.0714113745622,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254703487800000.0,284863.314296,-254703487800000.0,-254703487599000.0,-254703488002000.0,-254703487982000.0,-254703487619000.0,2.0,81147107831.7,0.0714285714286,1.07010398565e-12,89,0.00145663398099,0.142844106523,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254703503339000.0,386478.337354,-254703503339000.0,-254703503065000.0,-254703503612000.0,-254703503585000.0,-254703503093000.0,2.0,149365505244.0,0.0714285714286,1.07010398565e-12,153,0.00145683197123,0.14286352234,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254703521339000.0,955460.05105,-254703521339000.0,-254703520663000.0,-254703522014000.0,-254703521947000.0,-254703520731000.0,2.0,912903909152.0,0.0714285714286,1.07010398565e-12,217,0.0014568121722,0.142861580758,0.142763157895
480.0,-264.1,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-254703537999000.0,333732.458313,-254703537999000.0,-254703537763000.0,-254703538235000.0,-254703538212000.0,-254703537787000.0,2.0,111377353731.0,0.0714285714286,1.07010398565e-12,281,0.00145683197123,0.14286352234,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339448100135000.0,749503.13602,-339448100135000.0,-339448099605000.0,-339448100665000.0,-339448100612000.0,-339448099658000.0,2.0,561754950903.0,0.0714285714286,1.07010398565e-12,33,0.000728208095864,0.0714113745622,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339448116766000.0,809734.801,-339448116766000.0,-339448116193000.0,-339448117338000.0,-339448117281000.0,-339448116250000.0,2.0,655670447951.0,0.0714285714286,1.07010398565e-12,97,0.00145663398099,0.142844106523,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339448133833000.0,376842.615344,-339448133833000.0,-339448133567000.0,-339448134099000.0,-339448134073000.0,-339448133593000.0,2.0,142010356740.0,0.0714285714286,1.07010398565e-12,161,0.00145683197123,0.14286352234,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339448150550000.0,204517.466594,-339448150550000.0,-339448150405000.0,-339448150694000.0,-339448150680000.0,-339448150420000.0,2.0,41827394142.2,0.0714285714286,1.07010398565e-12,225,0.0014568121722,0.142861580758,0.142763157895
480.0,-209.9,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339448168164000.0,798692.842476,-339448168164000.0,-339448167599000.0,-339448168729000.0,-339448168672000.0,-339448167656000.0,2.0,637910256623.0,0.0714285714286,1.07010398565e-12,289,0.00145683197123,0.14286352234,0.142763157895
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339470551307000.0,788998.408506,-339470551307000.0,-339470550749000.0,-339470551865000.0,-339470551809000.0,-339470550805000.0,2.0,622518488625.0,0.142857142857,1.07010398565e-12,42,0.0014577585108,0.0714113745622,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339470568506000.0,1773750.31377,-339470568506000.0,-339470567252000.0,-339470569760000.0,-339470569635000.0,-339470567377000.0,2.0,3146190175610.0,0.142857142857,1.07010398565e-12,106,0.00291595300158,0.142844106523,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339470585359000.0,1105448.27111,-339470585359000.0,-339470584577000.0,-339470586140000.0,-339470586062000.0,-339470584655000.0,2.0,1222015880090.0,0.142857142857,1.07010398565e-12,170,0.00291634934701,0.14286352234,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339470602561000.0,1084344.75761,-339470602561000.0,-339470601795000.0,-339470603328000.0,-339470603251000.0,-339470601871000.0,2.0,1175803553360.0,0.142857142857,1.07010398565e-12,234,0.00291630971247,0.142861580758,0.142894736842
480.0,-155.6,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339470619778000.0,1445590.23255,-339470619778000.0,-339470618756000.0,-339470620800000.0,-339470620698000.0,-339470618858000.0,2.0,2089731120430.0,0.142857142857,1.07010398565e-12,298,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339493000127000.0,816117.632943,-339493000127000.0,-339492999549000.0,-339493000704000.0,-339493000646000.0,-339492999607000.0,2.0,666047990801.0,0.142857142857,1.07010398565e-12,51,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339493018512000.0,700030.542656,-339493018512000.0,-339493018017000.0,-339493019007000.0,-339493018957000.0,-339493018066000.0,2.0,490042760652.0,0.142857142857,1.07010398565e-12,115,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339493034873000.0,684305.548503,-339493034873000.0,-339493034389000.0,-339493035357000.0,-339493035309000.0,-339493034438000.0,2.0,468274083712.0,0.142857142857,1.07010398565e-12,179,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339493051963000.0,1668440.67988,-339493051963000.0,-339493050784000.0,-339493053143000.0,-339493053025000.0,-339493050902000.0,2.0,2783694302280.0,0.142857142857,1.07010398565e-12,243,0.00291630971247,0.142861580758,0.142894736842
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339515444922000.0,555213.306102,-339515444922000.0,-339515444529000.0,-339515445315000.0,-339515445275000.0,-339515444569000.0,2.0,308261815273.0,0.142857142857,1.07010398565e-12,60,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339515460998000.0,1622929.16612,-339515460998000.0,-339515459850000.0,-339515462145000.0,-339515462031000.0,-339515459965000.0,2.0,2633899078250.0,0.142857142857,1.07010398565e-12,124,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339515478768000.0,57723.7781987,-339515478768000.0,-339515478727000.0,-339515478809000.0,-339515478804000.0,-339515478731000.0,2.0,3332034569.53,0.142857142857,1.07010398565e-12,188,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-6637.9,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-339515495300000.0,1299905.24339,-339515495300000.0,-339515494381000.0,-339515496220000.0,-339515496128000.0,-339515494473000.0,2.0,1689753641790.0,0.142857142857,1.07010398565e-12,252,0.00145815485623,0.142861580758,0.0714473684211
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424349083689000.0,285175.457746,-424349083689000.0,-424349083487000.0,-424349083890000.0,-424349083870000.0,-424349083507000.0,2.0,81325041700.5,0.0714285714286,1.07010398565e-12,41,0.0007288792554,0.0714113745622,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424349100683000.0,1829653.11523,-424349100683000.0,-424349099390000.0,-424349101977000.0,-424349101848000.0,-424349099519000.0,2.0,3347630522080.0,0.0714285714286,1.07010398565e-12,105,0.00145797650079,0.142844106523,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424349117510000.0,1038612.00782,-424349117510000.0,-424349116775000.0,-424349118244000.0,-424349118171000.0,-424349116849000.0,2.0,1078714902780.0,0.0714285714286,1.07010398565e-12,169,0.00145817467351,0.14286352234,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424349135640000.0,1506419.71212,-424349135640000.0,-424349134575000.0,-424349136705000.0,-424349136599000.0,-424349134682000.0,2.0,2269300349050.0,0.0714285714286,1.07010398565e-12,233,0.00145815485623,0.142861580758,0.142894736842
480.0,-155.6,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424349152215000.0,534540.509024,-424349152215000.0,-424349151837000.0,-424349152593000.0,-424349152555000.0,-424349151874000.0,2.0,285733555788.0,0.0714285714286,1.07010398565e-12,297,0.00145817467351,0.14286352234,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424371534664000.0,2476011.64574,-424371534664000.0,-424371532913000.0,-424371536415000.0,-424371536240000.0,-424371533088000.0,2.0,6130633669840.0,0.142857142857,1.07010398565e-12,50,0.0014577585108,0.0714113745622,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424371551906000.0,956061.047619,-424371551906000.0,-424371551229000.0,-424371552582000.0,-424371552514000.0,-424371551297000.0,2.0,914052726775.0,0.142857142857,1.07010398565e-12,114,0.00291595300158,0.142844106523,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424371569156000.0,1617819.08219,-424371569156000.0,-424371568012000.0,-424371570300000.0,-424371570186000.0,-424371568127000.0,2.0,2617338582700.0,0.142857142857,1.07010398565e-12,178,0.00291634934701,0.14286352234,0.142894736842
480.0,-101.3,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424371585730000.0,1057690.89782,-424371585730000.0,-424371584982000.0,-424371586478000.0,-424371586403000.0,-424371585057000.0,2.0,1118710035340.0,0.142857142857,1.07010398565e-12,242,0.00291630971247,0.142861580758,0.142894736842
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424393980892000.0,110392.759378,-424393980892000.0,-424393980814000.0,-424393980970000.0,-424393980962000.0,-424393980821000.0,2.0,12186561323.1,0.142857142857,1.07010398565e-12,59,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424393998575000.0,191447.393239,-424393998575000.0,-424393998439000.0,-424393998710000.0,-424393998696000.0,-424393998453000.0,2.0,36652104378.1,0.142857142857,1.07010398565e-12,123,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424394015956000.0,1664793.55568,-424394015956000.0,-424394014779000.0,-424394017133000.0,-424394017016000.0,-424394014897000.0,2.0,2771537583050.0,0.142857142857,1.07010398565e-12,187,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-8002.1,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424394032205000.0,9380.83211261,-424394032205000.0,-424394032198000.0,-424394032211000.0,-424394032211000.0,-424394032199000.0,2.0,88000011.125,0.142857142857,1.07010398565e-12,251,0.00145815485623,0.142861580758,0.0714473684211
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509250067306000.0,746313.686689,-509250067306000.0,-509250066778000.0,-509250067834000.0,-509250067781000.0,-509250066831000.0,2.0,556984118939.0,0.0714285714286,1.07010398565e-12,49,0.0007288792554,0.0714113745622,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509250084644000.0,1376717.14817,-509250084644000.0,-509250083670000.0,-509250085617000.0,-509250085520000.0,-509250083767000.0,2.0,1895350106080.0,0.0714285714286,1.07010398565e-12,113,0.00145797650079,0.142844106523,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509250101368000.0,536155.717689,-509250101368000.0,-509250100989000.0,-509250101747000.0,-509250101709000.0,-509250101027000.0,2.0,287462953611.0,0.0714285714286,1.07010398565e-12,177,0.00145817467351,0.14286352234,0.142894736842
