smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-ft_capacity
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-302447352.013,32663487.6881,-311710469.381,-220141352.805,-331802268.902,-330335865.905,-250571077.849,10.0,1066903427950000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,717,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-305501962.568,26713888.882,-314676709.087,-259127992.707,-338679911.197,-333179639.609,-264041302.44,10.0,713631859199000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.0013639029554,614,0.111103979461
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-315255492.969,34369276.56,-317732874.697,-251883305.756,-372864921.522,-361826749.918,-263740814.053,10.0,1181247171260000.0,1.73883786583e-14,0.0555547717199,0.110483870968,0.000681945807749,704,0.111103979461
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-319673667.031,36286143.8577,-322646739.663,-246777634.065,-360127454.273,-359960015.159,-265434109.374,10.0,1316684236060000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,806,0.111103979461
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-328476679.021,38250869.5057,-330358953.348,-275688059.654,-395890672.895,-378858846.68,-278394015.457,10.0,1463129017940000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000343461757187,908,0.0555519897304
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331119049.865,24365991.8454,-328898649.427,-298759636.336,-370706031.703,-363484666.73,-298762535.67,10.0,593701558609000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,423,0.111136071887
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332043210.013,30909250.2048,-330018562.528,-282273227.009,-396238144.99,-376912158.553,-292641944.35,10.0,955381748220000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,716,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-333412866.536,18486831.9283,-332143596.565,-308549752.629,-376140813.435,-362745379.124,-312969302.225,10.0,341762954745000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000686929225714,511,0.111103979461
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-338842966.575,15729486.9924,-340997298.864,-316389359.696,-359573414.429,-357339078.813,-318690227.483,10.0,247416761045000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,233,0.111103979461
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340029916.367,26614081.1754,-331388992.105,-308342502.83,-385329312.716,-379342739.584,-310424995.67,10.0,708309316809000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,819,0.111103979461
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-343829166.582,14260573.019,-340899137.592,-324039369.339,-370029071.735,-366204897.015,-326181192.267,10.0,203363942831000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,526,0.111103979461
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-361017304.64,8525003.03776,-358676036.372,-351225134.512,-380594637.343,-374740172.205,-352281118.939,10.0,72675676793900.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,232,0.111103979461
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368927621.55,21934338.3892,-364562816.6,-338230663.773,-400945173.467,-399726286.563,-342065988.581,10.0,481115200571000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,525,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-385635513.028,26996201.2837,-381288860.125,-346031505.395,-429138950.497,-421047804.222,-351099264.043,10.0,728794883752000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,613,0.111103979461
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-387405906.044,25727739.0137,-391785373.856,-338628734.741,-433807111.615,-418881764.818,-346343931.589,10.0,661916554758000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,703,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-387677402.064,21822437.6551,-393699918.584,-352866295.251,-412932459.559,-411203774.106,-358928623.333,10.0,476218785211000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,422,0.111136071887
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-391174909.15,17848334.6232,-390566644.356,-354502002.117,-415228028.161,-414214913.723,-364580392.704,10.0,318563048821000.0,1.73883786583e-14,0.0555547717199,0.0556451612903,0.000343461757187,601,0.111103979461
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-391817697.463,36686423.4149,-380266251.003,-337154653.03,-449445411.231,-442902623.475,-347481242.687,10.0,1345893662980000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,818,0.111103979461
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-403957378.433,12416721.2481,-402278689.88,-386256315.463,-423108905.613,-421258097.187,-388874051.715,10.0,154174966554000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,231,0.111103979461
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-404581806.79,40835918.6005,-409171324.136,-335146116.295,-467346564.167,-459118677.726,-343615986.708,10.0,1667572247940000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000343464612857,920,0.0555519897304
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-407043900.942,48244237.0906,-416774946.412,-326816456.535,-473026846.991,-461308617.102,-329676797.21,10.0,2327506412460000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000343461757187,907,0.0555519897304
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409623785.433,39974357.951,-422965138.929,-343501719.579,-466848788.413,-456318148.766,-353861709.936,10.0,1597949293600000.0,1.73883786583e-14,0.0555547717199,0.110483870968,0.000681945807749,805,0.111103979461
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-411124565.38,2237444.46482,-410542371.873,-408138549.786,-415159756.885,-414393336.411,-408481154.458,10.0,5006157733150.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00034346720892,41,0.0555519897304
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-420023175.188,34536671.108,-424212967.191,-371943993.686,-463029937.009,-458894217.427,-375708546.513,10.0,1192781651220000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.0013639029554,715,0.111103979461
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-431684752.832,16539740.362,-434364222.684,-390608386.843,-450013308.947,-446864461.021,-403377989.897,10.0,273563011243000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,524,0.111103979461
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-438260488.217,31342795.4213,-437191099.922,-403250109.46,-504539377.204,-484700773.096,-404357795.327,10.0,982370824822000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,627,0.111103979461
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-439686077.662,15287087.6043,-434104807.277,-421076255.161,-459480106.158,-459267135.373,-422031766.125,10.0,233695047422000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,334,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441516065.878,21635352.0451,-450931233.337,-402314007.561,-463283046.021,-463101059.185,-406263161.176,10.0,468088458115000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,421,0.111136071887
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459337910.984,47741881.4428,-467986585.319,-366638215.098,-529577699.864,-521588533.103,-387095505.059,10.0,2279287243700000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,817,0.111103979461
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459891245.75,22855094.8091,-465054190.606,-416163905.291,-487172397.621,-483956028.868,-420582602.84,10.0,522355358732000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,612,0.111103979461
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-469078795.21,16041503.065,-468619130.352,-436255801.533,-492028822.696,-487651503.834,-445298385.188,10.0,257329820585000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,333,0.111136071887
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-471801196.531,39807682.2845,-479728744.204,-394839216.632,-523967491.484,-516900375.848,-407642302.432,10.0,1584651568860000.0,1.73883786583e-14,0.0555547717199,0.110483870968,0.000681945807749,804,0.111103979461
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-474871310.7,24249148.1864,-477803910.013,-437838626.815,-509502615.749,-506975851.283,-442165577.013,10.0,588021187765000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,702,0.111103979461
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-478075078.492,27616349.7675,-481297126.281,-434435816.833,-526180689.789,-515982914.638,-440900678.507,10.0,762662774482000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,626,0.111103979461
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479630740.231,39193863.8698,-473620344.059,-426925011.211,-542706984.097,-536176550.416,-429933841.355,10.0,1536158965040000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000343461757187,906,0.0555519897304
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-484625273.449,12101566.7841,-487672075.366,-464922634.154,-501879253.11,-500210278.422,-467658105.414,10.0,146447918630000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,523,0.111103979461
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-486269532.163,23345855.5853,-484214748.24,-436864293.87,-519261472.276,-516054202.717,-453080822.705,10.0,545028973009000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.000686929225714,919,0.0555519897304
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-499746345.133,24918695.2402,-506060314.282,-463695176.245,-536013305.776,-535205579.609,-467871358.88,10.0,620941372473000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.0013639029554,714,0.111103979461
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-506979461.198,13465450.8547,-505561106.842,-487598536.184,-531182717.148,-527426932.198,-490754191.035,10.0,181318366721000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,332,0.111136071887
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-509044036.408,7069470.33992,-509007526.866,-499997711.049,-523364250.307,-519088490.9,-500188873.856,10.0,49977410887000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,142,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-515673593.268,40669309.1173,-505304977.966,-467936150.45,-599446733.929,-577999328.618,-468167313.762,10.0,1653992704080000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,625,0.111103979461
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-518022182.74,31705075.2304,-514093871.119,-475053546.162,-561537779.995,-557513022.298,-475934084.486,10.0,1005211795360000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000686929225714,611,0.111103979461
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-522419510.151,35167828.5866,-521452655.506,-474550950.726,-585176794.864,-573453992.736,-476103454.208,10.0,1236776167500000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,816,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-529029487.476,33819022.2958,-530219535.06,-478562775.221,-580005414.634,-573482790.831,-485176414.368,10.0,1143726269040000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,728,0.111103979461
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-529448322.042,14261269.338,-531577895.199,-502283222.579,-542375881.688,-542098486.893,-504563313.434,10.0,203383803130000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,435,0.111136071887
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-539126801.313,8038568.61653,-537994110.496,-528907427.874,-556602003.292,-552708242.987,-529943460.094,10.0,64618585402600.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,141,0.111103979461
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-539719173.612,27378374.858,-539286638.383,-506558089.958,-591488242.051,-577690130.026,-506577267.254,10.0,749575409863000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,713,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-540417644.197,25450526.9692,-540297733.071,-503417125.083,-582324328.637,-575805571.456,-506925975.543,10.0,647729323010000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,522,0.111103979461
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-556350867.021,16735435.7418,-557214664.933,-529673898.515,-578178240.865,-577826586.797,-534363787.573,10.0,280074809469000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,331,0.111136071887
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-556816423.285,32722831.6715,-567546283.962,-505096422.06,-599208142.823,-591834573.65,-505880159.709,10.0,1070783712600000.0,1.73883786583e-14,0.0555547717199,0.0556451612903,0.000343461757187,701,0.111103979461
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-560389230.004,31603487.1033,-553536942.175,-530191363.496,-640495022.788,-614813852.446,-531731158.515,10.0,998780397088000.0,1.73883786583e-14,0.0555547717199,0.110483870968,0.000340972903874,905,0.0555519897304
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-560712039.719,11597829.952,-563605494.457,-544041949.491,-576900121.579,-576474512.641,-544190345.853,10.0,134509659596000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,434,0.111136071887
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-563405722.233,43545763.7418,-558534314.523,-500757977.622,-625499447.69,-622738965.635,-502214959.327,10.0,1896233539860000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.000686929225714,918,0.0555519897304
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-565989759.473,17309000.5586,-568060635.252,-538133683.207,-586974685.12,-586041596.993,-542822915.986,10.0,299601500336000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,727,0.111103979461
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-569154236.751,25375191.4045,-559955166.491,-541780624.692,-618424169.881,-614504623.403,-544324874.216,10.0,643900338817000.0,1.73883786583e-14,0.0555547717199,0.111290322581,0.000686923514375,803,0.111103979461
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-605742441.846,8487854.59652,-604252242.994,-594831335.947,-620614787.129,-618440578.811,-596322877.601,10.0,72043675651700.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,243,0.111103979461
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-611293280.006,16891877.62,-608112328.251,-581699092.953,-640443247.774,-634168481.321,-587012759.099,10.0,285335529531000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,433,0.111136071887
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614238510.886,30680746.5502,-607118940.66,-574894546.842,-659349688.413,-658262207.045,-579182027.986,10.0,941308208875000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,624,0.111103979461
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-615410704.416,35966820.8403,-612308247.395,-562304501.965,-681711465.672,-665083039.447,-565153697.726,10.0,1293612201360000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.0013639029554,815,0.111103979461
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-618932109.001,20068943.3414,-618649963.104,-575823209.086,-644535295.411,-641524186.053,-589156799.509,10.0,402762486840000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,829,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-628307578.374,27797521.1099,-634180961.501,-582020609.986,-670508413.451,-660947095.576,-585156694.368,10.0,772702179853000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,521,0.111103979461
