smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-376866627908000.0,11846897.5944,-376866627908000.0,-376866619531000.0,-376866636285000.0,-376866635447000.0,-376866620369000.0,2.0,140348982611000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,863
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-377055638692000.0,2837045.87253,-377055638692000.0,-377055636686000.0,-377055640698000.0,-377055640497000.0,-377055636886000.0,2.0,8048829282810.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,874
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-377244606868000.0,10461151.3555,-377244606868000.0,-377244599471000.0,-377244614265000.0,-377244613525000.0,-377244600211000.0,2.0,109435687683000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,885
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-377433596268000.0,5839066.38623,-377433596268000.0,-377433592139000.0,-377433600397000.0,-377433599984000.0,-377433592552000.0,2.0,34094696262800.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,896
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-378150223851000.0,736899.841528,-378150223851000.0,-378150223330000.0,-378150224372000.0,-378150224320000.0,-378150223382000.0,2.0,543021376445.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,841
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-384605763793000.0,21845218.305,-384605763793000.0,-384605748346000.0,-384605779240000.0,-384605777695000.0,-384605749891000.0,2.0,477213562795000.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136422113873,752
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-384731165763000.0,20270801.4813,-384731165763000.0,-384731151429000.0,-384731180096000.0,-384731178663000.0,-384731152863000.0,2.0,410905392693000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,763
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-384920151469000.0,22873721.6469,-384920151469000.0,-384920135295000.0,-384920167643000.0,-384920166025000.0,-384920136912000.0,2.0,523207141980000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,774
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-385109146009000.0,40752401.3935,-385109146009000.0,-385109117193000.0,-385109174826000.0,-385109171944000.0,-385109120075000.0,2.0,1660758219340000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,785
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-385298139215000.0,50527600.1279,-385298139215000.0,-385298103487000.0,-385298174943000.0,-385298171370000.0,-385298107059000.0,2.0,2553038374680000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,796
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-386014739512000.0,3277289.14028,-386014739512000.0,-386014737194000.0,-386014741829000.0,-386014741597000.0,-386014737426000.0,2.0,10740624109000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,741
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392470263560000.0,6185717.26559,-392470263560000.0,-392470259186000.0,-392470267934000.0,-392470267497000.0,-392470259624000.0,2.0,38263098089800.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111604332,0.0013642233188,652
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392595671112000.0,16855602.1235,-392595671112000.0,-392595659193000.0,-392595683030000.0,-392595681838000.0,-392595660385000.0,2.0,284111322945000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,663
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392784669162000.0,2185932.09311,-392784669162000.0,-392784667617000.0,-392784670708000.0,-392784670554000.0,-392784667771000.0,2.0,4778299115680.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,674
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392973667044000.0,6901688.69094,-392973667044000.0,-392973662164000.0,-392973671924000.0,-392973671436000.0,-392973662652000.0,2.0,47633306786600.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,685
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-393162633374000.0,11403449.7629,-393162633374000.0,-393162625311000.0,-393162641438000.0,-393162640631000.0,-393162626117000.0,2.0,130038666494000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,696
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-393879283065000.0,17045639.3248,-393879283065000.0,-393879271012000.0,-393879295118000.0,-393879293913000.0,-393879272217000.0,2.0,290553819992000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111604332,0.000681914688085,641
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400334810878000.0,5290088.74547,-400334810878000.0,-400334807137000.0,-400334814619000.0,-400334814245000.0,-400334807512000.0,2.0,27985038934900.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111604332,0.0013642233188,552
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400460262097000.0,28656299.7031,-400460262097000.0,-400460241834000.0,-400460282360000.0,-400460280333000.0,-400460243860000.0,2.0,821183512672000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,563
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400649217802000.0,19709021.1861,-400649217802000.0,-400649203866000.0,-400649231738000.0,-400649230345000.0,-400649205259000.0,2.0,388445516115000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,574
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400838204650000.0,26120551.5881,-400838204650000.0,-400838186180000.0,-400838223121000.0,-400838221274000.0,-400838188027000.0,2.0,682283215264000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,585
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-401027199424000.0,30178138.2321,-401027199424000.0,-401027178084000.0,-401027220763000.0,-401027218629000.0,-401027180218000.0,2.0,910720027155000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,596
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-401743826250000.0,11731036.2921,-401743826250000.0,-401743817955000.0,-401743834545000.0,-401743833716000.0,-401743818785000.0,2.0,137617212487000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111604332,0.000681914688085,541
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408199329942000.0,4166181.89378,-408199329942000.0,-408199326996000.0,-408199332888000.0,-408199332593000.0,-408199327291000.0,2.0,17357071572100.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136422113873,452
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408324734476000.0,4583502.1739,-408324734476000.0,-408324731235000.0,-408324737717000.0,-408324737393000.0,-408324731559000.0,2.0,21008492178200.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,463
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408513750625000.0,4083968.3561,-408513750625000.0,-408513747737000.0,-408513753513000.0,-408513753224000.0,-408513748026000.0,2.0,16678797533600.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,474
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408702728123000.0,24043431.7381,-408702728123000.0,-408702711121000.0,-408702745124000.0,-408702743424000.0,-408702712822000.0,2.0,578086609744000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,485
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408891717282000.0,34289630.9848,-408891717282000.0,-408891693035000.0,-408891741528000.0,-408891739104000.0,-408891695460000.0,2.0,1175778793080000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,496
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-409608351763000.0,10023112.8909,-409608351763000.0,-409608344675000.0,-409608358850000.0,-409608358141000.0,-409608345384000.0,2.0,100462792024000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,441
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416063869358000.0,19663336.2544,-416063869358000.0,-416063855454000.0,-416063883262000.0,-416063881871000.0,-416063856844000.0,2.0,386646792654000.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111426772,0.00136422113873,352
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416189283606000.0,15723513.4718,-416189283606000.0,-416189272488000.0,-416189294725000.0,-416189293613000.0,-416189273600000.0,2.0,247228875898000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,363
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416378301787000.0,27479590.227,-416378301787000.0,-416378282356000.0,-416378321218000.0,-416378319275000.0,-416378284299000.0,2.0,755127879045000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,374
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416567262978000.0,3340684.18003,-416567262978000.0,-416567260615000.0,-416567265340000.0,-416567265104000.0,-416567260852000.0,2.0,11160170790700.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,385
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416756248671000.0,29429335.2644,-416756248671000.0,-416756227861000.0,-416756269481000.0,-416756267400000.0,-416756229942000.0,2.0,866085774103000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,396
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-417472887837000.0,22695934.717,-417472887837000.0,-417472871789000.0,-417472903885000.0,-417472902281000.0,-417472873393000.0,2.0,515105452678000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,341
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423928387740000.0,2785391.36861,-423928387740000.0,-423928385770000.0,-423928389709000.0,-423928389513000.0,-423928385967000.0,2.0,7758405076310.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111111604332,0.0013642233188,252
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424053799724000.0,5982291.79283,-424053799724000.0,-424053795494000.0,-424053803954000.0,-424053803531000.0,-424053795917000.0,2.0,35787815094600.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,263
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424242791644000.0,603390.126289,-424242791644000.0,-424242791217000.0,-424242792071000.0,-424242792028000.0,-424242791260000.0,2.0,364079644503.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,274
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424431811968000.0,36151372.7826,-424431811968000.0,-424431786405000.0,-424431837531000.0,-424431834974000.0,-424431788961000.0,2.0,1306921754060000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,285
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424620787517000.0,6160872.09656,-424620787517000.0,-424620783161000.0,-424620791874000.0,-424620791438000.0,-424620783597000.0,2.0,37956344990200.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111604332,0.00068689216756,296
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-425337407490000.0,10580327.3534,-425337407490000.0,-425337400008000.0,-425337414971000.0,-425337414223000.0,-425337400756000.0,2.0,111943326905000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111604332,0.000681914688085,241
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431792947062000.0,25432502.3069,-431792947062000.0,-431792929078000.0,-431792965045000.0,-431792963247000.0,-431792930876000.0,2.0,646812173590000.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.111109828737,0.00136420151812,152
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431918342287000.0,1506332.38443,-431918342287000.0,-431918341221000.0,-431918343352000.0,-431918343245000.0,-431918341328000.0,2.0,2269037252380.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137415919343,163
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432107346576000.0,34126601.1966,-432107346576000.0,-432107322445000.0,-432107370707000.0,-432107368294000.0,-432107324858000.0,2.0,1164624909240000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137376238165,174
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432296358723000.0,42130100.5804,-432296358723000.0,-432296328933000.0,-432296388514000.0,-432296385535000.0,-432296331912000.0,2.0,1774945374920000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111109828737,0.00137376238165,185
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432485304947000.0,12997560.3944,-432485304947000.0,-432485295757000.0,-432485314138000.0,-432485313219000.0,-432485296676000.0,2.0,168936576206000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111109828737,0.000686881190826,196
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433201949324000.0,7244604.05775,-433201949324000.0,-433201944201000.0,-433201954447000.0,-433201953934000.0,-433201944714000.0,2.0,52484287953600.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111109828737,0.000681903790893,141
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439657212131000.0,11314626.8981,-439657212131000.0,-439657204131000.0,-439657220132000.0,-439657219332000.0,-439657204931000.0,2.0,128020781843000.0,0.111128939092,3.6760970142599995e-14,0.110483870968,0.055553937791,0.000682088768685,52
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439782618500000.0,22734304.0545,-439782618500000.0,-439782602425000.0,-439782634576000.0,-439782632969000.0,-439782604032000.0,2.0,516848580843000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000687067518821,63
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439971621227000.0,21725283.5374,-439971621227000.0,-439971605865000.0,-439971636589000.0,-439971635053000.0,-439971607401000.0,2.0,471987944781000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000686869116419,74
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440160602487000.0,12441905.4559,-440160602487000.0,-440160593690000.0,-440160611285000.0,-440160610405000.0,-440160594569000.0,2.0,154801011374000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.055553937791,0.000686869116419,85
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440349579363000.0,22590675.4645,-440349579363000.0,-440349563389000.0,-440349595337000.0,-440349593739000.0,-440349564986000.0,2.0,510338617940000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.055553937791,0.00034343455821,96
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-441066210167000.0,2509560.06181,-441066210167000.0,-441066208393000.0,-441066211942000.0,-441066211764000.0,-441066208570000.0,2.0,6297891703830.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.055553937791,0.000340945901991,41
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-478949862987000.0,17674685.2739,-478949862987000.0,-478949850489000.0,-478949875485000.0,-478949874235000.0,-478949851739000.0,2.0,312394499531000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.0555557133862,0.000340956799183,951
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-479138853459000.0,16284746.8199,-479138853459000.0,-479138841944000.0,-479138864974000.0,-479138863822000.0,-479138843095000.0,2.0,265192978988000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.00068708947863,962
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-479264255425000.0,5109831.75898,-479264255425000.0,-479264251812000.0,-479264259038000.0,-479264258677000.0,-479264252173000.0,2.0,26110380605100.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.00068708947863,973
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-479453250283000.0,23963138.4373,-479453250283000.0,-479453233338000.0,-479453267227000.0,-479453265533000.0,-479453235033000.0,2.0,574232003763000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.0555557133862,0.000686891069887,984
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-479642217805000.0,851747.771375,-479642217805000.0,-479642217203000.0,-479642218407000.0,-479642218347000.0,-479642217263000.0,2.0,725474266043.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.0555557133862,0.000343445534943,995
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-486814371699000.0,4791393.6447,-486814371699000.0,-486814368311000.0,-486814375087000.0,-486814374749000.0,-486814368650000.0,2.0,22957453058500.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,851
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-487003362577000.0,6855196.64104,-487003362577000.0,-487003357730000.0,-487003367425000.0,-487003366940000.0,-487003358215000.0,2.0,46993720987400.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,862
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-487128780973000.0,2437194.09091,-487128780973000.0,-487128779250000.0,-487128782697000.0,-487128782525000.0,-487128779422000.0,2.0,5939915036760.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,873
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-487317792265000.0,21845280.0443,-487317792265000.0,-487317776818000.0,-487317807712000.0,-487317806167000.0,-487317778362000.0,2.0,477216260214000.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,884
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-487506793393000.0,18921203.5133,-487506793393000.0,-487506780013000.0,-487506806772000.0,-487506805434000.0,-487506781351000.0,2.0,358011942394000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,895
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-494678898121000.0,13147083.0288,-494678898121000.0,-494678888825000.0,-494678907418000.0,-494678906488000.0,-494678889755000.0,2.0,172845792167000.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111426772,0.000681913598366,751
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-494867898515000.0,10420649.8701,-494867898515000.0,-494867891147000.0,-494867905884000.0,-494867905147000.0,-494867891884000.0,2.0,108589943715000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,762
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-494993305039000.0,6032149.84778,-494993305039000.0,-494993300773000.0,-494993309304000.0,-494993308878000.0,-494993301200000.0,2.0,36386831786100.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137417895726,773
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-495182282992000.0,1214513.17234,-495182282992000.0,-495182282133000.0,-495182283851000.0,-495182283765000.0,-495182282219000.0,2.0,1475042245780.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111426772,0.00137378213977,784
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-495371314407000.0,70485647.3959,-495371314407000.0,-495371264566000.0,-495371364248000.0,-495371359264000.0,-495371269550000.0,2.0,4968226488830000.0,0.111096848726,3.6760970142599995e-14,0.0556451612903,0.111111426772,0.000686891069887,795
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502543424531000.0,2062637.68437,-502543424531000.0,-502543423072000.0,-502543425989000.0,-502543425843000.0,-502543423218000.0,2.0,4254474216990.0,0.055548424363,3.6760970142599995e-14,0.110483870968,0.111111604332,0.000681914688085,651
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502732439393000.0,31375051.5166,-502732439393000.0,-502732417208000.0,-502732461579000.0,-502732459360000.0,-502732419426000.0,2.0,984393857672000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,662
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502857828290000.0,14099752.262,-502857828290000.0,-502857818320000.0,-502857838260000.0,-502857837263000.0,-502857819317000.0,2.0,198803013849000.0,0.111128939092,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137418115324,673
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-503046824876000.0,9052853.58105,-503046824876000.0,-503046818475000.0,-503046831277000.0,-503046830637000.0,-503046819115000.0,2.0,81954157959900.0,0.111096848726,3.6760970142599995e-14,0.111290322581,0.111111604332,0.00137378433512,684
