npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity
1193.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916448291000.0,7346514.58516,-527916448291000.0,-527916443096000.0,-527916453486000.0,-527916452966000.0,-527916443616000.0,2.0,53971276549900.0,0.000685883754906,0.111111111111,499,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916480188000.0,2378694.08624,-527916480188000.0,-527916478506000.0,-527916481870000.0,-527916481702000.0,-527916478675000.0,2.0,5658185555920.0,0.000685883754906,0.0555555555556,560,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916512231000.0,19330726.3944,-527916512231000.0,-527916498562000.0,-527916525900000.0,-527916524533000.0,-527916499929000.0,2.0,373676982936000.0,0.000685883754906,0.0555555555556,570,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916530000000.0,15856435.9791,-527916530000000.0,-527916518788000.0,-527916541212000.0,-527916540091000.0,-527916519909000.0,2.0,251426561958000.0,0.000685883754906,0.0555555555556,580,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916558160000.0,12615177.6416,-527916558160000.0,-527916549240000.0,-527916567080000.0,-527916566188000.0,-527916550132000.0,2.0,159142706929000.0,0.000685883754906,0.0555555555556,590,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-527916593548000.0,2539738.14179,-527916593548000.0,-527916591753000.0,-527916595344000.0,-527916595165000.0,-527916591932000.0,2.0,6450269828880.0,0.000342941877453,0.0555555555556,600,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856609351000.0,431114.872761,-659856609351000.0,-659856609046000.0,-659856609656000.0,-659856609625000.0,-659856609076000.0,2.0,185860033516.0,0.000342889928369,0.111111111111,6,0.0555481683958,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856635754000.0,13466560.5901,-659856635754000.0,-659856626232000.0,-659856645276000.0,-659856644324000.0,-659856627184000.0,2.0,181348254126000.0,0.000685831805822,0.111111111111,16,0.111104752543,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856667506000.0,13626455.0226,-659856667506000.0,-659856657871000.0,-659856677141000.0,-659856676178000.0,-659856658834000.0,2.0,185680276482000.0,0.000685883754906,0.111111111111,26,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856695297000.0,9396359.6472,-659856695297000.0,-659856688653000.0,-659856701941000.0,-659856701277000.0,-659856689317000.0,2.0,88291574619500.0,0.000685878559998,0.111111111111,36,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856716970000.0,1226667.18886,-659856716970000.0,-659856716103000.0,-659856717838000.0,-659856717751000.0,-659856716190000.0,2.0,1504712392220.0,0.000685878559998,0.111111111111,46,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856755853000.0,2912392.96142,-659856755853000.0,-659856753793000.0,-659856757912000.0,-659856757706000.0,-659856753999000.0,2.0,8482032761730.0,0.000685883754906,0.111111111111,56,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856764536000.0,2180098.59475,-659856764536000.0,-659856762995000.0,-659856766078000.0,-659856765924000.0,-659856763149000.0,2.0,4752829882810.0,0.000685779856739,0.111111111111,107,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856776810000.0,1306078.46237,-659856776810000.0,-659856775887000.0,-659856777734000.0,-659856777642000.0,-659856775979000.0,2.0,1705840949850.0,0.00137166361164,0.111111111111,117,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856788825000.0,115966.484386,-659856788825000.0,-659856788743000.0,-659856788907000.0,-659856788899000.0,-659856788751000.0,2.0,13448225501.0,0.000685883754906,0.111111111111,66,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856798098000.0,439144.865757,-659856798098000.0,-659856797787000.0,-659856798408000.0,-659856798377000.0,-659856797818000.0,2.0,192848213121.0,0.00137176750981,0.111111111111,127,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856812496000.0,242657.038605,-659856812496000.0,-659856812324000.0,-659856812668000.0,-659856812650000.0,-659856812342000.0,2.0,58882438384.4,0.000685883754906,0.111111111111,76,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856835043000.0,8261516.903,-659856835043000.0,-659856829201000.0,-659856840884000.0,-659856840300000.0,-659856829785000.0,2.0,68252661538600.0,0.000685883754906,0.111111111111,86,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856840105000.0,3017954.89985,-659856840105000.0,-659856837971000.0,-659856842239000.0,-659856842026000.0,-659856838184000.0,2.0,9108051777540.0,0.00137175712,0.111111111111,137,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856858968000.0,4649892.12023,-659856858968000.0,-659856855680000.0,-659856862256000.0,-659856861927000.0,-659856856009000.0,2.0,21621496729800.0,0.00137175712,0.111111111111,147,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-485.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856871283000.0,2456207.17579,-659856871283000.0,-659856869546000.0,-659856873020000.0,-659856872846000.0,-659856869720000.0,2.0,6032953690400.0,0.000342941877453,0.111111111111,96,0.0555565841474,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856880470000.0,4194872.70723,-659856880470000.0,-659856877504000.0,-659856883436000.0,-659856883140000.0,-659856877801000.0,2.0,17596957029900.0,0.000685779856739,0.111111111111,208,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856884435000.0,1567295.90493,-659856884435000.0,-659856883326000.0,-659856885543000.0,-659856885432000.0,-659856883437000.0,2.0,2456416453600.0,0.00137176750981,0.111111111111,157,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856923482000.0,1766617.63928,-659856923482000.0,-659856922233000.0,-659856924732000.0,-659856924607000.0,-659856922358000.0,2.0,3120937883420.0,0.00137176750981,0.111111111111,167,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856924856000.0,3290011.49387,-659856924856000.0,-659856922529000.0,-659856927182000.0,-659856926949000.0,-659856922762000.0,2.0,10824175629800.0,0.00137166361164,0.111111111111,218,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856943029000.0,5238980.12799,-659856943029000.0,-659856939325000.0,-659856946734000.0,-659856946364000.0,-659856939695000.0,2.0,27446912781400.0,0.00137176750981,0.111111111111,228,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856948344000.0,1504000.8324,-659856948344000.0,-659856947280000.0,-659856949407000.0,-659856949301000.0,-659856947387000.0,2.0,2262018503860.0,0.00137176750981,0.111111111111,177,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856967448000.0,5212124.56599,-659856967448000.0,-659856963762000.0,-659856971134000.0,-659856970765000.0,-659856964131000.0,2.0,27166242491400.0,0.00137175712,0.111111111111,238,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659856990291000.0,6038604.9372,-659856990291000.0,-659856986021000.0,-659856994561000.0,-659856994134000.0,-659856986448000.0,2.0,36464749587600.0,0.00137176750981,0.111111111111,187,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857007990000.0,6723579.27613,-659857007990000.0,-659857003235000.0,-659857012744000.0,-659857012268000.0,-659857003711000.0,2.0,45206518282500.0,0.00137175712,0.111111111111,248,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857016601000.0,2348834.86722,-659857016601000.0,-659857014940000.0,-659857018261000.0,-659857018095000.0,-659857015106000.0,2.0,5517025233480.0,0.000685883754906,0.111111111111,197,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857026604000.0,13187086.004,-659857026604000.0,-659857017279000.0,-659857035928000.0,-659857034996000.0,-659857018211000.0,2.0,173899237276000.0,0.000685779856739,0.111111111111,309,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857031695000.0,14353670.3296,-659857031695000.0,-659857021545000.0,-659857041845000.0,-659857040830000.0,-659857022560000.0,2.0,206027851932000.0,0.00137176750981,0.111111111111,258,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857050379000.0,19486553.5045,-659857050379000.0,-659857036600000.0,-659857064158000.0,-659857062780000.0,-659857037978000.0,2.0,379725767484000.0,0.00137166361164,0.111111111111,319,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857056876000.0,10591592.4925,-659857056876000.0,-659857049387000.0,-659857064366000.0,-659857063617000.0,-659857050136000.0,2.0,112181831527000.0,0.00137176750981,0.111111111111,268,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857083332000.0,527542.229017,-659857083332000.0,-659857082959000.0,-659857083705000.0,-659857083668000.0,-659857082996000.0,2.0,278300803396.0,0.00137176750981,0.111111111111,278,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857093869000.0,1066087.92343,-659857093869000.0,-659857093115000.0,-659857094623000.0,-659857094547000.0,-659857093190000.0,2.0,1136543460490.0,0.00137176750981,0.111111111111,329,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857105252000.0,2785527.84022,-659857105252000.0,-659857103282000.0,-659857107222000.0,-659857107025000.0,-659857103479000.0,2.0,7759165348610.0,0.00137175712,0.111111111111,339,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857117272000.0,7989300.67962,-659857117272000.0,-659857111623000.0,-659857122921000.0,-659857122356000.0,-659857112188000.0,2.0,63828925349400.0,0.00137176750981,0.111111111111,288,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857145574000.0,14603919.4854,-659857145574000.0,-659857135247000.0,-659857155900000.0,-659857154868000.0,-659857136280000.0,2.0,213274464335000.0,0.00137175712,0.111111111111,349,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-285.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857147336000.0,8503147.13417,-659857147336000.0,-659857141323000.0,-659857153348000.0,-659857152747000.0,-659857141924000.0,2.0,72303511185400.0,0.000685883754906,0.111111111111,298,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857147793000.0,8805941.4832,-659857147793000.0,-659857141566000.0,-659857154020000.0,-659857153397000.0,-659857142189000.0,2.0,77544605405500.0,0.000342889928369,0.0555555555556,410,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857177623000.0,8299622.97583,-659857177623000.0,-659857171754000.0,-659857183492000.0,-659857182905000.0,-659857172341000.0,2.0,68883741540900.0,0.00137176750981,0.111111111111,359,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857182938000.0,11241900.7447,-659857182938000.0,-659857174989000.0,-659857190887000.0,-659857190092000.0,-659857175783000.0,2.0,126380332354000.0,0.00137176750981,0.111111111111,369,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857184478000.0,6926346.47667,-659857184478000.0,-659857179580000.0,-659857189376000.0,-659857188886000.0,-659857180070000.0,2.0,47974275514900.0,0.000685831805822,0.0555555555556,420,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857215910000.0,16116967.3071,-659857215910000.0,-659857204513000.0,-659857227306000.0,-659857226166000.0,-659857205653000.0,2.0,259756635178000.0,0.000685883754906,0.0555555555556,430,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857225611000.0,3334253.92774,-659857225611000.0,-659857223253000.0,-659857227969000.0,-659857227733000.0,-659857223489000.0,2.0,11117249254600.0,0.00137176750981,0.111111111111,379,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857236694000.0,11686289.9563,-659857236694000.0,-659857228431000.0,-659857244958000.0,-659857244132000.0,-659857229257000.0,2.0,136569372942000.0,0.000685878559998,0.0555555555556,440,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857251461000.0,6672386.071,-659857251461000.0,-659857246743000.0,-659857256179000.0,-659857255707000.0,-659857247215000.0,2.0,44520735880500.0,0.00137176750981,0.111111111111,389,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857262932000.0,6022504.73451,-659857262932000.0,-659857258674000.0,-659857267191000.0,-659857266765000.0,-659857259100000.0,2.0,36270563277200.0,0.000685878559998,0.0555555555556,450,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-185.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857284805000.0,19845922.4948,-659857284805000.0,-659857270772000.0,-659857298838000.0,-659857297435000.0,-659857272175000.0,2.0,393860639671000.0,0.000685883754906,0.111111111111,399,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857297497000.0,2221358.09865,-659857297497000.0,-659857295927000.0,-659857299068000.0,-659857298911000.0,-659857296084000.0,2.0,4934431802440.0,0.000685883754906,0.0555555555556,460,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857326959000.0,18920209.3212,-659857326959000.0,-659857313580000.0,-659857340337000.0,-659857338999000.0,-659857314918000.0,2.0,357974320759000.0,0.000685883754906,0.0555555555556,470,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857358047000.0,24411482.3203,-659857358047000.0,-659857340785000.0,-659857375309000.0,-659857373582000.0,-659857342512000.0,2.0,595920469074000.0,0.000685883754906,0.0555555555556,480,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857377372000.0,22793574.0985,-659857377372000.0,-659857361254000.0,-659857393489000.0,-659857391878000.0,-659857362866000.0,2.0,519547020182000.0,0.000685883754906,0.0555555555556,490,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-85.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-659857419207000.0,10419080.2698,-659857419207000.0,-659857411840000.0,-659857426574000.0,-659857425838000.0,-659857412576000.0,2.0,108557233668000.0,0.000342941877453,0.0555555555556,500,0.0555565841474,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797577729000.0,4945826.73798,-791797577729000.0,-791797574232000.0,-791797581227000.0,-791797580877000.0,-791797574582000.0,2.0,24461202122100.0,0.000342889928369,0.111111111111,7,0.0555481683958,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797602159000.0,4809587.50218,-791797602159000.0,-791797598758000.0,-791797605560000.0,-791797605220000.0,-791797599098000.0,2.0,23132131941100.0,0.000685831805822,0.111111111111,17,0.111104752543,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797630511000.0,15194339.9475,-791797630511000.0,-791797619767000.0,-791797641255000.0,-791797640180000.0,-791797620841000.0,2.0,230867966439000.0,0.000685883754906,0.111111111111,27,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797665091000.0,8407841.95638,-791797665091000.0,-791797659146000.0,-791797671036000.0,-791797670442000.0,-791797659740000.0,2.0,70691806363400.0,0.000685878559998,0.111111111111,37,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797685965000.0,12085744.6532,-791797685965000.0,-791797677419000.0,-791797694511000.0,-791797693656000.0,-791797678273000.0,2.0,146065223823000.0,0.000685878559998,0.111111111111,47,0.11111232672,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797707150000.0,15430731.3129,-791797707150000.0,-791797696239000.0,-791797718061000.0,-791797716970000.0,-791797697330000.0,2.0,238107468850000.0,0.000685779856739,0.111111111111,108,0.0555481683958,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330074.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797717531000.0,2978771.54984,-791797717531000.0,-791797715424000.0,-791797719637000.0,-791797719426000.0,-791797715635000.0,2.0,8873079946160.0,0.000685883754906,0.111111111111,57,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797738453000.0,4415400.75073,-791797738453000.0,-791797735331000.0,-791797741575000.0,-791797741263000.0,-791797735643000.0,2.0,19495763789600.0,0.00137166361164,0.111111111111,118,0.111104752543,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797739670000.0,478101.057711,-791797739670000.0,-791797739332000.0,-791797740008000.0,-791797739975000.0,-791797739366000.0,2.0,228580621384.0,0.000685883754906,0.111111111111,67,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797762681000.0,11306412.1293,-791797762681000.0,-791797754686000.0,-791797770676000.0,-791797769877000.0,-791797755486000.0,2.0,127834955237000.0,0.00137176750981,0.111111111111,128,0.111113168295,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,462104.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797775638000.0,3421598.05545,-791797775638000.0,-791797773218000.0,-791797778057000.0,-791797777815000.0,-791797773460000.0,2.0,11707333253000.0,0.000685883754906,0.111111111111,77,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,198045.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797791813000.0,6816951.93109,-791797791813000.0,-791797786992000.0,-791797796633000.0,-791797796151000.0,-791797787474000.0,2.0,46470833630900.0,0.00137175712,0.111111111111,138,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797808845000.0,686900.409419,-791797808845000.0,-791797808359000.0,-791797809331000.0,-791797809282000.0,-791797808408000.0,2.0,471832172460.0,0.000685883754906,0.111111111111,87,0.111113168295,8.268855378149999e-14,0.0555555555556
1193.0,-285.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797821987000.0,19218033.8586,-791797821987000.0,-791797808398000.0,-791797835576000.0,-791797834217000.0,-791797809757000.0,2.0,369332825391000.0,0.00137175712,0.111111111111,148,0.11111232672,8.268855378149999e-14,0.111111111111
1193.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,594134.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-791797831836000.0,8406347.83975,-791797831836000.0,-791797825891000.0,-791797837780000.0,-791797837185000.0,-791797826486000.0,2.0,70666684002900.0,0.000342941877453,0.111111111111,97,0.0555565841474,8.268855378149999e-14,0.0555555555556
