smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight
960.0,-85.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384192632033000.0,4315713.76335,-384192633894000.0,-384192625598000.0,-384192634746000.0,-384192634664000.0,-384192626797000.0,4.0,18625385287200.0,0.0714211779319,0.0714534883721,328,0.142857142857,0.0,0.000729041758125
960.0,-85.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384192663542000.0,630451.496771,-384192663733000.0,-384192662631000.0,-384192664072000.0,-384192664031000.0,-384192662787000.0,4.0,397469089781.0,0.142851127809,0.0714534883721,336,0.142857142857,0.0,0.00145817305712
960.0,-85.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384192702392000.0,2461945.09417,-384192702416000.0,-384192699373000.0,-384192705364000.0,-384192704973000.0,-384192699778000.0,4.0,6061173646710.0,0.14285902256,0.0714534883721,344,0.142857142857,0.0,0.0014582536439
960.0,-85.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384192740942000.0,3446863.30071,-384192740981000.0,-384192736717000.0,-384192745087000.0,-384192744554000.0,-384192737274000.0,4.0,11880866613800.0,0.14285902256,0.0714534883721,352,0.142857142857,0.0,0.0014582536439
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214411766000.0,1570795.14025,-384214411081000.0,-384214410790000.0,-384214414113000.0,-384214413662000.0,-384214410831000.0,4.0,2467397372640.0,0.0714211779319,0.142848837209,198,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214447621000.0,3054679.87605,-384214447408000.0,-384214444135000.0,-384214451533000.0,-384214450985000.0,-384214444555000.0,4.0,9331069145130.0,0.142851127809,0.142848837209,206,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214487493000.0,2369691.57786,-384214487150000.0,-384214484978000.0,-384214490693000.0,-384214490185000.0,-384214485281000.0,4.0,5615438174170.0,0.14285902256,0.142848837209,214,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214526783000.0,1939917.26155,-384214526377000.0,-384214524886000.0,-384214529494000.0,-384214529039000.0,-384214525097000.0,4.0,3763278981650.0,0.14285902256,0.142848837209,222,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214562099000.0,1204540.43964,-384214562385000.0,-384214560511000.0,-384214563117000.0,-384214563092000.0,-384214560708000.0,4.0,1450917670730.0,0.142859899754,0.142848837209,230,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214601006000.0,1735242.72316,-384214601265000.0,-384214598887000.0,-384214602609000.0,-384214602551000.0,-384214599100000.0,4.0,3011067308290.0,0.142859899754,0.142848837209,238,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214636659000.0,1827648.80513,-384214636320000.0,-384214634998000.0,-384214638998000.0,-384214638729000.0,-384214635064000.0,4.0,3340300154890.0,0.142859899754,0.142848837209,246,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384214674644000.0,2821575.22462,-384214674398000.0,-384214671656000.0,-384214678122000.0,-384214677739000.0,-384214671892000.0,4.0,7961286748200.0,0.0714299498771,0.142848837209,254,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236178231000.0,1345430.08735,-384236177682000.0,-384236177352000.0,-384236180210000.0,-384236179870000.0,-384236177362000.0,4.0,1810182119940.0,0.0714211779319,0.142848837209,68,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236215878000.0,1437195.24295,-384236215406000.0,-384236214762000.0,-384236217939000.0,-384236217613000.0,-384236214805000.0,4.0,2065530166350.0,0.142851127809,0.142848837209,76,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236253924000.0,1072662.25772,-384236254201000.0,-384236252493000.0,-384236254800000.0,-384236254784000.0,-384236252675000.0,4.0,1150604319140.0,0.14285902256,0.142848837209,84,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236291365000.0,542458.87349,-384236291396000.0,-384236290791000.0,-384236291877000.0,-384236291862000.0,-384236290825000.0,4.0,294261629428.0,0.14285902256,0.142848837209,92,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236328415000.0,1333504.62407,-384236328250000.0,-384236327280000.0,-384236329877000.0,-384236329778000.0,-384236327282000.0,4.0,1778234582410.0,0.142859899754,0.142848837209,100,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236366047000.0,1346083.37647,-384236365989000.0,-384236364707000.0,-384236367501000.0,-384236367405000.0,-384236364769000.0,4.0,1811940456420.0,0.142859899754,0.142848837209,108,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236404179000.0,1393144.59204,-384236403737000.0,-384236403129000.0,-384236406113000.0,-384236405838000.0,-384236403139000.0,4.0,1940851854320.0,0.142859899754,0.142848837209,116,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-576.5,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-384236440000000.0,2050222.84146,-384236439820000.0,-384236437739000.0,-384236442624000.0,-384236442282000.0,-384236437972000.0,4.0,4203413699640.0,0.0714299498771,0.142848837209,124,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576218851845000.0,4800124.58201,-576218851186000.0,-576218847045000.0,-576218857964000.0,-576218857243000.0,-576218847371000.0,4.0,23041196002800.0,0.0714211779319,0.142848837209,199,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576218889676000.0,3391613.31455,-576218888507000.0,-576218887143000.0,-576218894548000.0,-576218893777000.0,-576218887212000.0,4.0,11503040875500.0,0.142851127809,0.142848837209,207,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576218927023000.0,962225.243176,-576218927382000.0,-576218925621000.0,-576218927708000.0,-576218927690000.0,-576218925854000.0,4.0,925877418605.0,0.14285902256,0.142848837209,215,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576218965905000.0,1294982.62824,-576218965921000.0,-576218964315000.0,-576218967463000.0,-576218967260000.0,-576218964526000.0,4.0,1676980007440.0,0.14285902256,0.142848837209,223,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576219002220000.0,1748205.75817,-576219002311000.0,-576218999998000.0,-576219004259000.0,-576219003992000.0,-576219000319000.0,4.0,3056223372900.0,0.142859899754,0.142848837209,231,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576219039665000.0,2222042.9954,-576219039263000.0,-576219037447000.0,-576219042688000.0,-576219042244000.0,-576219037649000.0,4.0,4937475073430.0,0.142859899754,0.142848837209,239,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576219074897000.0,1355786.75627,-576219075037000.0,-576219073159000.0,-576219076355000.0,-576219076218000.0,-576219073380000.0,4.0,1838157728480.0,0.142859899754,0.142848837209,247,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576219112100000.0,2784045.38724,-576219111740000.0,-576219109211000.0,-576219115707000.0,-576219115248000.0,-576219109455000.0,4.0,7750908718220.0,0.0714299498771,0.142848837209,255,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240622839000.0,1329187.31018,-576240622715000.0,-576240621699000.0,-576240624228000.0,-576240624153000.0,-576240621700000.0,4.0,1766738905540.0,0.0714211779319,0.142848837209,69,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240658187000.0,1206953.01215,-576240658007000.0,-576240656950000.0,-576240659784000.0,-576240659568000.0,-576240657058000.0,4.0,1456735573540.0,0.142851127809,0.142848837209,77,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240695793000.0,1762212.26919,-576240696049000.0,-576240693463000.0,-576240697611000.0,-576240697448000.0,-576240693780000.0,4.0,3105392081700.0,0.14285902256,0.142848837209,85,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240734203000.0,1002240.25619,-576240734334000.0,-576240733069000.0,-576240735076000.0,-576240735067000.0,-576240733156000.0,4.0,1004485531130.0,0.14285902256,0.142848837209,93,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240772149000.0,3171260.7718,-576240772219000.0,-576240769257000.0,-576240774901000.0,-576240774899000.0,-576240769301000.0,4.0,10056894882800.0,0.142859899754,0.142848837209,101,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240807924000.0,1029522.68914,-576240808360000.0,-576240806393000.0,-576240808584000.0,-576240808565000.0,-576240806673000.0,4.0,1059916967450.0,0.142859899754,0.142848837209,109,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240847603000.0,783882.850589,-576240847829000.0,-576240846473000.0,-576240848280000.0,-576240848221000.0,-576240846667000.0,4.0,614472323448.0,0.142859899754,0.142848837209,117,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-453.7,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576240884209000.0,929124.586756,-576240884307000.0,-576240882981000.0,-576240885240000.0,-576240885102000.0,-576240883178000.0,4.0,863272497715.0,0.0714299498771,0.142848837209,125,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286135305000.0,2316767.86239,-576286135200000.0,-576286132666000.0,-576286138154000.0,-576286137817000.0,-576286132940000.0,4.0,5367413328210.0,0.0714211779319,0.0714534883721,264,0.142857142857,0.0,0.000729041758125
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286175043000.0,2097004.2558,-576286174485000.0,-576286173219000.0,-576286177981000.0,-576286177540000.0,-576286173326000.0,4.0,4397426848830.0,0.142851127809,0.0714534883721,272,0.142857142857,0.0,0.00145817305712
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286211472000.0,2918136.56369,-576286212190000.0,-576286207351000.0,-576286214157000.0,-576286213922000.0,-576286208017000.0,4.0,8515521004360.0,0.14285902256,0.0714534883721,280,0.142857142857,0.0,0.0014582536439
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286247302000.0,3456413.5572,-576286247050000.0,-576286243690000.0,-576286251419000.0,-576286251017000.0,-576286243940000.0,4.0,11946794678400.0,0.14285902256,0.0714534883721,288,0.142857142857,0.0,0.0014582536439
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286284620000.0,5241075.52109,-576286284288000.0,-576286278611000.0,-576286291295000.0,-576286290375000.0,-576286279331000.0,4.0,27468872617800.0,0.142859899754,0.0714534883721,296,0.142857142857,0.0,0.00145826259799
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286323606000.0,2559324.69768,-576286323445000.0,-576286320880000.0,-576286326653000.0,-576286326352000.0,-576286321085000.0,4.0,6550142908170.0,0.142859899754,0.0714534883721,304,0.142857142857,0.0,0.00145826259799
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286360980000.0,2917877.2654,-576286360754000.0,-576286357963000.0,-576286364448000.0,-576286364114000.0,-576286358162000.0,4.0,8514007735950.0,0.142859899754,0.0714534883721,312,0.142857142857,0.0,0.00145826259799
960.0,-85.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576286400690000.0,2589568.42743,-576286399988000.0,-576286398587000.0,-576286404197000.0,-576286403730000.0,-576286398633000.0,4.0,6705864640320.0,0.0714299498771,0.0714534883721,320,0.142857142857,0.0,0.000729131298995
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576307916119000.0,2209029.42239,-576307916663000.0,-576307913090000.0,-576307918060000.0,-576307917962000.0,-576307913515000.0,4.0,4879810989000.0,0.0714211779319,0.142848837209,134,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576307954546000.0,2681724.14653,-576307954947000.0,-576307950990000.0,-576307957302000.0,-576307957055000.0,-576307951477000.0,4.0,7191644398060.0,0.142851127809,0.142848837209,142,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576307991924000.0,2793519.12821,-576307991451000.0,-576307989066000.0,-576307995726000.0,-576307995147000.0,-576307989362000.0,4.0,7803749119660.0,0.14285902256,0.142848837209,150,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576308030713000.0,1694095.10556,-576308031423000.0,-576308028195000.0,-576308031812000.0,-576308031779000.0,-576308028655000.0,4.0,2869958226670.0,0.14285902256,0.142848837209,158,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576308065747000.0,1254000.76318,-576308065660000.0,-576308064382000.0,-576308067285000.0,-576308067114000.0,-576308064501000.0,4.0,1572517914050.0,0.142859899754,0.142848837209,166,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576308102976000.0,2321352.40479,-576308102262000.0,-576308101089000.0,-576308106292000.0,-576308105769000.0,-576308101184000.0,4.0,5388676987220.0,0.142859899754,0.142848837209,174,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576308140810000.0,2574660.54917,-576308141137000.0,-576308137385000.0,-576308143582000.0,-576308143269000.0,-576308137894000.0,4.0,6628876943480.0,0.142859899754,0.142848837209,182,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-330.8,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576308178505000.0,1717047.51003,-576308178066000.0,-576308176997000.0,-576308180890000.0,-576308180541000.0,-576308177082000.0,4.0,2948252151700.0,0.0714299498771,0.142848837209,190,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329679538000.0,1982683.02311,-576329679431000.0,-576329677794000.0,-576329681498000.0,-576329681422000.0,-576329677805000.0,4.0,3931031970110.0,0.0714211779319,0.142848837209,4,0.0714285714286,9.43922884283e-14,0.000728745158549
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329716442000.0,1482109.74715,-576329716394000.0,-576329714729000.0,-576329718252000.0,-576329718038000.0,-576329714914000.0,4.0,2196649302590.0,0.142851127809,0.142848837209,12,0.0714285714286,9.43922884283e-14,0.00145757982154
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329754346000.0,1713209.3008,-576329754076000.0,-576329752655000.0,-576329756577000.0,-576329756298000.0,-576329752772000.0,4.0,2935086108340.0,0.14285902256,0.142848837209,20,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329791809000.0,683756.942893,-576329791846000.0,-576329791063000.0,-576329792482000.0,-576329792453000.0,-576329791114000.0,4.0,467523556955.0,0.14285902256,0.142848837209,28,0.0714285714286,9.43922884283e-14,0.00145766037554
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329829610000.0,776131.181262,-576329829612000.0,-576329828714000.0,-576329830501000.0,-576329830416000.0,-576329828800000.0,4.0,602379610527.0,0.142859899754,0.142848837209,36,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329868070000.0,1754244.99511,-576329868211000.0,-576329866035000.0,-576329869823000.0,-576329869730000.0,-576329866212000.0,4.0,3077375502880.0,0.142859899754,0.142848837209,44,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329904042000.0,1322710.63141,-576329903994000.0,-576329902857000.0,-576329905323000.0,-576329905281000.0,-576329902870000.0,4.0,1749563414430.0,0.142859899754,0.142848837209,52,0.0714285714286,9.43922884283e-14,0.00145766932598
960.0,-576.5,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-576329941601000.0,1081272.64139,-576329941319000.0,-576329940735000.0,-576329943031000.0,-576329942853000.0,-576329940744000.0,4.0,1169150525020.0,0.0714299498771,0.142848837209,60,0.0714285714286,9.43922884283e-14,0.00072883466299
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312356213000.0,1116489.77841,-768312356270000.0,-768312355050000.0,-768312357261000.0,-768312357233000.0,-768312355113000.0,4.0,1246549425290.0,0.0714211779319,0.142848837209,135,0.142857142857,9.43922884283e-14,0.0014574903171
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312394974000.0,2116158.18261,-768312394296000.0,-768312393318000.0,-768312397987000.0,-768312397522000.0,-768312393376000.0,4.0,4478125453840.0,0.142851127809,0.142848837209,143,0.142857142857,9.43922884283e-14,0.00291515964308
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312430787000.0,3933255.76266,-768312431799000.0,-768312425315000.0,-768312434236000.0,-768312434039000.0,-768312426119000.0,4.0,15470500894500.0,0.14285902256,0.142848837209,151,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312471391000.0,1026819.41007,-768312471435000.0,-768312470240000.0,-768312472452000.0,-768312472389000.0,-768312470330000.0,4.0,1054358100890.0,0.14285902256,0.142848837209,159,0.142857142857,9.43922884283e-14,0.00291532075107
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312504515000.0,1454738.2839,-768312504754000.0,-768312502699000.0,-768312505855000.0,-768312505803000.0,-768312502894000.0,4.0,2116263474640.0,0.142859899754,0.142848837209,167,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312543566000.0,3102014.87223,-768312544512000.0,-768312539233000.0,-768312546007000.0,-768312545945000.0,-768312539862000.0,4.0,9622496267520.0,0.142859899754,0.142848837209,175,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312580656000.0,3233415.53838,-768312580238000.0,-768312577483000.0,-768312584663000.0,-768312584234000.0,-768312577662000.0,4.0,10454976043900.0,0.142859899754,0.142848837209,183,0.142857142857,9.43922884283e-14,0.00291533865196
960.0,-208.0,-17575.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768312618374000.0,3380461.27225,-768312617798000.0,-768312615364000.0,-768312622535000.0,-768312622110000.0,-768312615444000.0,4.0,11427518413200.0,0.0714299498771,0.142848837209,191,0.142857142857,9.43922884283e-14,0.00145766932598
960.0,-453.7,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768334122961000.0,1472975.41752,-768334122982000.0,-768334121322000.0,-768334124560000.0,-768334124443000.0,-768334121452000.0,4.0,2169656580620.0,0.0714211779319,0.142848837209,5,0.0714285714286,9.43922884283e-14,0.000728745158549
960.0,-453.7,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768334161026000.0,1445503.00373,-768334161327000.0,-768334159146000.0,-768334162303000.0,-768334162258000.0,-768334159372000.0,4.0,2089478933800.0,0.142851127809,0.142848837209,13,0.0714285714286,9.43922884283e-14,0.00145757982154
960.0,-453.7,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-768334196984000.0,2012588.46669,-768334196688000.0,-768334195196000.0,-768334199364000.0,-768334199149000.0,-768334195232000.0,4.0,4050512336270.0,0.14285902256,0.142848837209,21,0.0714285714286,9.43922884283e-14,0.00145766037554
