smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-639627583086000.0,5757601.49785,-639627583086000.0,-639627579015000.0,-639627587157000.0,-639627586750000.0,-639627579422000.0,2.0,33149975008100.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,176,1.83809210519e-14
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-639687934353000.0,51210666.1624,-639687934353000.0,-639687898141000.0,-639687970564000.0,-639687966943000.0,-639687901762000.0,2.0,2622532328790000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,192,1.83809210519e-14
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-639740979901000.0,3129684.57718,-639740979901000.0,-639740977688000.0,-639740982114000.0,-639740981893000.0,-639740977909000.0,2.0,9794925552650.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,184,1.83809210519e-14
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-665219942020000.0,26671019.8541,-665219942020000.0,-665219923161000.0,-665219960880000.0,-665219958994000.0,-665219925047000.0,2.0,711343300058000.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,127,1.83809210519e-14
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-665280307361000.0,27919182.382,-665280307361000.0,-665280287619000.0,-665280327103000.0,-665280325128000.0,-665280289593000.0,2.0,779480744880000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,143,1.83809210519e-14
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-665333353222000.0,15227533.7495,-665333353222000.0,-665333342454000.0,-665333363989000.0,-665333362912000.0,-665333343531000.0,2.0,231877784091000.0,0.166693548387,0.00463035320251,0.16666559696,0.166666903412,135,1.83809210519e-14
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-690812369193000.0,15485611.6379,-690812369193000.0,-690812358243000.0,-690812380143000.0,-690812379048000.0,-690812359338000.0,2.0,239804167801000.0,0.166693548387,0.00231521008022,0.0833344030397,0.166666104396,78,1.83809210519e-14
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-690872754518000.0,29759937.5156,-690872754518000.0,-690872733475000.0,-690872775562000.0,-690872773457000.0,-690872735579000.0,2.0,885653880935000.0,0.0833064516129,0.00231404544137,0.16666559696,0.166666104396,94,1.83809210519e-14
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-690925768228000.0,34553546.5259,-690925768228000.0,-690925743795000.0,-690925792662000.0,-690925790218000.0,-690925746239000.0,2.0,1193947577520000.0,0.166693548387,0.00463033100418,0.16666559696,0.166666104396,86,1.83809210519e-14
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716404574308000.0,8596280.3451,-716404574308000.0,-716404568229000.0,-716404580386000.0,-716404579778000.0,-716404568837000.0,2.0,73896035771500.0,0.166693548387,0.00115759887379,0.0833344030397,0.0833326083,29,1.83809210519e-14
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716464938645000.0,38958454.3423,-716464938645000.0,-716464911098000.0,-716464966193000.0,-716464963438000.0,-716464913852000.0,2.0,1517761164740000.0,0.0833064516129,0.00115701655746,0.16666559696,0.0833326083,45,1.83809210519e-14
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716517955240000.0,68367344.4538,-716517955240000.0,-716517906897000.0,-716518003583000.0,-716517998749000.0,-716517911732000.0,2.0,4674093787660000.0,0.166693548387,0.00231515316968,0.16666559696,0.0833326083,37,1.83809210519e-14
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-793206814020000.0,45914419.0472,-793206814020000.0,-793206781554000.0,-793206846486000.0,-793206843240000.0,-793206784800000.0,2.0,2108133876440000.0,0.0833064516129,0.00231405776781,0.16666559696,0.166666992192,240,1.83809210519e-14
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-793266750059000.0,2730483.64316,-793266750059000.0,-793266748129000.0,-793266751990000.0,-793266751797000.0,-793266748322000.0,2.0,7455540925580.0,0.166693548387,0.00231522241287,0.0833344030397,0.166666992192,232,1.83809210519e-14
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-818799249139000.0,28513451.7147,-818799249139000.0,-818799228977000.0,-818799269301000.0,-818799267285000.0,-818799230993000.0,2.0,813016928687000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,191,1.83809210519e-14
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-818859176279000.0,4246971.71615,-818859176279000.0,-818859173276000.0,-818859179282000.0,-818859178982000.0,-818859173576000.0,2.0,18036768757800.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,183,1.83809210519e-14
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-844391599806000.0,15442587.0187,-844391599806000.0,-844391588886000.0,-844391610725000.0,-844391609633000.0,-844391589978000.0,2.0,238473493831000.0,0.0833064516129,0.00231405653517,0.16666559696,0.166666903412,142,1.83809210519e-14
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-844451567201000.0,32346546.6724,-844451567201000.0,-844451544328000.0,-844451590073000.0,-844451587786000.0,-844451546615000.0,2.0,1046299081630000.0,0.166693548387,0.00231522117961,0.0833344030397,0.166666903412,134,1.83809210519e-14
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-869984046941000.0,2388137.27633,-869984046941000.0,-869984045252000.0,-869984048629000.0,-869984048460000.0,-869984045421000.0,2.0,5703199650620.0,0.0833064516129,0.00231404544137,0.16666559696,0.166666104396,93,1.83809210519e-14
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-870043955446000.0,387568.585526,-870043955446000.0,-870043955172000.0,-870043955720000.0,-870043955693000.0,-870043955200000.0,2.0,150209408486.0,0.166693548387,0.00231521008022,0.0833344030397,0.166666104396,85,1.83809210519e-14
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-895576162860000.0,12898986.3061,-895576162860000.0,-895576153739000.0,-895576171981000.0,-895576171069000.0,-895576154651000.0,2.0,166383847726000.0,0.0833064516129,0.00115701655746,0.16666559696,0.0833326083,44,1.83809210519e-14
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-895636134352000.0,42762880.7162,-895636134352000.0,-895636104114000.0,-895636164590000.0,-895636161566000.0,-895636107138000.0,2.0,1828663967150000.0,0.166693548387,0.00115759887379,0.0833344030397,0.0833326083,36,1.83809210519e-14
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-972324923407000.0,67773616.4113,-972324923407000.0,-972324875484000.0,-972324971330000.0,-972324966538000.0,-972324880276000.0,2.0,4593263081470000.0,0.0833064516129,0.00115705116231,0.0833344030397,0.166666992192,239,1.83809210519e-14
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-997917431580000.0,12708627.7689,-997917431580000.0,-997917422594000.0,-997917440566000.0,-997917439668000.0,-997917423492000.0,2.0,161509219770000.0,0.0833064516129,0.00115705054598,0.0833344030397,0.166666903412,190,1.83809210519e-14
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1023509799100000.0,20596273.4519,-1023509799100000.0,-1023509784540000.0,-1023509813670000.0,-1023509812210000.0,-1023509785990000.0,2.0,424206480105000.0,0.0833064516129,0.00115705054598,0.0833344030397,0.166666903412,141,1.83809210519e-14
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1049102219410000.0,260197.882972,-1049102219410000.0,-1049102219220000.0,-1049102219590000.0,-1049102219570000.0,-1049102219240000.0,2.0,67702938303.2,0.0833064516129,0.00115704499897,0.0833344030397,0.166666104396,92,1.83809210519e-14
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1074694329600000.0,34613911.9666,-1074694329600000.0,-1074694305120000.0,-1074694354080000.0,-1074694351630000.0,-1074694307570000.0,2.0,1198122901630000.0,0.0833064516129,0.000578519417815,0.0833344030397,0.0833326083,43,1.83809210519e-14
