npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-ft_capacity
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2265517322.04,2354678.00689,2264885622.45,2268869578.46,2263428464.79,2263595676.95,2268323346.55,4.0,5.54450851613e+12,0.000638062874478,0.0555084232214,453,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2173976686.19,6956999.16616,2174537999.06,2180707874.79,2166122871.86,2166734946.15,2180432588.23,4.0,4.83998373979e+13,0.000638062874478,0.0555084232214,452,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,ref,braidwood,illinois,covid,2341929991.64,3334877.70504,2341224306.37,2346211017.07,2339060336.74,2339129356.07,2345718586.57,4.0,1.11214093076e+13,0.000638062874478,0.0555084232214,454,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2137279111.41,10271540.6867,2137419744.61,2147621936.88,2126655019.55,2127227100.32,2147134236.03,4.0,1.05504548079e+14,0.000638382138107,0.111072395265,460,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2478686518.86,7480599.63134,2480798242.7,2485228438.37,2467921151.67,2469797651.25,2484618973.09,4.0,5.59593708443e+13,0.00127676427621,0.111072395265,464,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2299427883.7,5381965.21194,2297682113.16,2307127713.16,2295219595.3,2295382099.27,2305917746.87,4.0,2.89655495425e+13,0.00127676427621,0.111072395265,462,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2220342724.3,5301436.98484,2222167851.58,2224459442.76,2212575751.29,2213949158.55,2224181111.87,4.0,2.81052341042e+13,0.00127676427621,0.111072395265,461,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2528797542.25,6901944.27284,2527533802.2,2537894380.82,2522228183.79,2522629901.96,2536734418.62,4.0,4.76368347454e+13,0.00127676427621,0.111072395265,465,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,11002.0,ref,braidwood,illinois,covid,2387777868.28,6100792.48409,2389614608.1,2392946074.57,2378936182.33,2380520839.03,2392463461.77,4.0,3.7219668934e+13,0.00127676427621,0.111072395265,463,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2329474771.12,8752647.62772,2330649442.89,2338632789.92,2317967408.8,2319521498.71,2337783503.07,4.0,7.6608840495e+13,0.00127734475554,0.111122894195,471,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2243050170.73,11380743.5411,2239015169.09,2259656662.87,2234513681.88,2234901267.08,2256848076.68,4.0,1.29521323549e+14,0.00127734475554,0.111122894195,470,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2156499856.39,9565093.98197,2156432594.76,2167925317.69,2145208918.36,2146462443.43,2166631435.64,4.0,9.14910228839e+13,0.000638672377769,0.111122894195,469,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2476027825.88,7821687.42208,2475124202.63,2486317471.54,2467545426.73,2468468120.83,2484852603.49,4.0,6.11787941287e+13,0.00127734475554,0.111122894195,473,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2405739345.21,13286882.4034,2407434191.49,2417705514.4,2390383483.48,2391664383.34,2417441522.3,4.0,1.76541244002e+14,0.00127734475554,0.111122894195,472,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2266192042.29,5665064.73441,2267358803.88,2271129111.12,2258921450.26,2259758566.9,2270992051.44,4.0,3.20929584451e+13,0.00127734475554,0.111122894195,479,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2417428188.96,6354362.08015,2417916325.47,2424562474.85,2409317630.07,2410395886.59,2423777100.23,4.0,4.03779174457e+13,0.00127734475554,0.111122894195,481,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,22005.0,ref,braidwood,illinois,covid,2531174510.2,9342909.75489,2533201323.29,2539880578.04,2518414816.17,2520221336.24,2539290145.82,4.0,8.72899626881e+13,0.00127734475554,0.111122894195,474,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2181018891.62,9884985.28171,2178049107.81,2194557794.35,2173419556.52,2173491464.01,2192704016.57,4.0,9.77129340196e+13,0.000638672377769,0.111122894195,478,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2334493111.2,3718674.75376,2334688179.14,2338795200.38,2329800886.14,2330434223.02,2338278904.27,4.0,1.38285419243e+13,0.00127734475554,0.111122894195,480,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2482939290.64,9496189.92187,2483131497.03,2494154487.87,2471339680.62,2472770913.4,2492838578.92,4.0,9.01776230323e+13,0.00127734475554,0.111122894195,482,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2350192522.54,12073970.5439,2350948279.81,2363064656.32,2335808874.2,2337233787.78,2362093197.11,4.0,1.45780764695e+14,0.00127734475554,0.111122894195,489,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33007.0,ref,braidwood,illinois,covid,2534096124.49,8815399.66616,2536036469.03,2542091521.46,2522220038.42,2523810676.64,2541665089.97,4.0,7.77112712742e+13,0.00127734475554,0.111122894195,483,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2186036331.65,5250061.22027,2184493686.59,2193174192.6,2181983760.84,2182015616.23,2192216750.17,4.0,2.75631428166e+13,0.000638672377769,0.111122894195,487,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2276670882.83,2986749.14028,2277702716.76,2278874859.54,2272403238.26,2273065584.08,2278831614.08,4.0,8.92067042698e+12,0.00127734475554,0.111122894195,488,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2418799631.68,6665414.84907,2419500827.62,2425429262.09,2410767609.38,2411559771.21,2425057817.82,4.0,4.44277551102e+13,0.00127734475554,0.111122894195,490,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2271043686.34,7668368.12423,2269336912.54,2281826068.05,2263674852.23,2264507063.94,2279969792.07,4.0,5.88038696887e+13,0.00127734475554,0.111122894195,497,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2485315206.63,8387939.6535,2486742616.52,2493503065.29,2474272528.19,2475692843.73,2492939195.69,4.0,7.03575316308e+13,0.00127734475554,0.111122894195,491,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,44010.0,ref,braidwood,illinois,covid,2542236773.85,2721932.64355,2543041423.38,2544484947.59,2538379301.05,2538972688.77,2544374349.58,4.0,7.40891731603e+12,0.00127734475554,0.111122894195,492,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2344297860.48,1753958.75755,2344034595.52,2346650228.84,2342472022.06,2342656301.09,2346307990.83,4.0,3.0763713232e+12,0.00127734475554,0.111122894195,498,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2199476330.64,9140379.34267,2197480238.2,2211142980.69,2191801865.46,2191921360.96,2209825829.73,4.0,8.3546534528e+13,0.000638672377769,0.111122894195,496,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2533228740.72,5544427.26645,2532043375.21,2540244521.35,2528583691.1,2528645030.93,2539471962.22,4.0,3.07406737129e+13,0.00127734475554,0.111122894195,501,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2280510029.63,2140867.42162,2279955190.55,2283300325.34,2278829412.06,2278829769.96,2282967064.0,4.0,4.58331331695e+12,0.00127734475554,0.111122894195,506,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2416537037.51,13141489.7943,2412087748.35,2435646056.93,2406326596.41,2406870875.37,2432432204.47,4.0,1.72698754014e+14,0.00127734475554,0.111122894195,499,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,55012.0,ref,braidwood,illinois,covid,2485203823.64,8186737.30369,2485471966.51,2493898240.73,2475973120.81,2476726076.26,2493306171.0,4.0,6.70226676796e+13,0.00127734475554,0.111122894195,500,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2358452309.78,10743850.8945,2362544306.75,2366167606.17,2342553019.45,2345477550.76,2365698273.04,4.0,1.15430332044e+14,0.00127734475554,0.111122894195,507,0.111111111111,4.61981158295e-13,0.103453954139
1193.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2196631164.55,9581341.54356,2197738457.96,2206428027.26,2184619715.03,2185980993.15,2205731125.19,4.0,9.18021057744e+13,0.000638672377769,0.111122894195,505,0.0555555555556,4.61981158295e-13,0.103453954139
1193.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,66015.0,ref,braidwood,illinois,covid,2538347694.38,5486105.28946,2536283458.54,2546463673.06,2534360187.36,2534646096.52,2544939222.4,4.0,3.0097351247e+13,0.00127734475554,0.111122894195,510,0.111111111111,4.61981158295e-13,0.103453954139
