npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,ProbabilityWeight-ft_capacity
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2519118573,23615885.2,2526298656,2554257344,2478346555,2481978468,2547880238,10,5.58E+14,5.91E-15,0.055555556,0.055555041,101,0.000342932,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2476212365,22969715.4,2477747350,2503474122,2424307352,2440413541,2502869615,10,5.28E+14,5.91E-15,0.111111111,0.055555041,202,0.000685865,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2441387790,34389264.32,2445519005,2475043103,2365864084,2387707209,2474710245,10,1.18E+15,5.91E-15,0.111111111,0.055555041,303,0.000685865,0.111111111
1280,-685,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2406255724,24984023.52,2407436313,2432057444,2351718288,2369004598,2431183246,10,6.24E+14,5.91E-15,0.111111111,0.055555041,404,0.000685865,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2363155703,22925868.84,2365993759,2387219739,2307783096,2327031189,2386278544,10,5.26E+14,5.91E-15,0.055555556,0.055555041,201,0.000342932,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2337678293,21978572.71,2343175014,2366749468,2286125096,2303759320,2362120284,10,4.83E+14,5.91E-15,0.111111111,0.055555041,302,0.000685865,0.111111111
1280,-785,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2317930594,47777194.85,2314112187,2430540316,2260451603,2270078272,2387552180,10,2.28E+15,5.91E-15,0.111111111,0.055555041,403,0.000685865,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2279594293,15971654.79,2282006974,2309494804,2250779290,2256548332,2301255922,10,2.55E+14,5.91E-15,0.055555556,0.111110624,11,0.000342934,0.055555556
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2260584923,44804095.57,2254017366,2320568675,2181552410,2197239531,2319419123,10,2.01E+15,5.91E-15,0.055555556,0.055555041,301,0.000342932,0.111111111
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2239904016,19273556.8,2241747174,2264805128,2213421937,2214138494,2262018993,10,3.71E+14,5.91E-15,0.111111111,0.111110624,112,0.001371736,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2227457592,22317555.68,2229909625,2265704682,2182332128,2195237001,2254870825,10,4.98E+14,5.91E-15,0.055555556,0.111110624,111,0.000685868,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2227231574,34080712.06,2235985471,2264519466,2161847017,2171028504,2263239875,10,1.16E+15,5.91E-15,0.111111111,0.111110624,213,0.001371736,0.111111111
1280,-885,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2202935826,43281469.93,2204796054,2268870349,2116640174,2138907936,2261354748,10,1.87E+15,5.91E-15,0.111111111,0.055555041,402,0.000685865,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2180825308,36194000.57,2190957305,2237294181,2120690281,2126252398,2226659445,10,1.31E+15,5.91E-15,0.111111111,0.111110624,212,0.001371736,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2175985564,30791736.38,2179600481,2216363961,2123936511,2132500297,2211335938,10,9.48E+14,5.91E-15,0.111111111,0.111110624,314,0.001371736,0.111111111
1280,-585,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2157530083,47476750.11,2165426883,2234712189,2052302994,2082048298,2213210063,10,2.25E+15,5.91E-15,0.111111111,0.111110624,415,0.001371736,0.111111111
1280,-685,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2145082783,45593876.63,2142273100,2218533640,2085264561,2086572524,2204746517,10,2.08E+15,5.91E-15,0.111111111,0.111110624,414,0.001371736,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2144885806,25263004.64,2137538040,2184935585,2112515413,2114411639,2181892043,10,6.38E+14,5.91E-15,0.111111111,0.111110624,313,0.001371736,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2137542616,23579268.1,2136000195,2191088282,2107400094,2111632300,2175644809,10,5.56E+14,5.91E-15,0.055555556,0.111110624,211,0.000685868,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2121458516,31758428.65,2128179437,2171101938,2079418158,2083545568,2163196767,10,1.01E+15,5.91E-15,0.111111111,0.111110624,312,0.001371736,0.111111111
1280,-985,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2099844031,49777904.4,2091053677,2173451646,2040424970,2044109637,2172690121,10,2.48E+15,5.91E-15,0.055555556,0.055555041,401,0.000342932,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2057211931,46386440.95,2049337165,2162290707,1995174701,2007247489,2133537654,10,2.15E+15,5.91E-15,0.055555556,0.111110624,311,0.000685868,0.111111111
1280,-785,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2043581960,37590957.62,2047376007,2082743567,1952072052,1988017016,2081841144,10,1.41E+15,5.91E-15,0.111111111,0.111110624,413,0.001371736,0.111111111
1280,-885,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,2005058725,32878820.17,2007708607,2057022681,1951856185,1953823346,2044290991,10,1.08E+15,5.91E-15,0.111111111,0.111110624,412,0.001371736,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1921042432,21256827.31,1920269737,1950390158,1888683551,1892201571,1947748892,10,4.52E+14,5.91E-15,0.055555556,0.111111225,21,0.000342936,0.055555556
1280,-985,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1910994119,37573793.95,1914106764,1975480051,1852577560,1856529692,1961254911,10,1.41E+15,5.91E-15,0.055555556,0.111110624,411,0.000685868,0.111111111
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1899995180,23783725.27,1899960323,1933895306,1850574554,1863080676,1931660143,10,5.66E+14,5.91E-15,0.111111111,0.111111225,122,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1862304253,24630816.32,1859144336,1898606109,1810229843,1827529439,1892416342,10,6.07E+14,5.91E-15,0.055555556,0.111111225,121,0.000685872,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1857033858,24891664.1,1858283765,1893979778,1810593520,1820793757,1887980455,10,6.20E+14,5.91E-15,0.111111111,0.111111225,223,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1836491942,37988436.8,1843341159,1890709083,1759635312,1779834999,1880597047,10,1.44E+15,5.91E-15,0.111111111,0.111111225,222,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1825385452,24115996.24,1828866519,1863102416,1790767038,1794790567,1857403797,10,5.82E+14,5.91E-15,0.111111111,0.111111225,324,0.001371744,0.111111111
1280,-585,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1815077830,49647560.11,1814466730,1886334302,1726479963,1739226057,1879829784,10,2.46E+15,5.91E-15,0.111111111,0.111111225,425,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1796100989,36516791.16,1789503971,1858254051,1750819579,1757888643,1856312945,10,1.33E+15,5.91E-15,0.111111111,0.111111225,323,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1772317702,23883105.6,1777155284,1801998947,1719045279,1735120613,1799342424,10,5.70E+14,5.91E-15,0.055555556,0.111111225,221,0.000685872,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1748079999,27984196.07,1745852133,1781457137,1707804520,1711334034,1779586929,10,7.83E+14,5.91E-15,0.111111111,0.111111225,322,0.001371744,0.111111111
1280,-685,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1728756973,57504571.73,1713515337,1824249621,1658923675,1660705168,1818379652,10,3.31E+15,5.91E-15,0.111111111,0.111111225,424,0.001371744,0.111111111
1280,-785,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1697724612,50702986.04,1708587218,1762892776,1601925218,1619260180,1756703337,10,2.57E+15,5.91E-15,0.111111111,0.111111225,423,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1679046419,30682714.63,1677672244,1721818967,1638351506,1641156472,1717808388,10,9.41E+14,5.91E-15,0.055555556,0.111111225,321,0.000685872,0.111111111
1280,-885,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1595009413,42769475.79,1609485500,1639935348,1520550278,1533938165,1636936415,10,1.83E+15,5.91E-15,0.111111111,0.111111225,422,0.001371744,0.111111111
1280,-985,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1559423393,27527457.41,1563570964,1595271422,1497069566,1513864562,1589555496,10,7.58E+14,5.91E-15,0.055555556,0.111111225,421,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1552203920,16695061.01,1560449415,1575445816,1525876298,1526879542,1569770822,10,2.79E+14,5.91E-15,0.055555556,0.111111285,31,0.000342936,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1519527519,19208280.91,1520628198,1548562548,1473713060,1491568697,1540485282,10,3.69E+14,5.91E-15,0.111111111,0.111111285,132,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1497564651,17042513.93,1493852258,1521671039,1472435171,1475801946,1521470216,10,2.90E+14,5.91E-15,0.055555556,0.111111285,131,0.000685872,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1489879218,49284682.62,1489052231,1559112882,1411010518,1418717612,1556333252,10,2.43E+15,5.91E-15,0.111111111,0.111111285,233,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1464914013,32102729.57,1467190720,1513223539,1425141277,1426104725,1509810394,10,1.03E+15,5.91E-15,0.111111111,0.111111285,232,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1463451646,43243461.29,1464200928,1525622018,1369501425,1400709388,1521099674,10,1.87E+15,5.91E-15,0.111111111,0.111111285,334,0.001371744,0.111111111
1280,-585,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1436227597,45651789.95,1440046309,1495918920,1360264885,1368765567,1491731967,10,2.08E+15,5.91E-15,0.111111111,0.111111285,435,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1410254657,37604735.9,1417680392,1463925917,1333839329,1353435300,1454287351,10,1.41E+15,5.91E-15,0.111111111,0.111111285,333,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1403560682,43977742.36,1400337504,1514200239,1348763851,1361143882,1469382289,10,1.93E+15,5.91E-15,0.055555556,0.111111285,231,0.000685872,0.111111111
1280,-685,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1391792118,32232794.19,1391683466,1437973642,1342612195,1345478820,1434997153,10,1.04E+15,5.91E-15,0.111111111,0.111111285,434,0.001371744,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1363271839,46984632.72,1361874900,1453126453,1296370588,1302085837,1434869667,10,2.21E+15,5.91E-15,0.111111111,0.111111285,332,0.001371744,0.111111111
1280,-785,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1315005052,49346418.94,1314248097,1392973565,1221805583,1242587763,1379533141,10,2.44E+15,5.91E-15,0.111111111,0.111111285,433,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1304027162,36599904.54,1296652882,1366913770,1257105243,1264413970,1360366640,10,1.34E+15,5.91E-15,0.055555556,0.111111285,331,0.000685872,0.111111111
1280,-885,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1251765652,39020753.01,1257796526,1298425661,1158137974,1191007765,1295677760,10,1.52E+15,5.91E-15,0.111111111,0.111111285,432,0.001371744,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1200472485,18113798.9,1195380617,1246001417,1186497270,1186750214,1232500301,10,3.28E+14,5.91E-15,0.055555556,0.111111225,41,0.000342936,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1158600347,30293294.84,1164132920,1191637366,1098661269,1106428687,1190655665,10,9.18E+14,5.91E-15,0.111111111,0.111111225,142,0.001371744,0.111111111
1280,-985,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1158124433,32593245.3,1169083019,1194949842,1087167938,1106142684,1190975224,10,1.06E+15,5.91E-15,0.055555556,0.111111285,431,0.000685872,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1133298325,30325268.82,1143755179,1164711790,1083974863,1084115738,1162898491,10,9.20E+14,5.91E-15,0.055555556,0.111111225,141,0.000685872,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1116871274,34267069.52,1114280995,1173589134,1075948914,1077989319,1166978269,10,1.17E+15,5.91E-15,0.111111111,0.111111225,243,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1099205426,30981202.64,1106654558,1153290989,1041800240,1055443691,1137631066,10,9.60E+14,5.91E-15,0.111111111,0.111111225,344,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1082576782,15312707.16,1078780302,1108923727,1066370353,1066775325,1104723858,10,2.34E+14,5.91E-15,0.111111111,0.111111225,242,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1047046319,41040285.56,1034535384,1103469958,994945900.4,1003335258,1103314139,10,1.68E+15,5.91E-15,0.111111111,0.111111225,343,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,1024366459,33693161.58,1020236571,1107381734,980187085,989580080.4,1077278734,10,1.14E+15,5.91E-15,0.055555556,0.111111225,241,0.000685872,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,980345571.8,36172066.92,974892718.2,1045147481,920716097,935570038.1,1034082380,9,1.31E+15,5.91E-15,0.111111111,0.111111225,342,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,920487655,31593128.78,925690244,953682401,842338820.4,869879230,950218903.4,10,9.98E+14,5.91E-15,0.055555556,0.111111225,341,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,819162315.7,16311381.09,819798328.6,854810133.2,799297799.1,800470054.4,843468668.2,10,2.66E+14,5.91E-15,0.055555556,0.111111225,51,0.000342936,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,796488212.9,42279677.19,792605858,851678044,732432248.3,745863659.1,849644714,10,1.79E+15,5.91E-15,0.111111111,0.111111225,152,0.001371744,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,755824771.8,35356464.31,761471854.2,811991708.5,696901664.5,705261817.4,805933440.1,10,1.25E+15,5.91E-15,0.111111111,0.111111225,253,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,745824847.7,28058976.41,738385790.5,793314863.3,711809645.1,715071367.4,791485020.1,10,7.87E+14,5.91E-15,0.111111111,0.111111225,354,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,744616300.7,20625860.4,749455439.5,766834948.5,694069531.3,712054604.3,763621091.8,10,4.25E+14,5.91E-15,0.055555556,0.111111225,151,0.000685872,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,709118421.4,28515896.54,707374831.7,776342995.7,662218726.5,676499469.4,750945351.1,10,8.13E+14,5.91E-15,0.111111111,0.111111225,252,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,689655231.1,48321769.27,678837339.4,761204950.8,612188420,627863100.6,756789148.1,10,2.33E+15,5.91E-15,0.111111111,0.111111225,353,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,665971209.3,32914939,668380497.2,701724292.1,589721553.8,611274955.4,699544367.3,10,1.08E+15,5.91E-15,0.055555556,0.111111225,251,0.000685872,0.111111111
1280,-885,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,609442988.5,34706164.15,614350300.1,665581950,562025772.4,563645217.6,655222856.9,10,1.20E+15,5.91E-15,0.111111111,0.111111225,352,0.001371744,0.111111111
1280,-985,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,527943531.9,22532946.33,529318490.3,553770960.3,478973370.1,492622306.7,552816185.7,10,5.08E+14,5.91E-15,0.055555556,0.111111225,351,0.000685872,0.111111111
1280,-985,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,460015263.6,21856650.91,459348148.4,492338684.6,419923735.3,428329959.9,490489657.5,10,4.78E+14,5.91E-15,0.055555556,0.111111285,61,0.000342936,0.055555556
1280,-885,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,438116063.9,29880725.32,434448603.8,508396155.1,411744661.7,412509445.2,486506692.6,10,8.93E+14,5.91E-15,0.111111111,0.111111285,162,0.001371744,0.111111111
1280,-985,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,372869271.8,34786144.8,363277492.6,427853045.7,321981413.9,325290779.4,419376933.5,10,1.21E+15,5.91E-15,0.055555556,0.111111285,161,0.000685872,0.111111111
1280,-785,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,370478407.5,39872172.89,366313695.8,434016798.2,318984416.4,319105248.1,424729372.9,10,1.59E+15,5.91E-15,0.111111111,0.111111285,263,0.001371744,0.111111111
1280,-685,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,345354279.7,53673730.22,331052726.3,420385482.6,241352236.4,273944777.7,415010251.8,10,2.88E+15,5.91E-15,0.111111111,0.111111285,364,0.001371744,0.111111111
1280,-885,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,323456012,35672189.52,324937378.7,398575053.5,287572303,288444571.5,376563637,10,1.27E+15,5.91E-15,0.111111111,0.111111285,262,0.001371744,0.111111111
1280,-785,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,302436973.4,30670646.02,304949500.2,344479447.7,246781577,260987079,339200166.6,10,9.41E+14,5.91E-15,0.111111111,0.111111285,363,0.001371744,0.111111111
1280,-985,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,295843566.5,28214312.8,294941795.2,331824303.4,231915867.3,254335813.6,331274258.1,10,7.96E+14,5.91E-15,0.055555556,0.111111285,261,0.000685872,0.111111111
