smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156170858727000.0,2943070.1925,-156170858727000.0,-156170856646000.0,-156170860808000.0,-156170860600000.0,-156170856854000.0,2.0,8661662157980.0,0.00462800310648,1.2171516948100001e-13,109,0.16666294341,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156171338923000.0,9051312.95005,-156171338923000.0,-156171332523000.0,-156171345323000.0,-156171344683000.0,-156171333163000.0,2.0,81926266119800.0,0.00231400155324,0.0,259,0.16666294341,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156224230629000.0,2683106.00832,-156224230629000.0,-156224228732000.0,-156224232526000.0,-156224232337000.0,-156224228922000.0,2.0,7199057851880.0,0.00463033234001,1.2171516948100001e-13,59,0.16666294341,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-156224724942000.0,2394621.90956,-156224724942000.0,-156224723249000.0,-156224726636000.0,-156224726466000.0,-156224723418000.0,2.0,5734214089730.0,0.00463033234001,1.2171516948100001e-13,209,0.16666294341,0.166668806079,0.166693548387
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159567037899000.0,245293.7735,-159567037899000.0,-159567037725000.0,-159567038072000.0,-159567038055000.0,-159567037743000.0,2.0,60169035318.1,0.00115753816949,1.2171516948100001e-13,2,0.0833282383511,0.0833344030397,0.166693548387
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159567542569000.0,1993729.42144,-159567542569000.0,-159567541159000.0,-159567543979000.0,-159567543838000.0,-159567541300000.0,2.0,3974957005910.0,0.00231503176341,1.2171516948100001e-13,152,0.0833282383511,0.16666559696,0.166693548387
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159614769346000.0,5591677.25646,-159614769346000.0,-159614765392000.0,-159614773300000.0,-159614772905000.0,-159614765788000.0,2.0,31266854540400.0,0.0023139117674,1.2171516948100001e-13,102,0.0833282383511,0.16666559696,0.166612903226
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159615250919000.0,199107.525194,-159615250919000.0,-159615250778000.0,-159615251060000.0,-159615251046000.0,-159615250793000.0,2.0,39643806588.9,0.0011569558837,0.0,252,0.0833282383511,0.16666559696,0.0833064516129
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159668136319000.0,484221.398359,-159668136319000.0,-159668135976000.0,-159668136661000.0,-159668136627000.0,-159668136011000.0,2.0,234470362628.0,0.00231507633897,1.2171516948100001e-13,52,0.0833282383511,0.166668806079,0.166693548387
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-159668632699000.0,279782.597394,-159668632699000.0,-159668632501000.0,-159668632897000.0,-159668632877000.0,-159668632521000.0,2.0,78278301804.3,0.00231507633897,1.2171516948100001e-13,202,0.0833282383511,0.166668806079,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298515893930000.0,456721.860959,-298515893930000.0,-298515893607000.0,-298515894253000.0,-298515894221000.0,-298515893639000.0,2.0,208594858278.0,0.00231519508941,1.2171516948100001e-13,145,0.0833341171768,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298569271266000.0,260966.729014,-298569271266000.0,-298569271082000.0,-298569271451000.0,-298569271432000.0,-298569271100000.0,2.0,68103633652.4,0.00231411957152,1.2171516948100001e-13,95,0.0833341171768,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298569753418000.0,4203138.03421,-298569753418000.0,-298569750446000.0,-298569756390000.0,-298569756093000.0,-298569750743000.0,2.0,17666369334600.0,0.00115705978576,0.0,245,0.0833341171768,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298622637880000.0,320309.3398,-298622637880000.0,-298622637654000.0,-298622638107000.0,-298622638084000.0,-298622637676000.0,2.0,102598073163.0,0.00115761983406,1.2171516948100001e-13,45,0.0833341171768,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-298623137907000.0,5636048.47215,-298623137907000.0,-298623133922000.0,-298623141892000.0,-298623141494000.0,-298623134320000.0,2.0,31765042380400.0,0.00231519508941,1.2171516948100001e-13,195,0.0833341171768,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-301960050547000.0,261156.940738,-301960050547000.0,-301960050363000.0,-301960050732000.0,-301960050714000.0,-301960050381000.0,2.0,68202947695.8,0.00463040651143,1.2171516948100001e-13,138,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302013417430000.0,2038537.85008,-302013417430000.0,-302013415989000.0,-302013418872000.0,-302013418728000.0,-302013416133000.0,2.0,4155636566230.0,0.00462825546806,1.2171516948100001e-13,88,0.166668822236,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302013904458000.0,4905875.42581,-302013904458000.0,-302013900989000.0,-302013907927000.0,-302013907580000.0,-302013901336000.0,2.0,24067613693600.0,0.00231412773403,0.0,238,0.166668822236,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302066787270000.0,1050776.189,-302066787270000.0,-302066786527000.0,-302066788013000.0,-302066787938000.0,-302066786601000.0,2.0,1104130599370.0,0.00231524783458,1.2171516948100001e-13,38,0.166668822236,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-302067285931000.0,253775.099496,-302067285931000.0,-302067285752000.0,-302067286111000.0,-302067286093000.0,-302067285770000.0,2.0,64401801124.3,0.00463040651143,1.2171516948100001e-13,188,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-305404221160000.0,788572.774418,-305404221160000.0,-305404220603000.0,-305404221718000.0,-305404221662000.0,-305404220658000.0,2.0,621847020553.0,0.00463040651143,1.2171516948100001e-13,131,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-305457596181000.0,1921721.86529,-305457596181000.0,-305457594822000.0,-305457597540000.0,-305457597404000.0,-305457594958000.0,2.0,3693014927530.0,0.00462825546806,1.2171516948100001e-13,81,0.166668822236,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-305458083655000.0,3870072.75324,-305458083655000.0,-305458080918000.0,-305458086391000.0,-305458086117000.0,-305458081192000.0,2.0,14977463115400.0,0.00231412773403,0.0,231,0.166668822236,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-305510963559000.0,1936134.69023,-305510963559000.0,-305510962190000.0,-305510964928000.0,-305510964792000.0,-305510962327000.0,2.0,3748617538700.0,0.00231524783458,1.2171516948100001e-13,31,0.166668822236,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-305511465756000.0,3281756.46415,-305511465756000.0,-305511463435000.0,-305511468076000.0,-305511467844000.0,-305511463667000.0,2.0,10769925490000.0,0.00463040651143,1.2171516948100001e-13,181,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308848376874000.0,885982.788128,-308848376874000.0,-308848376247000.0,-308848377500000.0,-308848377438000.0,-308848376310000.0,2.0,784965500859.0,0.00463039017883,1.2171516948100001e-13,124,0.166668234354,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308901747608000.0,2249412.29503,-308901747608000.0,-308901746017000.0,-308901749199000.0,-308901749040000.0,-308901746176000.0,2.0,5059855673030.0,0.00462823914304,1.2171516948100001e-13,74,0.166668234354,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308902227136000.0,1069101.03801,-308902227136000.0,-308902226380000.0,-308902227892000.0,-308902227817000.0,-308902226456000.0,2.0,1142977029470.0,0.00231411957152,0.0,224,0.166668234354,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308955112955000.0,529785.436892,-308955112955000.0,-308955112580000.0,-308955113329000.0,-308955113292000.0,-308955112618000.0,2.0,280672609143.0,0.00231523966812,1.2171516948100001e-13,24,0.166668234354,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-308955614432000.0,6559173.41397,-308955614432000.0,-308955609794000.0,-308955619070000.0,-308955618606000.0,-308955610258000.0,2.0,43022755874600.0,0.00463039017883,1.2171516948100001e-13,174,0.166668234354,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312292526341000.0,390092.38221,-312292526341000.0,-312292526065000.0,-312292526616000.0,-312292526589000.0,-312292526092000.0,2.0,152172066658.0,0.00463040651143,1.2171516948100001e-13,117,0.166668822236,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312345898094000.0,434033.676972,-312345898094000.0,-312345897787000.0,-312345898401000.0,-312345898370000.0,-312345897817000.0,2.0,188385232746.0,0.00462825546806,1.2171516948100001e-13,67,0.166668822236,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312346387517000.0,1479508.77482,-312346387517000.0,-312346386470000.0,-312346388563000.0,-312346388458000.0,-312346386575000.0,2.0,2188946214770.0,0.00231412773403,0.0,217,0.166668822236,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312399266123000.0,984630.194511,-312399266123000.0,-312399265427000.0,-312399266819000.0,-312399266750000.0,-312399265497000.0,2.0,969496619943.0,0.00231524783458,1.2171516948100001e-13,17,0.166668822236,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-312399766056000.0,7016079.65303,-312399766056000.0,-312399761095000.0,-312399771017000.0,-312399770521000.0,-312399761591000.0,2.0,49225373697600.0,0.00463040651143,1.2171516948100001e-13,167,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315736697723000.0,115736.144352,-315736697723000.0,-315736697641000.0,-315736697805000.0,-315736697797000.0,-315736697649000.0,2.0,13394855109.6,0.00463024318543,1.2171516948100001e-13,110,0.16666294341,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315790069215000.0,26721.3884843,-315790069215000.0,-315790069196000.0,-315790069234000.0,-315790069232000.0,-315790069198000.0,2.0,714032602.531,0.00462809221793,1.2171516948100001e-13,60,0.16666294341,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315790560837000.0,5927697.2715,-315790560837000.0,-315790556645000.0,-315790565028000.0,-315790564609000.0,-315790557064000.0,2.0,35137594942600.0,0.00231404610896,0.0,210,0.16666294341,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315843439988000.0,305667.765818,-315843439988000.0,-315843439772000.0,-315843440204000.0,-315843440182000.0,-315843439793000.0,2.0,93432783060.1,0.00231516617,1.2171516948100001e-13,10,0.16666294341,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-315843939985000.0,2879797.50432,-315843939985000.0,-315843937948000.0,-315843942021000.0,-315843941817000.0,-315843938152000.0,2.0,8293233665900.0,0.00463024318543,1.2171516948100001e-13,160,0.16666294341,0.16666559696,0.166693548387
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319180610277000.0,1421103.74343,-319180610277000.0,-319180609272000.0,-319180611281000.0,-319180611181000.0,-319180609372000.0,2.0,2019535849600.0,0.00231503176341,1.2171516948100001e-13,103,0.0833282383511,0.16666559696,0.166693548387
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319233980913000.0,542643.731766,-319233980913000.0,-319233980529000.0,-319233981296000.0,-319233981258000.0,-319233980567000.0,2.0,294462219625.0,0.00231395632139,1.2171516948100001e-13,53,0.0833282383511,0.166668806079,0.166612903226
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319234465517000.0,8101706.21845,-319234465517000.0,-319234459788000.0,-319234471246000.0,-319234470673000.0,-319234460361000.0,2.0,65637643650100.0,0.0011569781607,0.0,203,0.0833282383511,0.166668806079,0.0833064516129
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319287346473000.0,348936.999778,-319287346473000.0,-319287346226000.0,-319287346720000.0,-319287346695000.0,-319287346251000.0,2.0,121757029814.0,0.00115753816949,1.2171516948100001e-13,3,0.0833282383511,0.0833344030397,0.166693548387
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-319287844214000.0,2604765.22819,-319287844214000.0,-319287842372000.0,-319287846055000.0,-319287845871000.0,-319287842556000.0,2.0,6784801893970.0,0.00231503176341,1.2171516948100001e-13,153,0.0833282383511,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-458135109391000.0,2309540.1037,-458135109391000.0,-458135107758000.0,-458135111024000.0,-458135110861000.0,-458135107922000.0,2.0,5333975490610.0,0.00231523966812,1.2171516948100001e-13,96,0.0833341171768,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-458188477978000.0,5684045.86399,-458188477978000.0,-458188473958000.0,-458188481997000.0,-458188481595000.0,-458188474360000.0,2.0,32308377383900.0,0.00115705978576,1.2171516948100001e-13,46,0.0833341171768,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-458188970013000.0,2170802.57125,-458188970013000.0,-458188968478000.0,-458188971548000.0,-458188971395000.0,-458188968632000.0,2.0,4712383803360.0,0.00115703750719,0.0,196,0.0833341171768,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-458236202314000.0,4355604.9287,-458236202314000.0,-458236199234000.0,-458236205393000.0,-458236205085000.0,-458236199542000.0,2.0,18971294294900.0,0.00231519508941,1.2171516948100001e-13,146,0.0833341171768,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461579257725000.0,2970260.81263,-461579257725000.0,-461579255625000.0,-461579259825000.0,-461579259615000.0,-461579255835000.0,2.0,8822449295020.0,0.00463049566916,1.2171516948100001e-13,89,0.166668822236,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461632627314000.0,361303.325109,-461632627314000.0,-461632627058000.0,-461632627569000.0,-461632627544000.0,-461632627084000.0,2.0,130540092735.0,0.00231412773403,1.2171516948100001e-13,39,0.166668822236,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461633121666000.0,3220722.7633,-461633121666000.0,-461633119389000.0,-461633123944000.0,-461633123716000.0,-461633119617000.0,2.0,10373055118000.0,0.00231408317673,0.0,189,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,708767.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461680351178000.0,504351.601468,-461680351178000.0,-461680350822000.0,-461680351535000.0,-461680351499000.0,-461680350857000.0,2.0,254370537903.0,0.00463040651143,1.2171516948100001e-13,139,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465023431899000.0,3393066.91554,-465023431899000.0,-465023429499000.0,-465023434298000.0,-465023434058000.0,-465023429739000.0,2.0,11512903093400.0,0.00463049566916,1.2171516948100001e-13,82,0.166668822236,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465076805536000.0,2763065.35587,-465076805536000.0,-465076803583000.0,-465076807490000.0,-465076807295000.0,-465076803778000.0,2.0,7634530160830.0,0.00231412773403,1.2171516948100001e-13,32,0.166668822236,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465077293365000.0,3352044.42499,-465077293365000.0,-465077290995000.0,-465077295736000.0,-465077295499000.0,-465077291232000.0,2.0,11236201827100.0,0.00231408317673,0.0,182,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465124536382000.0,266066.780868,-465124536382000.0,-465124536194000.0,-465124536570000.0,-465124536552000.0,-465124536213000.0,2.0,70791531881.3,0.00463040651143,1.2171516948100001e-13,132,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-468467585994000.0,6295133.86405,-468467585994000.0,-468467581543000.0,-468467590445000.0,-468467590000000.0,-468467581988000.0,2.0,39628710366400.0,0.00463047933624,1.2171516948100001e-13,75,0.166668234354,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-468520956474000.0,1111356.36923,-468520956474000.0,-468520955688000.0,-468520957260000.0,-468520957181000.0,-468520955767000.0,2.0,1235112979440.0,0.00231411957152,1.2171516948100001e-13,25,0.166668234354,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-468521453052000.0,3756988.21512,-468521453052000.0,-468521450396000.0,-468521455709000.0,-468521455443000.0,-468521450661000.0,2.0,14114960448600.0,0.00231407501438,0.0,175,0.166668234354,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-468568676322000.0,3326071.46484,-468568676322000.0,-468568673970000.0,-468568678674000.0,-468568678439000.0,-468568674205000.0,2.0,11062751389200.0,0.00463039017883,1.2171516948100001e-13,125,0.166668234354,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-471911733961000.0,2434095.46061,-471911733961000.0,-471911732240000.0,-471911735682000.0,-471911735510000.0,-471911732412000.0,2.0,5924820711340.0,0.00463049566916,1.2171516948100001e-13,68,0.166668822236,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-471965108954000.0,292482.56664,-471965108954000.0,-471965108747000.0,-471965109161000.0,-471965109140000.0,-471965108768000.0,2.0,85546051788.3,0.00231412773403,1.2171516948100001e-13,18,0.166668822236,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-471965598926000.0,5405842.03716,-471965598926000.0,-471965595103000.0,-471965602748000.0,-471965602366000.0,-471965595485000.0,2.0,29223128130700.0,0.00231408317673,0.0,168,0.166668822236,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-472012826964000.0,2741209.52496,-472012826964000.0,-472012825025000.0,-472012828902000.0,-472012828708000.0,-472012825219000.0,2.0,7514229659710.0,0.00463040651143,1.2171516948100001e-13,118,0.166668822236,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475355911824000.0,222026.977293,-475355911824000.0,-475355911667000.0,-475355911981000.0,-475355911965000.0,-475355911683000.0,2.0,49295978645.7,0.00463033234001,1.2171516948100001e-13,61,0.16666294341,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475409282096000.0,2385594.56454,-475409282096000.0,-475409280409000.0,-475409283783000.0,-475409283614000.0,-475409280578000.0,2.0,5691061426380.0,0.00231404610896,1.2171516948100001e-13,11,0.16666294341,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475409775092000.0,2239036.29851,-475409775092000.0,-475409773509000.0,-475409776676000.0,-475409776517000.0,-475409773668000.0,2.0,5013283546050.0,0.00231400155324,0.0,161,0.16666294341,0.16666559696,0.0833064516129
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475457009910000.0,2539287.97994,-475457009910000.0,-475457008114000.0,-475457011705000.0,-475457011526000.0,-475457008294000.0,2.0,6447983445060.0,0.00463024318543,1.2171516948100001e-13,111,0.16666294341,0.16666559696,0.166693548387
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478799813743000.0,3139826.30038,-478799813743000.0,-478799811523000.0,-478799815964000.0,-478799815742000.0,-478799811745000.0,2.0,9858509196590.0,0.00231507633897,1.2171516948100001e-13,54,0.0833282383511,0.166668806079,0.166693548387
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478853187340000.0,394629.577066,-478853187340000.0,-478853187061000.0,-478853187619000.0,-478853187591000.0,-478853187089000.0,2.0,155732503095.0,0.0011569781607,1.2171516948100001e-13,4,0.0833282383511,0.0833344030397,0.166612903226
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478853680921000.0,6682882.71762,-478853680921000.0,-478853676196000.0,-478853685647000.0,-478853685174000.0,-478853676669000.0,2.0,44660921417400.0,0.0011569558837,0.0,154,0.0833282383511,0.16666559696,0.0833064516129
