smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-h2_storage_capacity
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156335575435000.0,2212875.24796,-156335575435000.0,-156335573870000.0,-156335577000000.0,-156335576843000.0,-156335574027000.0,2.0,4896816863020.0,2.43433201164e-13,0.16666559696,0.00462823709536,0.166612903226,123,0.166671369782
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156336266173000.0,412709.501966,-156336266173000.0,-156336265881000.0,-156336266465000.0,-156336266436000.0,-156336265910000.0,2.0,170329133013.0,0.0,0.16666559696,0.00231411854768,0.0833064516129,273,0.166671369782
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156389530467000.0,124826.908005,-156389530467000.0,-156389530378000.0,-156389530555000.0,-156389530546000.0,-156389530387000.0,2.0,15581756962.1,2.43433201164e-13,0.166668806079,0.00463056644666,0.166693548387,73,0.166671369782
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156390234662000.0,794797.369121,-156390234662000.0,-156390234100000.0,-156390235224000.0,-156390235168000.0,-156390234156000.0,2.0,631702857962.0,2.43433201164e-13,0.166668806079,0.00463056644666,0.166693548387,223,0.166671369782
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158030250339000.0,389877.289166,-158030250339000.0,-158030250064000.0,-158030250615000.0,-158030250587000.0,-158030250091000.0,2.0,152004300608.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,16,0.166670194004
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158030966186000.0,890747.80395,-158030966186000.0,-158030965557000.0,-158030966816000.0,-158030966753000.0,-158030965620000.0,2.0,793431650242.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,166,0.166670194004
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158078700471000.0,67034.5404487,-158078700471000.0,-158078700423000.0,-158078700518000.0,-158078700513000.0,-158078700428000.0,2.0,4493629613.17,2.43433201164e-13,0.16666559696,0.00462820444558,0.166612903226,116,0.166670194004
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158079389576000.0,486537.371941,-158079389576000.0,-158079389232000.0,-158079389920000.0,-158079389886000.0,-158079389267000.0,2.0,236718614295.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,266,0.166670194004
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158132654310000.0,242354.220126,-158132654310000.0,-158132654139000.0,-158132654482000.0,-158132654465000.0,-158132654156000.0,2.0,58735568012.7,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,66,0.166670194004
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158133359180000.0,563378.511173,-158133359180000.0,-158133358782000.0,-158133359579000.0,-158133359539000.0,-158133358822000.0,2.0,317395346851.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,216,0.166670194004
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159773350562000.0,391289.182534,-159773350562000.0,-159773350285000.0,-159773350838000.0,-159773350811000.0,-159773350313000.0,2.0,153107224368.0,2.43433201164e-13,0.0833344030397,0.00231510355915,0.166693548387,9,0.166658436214
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159774064970000.0,889972.903306,-159774064970000.0,-159774064341000.0,-159774065600000.0,-159774065537000.0,-159774064404000.0,2.0,792051768619.0,2.43433201164e-13,0.16666559696,0.00463011796614,0.166693548387,159,0.166658436214
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159821801420000.0,522992.041074,-159821801420000.0,-159821801050000.0,-159821801789000.0,-159821801752000.0,-159821801087000.0,2.0,273520675027.0,2.43433201164e-13,0.16666559696,0.00462787794777,0.166612903226,109,0.166658436214
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159822492257000.0,343423.356749,-159822492257000.0,-159822492015000.0,-159822492500000.0,-159822492476000.0,-159822492039000.0,2.0,117939601961.0,0.0,0.16666559696,0.00231393897388,0.0833064516129,259,0.166658436214
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159875754259000.0,688984.385686,-159875754259000.0,-159875753772000.0,-159875754746000.0,-159875754698000.0,-159875753821000.0,2.0,474699483719.0,2.43433201164e-13,0.166668806079,0.00463020711831,0.166693548387,59,0.166658436214
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159876459851000.0,1039725.21486,-159876459851000.0,-159876459116000.0,-159876460586000.0,-159876460512000.0,-159876459189000.0,2.0,1081028522420.0,2.43433201164e-13,0.166668806079,0.00463020711831,0.166693548387,209,0.166658436214
720.0,-601.8,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161516228836000.0,53527.1657436,-161516228836000.0,-161516228798000.0,-161516228874000.0,-161516228870000.0,-161516228802000.0,2.0,2865157472.54,2.43433201164e-13,0.0833344030397,0.0011574782806,0.166693548387,2,0.0833239271017
720.0,-291.8,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161516944230000.0,1301183.40519,-161516944230000.0,-161516943310000.0,-161516945150000.0,-161516945058000.0,-161516943402000.0,2.0,1693078253930.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,152,0.0833239271017
720.0,-395.1,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161564679177000.0,2090378.63245,-161564679177000.0,-161564677699000.0,-161564680655000.0,-161564680508000.0,-161564677847000.0,2.0,4369682826990.0,2.43433201164e-13,0.16666559696,0.00231379204987,0.166612903226,102,0.0833239271017
720.0,-85.1,-4735.3,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161565368457000.0,1342709.46625,-161565368457000.0,-161565367508000.0,-161565369407000.0,-161565369312000.0,-161565367603000.0,2.0,1802868710760.0,0.0,0.16666559696,0.00115689602493,0.0833064516129,252,0.0833239271017
720.0,-498.4,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161618632702000.0,616823.321073,-161618632702000.0,-161618632266000.0,-161618633138000.0,-161618633095000.0,-161618632310000.0,2.0,380471009420.0,2.43433201164e-13,0.166668806079,0.00231495656119,0.166693548387,52,0.0833239271017
720.0,-188.4,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-161619338963000.0,1109656.44034,-161619338963000.0,-161619338178000.0,-161619339747000.0,-161619339669000.0,-161619338256000.0,2.0,1231337415580.0,2.43433201164e-13,0.166668806079,0.00231495656119,0.166693548387,202,0.0833239271017
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-312621361931000.0,102346.060985,-312621361931000.0,-312621361859000.0,-312621362003000.0,-312621361996000.0,-312621361866000.0,2.0,10474716199.1,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,145,0.0833356848912
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-312675320222000.0,1504569.12528,-312675320222000.0,-312675319158000.0,-312675321286000.0,-312675321179000.0,-312675319264000.0,2.0,2263728252750.0,2.43433201164e-13,0.166668806079,0.00231416310566,0.166612903226,95,0.0833356848912
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-312676016651000.0,3051.29834366,-312676016651000.0,-312676016649000.0,-312676016653000.0,-312676016653000.0,-312676016649000.0,2.0,9310421.58203,0.0,0.166668806079,0.00115708155283,0.0833064516129,245,0.0833356848912
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-312729271296000.0,142672.891046,-312729271296000.0,-312729271195000.0,-312729271397000.0,-312729271387000.0,-312729271205000.0,2.0,20355553839.4,2.43433201164e-13,0.0833344030397,0.00115764161166,0.166693548387,45,0.0833356848912
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-312729982986000.0,1124229.69013,-312729982986000.0,-312729982191000.0,-312729983781000.0,-312729983702000.0,-312729982271000.0,2.0,1263892396160.0,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,195,0.0833356848912
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-314364486846000.0,465530.997239,-314364486846000.0,-314364486517000.0,-314364487175000.0,-314364487142000.0,-314364486550000.0,2.0,216719109390.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,138,0.166670194004
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-314418441769000.0,527813.095108,-314418441769000.0,-314418441395000.0,-314418442142000.0,-314418442105000.0,-314418441433000.0,2.0,278586663368.0,2.43433201164e-13,0.166668806079,0.00462829356091,0.166612903226,88,0.166670194004
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-314419139003000.0,813450.868106,-314419139003000.0,-314419138428000.0,-314419139579000.0,-314419139521000.0,-314419138486000.0,2.0,661702314823.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,238,0.166670194004
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-314472395514000.0,400505.413447,-314472395514000.0,-314472395230000.0,-314472395797000.0,-314472395768000.0,-314472395259000.0,2.0,160404586200.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,38,0.166670194004
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-314473108056000.0,2007245.01626,-314473108056000.0,-314473106637000.0,-314473109476000.0,-314473109334000.0,-314473106779000.0,2.0,4029032555300.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,188,0.166670194004
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-316107588667000.0,778548.651911,-316107588667000.0,-316107588117000.0,-316107589218000.0,-316107589163000.0,-316107588172000.0,2.0,606138003393.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,131,0.166670194004
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-316161542458000.0,840556.92268,-316161542458000.0,-316161541863000.0,-316161543052000.0,-316161542992000.0,-316161541923000.0,2.0,706535940264.0,2.43433201164e-13,0.166668806079,0.00462829356091,0.166612903226,81,0.166670194004
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-316162238282000.0,3060090.55325,-316162238282000.0,-316162236118000.0,-316162240446000.0,-316162240230000.0,-316162236335000.0,2.0,9364154194110.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,231,0.166670194004
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-316215495383000.0,60113.8875074,-316215495383000.0,-316215495341000.0,-316215495426000.0,-316215495422000.0,-316215495345000.0,2.0,3613679471.26,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,31,0.166670194004
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-316216206728000.0,8397.51174502,-316216206728000.0,-316216206722000.0,-316216206734000.0,-316216206734000.0,-316216206723000.0,2.0,70518203.5078,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,181,0.166670194004
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-317850709866000.0,1330590.93765,-317850709866000.0,-317850708925000.0,-317850710807000.0,-317850710713000.0,-317850709019000.0,2.0,1770472243370.0,2.43433201164e-13,0.16666559696,0.00463047728757,0.166693548387,124,0.166671369782
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-317904668125000.0,153825.688558,-317904668125000.0,-317904668016000.0,-317904668234000.0,-317904668223000.0,-317904668027000.0,2.0,23662342460.3,2.43433201164e-13,0.166668806079,0.00462832621132,0.166612903226,74,0.166671369782
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-317905363847000.0,1970827.7354,-317905363847000.0,-317905362454000.0,-317905365241000.0,-317905365102000.0,-317905362593000.0,2.0,3884161962610.0,0.0,0.166668806079,0.00231416310566,0.0833064516129,224,0.166671369782
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-317958621105000.0,330837.496859,-317958621105000.0,-317958620871000.0,-317958621339000.0,-317958621316000.0,-317958620895000.0,2.0,109453449328.0,2.43433201164e-13,0.0833344030397,0.00231528322333,0.166693548387,24,0.166671369782
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-317959329189000.0,1849661.27613,-317959329189000.0,-317959327881000.0,-317959330497000.0,-317959330366000.0,-317959328012000.0,2.0,3421246836420.0,2.43433201164e-13,0.16666559696,0.00463047728757,0.166693548387,174,0.166671369782
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-319593836614000.0,1672794.99924,-319593836614000.0,-319593835431000.0,-319593837797000.0,-319593837678000.0,-319593835549000.0,2.0,2798243109490.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,117,0.166670194004
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-319647793067000.0,2493394.84949,-319647793067000.0,-319647791304000.0,-319647794830000.0,-319647794654000.0,-319647791480000.0,2.0,6217017875460.0,2.43433201164e-13,0.166668806079,0.00462829356091,0.166612903226,67,0.166670194004
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-319648491954000.0,3124043.41186,-319648491954000.0,-319648489744000.0,-319648494163000.0,-319648493942000.0,-319648489965000.0,2.0,9759647239210.0,0.0,0.166668806079,0.00231414678045,0.0833064516129,217,0.166670194004
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-319701744108000.0,779148.101685,-319701744108000.0,-319701743557000.0,-319701744659000.0,-319701744604000.0,-319701743612000.0,2.0,607071764359.0,2.43433201164e-13,0.0833344030397,0.00231526689022,0.166693548387,17,0.166670194004
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-319702457530000.0,1325622.71702,-319702457530000.0,-319702456593000.0,-319702458468000.0,-319702458374000.0,-319702456687000.0,2.0,1757275587880.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,167,0.166670194004
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321336936503000.0,1274393.36105,-321336936503000.0,-321336935601000.0,-321336937404000.0,-321336937314000.0,-321336935692000.0,2.0,1624078438700.0,2.43433201164e-13,0.16666559696,0.00463011796614,0.166693548387,110,0.166658436214
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321390891597000.0,271791.340591,-321390891597000.0,-321390891404000.0,-321390891789000.0,-321390891770000.0,-321390891424000.0,2.0,73870532820.5,2.43433201164e-13,0.166668806079,0.00462796705681,0.166612903226,60,0.166658436214
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321391589815000.0,507830.743608,-321391589815000.0,-321391589456000.0,-321391590174000.0,-321391590138000.0,-321391589492000.0,2.0,257892064153.0,0.0,0.166668806079,0.0023139835284,0.0833064516129,210,0.166658436214
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321444844957000.0,176486.869905,-321444844957000.0,-321444844832000.0,-321444845082000.0,-321444845069000.0,-321444844845000.0,2.0,31147615248.8,2.43433201164e-13,0.0833344030397,0.00231510355915,0.166693548387,10,0.166658436214
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,70877.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-321445554409000.0,223594.633027,-321445554409000.0,-321445554251000.0,-321445554567000.0,-321445554551000.0,-321445554267000.0,2.0,49994559918.3,2.43433201164e-13,0.16666559696,0.00463011796614,0.166693548387,160,0.166658436214
720.0,-291.8,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323079815317000.0,1305530.94075,-323079815317000.0,-323079814394000.0,-323079816240000.0,-323079816148000.0,-323079814486000.0,2.0,1704411037240.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,103,0.0833239271017
720.0,-395.1,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323133770534000.0,929740.146738,-323133770534000.0,-323133769877000.0,-323133771191000.0,-323133771126000.0,-323133769942000.0,2.0,864416740457.0,2.43433201164e-13,0.166668806079,0.00231383660156,0.166612903226,53,0.0833239271017
720.0,-85.1,-7332.1,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323134467228000.0,4026058.60882,-323134467228000.0,-323134464382000.0,-323134470075000.0,-323134469791000.0,-323134464666000.0,2.0,16209147921600.0,0.0,0.166668806079,0.00115691830078,0.0833064516129,203,0.0833239271017
720.0,-498.4,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323187723684000.0,384437.074757,-323187723684000.0,-323187723412000.0,-323187723955000.0,-323187723928000.0,-323187723439000.0,2.0,147791864448.0,2.43433201164e-13,0.0833344030397,0.0011574782806,0.166693548387,3,0.0833239271017
720.0,-188.4,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323188434859000.0,3320799.23249,-323188434859000.0,-323188432511000.0,-323188437207000.0,-323188436972000.0,-323188432745000.0,2.0,11027707542500.0,2.43433201164e-13,0.16666559696,0.00231491198794,0.166693548387,153,0.0833239271017
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-474190453898000.0,1285289.96494,-474190453898000.0,-474190452989000.0,-474190454807000.0,-474190454716000.0,-474190453080000.0,2.0,1651970293980.0,2.43433201164e-13,0.166668806079,0.00231528322333,0.166693548387,96,0.0833356848912
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-474244408586000.0,1603678.13981,-474244408586000.0,-474244407452000.0,-474244409720000.0,-474244409606000.0,-474244407565000.0,2.0,2571783576100.0,2.43433201164e-13,0.0833344030397,0.00115708155283,0.166612903226,46,0.0833356848912
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-474245111989000.0,2316300.70744,-474245111989000.0,-474245110351000.0,-474245113627000.0,-474245113463000.0,-474245110515000.0,2.0,5365248967300.0,0.0,0.16666559696,0.00115705927384,0.0833064516129,196,0.0833356848912
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-474292850307000.0,317590.558421,-474292850307000.0,-474292850082000.0,-474292850531000.0,-474292850509000.0,-474292850105000.0,2.0,100863762798.0,2.43433201164e-13,0.16666559696,0.00231523864378,0.166693548387,146,0.0833356848912
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-475933578820000.0,1025660.64001,-475933578820000.0,-475933578095000.0,-475933579545000.0,-475933579473000.0,-475933578167000.0,2.0,1051979748470.0,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,89,0.166670194004
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-475987532980000.0,683746.757369,-475987532980000.0,-475987532496000.0,-475987533463000.0,-475987533415000.0,-475987532545000.0,2.0,467509628213.0,2.43433201164e-13,0.0833344030397,0.00231414678045,0.166612903226,39,0.166670194004
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-475988237558000.0,2989718.22573,-475988237558000.0,-475988235444000.0,-475988239672000.0,-475988239461000.0,-475988235655000.0,2.0,8938415069260.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,189,0.166670194004
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,354383.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-476035976116000.0,1265654.93545,-476035976116000.0,-476035975221000.0,-476035977011000.0,-476035976922000.0,-476035975311000.0,2.0,1601882415630.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,139,0.166670194004
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-477676678539000.0,19343.2595527,-477676678539000.0,-477676678525000.0,-477676678553000.0,-477676678551000.0,-477676678527000.0,2.0,374161690.125,2.43433201164e-13,0.166668806079,0.00463053378044,0.166693548387,82,0.166670194004
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-477730632074000.0,902552.377138,-477730632074000.0,-477730631436000.0,-477730632712000.0,-477730632649000.0,-477730631500000.0,2.0,814600793477.0,2.43433201164e-13,0.0833344030397,0.00231414678045,0.166612903226,32,0.166670194004
720.0,-85.1,-9928.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-477731334491000.0,875632.645201,-477731334491000.0,-477731333872000.0,-477731335110000.0,-477731335048000.0,-477731333934000.0,2.0,766732529342.0,0.0,0.16666559696,0.00231410222279,0.0833064516129,182,0.166670194004
720.0,-188.4,-12525.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-477779076218000.0,577262.265559,-477779076218000.0,-477779075810000.0,-477779076626000.0,-477779076586000.0,-477779075851000.0,2.0,333231723239.0,2.43433201164e-13,0.16666559696,0.00463044462198,0.166693548387,132,0.166670194004
720.0,-291.8,-15122.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-479419803129000.0,884855.217977,-479419803129000.0,-479419802503000.0,-479419803754000.0,-479419803692000.0,-479419802566000.0,2.0,782968756782.0,2.43433201164e-13,0.166668806079,0.00463056644666,0.166693548387,75,0.166671369782
720.0,-395.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,212630.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-479473757821000.0,849591.316664,-479473757821000.0,-479473757220000.0,-479473758422000.0,-479473758362000.0,-479473757280000.0,2.0,721805405350.0,2.43433201164e-13,0.0833344030397,0.00231416310566,0.166612903226,25,0.166671369782
