npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-593092033994000.0,10389306.5665,-593092033994000.0,-593092026648000.0,-593092041340000.0,-593092040606000.0,-593092027382000.0,2.0,107937690933000.0,4.4039662692699996e-14,0.0555632183908,651,0.111111111111,0.000685972164049,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-595148254169000.0,9527550.93608,-595148254169000.0,-595148247432000.0,-595148260906000.0,-595148260232000.0,-595148248105000.0,2.0,90774226839500.0,4.4039662692699996e-14,0.111103448276,973,0.111111111111,0.000685830258346,0.05555608238
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-595457582055000.0,1123467.87096,-595457582055000.0,-595457581261000.0,-595457582850000.0,-595457582770000.0,-595457581340000.0,2.0,1262180057080.0,4.4039662692699996e-14,0.111126436782,762,0.111111111111,0.0013719443281,0.11111216476
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-595766916816000.0,10525048.4411,-595766916816000.0,-595766909374000.0,-595766924259000.0,-595766923514000.0,-595766910118000.0,2.0,110776644687000.0,4.4039662692699996e-14,0.0555632183908,551,0.111111111111,0.000685969502952,0.111111733722
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-597823145016000.0,4088667.47841,-597823145016000.0,-597823142125000.0,-597823147907000.0,-597823147618000.0,-597823142414000.0,2.0,16717201749000.0,4.4039662692699996e-14,0.111103448276,873,0.111111111111,0.00137166051669,0.11111216476
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-598132466429000.0,953856.200287,-598132466429000.0,-598132465755000.0,-598132467104000.0,-598132467036000.0,-598132465822000.0,2.0,909841650827.0,4.4039662692699996e-14,0.111126436782,662,0.111111111111,0.0013719443281,0.11111216476
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-598441778878000.0,233173.499232,-598441778878000.0,-598441778713000.0,-598441779043000.0,-598441779026000.0,-598441778729000.0,2.0,54369880744.1,4.4039662692699996e-14,0.0555632183908,451,0.111111111111,0.000685969502952,0.111111733722
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-600241202561000.0,7290399.16553,-600241202561000.0,-600241197406000.0,-600241207716000.0,-600241207201000.0,-600241197922000.0,2.0,53149919992700.0,4.4039662692699996e-14,0.111103448276,984,0.111111111111,0.000685830258346,0.05555608238
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-600498034221000.0,8514853.46371,-600498034221000.0,-600498028200000.0,-600498040242000.0,-600498039640000.0,-600498028802000.0,2.0,72502729508500.0,4.4039662692699996e-14,0.111103448276,773,0.111111111111,0.00137166051669,0.11111216476
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-600807354289000.0,3086410.61444,-600807354289000.0,-600807352107000.0,-600807356472000.0,-600807356254000.0,-600807352325000.0,2.0,9525930480960.0,4.4039662692699996e-14,0.111126436782,562,0.111111111111,0.0013719390059,0.111111733722
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-601116657634000.0,333219.827993,-601116657634000.0,-601116657398000.0,-601116657869000.0,-601116657846000.0,-601116657422000.0,2.0,111035453768.0,4.4039662692699996e-14,0.0555632183908,351,0.111111111111,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-602916087562000.0,12553439.574,-602916087562000.0,-602916078685000.0,-602916096439000.0,-602916095551000.0,-602916079573000.0,2.0,157588845138000.0,4.4039662692699996e-14,0.111103448276,884,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-603172908927000.0,1263723.38489,-603172908927000.0,-603172908034000.0,-603172909821000.0,-603172909731000.0,-603172908123000.0,2.0,1596996793520.0,4.4039662692699996e-14,0.111103448276,673,0.111111111111,0.00137166051669,0.11111216476
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-603482220420000.0,2717026.87079,-603482220420000.0,-603482218499000.0,-603482222342000.0,-603482222149000.0,-603482218691000.0,2.0,7382235016580.0,4.4039662692699996e-14,0.111126436782,462,0.111111111111,0.0013719390059,0.111111733722
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-603791549733000.0,186370.720104,-603791549733000.0,-603791549601000.0,-603791549865000.0,-603791549851000.0,-603791549614000.0,2.0,34734045312.0,4.4039662692699996e-14,0.0555632183908,251,0.111111111111,0.000685972164049,0.11111216476
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-605281632797000.0,8490675.80348,-605281632797000.0,-605281626793000.0,-605281638801000.0,-605281638201000.0,-605281627394000.0,2.0,72091575599900.0,4.4039662692699996e-14,0.111126436782,995,0.0555555555556,0.000342986082024,0.05555608238
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-605590977396000.0,12517105.4224,-605590977396000.0,-605590968545000.0,-605590986247000.0,-605590985362000.0,-605590969430000.0,2.0,156677928155000.0,4.4039662692699996e-14,0.111103448276,784,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-605847806083000.0,999675.305495,-605847806083000.0,-605847805376000.0,-605847806790000.0,-605847806719000.0,-605847805447000.0,2.0,999350716416.0,4.4039662692699996e-14,0.111103448276,573,0.111111111111,0.0013716551956,0.111111733722
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-606157107444000.0,2834438.23949,-606157107444000.0,-606157105440000.0,-606157109448000.0,-606157109248000.0,-606157105640000.0,2.0,8034040133500.0,4.4039662692699996e-14,0.111126436782,362,0.111111111111,0.0013719443281,0.11111216476
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-606466430747000.0,5621806.32511,-606466430747000.0,-606466426772000.0,-606466434722000.0,-606466434325000.0,-606466427169000.0,2.0,31604706357000.0,4.4039662692699996e-14,0.0555632183908,151,0.111111111111,0.000685945553082,0.111107854378
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-607956528235000.0,3707589.24925,-607956528235000.0,-607956525613000.0,-607956530856000.0,-607956530594000.0,-607956525875000.0,2.0,13746218041200.0,4.4039662692699996e-14,0.111126436782,895,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-608265856480000.0,11187576.6475,-608265856480000.0,-608265848570000.0,-608265864391000.0,-608265863600000.0,-608265849361000.0,2.0,125161871244000.0,4.4039662692699996e-14,0.111103448276,684,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-608522653283000.0,5092619.63088,-608522653283000.0,-608522649682000.0,-608522656884000.0,-608522656524000.0,-608522650042000.0,2.0,25934774704800.0,4.4039662692699996e-14,0.111103448276,473,0.111111111111,0.0013716551956,0.111111733722
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-608831990592000.0,5569764.23828,-608831990592000.0,-608831986654000.0,-608831994530000.0,-608831994137000.0,-608831987047000.0,2.0,31022273670100.0,4.4039662692699996e-14,0.111126436782,262,0.111111111111,0.0013719443281,0.11111216476
1193.0,-500.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-609141111061000.0,7159659.62949,-609141111061000.0,-609141105999000.0,-609141116124000.0,-609141115618000.0,-609141106505000.0,2.0,51260726010200.0,4.4039662692699996e-14,0.0555632183908,51,0.111111111111,0.000342959471058,0.055551771998
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-610631408045000.0,508008.050633,-610631408045000.0,-610631407686000.0,-610631408404000.0,-610631408369000.0,-610631407722000.0,2.0,258072179508.0,4.4039662692699996e-14,0.111126436782,795,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-610940741472000.0,1762893.8382,-610940741472000.0,-610940740226000.0,-610940742719000.0,-610940742594000.0,-610940740351000.0,2.0,3107794684750.0,4.4039662692699996e-14,0.111103448276,584,0.111111111111,0.0013716551956,0.111111733722
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-611197549414000.0,4012035.93005,-611197549414000.0,-611197546578000.0,-611197552251000.0,-611197551968000.0,-611197546861000.0,2.0,16096432304000.0,4.4039662692699996e-14,0.111103448276,373,0.111111111111,0.00137166051669,0.11111216476
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-611506884861000.0,3487852.90018,-611506884861000.0,-611506882395000.0,-611506887328000.0,-611506887081000.0,-611506882642000.0,2.0,12165117853300.0,4.4039662692699996e-14,0.111126436782,162,0.111111111111,0.00137189110616,0.111107854378
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-613306294340000.0,338448.705864,-613306294340000.0,-613306294101000.0,-613306294580000.0,-613306294556000.0,-613306294125000.0,2.0,114547526501.0,4.4039662692699996e-14,0.111126436782,695,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-613615598890000.0,1869655.47167,-613615598890000.0,-613615597568000.0,-613615600213000.0,-613615600080000.0,-613615597701000.0,2.0,3495611582740.0,4.4039662692699996e-14,0.111103448276,484,0.111111111111,0.0013716551956,0.111111733722
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-613872430210000.0,2158065.23583,-613872430210000.0,-613872428684000.0,-613872431736000.0,-613872431583000.0,-613872428836000.0,2.0,4657245562110.0,4.4039662692699996e-14,0.111103448276,273,0.111111111111,0.00137166051669,0.11111216476
1193.0,-400.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-614181554354000.0,7805245.02712,-614181554354000.0,-614181548835000.0,-614181559873000.0,-614181559321000.0,-614181549387000.0,2.0,60921849933400.0,4.4039662692699996e-14,0.111126436782,62,0.111111111111,0.000685918942116,0.055551771998
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-615981180054000.0,2083132.77668,-615981180054000.0,-615981178581000.0,-615981181527000.0,-615981181380000.0,-615981178729000.0,2.0,4339442165260.0,4.4039662692699996e-14,0.111126436782,595,0.0555555555556,0.000685969502952,0.111111733722
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-616290482477000.0,9651204.82022,-616290482477000.0,-616290475653000.0,-616290489302000.0,-616290488619000.0,-616290476335000.0,2.0,93145754481900.0,4.4039662692699996e-14,0.111103448276,384,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-616547318606000.0,17759741.0273,-616547318606000.0,-616547306048000.0,-616547331164000.0,-616547329909000.0,-616547307304000.0,2.0,315408401356000.0,4.4039662692699996e-14,0.111103448276,173,0.111111111111,0.00137160730577,0.111107854378
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-618656037381000.0,8063876.04985,-618656037381000.0,-618656031679000.0,-618656043083000.0,-618656042513000.0,-618656032249000.0,2.0,65026096947400.0,4.4039662692699996e-14,0.111126436782,495,0.0555555555556,0.000685969502952,0.111111733722
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-618965370302000.0,9962601.21163,-618965370302000.0,-618965363257000.0,-618965377347000.0,-618965376642000.0,-618965363962000.0,2.0,99253422901900.0,4.4039662692699996e-14,0.111103448276,284,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-619221991319000.0,4841219.21693,-619221991319000.0,-619221987895000.0,-619221994742000.0,-619221994400000.0,-619221988238000.0,2.0,23437403506300.0,4.4039662692699996e-14,0.111103448276,73,0.111111111111,0.000685777047424,0.055551771998
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-621330918328000.0,6661134.49951,-621330918328000.0,-621330913618000.0,-621330923038000.0,-621330922567000.0,-621330914089000.0,2.0,44370712820600.0,4.4039662692699996e-14,0.111126436782,395,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-621640269585000.0,4678567.33314,-621640269585000.0,-621640266277000.0,-621640272893000.0,-621640272562000.0,-621640266608000.0,2.0,21888992290700.0,4.4039662692699996e-14,0.111103448276,184,0.111111111111,0.00137160730577,0.111107854378
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-624005810532000.0,214254.238583,-624005810532000.0,-624005810381000.0,-624005810684000.0,-624005810668000.0,-624005810396000.0,2.0,45904878750.8,4.4039662692699996e-14,0.111126436782,295,0.0555555555556,0.000685972164049,0.11111216476
1193.0,-200.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-624314934446000.0,7347995.13417,-624314934446000.0,-624314929250000.0,-624314939642000.0,-624314939122000.0,-624314929770000.0,2.0,53993032491800.0,4.4039662692699996e-14,0.111103448276,84,0.111111111111,0.000685777047424,0.055551771998
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-626680692952000.0,3569126.60456,-626680692952000.0,-626680690428000.0,-626680695475000.0,-626680695223000.0,-626680690680000.0,2.0,12738664719400.0,4.4039662692699996e-14,0.111126436782,195,0.0555555555556,0.000685945553082,0.111107854378
1193.0,-100.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-629355377983000.0,42954.8808019,-629355377983000.0,-629355377953000.0,-629355378014000.0,-629355378010000.0,-629355377956000.0,2.0,1845121784.7,4.4039662692699996e-14,0.111126436782,95,0.0555555555556,0.000342959471058,0.055551771998
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-717008340164000.0,12550833.09,-717008340164000.0,-717008331290000.0,-717008349039000.0,-717008348152000.0,-717008332177000.0,2.0,157523411254000.0,4.4039662692699996e-14,0.0555632183908,961,0.111111111111,0.000342986082024,0.05555608238
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-719683238763000.0,2820002.74294,-719683238763000.0,-719683236769000.0,-719683240757000.0,-719683240558000.0,-719683236968000.0,2.0,7952415470210.0,4.4039662692699996e-14,0.0555632183908,861,0.111111111111,0.000685972164049,0.11111216476
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-722048793588000.0,1341669.17959,-722048793588000.0,-722048792639000.0,-722048794536000.0,-722048794442000.0,-722048792734000.0,2.0,1800076187470.0,4.4039662692699996e-14,0.111126436782,972,0.111111111111,0.000685972164049,0.05555608238
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-722358103044000.0,1772784.14074,-722358103044000.0,-722358101790000.0,-722358104297000.0,-722358104172000.0,-722358101915000.0,2.0,3142763609670.0,4.4039662692699996e-14,0.0555632183908,761,0.111111111111,0.000685972164049,0.11111216476
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-724723668782000.0,2253129.02505,-724723668782000.0,-724723667189000.0,-724723670375000.0,-724723670216000.0,-724723667348000.0,2.0,5076590403520.0,4.4039662692699996e-14,0.111126436782,872,0.111111111111,0.0013719443281,0.11111216476
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-725033003622000.0,11283962.9916,-725033003622000.0,-725032995643000.0,-725033011601000.0,-725033010803000.0,-725032996441000.0,2.0,127327820795000.0,4.4039662692699996e-14,0.0555632183908,661,0.111111111111,0.000685972164049,0.11111216476
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-727089231778000.0,4091880.57162,-727089231778000.0,-727089228885000.0,-727089234672000.0,-727089234382000.0,-727089229174000.0,2.0,16743486612400.0,4.4039662692699996e-14,0.111103448276,983,0.111111111111,0.000685830258346,0.05555608238
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-727398560920000.0,4060484.85376,-727398560920000.0,-727398558049000.0,-727398563791000.0,-727398563504000.0,-727398558336000.0,2.0,16487537247600.0,4.4039662692699996e-14,0.111126436782,772,0.111111111111,0.0013719443281,0.11111216476
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-727707878799000.0,8941416.33657,-727707878799000.0,-727707872476000.0,-727707885121000.0,-727707884489000.0,-727707873108000.0,2.0,79948926103900.0,4.4039662692699996e-14,0.0555632183908,561,0.111111111111,0.000685969502952,0.111111733722
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-729764117191000.0,9329440.29886,-729764117191000.0,-729764110594000.0,-729764123788000.0,-729764123128000.0,-729764111254000.0,2.0,87038456290000.0,4.4039662692699996e-14,0.111103448276,883,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-730073445717000.0,9591498.04944,-730073445717000.0,-730073438935000.0,-730073452499000.0,-730073451821000.0,-730073439613000.0,2.0,91996834832500.0,4.4039662692699996e-14,0.111126436782,672,0.111111111111,0.0013719443281,0.11111216476
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-730382752157000.0,7316850.08567,-730382752157000.0,-730382746983000.0,-730382757331000.0,-730382756813000.0,-730382747501000.0,2.0,53536295176100.0,4.4039662692699996e-14,0.0555632183908,461,0.111111111111,0.000685969502952,0.111111733722
1193.0,-100.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,1160000.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-732182166528000.0,,-732182166528000.0,-732182166528000.0,-732182166528000.0,-732182166528000.0,-732182166528000.0,1.0,,4.4039662692699996e-14,0.111103448276,994,0.0555555555556,0.000342915129173,0.05555608238
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-732438991822000.0,5145381.37563,-732438991822000.0,-732438988184000.0,-732438995461000.0,-732438995097000.0,-732438988548000.0,2.0,26474949500700.0,4.4039662692699996e-14,0.111103448276,783,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-732748321369000.0,2879623.15831,-732748321369000.0,-732748319332000.0,-732748323405000.0,-732748323201000.0,-732748319536000.0,2.0,8292229533850.0,4.4039662692699996e-14,0.111126436782,572,0.111111111111,0.0013719390059,0.111111733722
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-733057632615000.0,5898727.10668,-733057632615000.0,-733057628444000.0,-733057636786000.0,-733057636369000.0,-733057628861000.0,2.0,34794981479000.0,4.4039662692699996e-14,0.0555632183908,361,0.111111111111,0.000685972164049,0.11111216476
1193.0,-100.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,1031111.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-734857053665000.0,3152508.83503,-734857053665000.0,-734857051436000.0,-734857055894000.0,-734857055671000.0,-734857051659000.0,2.0,9938311954940.0,4.4039662692699996e-14,0.111103448276,894,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-735113881368000.0,11075842.9043,-735113881368000.0,-735113873536000.0,-735113889200000.0,-735113888416000.0,-735113874319000.0,2.0,122674296041000.0,4.4039662692699996e-14,0.111103448276,683,0.111111111111,0.00137166051669,0.11111216476
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-735423188867000.0,1194804.86891,-735423188867000.0,-735423188022000.0,-735423189712000.0,-735423189627000.0,-735423188107000.0,2.0,1427558674770.0,4.4039662692699996e-14,0.111126436782,472,0.111111111111,0.0013719390059,0.111111733722
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-735732515985000.0,10313762.46,-735732515985000.0,-735732508692000.0,-735732523278000.0,-735732522549000.0,-735732509421000.0,2.0,106373696081000.0,4.4039662692699996e-14,0.0555632183908,261,0.111111111111,0.000685972164049,0.11111216476
1193.0,-100.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,902222.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-737531937954000.0,2899624.11555,-737531937954000.0,-737531935904000.0,-737531940004000.0,-737531939799000.0,-737531936109000.0,2.0,8407820011500.0,4.4039662692699996e-14,0.111103448276,794,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,644444.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-737788760833000.0,3862003.78098,-737788760833000.0,-737788758102000.0,-737788763564000.0,-737788763291000.0,-737788758375000.0,2.0,14915073204300.0,4.4039662692699996e-14,0.111103448276,583,0.111111111111,0.0013716551956,0.111111733722
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,386667.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-738098083966000.0,1273073.01592,-738098083966000.0,-738098083065000.0,-738098084866000.0,-738098084776000.0,-738098083155000.0,2.0,1620714903850.0,4.4039662692699996e-14,0.111126436782,372,0.111111111111,0.0013719443281,0.11111216476
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,128889.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-738407401006000.0,2307100.6295,-738407401006000.0,-738407399375000.0,-738407402637000.0,-738407402474000.0,-738407399538000.0,2.0,5322713314640.0,4.4039662692699996e-14,0.0555632183908,161,0.111111111111,0.000685945553082,0.111107854378
1193.0,-100.0,-16917.0,-1e+200,-1e+200,-1e+200,-1e+200,773333.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-740206823042000.0,10904335.0384,-740206823042000.0,-740206815331000.0,-740206830753000.0,-740206829981000.0,-740206816103000.0,2.0,118904522630000.0,4.4039662692699996e-14,0.111103448276,694,0.0555555555556,0.000685830258346,0.11111216476
1193.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,515556.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-740463632631000.0,683813.269601,-740463632631000.0,-740463632148000.0,-740463633115000.0,-740463633067000.0,-740463632196000.0,2.0,467600587682.0,4.4039662692699996e-14,0.111103448276,483,0.111111111111,0.0013716551956,0.111111733722
1193.0,-300.0,-21750.0,-1e+200,-1e+200,-1e+200,-1e+200,257778.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-740772958405000.0,348189.89727,-740772958405000.0,-740772958159000.0,-740772958651000.0,-740772958627000.0,-740772958184000.0,2.0,121236204561.0,4.4039662692699996e-14,0.111126436782,272,0.111111111111,0.0013719443281,0.11111216476
1193.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,covid,-741082082726000.0,8628565.24974,-741082082726000.0,-741082076625000.0,-741082088828000.0,-741082088217000.0,-741082077235000.0,2.0,74452138269000.0,4.4039662692699996e-14,0.0555632183908,61,0.111111111111,0.000342959471058,0.055551771998
