smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-357.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478850537594000.0,1342683.17072,-478850537594000.0,-478850536644000.0,-478850538543000.0,-478850538448000.0,-478850536739000.0,2.0,1802798096930.0,22,0.00115697987227,0.0833344030397,0.0833283616224,1.28667840979e-13,0.166612903226
720.0,-47.0,-8971.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478850997733000.0,1374554.50628,-478850997733000.0,-478850996761000.0,-478850998705000.0,-478850998608000.0,-478850996858000.0,2.0,1889400090730.0,46,0.00115697987227,0.166668806079,0.0833283616224,1.28667840979e-13,0.0833064516129
720.0,-150.3,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478904397996000.0,3157161.28829,-478904397996000.0,-478904395764000.0,-478904400229000.0,-478904400005000.0,-478904395987000.0,2.0,9967667400280.0,38,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-625384404636000.0,2676931.52981,-625384404636000.0,-625384402743000.0,-625384406529000.0,-625384406340000.0,-625384402933000.0,2.0,7165962415290.0,225,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-625438249322000.0,2101015.50717,-625438249322000.0,-625438247837000.0,-625438250808000.0,-625438250659000.0,-625438247985000.0,2.0,4414266161380.0,241,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-625485489691000.0,4837579.47316,-625485489691000.0,-625485486270000.0,-625485493112000.0,-625485492770000.0,-625485486612000.0,2.0,23402175159100.0,233,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628642465221000.0,1174416.06359,-628642465221000.0,-628642464390000.0,-628642466051000.0,-628642465968000.0,-628642464473000.0,2.0,1379253090420.0,176,0.00231525242268,0.0833344030397,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628696311436000.0,6705581.72917,-628696311436000.0,-628696306695000.0,-628696316178000.0,-628696315704000.0,-628696307169000.0,2.0,44964826326600.0,192,0.00231408776253,0.16666559696,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628743553475000.0,5542190.43257,-628743553475000.0,-628743549557000.0,-628743557394000.0,-628743557002000.0,-628743549948000.0,2.0,30715874790900.0,184,0.00463041568746,0.16666559696,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631900523518000.0,4899986.15441,-631900523518000.0,-631900520053000.0,-631900526982000.0,-631900526636000.0,-631900520399000.0,2.0,24009864313400.0,127,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631954372042000.0,8090281.36161,-631954372042000.0,-631954366321000.0,-631954377762000.0,-631954377190000.0,-631954366893000.0,2.0,65452652510000.0,143,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-632001613879000.0,2713492.83948,-632001613879000.0,-632001611961000.0,-632001615798000.0,-632001615606000.0,-632001612153000.0,2.0,7363043389930.0,135,0.0046303984219,0.16666559696,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635158559241000.0,8026607.27985,-635158559241000.0,-635158553566000.0,-635158564917000.0,-635158564349000.0,-635158554133000.0,2.0,64426424424900.0,78,0.00231515746028,0.0833344030397,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635212402157000.0,8378131.62753,-635212402157000.0,-635212396232000.0,-635212408081000.0,-635212407489000.0,-635212396825000.0,2.0,70193089568200.0,94,0.0023139928479,0.16666559696,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635259652252000.0,3993801.76748,-635259652252000.0,-635259649428000.0,-635259655076000.0,-635259654793000.0,-635259649710000.0,2.0,15950452557900.0,86,0.00463022576632,0.16666559696,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-253.7,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638416372433000.0,683219.56507,-638416372433000.0,-638416371950000.0,-638416372916000.0,-638416372868000.0,-638416371998000.0,2.0,466788974094.0,29,0.00115753988189,0.0833344030397,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-47.0,-11568.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638470221143000.0,5295398.05674,-638470221143000.0,-638470217399000.0,-638470224888000.0,-638470224513000.0,-638470217773000.0,2.0,28041240579300.0,45,0.00115695759524,0.16666559696,0.0833283616224,1.28667840979e-13,0.0833064516129
720.0,-150.3,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-638517469612000.0,3231226.17162,-638517469612000.0,-638517467327000.0,-638517471897000.0,-638517471669000.0,-638517467556000.0,2.0,10440822572200.0,37,0.00231503518814,0.16666559696,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-785051315109000.0,6114658.77932,-785051315109000.0,-785051310785000.0,-785051319433000.0,-785051319000000.0,-785051311218000.0,2.0,37389051987500.0,240,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-785104704100000.0,2676177.93076,-785104704100000.0,-785104702208000.0,-785104705992000.0,-785104705803000.0,-785104702397000.0,2.0,7161928317070.0,232,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-788309383738000.0,1999496.09821,-788309383738000.0,-788309382325000.0,-788309385152000.0,-788309385011000.0,-788309382466000.0,2.0,3997984646760.0,191,0.00231408776253,0.16666559696,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-788362768250000.0,277948.207724,-788362768250000.0,-788362768054000.0,-788362768447000.0,-788362768427000.0,-788362768074000.0,2.0,77255206176.8,183,0.00231525242268,0.0833344030397,0.166669152522,1.28667840979e-13,0.166693548387
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-791567441680000.0,385618.5618,-791567441680000.0,-791567441408000.0,-791567441953000.0,-791567441926000.0,-791567441435000.0,2.0,148701675204.0,142,0.00231407913393,0.16666559696,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-791620830764000.0,10307.4071614,-791620830764000.0,-791620830757000.0,-791620830772000.0,-791620830771000.0,-791620830758000.0,2.0,106242642.391,134,0.00231524378974,0.0833344030397,0.166668531058,1.28667840979e-13,0.166693548387
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-794825486838000.0,4995981.29164,-794825486838000.0,-794825483305000.0,-794825490371000.0,-794825490017000.0,-794825483658000.0,2.0,24959829066400.0,93,0.0023139928479,0.16666559696,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-794878863799000.0,4399781.11549,-794878863799000.0,-794878860688000.0,-794878866910000.0,-794878866599000.0,-794878860999000.0,2.0,19358073864200.0,85,0.00231515746028,0.0833344030397,0.16666231642,1.28667840979e-13,0.166693548387
720.0,-47.0,-14164.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-798083298669000.0,246798.563022,-798083298669000.0,-798083298494000.0,-798083298843000.0,-798083298826000.0,-798083298512000.0,2.0,60909530709.8,44,0.00115695759524,0.16666559696,0.0833283616224,1.28667840979e-13,0.0833064516129
720.0,-150.3,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-798136681767000.0,5893054.07736,-798136681767000.0,-798136677600000.0,-798136685934000.0,-798136685517000.0,-798136678016000.0,2.0,34728086358700.0,36,0.00115753988189,0.0833344030397,0.0833283616224,1.28667840979e-13,0.166693548387
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-944670537205000.0,5832909.07715,-944670537205000.0,-944670533081000.0,-944670541330000.0,-944670540917000.0,-944670533493000.0,2.0,34022828302300.0,239,0.00115706184557,0.0833344030397,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-947928595382000.0,4134209.0442,-947928595382000.0,-947928592458000.0,-947928598305000.0,-947928598013000.0,-947928592751000.0,2.0,17091684421200.0,190,0.00115706615996,0.0833344030397,0.166669152522,1.28667840979e-13,0.0833064516129
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-951186662082000.0,7017180.79506,-951186662082000.0,-951186657120000.0,-951186667044000.0,-951186666548000.0,-951186657617000.0,2.0,49240826310600.0,141,0.00115706184557,0.0833344030397,0.166668531058,1.28667840979e-13,0.0833064516129
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-954444690492000.0,7102916.07807,-954444690492000.0,-954444685470000.0,-954444695515000.0,-954444695012000.0,-954444685972000.0,2.0,50451416812100.0,92,0.00115701870173,0.0833344030397,0.16666231642,1.28667840979e-13,0.0833064516129
720.0,-47.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-957702514597000.0,7006243.44415,-957702514597000.0,-957702509643000.0,-957702519551000.0,-957702519056000.0,-957702510139000.0,2.0,49087447198700.0,43,0.000578489936133,0.0833344030397,0.0833283616224,1.28667840979e-13,0.0833064516129
