smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-151689799.949,28153822.3372,-151689799.949,-131782041.258,-171597558.64,-169606782.771,-133772817.127,2.0,792637712194000.0,0.111110410739,1.83804491715e-14,200,0.0556451612903,0.055548424363,0.000343442394382
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-160731662.358,15293625.6721,-160731662.358,-149917435.936,-171545888.779,-170464466.137,-150998858.578,2.0,233894986197000.0,0.111110410739,1.83804491715e-14,189,0.111290322581,0.111096848726,0.00137376957753
720.0,-598.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-163067780.953,7462240.02411,-163067780.953,-157791180.429,-168344381.477,-167816721.425,-158318840.482,2.0,55685026177400.0,0.111111298535,1.83804491715e-14,313,0.111290322581,0.111128939092,0.00137417737127
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-166269504.097,4711250.83229,-166269504.097,-162938146.686,-169600861.508,-169267725.767,-163271282.427,2.0,22195884404700.0,0.111111298535,1.83804491715e-14,256,0.110483870968,0.111096848726,0.00136382562269
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-179665172.228,14212816.0229,-179665172.228,-169615193.638,-189715150.817,-188710152.959,-170620191.497,2.0,202004139301000.0,0.0555548058612,1.83804491715e-14,70,0.111290322581,0.055548424363,0.000343439924622
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-182686836.346,28312410.7104,-182686836.346,-162666938.741,-202706733.951,-200704744.19,-164668928.501,2.0,801592600233000.0,0.111111298535,1.83804491715e-14,215,0.111290322581,0.111096848726,0.00137378055424
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-184062080.979,3637259.83435,-184062080.979,-181490149.885,-186634012.073,-186376818.963,-181747342.995,2.0,13229659102600.0,0.111111298535,1.83804491715e-14,401,0.0556451612903,0.055548424363,0.00034344513856
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-188379584.567,839610.914725,-188379584.567,-187785889.996,-188973279.139,-188913909.682,-187845259.453,2.0,704946488125.0,0.0555548058612,1.83804491715e-14,7,0.0556451612903,0.111128939092,0.000343539127373
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-196784154.017,10998638.5324,-196784154.017,-189006942.127,-204561365.908,-203783644.719,-189784663.316,2.0,120970049567000.0,0.111110410739,1.83804491715e-14,106,0.0556451612903,0.111096848726,0.000686884788764
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-197041978.591,20076385.3033,-197041978.591,-182845830.402,-211238126.781,-209818511.962,-184265445.221,2.0,403061246847000.0,0.111111298535,1.83804491715e-14,246,0.110483870968,0.111096848726,0.00136382562269
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-197155369.94,31565071.1197,-197155369.94,-174835494.103,-219475245.777,-217243258.194,-177067481.686,2.0,996353714795000.0,0.111110410739,1.83804491715e-14,127,0.111290322581,0.111128939092,0.00137416639139
720.0,-667.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-198140716.172,16758266.2889,-198140716.172,-186290832.438,-209990599.906,-208805611.533,-187475820.812,2.0,280839489010000.0,0.111111298535,1.83804491715e-14,303,0.0556451612903,0.111128939092,0.000687088685635
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-198468784.866,27159634.6037,-198468784.866,-179264023.063,-217673546.669,-215753070.489,-181184499.244,2.0,737645751806000.0,0.0555548058612,1.83804491715e-14,38,0.111290322581,0.111128939092,0.000687078254746
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-219401480.645,33857850.149,-219401480.645,-195460365.208,-243342596.082,-240948484.538,-197854476.752,2.0,1146354016710000.0,0.0555548058612,1.83804491715e-14,28,0.111290322581,0.111128939092,0.000687078254746
720.0,-460.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-230672785.379,5327443.24518,-230672785.379,-226905714.134,-234439856.624,-234063149.499,-227282421.258,2.0,28381651530600.0,0.111111298535,1.83804491715e-14,236,0.111290322581,0.111096848726,0.00137378055424
720.0,-254.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-231629857.242,8338388.55063,-231629857.242,-225733726.154,-237525988.331,-236936375.222,-226323339.263,2.0,69528723621200.0,0.111111298535,1.83804491715e-14,267,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239417878.515,34796835.0727,-239417878.515,-214812800.472,-264022956.559,-261562448.755,-217273308.276,2.0,1210819731070000.0,0.0555548058612,1.83804491715e-14,49,0.110483870968,0.111096848726,0.000681902459032
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-247047479.55,8788952.71938,-247047479.55,-240832751.483,-253262207.617,-252640734.811,-241454224.289,2.0,77245689903400.0,0.111110410739,1.83804491715e-14,179,0.111290322581,0.111096848726,0.00137376957753
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-247963507.276,592794.954531,-247963507.276,-247544337.944,-248382676.608,-248340759.675,-247586254.877,2.0,351405858118.0,0.111111298535,1.83804491715e-14,334,0.111290322581,0.111096848726,0.00137378055424
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-258641064.96,10805763.0558,-258641064.96,-251000236.627,-266281893.292,-265517810.459,-251764319.46,2.0,116764515219000.0,0.111111298535,1.83804491715e-14,205,0.0556451612903,0.111096848726,0.00068689027712
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-262417265.693,26375024.4206,-262417265.693,-243767307.071,-281067224.314,-279202228.452,-245632302.933,2.0,695641913185000.0,0.111111298535,1.83804491715e-14,257,0.110483870968,0.111128939092,0.00136421956423
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-262556598.395,22543633.4708,-262556598.395,-246615842.296,-278497354.495,-276903278.885,-248209917.906,2.0,508215410067000.0,0.111111298535,1.83804491715e-14,324,0.111290322581,0.111096848726,0.00137378055424
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-268311533.183,40406452.1254,-268311533.183,-239739856.881,-296883209.484,-294026041.854,-242597024.511,2.0,1632681373370000.0,0.0555548058612,1.83804491715e-14,60,0.110483870968,0.055548424363,0.000340951229516
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-268413881.87,5520790.66006,-268413881.87,-264510093.357,-272317670.383,-271927291.532,-264900472.208,2.0,30479129512200.0,0.111110410739,1.83804491715e-14,117,0.111290322581,0.111128939092,0.00137416639139
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-269043646.687,44369828.5172,-269043646.687,-237669440.063,-300417853.312,-297280432.649,-240806860.725,2.0,1968681682640000.0,0.111110410739,1.83804491715e-14,190,0.111290322581,0.055548424363,0.000686884788764
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-274828328.504,55755848.3595,-274828328.504,-235402990.038,-314253666.97,-310311133.123,-239345523.885,2.0,3108714626290000.0,0.111110410739,1.83804491715e-14,148,0.110483870968,0.111128939092,0.00136420866391
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-293171497.558,1758952.87098,-293171497.558,-291927730.056,-294415265.061,-294290888.311,-292052106.806,2.0,3093915202320.0,0.111111298535,1.83804491715e-14,412,0.111290322581,0.111128939092,0.00137417737127
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-296824279.345,29219349.8962,-296824279.345,-276163078.892,-317485479.799,-315419359.753,-278229198.937,2.0,853770408356000.0,0.111110410739,1.83804491715e-14,169,0.111290322581,0.111096848726,0.00137376957753
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-302454170.65,7704864.55425,-302454170.65,-297006008.675,-307902332.624,-307357516.427,-297550824.873,2.0,59364937799400.0,0.111111298535,1.83804491715e-14,314,0.111290322581,0.111096848726,0.00137378055424
720.0,-667.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-310085632.512,2936902.26363,-310085632.512,-308008929.005,-312162336.018,-311954665.667,-308216599.356,2.0,8625394906120.0,0.111111298535,1.83804491715e-14,402,0.0556451612903,0.111128939092,0.000687088685635
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-312690024.603,19509185.2845,-312690024.603,-298894947.393,-326485101.813,-325105594.092,-300274455.114,2.0,380608310464000.0,0.111111298535,1.83804491715e-14,345,0.110483870968,0.111096848726,0.00136382562269
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-320952545.185,940476.82292,-320952545.185,-320287527.646,-321617562.724,-321551060.97,-320354029.4,2.0,884496654450.0,0.111111298535,1.83804491715e-14,226,0.111290322581,0.111096848726,0.00137378055424
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-323160303.535,20246744.3584,-323160303.535,-308843693.302,-337476913.768,-336045252.745,-310275354.326,2.0,409930657114000.0,0.0555548058612,1.83804491715e-14,39,0.111290322581,0.111096848726,0.000686879849244
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-323298877.615,32802018.8314,-323298877.615,-300104347.663,-346493407.567,-344173954.572,-302423800.658,2.0,1075972439420000.0,0.111111298535,1.83804491715e-14,278,0.111290322581,0.111128939092,0.00137417737127
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-338565444.827,10056742.1353,-338565444.827,-331454254.266,-345676635.387,-344965516.331,-332165373.323,2.0,101138062375000.0,0.111110410739,1.83804491715e-14,159,0.110483870968,0.111096848726,0.00136381472552
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-343650875.234,53262596.5667,-343650875.234,-305988532.018,-381313218.45,-377546984.128,-309754766.339,2.0,2836904193020000.0,0.111110410739,1.83804491715e-14,107,0.0556451612903,0.111128939092,0.000687083195693
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-345377110.433,22394075.9317,-345377110.433,-329542107.483,-361212113.383,-359628613.088,-331125607.778,2.0,501494636837000.0,0.0555548058612,1.83804491715e-14,18,0.111290322581,0.111128939092,0.000687078254746
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-345416399.581,9498363.62677,-345416399.581,-338700042.251,-352132756.912,-351461121.179,-339371677.984,2.0,90218911586300.0,0.111110410739,1.83804491715e-14,138,0.111290322581,0.111128939092,0.00137416639139
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-351087324.582,1981661.75053,-351087324.582,-349686078.12,-352488571.044,-352348446.398,-349826202.767,2.0,3926983293500.0,0.111111298535,1.83804491715e-14,247,0.110483870968,0.111128939092,0.00136421956423
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358289776.756,16592174.166,-358289776.756,-346557337.888,-370022215.623,-368848971.736,-347730581.775,2.0,275300243555000.0,0.111111298535,1.83804491715e-14,304,0.0556451612903,0.111096848726,0.00068689027712
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359340784.749,36353636.8047,-359340784.749,-333634881.644,-385046687.855,-382476097.544,-336205471.954,2.0,1321586908930000.0,0.111111298535,1.83804491715e-14,216,0.111290322581,0.111096848726,0.00137378055424
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-361573148.384,9593060.39382,-361573148.384,-354789830.327,-368356466.441,-367678134.635,-355468162.133,2.0,92026807719400.0,0.0555548058612,1.83804491715e-14,29,0.111290322581,0.111096848726,0.000686879849244
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-361812160.946,130428158.956,-361812160.946,-269585525.29,-454038796.601,-444816133.036,-278808188.856,2.0,1.70115046486e+16,0.111110410739,1.83804491715e-14,180,0.111290322581,0.055548424363,0.000686884788764
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-373065207.215,12554046.1692,-373065207.215,-364188156.038,-381942258.393,-381054553.275,-365075861.155,2.0,157604075218000.0,0.111111298535,1.83804491715e-14,335,0.111290322581,0.111096848726,0.00137378055424
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374409652.97,26591375.5938,-374409652.97,-355606710.967,-393212594.974,-391332300.773,-357487005.167,2.0,707101255970000.0,0.111111298535,1.83804491715e-14,268,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-381592226.825,13355467.1519,-381592226.825,-372148485.436,-391035968.214,-390091594.075,-373092859.575,2.0,178368502845000.0,0.0555548058612,1.83804491715e-14,50,0.110483870968,0.055548424363,0.000340951229516
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-381713760.094,16600493.7056,-381713760.094,-369975438.424,-393452081.765,-392278249.598,-371149270.591,2.0,275576391269000.0,0.111110410739,1.83804491715e-14,128,0.111290322581,0.111128939092,0.00137416639139
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-395361862.241,12418784.5774,-395361862.241,-386580455.452,-404143269.029,-403265128.351,-387458596.131,2.0,154226210380000.0,0.111111298535,1.83804491715e-14,237,0.111290322581,0.111128939092,0.00137417737127
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-399958846.854,10272606.0964,-399958846.854,-392695017.422,-407222676.285,-406496293.342,-393421400.365,2.0,105526436011000.0,0.111111298535,1.83804491715e-14,423,0.111290322581,0.111128939092,0.00137417737127
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409363661.402,24732108.8148,-409363661.402,-391875419.546,-426851903.258,-425103079.072,-393624243.731,2.0,611677206425000.0,0.111110410739,1.83804491715e-14,149,0.110483870968,0.111096848726,0.00136381472552
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-417096702.083,10567801.7852,-417096702.083,-409624137.779,-424569266.388,-423822009.957,-410371394.209,2.0,111678434572000.0,0.111111298535,1.83804491715e-14,325,0.111290322581,0.111096848726,0.00137378055424
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-418815282.469,25866601.7273,-418815282.469,-400524832.982,-437105731.957,-435276687.008,-402353877.93,2.0,669081084921000.0,0.111111298535,1.83804491715e-14,356,0.110483870968,0.111096848726,0.00136382562269
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-428664981.561,21016089.6217,-428664981.561,-413804362.076,-443525601.047,-442039539.098,-415290424.024,2.0,441676022986000.0,0.111111298535,1.83804491715e-14,258,0.110483870968,0.111128939092,0.00136421956423
720.0,-598.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-432172404.681,21748746.8872,-432172404.681,-416793718.275,-447551091.087,-446013222.447,-418331586.915,2.0,473007991163000.0,0.111111298535,1.83804491715e-14,413,0.111290322581,0.111128939092,0.00137417737127
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434366490.344,28162900.168,-434366490.344,-414452312.657,-454280668.03,-452289250.262,-416443730.426,2.0,793148945871000.0,0.111110410739,1.83804491715e-14,118,0.111290322581,0.111128939092,0.00137416639139
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-434810204.409,25985569.9115,-434810204.409,-416435631.712,-453184777.107,-451347319.837,-418273088.982,2.0,675249843625000.0,0.111111298535,1.83804491715e-14,289,0.111290322581,0.111096848726,0.00137378055424
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-437074155.856,3756733.19224,-437074155.856,-434417744.341,-439730567.371,-439464926.22,-434683385.492,2.0,14113044277700.0,0.0555548058612,1.83804491715e-14,40,0.111290322581,0.055548424363,0.000343439924622
