npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
1193.0,-885.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1700765895.04,5069786.19654,1699767451.13,1707108930.78,1696419747.1,1696497753.85,1706431857.69,4.0,25702732078600.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,452,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,1677686924.92,6204419.73914,1675736945.9,1686572677.95,1672701129.94,1672942656.88,1685161163.6,4.0,38494824299500.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,496,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,1676617994.16,8245864.9522,1678750550.32,1683429030.98,1665541845.01,1666984235.52,1683266174.17,4.0,67994288810000.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,514,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,1672844632.62,5386966.28763,1672234371.87,1678654270.9,1668255515.82,1668257036.09,1678286594.18,4.0,29019405784100.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,505,0.10345395413899999
1193.0,-685.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1671208381.28,7895674.50685,1668942699.67,1682197996.17,1664750129.63,1664978235.01,1680610481.81,4.0,62341675918200.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,571,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,1670401212.76,4243247.18287,1670959134.69,1674771557.54,1664915024.14,1665604407.08,1674416927.76,4.0,18005146655000.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,487,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,1668801352.44,5536399.86257,1666643177.08,1676948386.48,1664970669.1,1665087741.01,1675536409.36,4.0,30651723438300.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,523,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,1667850847.34,613863.096413,1667559904.2,1668770215.74,1667513365.23,1667515537.35,1668593477.73,4.0,376827901138.0,4.61981158295e-13,0.000319321676902,0.0555589221509,0.0555555555556,532,0.10345395413899999
1193.0,-685.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1662490833.13,7422745.274139999,1660057039.97,1673190463.91,1656658788.66,1656932546.69,1671456429.98,4.0,55097147404800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,562,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1657905013.78,2714377.63974,1657994704.68,1660652080.01,1654978565.75,1655171677.89,1660512782.41,4.0,7367845971100.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,478,0.10345395413899999
1193.0,-685.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1656187838.95,5741762.33428,1656921290.58,1662039968.65,1648868805.99,1649741068.37,1661607777.25,4.0,32967834703300.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,553,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1655302024.72,5526933.2005199995,1654340103.74,1662140132.84,1650387758.56,1650519733.62,1661431005.19,4.0,30546990603000.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,469,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1635881668.79,5594340.86208,1635577740.51,1641499800.5,1630871393.62,1630931831.82,1641257005.34,4.0,31296649681200.0,4.61981158295e-13,0.000638382138107,0.111072395265,0.0555555555556,460,0.10345395413899999
1193.0,-685.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1622291468.81,7511438.4854,1624970460.85,1627710469.26,1611514484.27,1613207651.04,1627624697.72,4.0,56421708120000.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,544,0.10345395413899999
1193.0,-985.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1602502765.64,11536944.1792,1602711591.15,1614229429.58,1590358450.69,1591077869.3,1613635306.28,4.0,133101080993000.0,4.61981158295e-13,0.000319031437239,0.0555084232214,0.0555555555556,451,0.10345395413899999
1193.0,-785.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,1575834369.97,1790243.2082,1575787463.26,1577550280.01,1574212273.38,1574235494.64,1577498914.72,4.0,3204970744500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,570,0.10345395413899999
1193.0,-785.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1571590831.66,4711980.87729,1571548240.53,1576588822.83,1566678022.75,1566964988.19,1576276302.71,4.0,22202763787900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,561,0.10345395413899999
1193.0,-785.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1551158925.09,8700842.878010001,1553712918.8,1558552825.06,1538657037.71,1540728632.6,1558013626.4,4.0,75704666787900.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,552,0.10345395413899999
1193.0,-785.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1517143033.87,8810413.8827,1514771132.16,1529720550.8,1509309320.38,1509976456.95,1527630273.19,4.0,77623392784400.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,543,0.10345395413899999
1193.0,-885.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1467243050.46,7602180.929880001,1464284909.97,1478437386.08,1461964995.82,1462138464.42,1476489033.19,4.0,57793154890600.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,560,0.10345395413899999
1193.0,-885.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1452176491.01,3492495.3418900003,1452326035.59,1456292857.17,1447761035.67,1448411069.85,1455732549.74,4.0,12197523713100.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,551,0.10345395413899999
1193.0,-885.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1419307325.81,7259191.111719999,1420416688.43,1425581748.9,1410814177.5,1411549999.15,1425511544.82,4.0,52695855596500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,542,0.10345395413899999
1193.0,-985.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,1362539055.81,6031397.18498,1362529851.11,1369105673.42,1355990847.6,1356461548.27,1368629449.93,4.0,36377752003000.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,559,0.10345395413899999
1193.0,-985.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,1352090266.97,8363831.056460001,1349926658.25,1363241494.98,1345266256.42,1345388434.57,1361821151.59,4.0,69953669940900.0,4.61981158295e-13,0.000638382138107,0.111072395265,0.0555555555556,550,0.10345395413899999
1193.0,-985.0,-9678.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,1319799731.36,10821094.7825,1321206715.64,1331462819.04,1305322675.12,1307566326.79,1330063357.93,4.0,117096092291000.0,4.61981158295e-13,0.000319031437239,0.0555084232214,0.0555555555556,541,0.10345395413899999
