npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
769,-85,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-2.97E+14,27873894.24,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,4,7.77E+14,620,0.055306428,0.111111111,0.111109942,2.79E-14,0.000682788
769,-308,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-2.97E+14,22030861.02,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,4,4.85E+14,317,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-531,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-2.97E+14,3749654.346,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,4,1.41E+13,14,0.110612855,0.055555556,0.111109942,2.79E-14,0.000682788
769,-159,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-2.97E+14,11658569.69,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,4,1.36E+14,519,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-382,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-2.97E+14,13487567.98,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,-2.97E+14,4,1.82E+14,216,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-234,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.04E+14,8370868.617,-3.04E+14,-3.04E+14,-3.04E+14,-3.04E+14,-3.04E+14,4,7.01E+13,408,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-457,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.04E+14,11551729.97,-3.04E+14,-3.04E+14,-3.04E+14,-3.04E+14,-3.04E+14,4,1.33E+14,105,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-85,-7743,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.05E+14,13568356.32,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,4,1.84E+14,610,0.055306428,0.111111111,0.055554107,2.79E-14,0.000341389
769,-308,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.05E+14,33642299.65,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,4,1.13E+15,307,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-531,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.05E+14,9593543.841,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,4,9.20E+13,4,0.110612855,0.055555556,0.055554107,2.79E-14,0.000341389
769,-159,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.05E+14,38123296.44,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,4,1.45E+15,509,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-382,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.05E+14,6687156.394,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,-3.05E+14,4,4.47E+13,206,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.37E+14,25399908.73,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,4,6.45E+14,398,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.37E+14,5127009.118,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,4,2.63E+13,95,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.38E+14,23206481.34,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,4,5.39E+14,600,0.055306428,0.111111111,0.055555835,2.79E-14,0.000341399
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.38E+14,6469337.986,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,4,4.19E+13,297,0.110612855,0.111111111,0.055555835,2.79E-14,0.000682799
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.38E+14,10726092.03,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,4,1.15E+14,499,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.38E+14,5639075.011,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,-3.38E+14,4,3.18E+13,196,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.45E+14,5662333.324,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,4,3.21E+13,388,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.45E+14,11795936.82,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,4,1.39E+14,85,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.45E+14,40500206.19,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,4,1.64E+15,590,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.45E+14,8324934.725,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,-3.45E+14,4,6.93E+13,287,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.46E+14,42961745.63,-3.46E+14,-3.46E+14,-3.46E+14,-3.46E+14,-3.46E+14,4,1.85E+15,489,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.46E+14,24433060.35,-3.46E+14,-3.46E+14,-3.46E+14,-3.46E+14,-3.46E+14,4,5.97E+14,186,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.52E+14,16677287.64,-3.52E+14,-3.52E+14,-3.52E+14,-3.52E+14,-3.52E+14,4,2.78E+14,378,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.52E+14,12979832.99,-3.52E+14,-3.52E+14,-3.52E+14,-3.52E+14,-3.52E+14,4,1.68E+14,75,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.53E+14,23360367.57,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,4,5.46E+14,580,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.53E+14,20302517.68,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,4,4.12E+14,277,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.53E+14,10492521.28,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,4,1.10E+14,479,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2476203,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.53E+14,5614094.072,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,-3.53E+14,4,3.15E+13,176,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.60E+14,32366433.74,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,4,1.05E+15,368,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.60E+14,7320098.42,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,4,5.36E+13,65,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.60E+14,7028794.316,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,4,4.94E+13,570,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.60E+14,7513070.218,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,-3.60E+14,4,5.64E+13,267,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.61E+14,27475562.19,-3.61E+14,-3.61E+14,-3.61E+14,-3.61E+14,-3.61E+14,4,7.55E+14,469,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2122460,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.61E+14,15597697.72,-3.61E+14,-3.61E+14,-3.61E+14,-3.61E+14,-3.61E+14,4,2.43E+14,166,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,27593230.83,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,7.61E+14,358,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,11153537.7,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,1.24E+14,55,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,21196203.47,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,4.49E+14,560,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,12155888.05,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,1.48E+14,257,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,9985088.774,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,9.97E+13,459,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1768716,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.68E+14,16263264.63,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,-3.68E+14,4,2.64E+14,156,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.75E+14,12970033.43,-3.75E+14,-3.75E+14,-3.75E+14,-3.75E+14,-3.75E+14,4,1.68E+14,348,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.75E+14,11494342.12,-3.75E+14,-3.75E+14,-3.75E+14,-3.75E+14,-3.75E+14,4,1.32E+14,45,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.76E+14,39134522.28,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,4,1.53E+15,550,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.76E+14,22305567.32,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,4,4.98E+14,247,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.76E+14,11047777.33,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,4,1.22E+14,449,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1414973,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.76E+14,14160008.92,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,-3.76E+14,4,2.01E+14,146,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.83E+14,7172863.428,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,4,5.14E+13,338,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.83E+14,11947563.26,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,4,1.43E+14,35,0.111360239,0.055555556,0.111111355,2.79E-14,0.00068741
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.83E+14,13864579.52,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,4,1.92E+14,540,0.055306428,0.111111111,0.111111355,2.79E-14,0.000682797
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.83E+14,7243875.111,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,-3.83E+14,4,5.25E+13,237,0.110612855,0.111111111,0.111111355,2.79E-14,0.001365594
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.84E+14,17882012.85,-3.84E+14,-3.84E+14,-3.84E+14,-3.84E+14,-3.84E+14,4,3.20E+14,439,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1061230,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.84E+14,9862898.115,-3.84E+14,-3.84E+14,-3.84E+14,-3.84E+14,-3.84E+14,4,9.73E+13,136,0.111360239,0.111111111,0.111111355,2.79E-14,0.001374821
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.90E+14,13262115.61,-3.90E+14,-3.90E+14,-3.90E+14,-3.90E+14,-3.90E+14,4,1.76E+14,328,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.90E+14,7448491.624,-3.90E+14,-3.90E+14,-3.90E+14,-3.90E+14,-3.90E+14,4,5.55E+13,25,0.111360239,0.055555556,0.111111512,2.79E-14,0.000687411
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.91E+14,34576350.46,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,4,1.20E+15,530,0.055306428,0.111111111,0.111111512,2.79E-14,0.000682798
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.91E+14,6177347.025,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,4,3.82E+13,227,0.110612855,0.111111111,0.111111512,2.79E-14,0.001365596
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.91E+14,5219690.64,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,4,2.72E+13,429,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,707487,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.91E+14,12108085.05,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,-3.91E+14,4,1.47E+14,126,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.98E+14,30129226.12,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,4,9.08E+14,318,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.98E+14,15376315.44,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,4,2.36E+14,15,0.111360239,0.055555556,0.111109942,2.79E-14,0.000687402
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.98E+14,13035626.17,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,4,1.70E+14,520,0.055306428,0.111111111,0.111109942,2.79E-14,0.000682788
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.98E+14,13701139.34,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,-3.98E+14,4,1.88E+14,217,0.110612855,0.111111111,0.111109942,2.79E-14,0.001365576
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.99E+14,23359844.74,-3.99E+14,-3.99E+14,-3.99E+14,-3.99E+14,-3.99E+14,4,5.46E+14,419,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,353743,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-3.99E+14,7023689.554,-3.99E+14,-3.99E+14,-3.99E+14,-3.99E+14,-3.99E+14,4,4.93E+13,116,0.111360239,0.111111111,0.111109942,2.79E-14,0.001374803
769,-234,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,22352642.74,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,5.00E+14,308,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-457,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,10841472.17,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,1.18E+14,5,0.111360239,0.055555556,0.055554107,2.79E-14,0.000343695
769,-85,-9611,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,27527191.83,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,7.58E+14,510,0.055306428,0.111111111,0.055554107,2.79E-14,0.000341389
769,-308,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,13885599.06,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,1.93E+14,207,0.110612855,0.111111111,0.055554107,2.79E-14,0.000682778
769,-159,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,12574199.92,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,1.58E+14,409,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-382,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.06E+14,10543593.59,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,-4.06E+14,4,1.11E+14,106,0.111360239,0.111111111,0.055554107,2.79E-14,0.000687391
769,-234,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.39E+14,14873138.99,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,4,2.21E+14,298,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-85,-11479,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.39E+14,45022861.93,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,4,2.03E+15,500,0.055306428,0.111111111,0.055555835,2.79E-14,0.000341399
769,-308,-17083,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.39E+14,3416497.105,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,-4.39E+14,4,1.17E+13,197,0.110612855,0.111111111,0.055555835,2.79E-14,0.000682799
769,-159,-13347,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.40E+14,28128239.98,-4.40E+14,-4.40E+14,-4.40E+14,-4.40E+14,-4.40E+14,4,7.91E+14,399,0.111360239,0.111111111,0.055555835,2.79E-14,0.000687412
769,-382,-18951,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3183690,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.40E+14,19870105.32,-4.40E+14,-4.40E+14,-4.40E+14,-4.40E+14,-4.40E+14,4,3.95E+14,96,0.111360239,0.055555556,0.055555835,2.79E-14,0.000343706
769,-234,-15215,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2829946,1.00E+200,-1.00E+200,ref,cooper,nebraska,covid,-4.46E+14,11697827.87,-4.46E+14,-4.46E+14,-4.46E+14,-4.46E+14,-4.46E+14,4,1.37E+14,288,0.111360239,0.111111111,0.111111512,2.79E-14,0.001374823
