RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__TES_Charger__production__reactor_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__BOP2__production__tes_heat,Dispatch__BOP2__production__electricity,Dispatch__electricity_market__production__electricity,price,prefix,PointProbability,ProbabilityWeight
0,2018,15,15.0,1.0,158.8,-158.8,158.8,49.349092,-52.018511,0.0,-106.78149,35.237891,-35.237891,28.5316486524,1,1.0,1.0
0,2018,15,16.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,28.3990177974,1,1.0,1.0
0,2018,15,17.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,30.9818121708,1,1.0,1.0
0,2018,15,18.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,96.6992931333,1,1.0,1.0
0,2018,15,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,93.3550123085,1,1.0,1.0
0,2018,15,20.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,19.046182054,1,1.0,1.0
0,2018,15,21.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,21.952286375,1,1.0,1.0
0,2018,15,22.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,31.0196894457,1,1.0,1.0
0,2018,15,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,26.7659059247,1,1.0,1.0
0,2018,16,0.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,10.3403655904,1,1.0,1.0
0,2018,16,1.0,1.0,158.8,-158.8,158.8,49.349092,0.0,124.56384,-283.36384,93.510067,-93.510067,21.5718053543,1,1.0,1.0
0,2018,16,2.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,10.9322110184,1,1.0,1.0
0,2018,16,3.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,24.0407882317,1,1.0,1.0
0,2018,16,4.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,29.4928743538,1,1.0,1.0
0,2018,16,5.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,30.7412474985,1,1.0,1.0
0,2018,16,6.0,1.0,158.8,-158.8,158.8,198.18696,0.0,1.72,-160.52,52.9716,-52.9716,34.473948909,1,1.0,1.0
0,2018,16,7.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,72.1547191249,1,1.0,1.0
0,2018,16,8.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,29.2383883822,1,1.0,1.0
0,2018,16,9.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,54.6908273816,1,1.0,1.0
0,2018,16,10.0,1.0,158.8,-158.8,158.8,148.83787,-102.95927,0.0,-55.840733,18.427442,-18.427442,31.6295699065,1,1.0,1.0
0,2018,16,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,70.8814726449,1,1.0,1.0
0,2018,16,12.0,1.0,158.8,-158.8,158.8,47.536053,-50.1074,0.0,-108.6926,35.868558,-35.868558,30.4310718382,1,1.0,1.0
0,2018,16,13.0,1.0,158.8,-158.8,158.8,198.18696,-158.8,0.0,0.0,0.0,0.0,11.8779503534,1,1.0,1.0
0,2018,16,14.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,53.317395805,1,1.0,1.0
0,2018,16,15.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,19.7329542892,1,1.0,1.0
0,2018,16,16.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,77.0415411126,1,1.0,1.0
0,2018,16,17.0,1.0,158.8,-158.8,158.8,49.349092,0.0,1.72,-160.52,52.9716,-52.9716,44.5412469305,1,1.0,1.0
0,2018,16,18.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,30.5090382657,1,1.0,1.0
0,2018,16,19.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,53.0509025321,1,1.0,1.0
0,2018,16,20.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,83.1446338968,1,1.0,1.0
0,2018,16,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,78.2065234049,1,1.0,1.0
0,2018,16,22.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,18.9295917696,1,1.0,1.0
0,2018,16,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,62.4662035973,1,1.0,1.0
0,2018,17,0.0,1.0,158.8,-158.8,158.8,0.0,0.0,28.460499,-187.2605,61.795965,-61.795965,104.681970429,1,1.0,1.0
0,2018,17,1.0,1.0,158.8,-158.8,158.8,49.349092,-1119.8334,961.0334,0.0,0.0,0.0,-93.33,1,1.0,1.0
0,2018,17,2.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,-37.6093385145,1,1.0,1.0
0,2018,17,3.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,35.0742313427,1,1.0,1.0
0,2018,17,4.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,113.00092575,1,1.0,1.0
0,2018,17,5.0,1.0,158.8,-158.8,158.8,49.349092,0.0,1.72,-160.52,52.9716,-52.9716,65.0369055484,1,1.0,1.0
0,2018,17,6.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,31.5852829165,1,1.0,1.0
0,2018,17,7.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,115.496064632,1,1.0,1.0
0,2018,17,8.0,1.0,158.8,-158.8,158.8,148.83787,0.0,0.0,-158.8,52.404,-52.404,114.625115099,1,1.0,1.0
0,2018,17,9.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,133.860805578,1,1.0,1.0
0,2018,17,10.0,1.0,158.8,-158.8,158.8,47.536053,-50.1074,0.0,-108.6926,35.868558,-35.868558,20.4717068384,1,1.0,1.0
0,2018,17,11.0,1.0,158.8,-158.8,158.8,198.18696,-158.8,0.0,0.0,0.0,0.0,-13.1795907288,1,1.0,1.0
0,2018,17,12.0,1.0,158.8,-158.8,158.8,198.18696,0.0,0.0,-158.8,52.404,-52.404,20.7854001088,1,1.0,1.0
0,2018,17,13.0,1.0,158.8,-158.8,158.8,49.349092,0.0,141.2,-300.0,99.0,-99.0,30.4956415558,1,1.0,1.0
0,2018,17,14.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,-24.5365124957,1,1.0,1.0
0,2018,17,15.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,21.0895556139,1,1.0,1.0
0,2018,17,16.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,139.220912592,1,1.0,1.0
0,2018,17,17.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,27.4412055792,1,1.0,1.0
0,2018,17,18.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,115.445374567,1,1.0,1.0
0,2018,17,19.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,118.931200378,1,1.0,1.0
0,2018,17,20.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,161.681966269,1,1.0,1.0
0,2018,17,21.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,158.72716049,1,1.0,1.0
0,2018,17,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,123.749338593,1,1.0,1.0
0,2018,17,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,26.9789844603,1,1.0,1.0
0,2018,18,0.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,23.9234258026,1,1.0,1.0
0,2018,18,1.0,1.0,158.8,-158.8,158.8,200.0,-20.395734,0.0,-138.40427,45.673408,-45.673408,25.5456842858,1,1.0,1.0
0,2018,18,2.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,64.7304724355,1,1.0,1.0
0,2018,18,3.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,55.3933465878,1,1.0,1.0
0,2018,18,4.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,27.6049486922,1,1.0,1.0
0,2018,18,5.0,1.0,158.8,-158.8,158.8,49.349092,-52.018511,0.0,-106.78149,35.237891,-35.237891,27.3383491667,1,1.0,1.0
0,2018,18,6.0,1.0,158.8,-158.8,158.8,200.0,-158.8,0.0,0.0,0.0,0.0,26.680512459,1,1.0,1.0
0,2018,18,7.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,106.348553933,1,1.0,1.0
0,2018,18,8.0,1.0,158.8,-158.8,158.8,51.162131,0.0,0.0,-158.8,52.404,-52.404,53.9807709043,1,1.0,1.0
0,2018,18,9.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,49.1026848911,1,1.0,1.0
0,2018,18,10.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,57.5356642826,1,1.0,1.0
0,2018,18,11.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,109.686913369,1,1.0,1.0
0,2018,18,12.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,111.958516021,1,1.0,1.0
0,2018,18,13.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,40.9503186496,1,1.0,1.0
0,2018,18,14.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,63.9613712336,1,1.0,1.0
0,2018,18,15.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,32.8953452573,1,1.0,1.0
0,2018,18,16.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,68.2508820029,1,1.0,1.0
0,2018,18,17.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,31.5216136438,1,1.0,1.0
0,2018,18,18.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,28.8995416121,1,1.0,1.0
0,2018,18,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,26.9621232416,1,1.0,1.0
0,2018,18,20.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,24.9152101579,1,1.0,1.0
0,2018,18,21.0,1.0,158.8,-158.8,158.8,148.83787,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,24.5959133793,1,1.0,1.0
0,2018,18,22.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,54.3248493883,1,1.0,1.0
0,2018,18,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,23.8801904608,1,1.0,1.0
0,2018,19,0.0,1.0,158.8,-158.8,158.8,30.0,0.0,0.0,-158.8,52.404,-52.404,30.4764942238,1,1.0,1.0
0,2018,19,1.0,1.0,158.8,-158.8,158.8,30.0,0.0,0.0,-158.8,52.404,-52.404,32.7350994789,1,1.0,1.0
0,2018,19,2.0,1.0,158.8,-158.8,158.8,180.65091,-158.8,0.0,0.0,0.0,0.0,22.4527343577,1,1.0,1.0
0,2018,19,3.0,1.0,158.8,-158.8,158.8,180.65091,0.0,0.0,-158.8,52.404,-52.404,32.3165101186,1,1.0,1.0
0,2018,19,4.0,1.0,158.8,-158.8,158.8,148.83787,0.0,30.180499,-188.9805,62.363565,-62.363565,32.8582112675,1,1.0,1.0
0,2018,19,5.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,34.7364279851,1,1.0,1.0
0,2018,19,6.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,24.4570610262,1,1.0,1.0
0,2018,19,7.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,25.2802935147,1,1.0,1.0
0,2018,19,8.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,32.5377320982,1,1.0,1.0
0,2018,19,9.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,43.3910103669,1,1.0,1.0
0,2018,19,10.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,44.8317787307,1,1.0,1.0
0,2018,19,11.0,1.0,158.8,-158.8,158.8,0.0,0.0,0.0,-158.8,52.404,-52.404,32.3055249611,1,1.0,1.0
0,2018,19,12.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,26.7836248761,1,1.0,1.0
0,2018,19,13.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,27.3942237665,1,1.0,1.0
0,2018,19,14.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,40.6061323037,1,1.0,1.0
0,2018,19,15.0,1.0,158.8,-158.8,158.8,51.162131,0.0,0.0,-158.8,52.404,-52.404,29.444483084,1,1.0,1.0
0,2018,19,16.0,1.0,158.8,-158.8,158.8,200.0,-156.88889,0.0,-1.9111111,0.63066667,-0.63066667,27.6333929436,1,1.0,1.0
0,2018,19,17.0,1.0,158.8,-158.8,158.8,200.0,0.0,0.0,-158.8,52.404,-52.404,40.2206476995,1,1.0,1.0
0,2018,19,18.0,1.0,158.8,-158.8,158.8,148.83787,0.0,48.53666,-207.33666,68.421098,-68.421098,40.2398787787,1,1.0,1.0
0,2018,19,19.0,1.0,158.8,-158.8,158.8,0.0,0.0,141.2,-300.0,99.0,-99.0,40.4273735988,1,1.0,1.0
0,2018,19,20.0,1.0,158.8,-158.8,158.8,150.65091,-158.8,0.0,0.0,0.0,0.0,25.5987446112,1,1.0,1.0
0,2018,19,21.0,1.0,158.8,-158.8,158.8,200.0,-52.018511,0.0,-106.78149,35.237891,-35.237891,30.3103315342,1,1.0,1.0
0,2018,19,22.0,1.0,158.8,-158.8,158.8,51.162131,0.0,141.2,-300.0,99.0,-99.0,37.4499705207,1,1.0,1.0
0,2018,19,23.0,1.0,158.8,-158.8,158.8,0.0,0.0,48.53666,-207.33666,68.421098,-68.421098,35.6159998031,1,1.0,1.0
