smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-ft_capacity
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-423000914066000.0,3605748.50445,-423000914066000.0,-423000911516000.0,-423000916616000.0,-423000916361000.0,-423000911771000.0,2.0,13001422277300.0,0.00137380664495,0.111290322581,0.11110627741,217,1.21719856843e-13,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-423183577899000.0,183049.483747,-423183577899000.0,-423183577770000.0,-423183578029000.0,-423183578016000.0,-423183577783000.0,2.0,33507113499.9,0.00137420346952,0.111290322581,0.11110627741,318,1.21719856843e-13,0.111136071887
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-424931431244000.0,2162908.51954,-424931431244000.0,-424931429715000.0,-424931432774000.0,-424931432621000.0,-424931429868000.0,2.0,4678173263880.0,0.000340944840147,0.110483870968,0.0555501992922,5,1.21719856843e-13,0.0555519897304
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-425114099825000.0,402934.943958,-425114099825000.0,-425114099540000.0,-425114100110000.0,-425114100081000.0,-425114099568000.0,2.0,162356569063.0,0.000686866977231,0.111290322581,0.0555501992922,106,1.21719856843e-13,0.111103979461
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-425296770783000.0,1084492.63132,-425296770783000.0,-425296770016000.0,-425296771550000.0,-425296771473000.0,-425296770093000.0,2.0,1176124267380.0,0.000686866977231,0.111290322581,0.0555501992922,207,1.21719856843e-13,0.111103979461
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-425479440497000.0,1704156.90856,-425479440497000.0,-425479439292000.0,-425479441702000.0,-425479441581000.0,-425479439412000.0,2.0,2904150769000.0,0.000687065379015,0.111290322581,0.0555501992922,308,1.21719856843e-13,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-510849901373000.0,252307.58776,-510849901373000.0,-510849901194000.0,-510849901551000.0,-510849901533000.0,-510849901212000.0,2.0,63659118841.3,0.00034346983386,0.111290322581,0.0555560781178,96,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-511032575742000.0,,-511032575742000.0,-511032575742000.0,-511032575742000.0,-511032575742000.0,-511032575742000.0,1.0,,0.000686939667721,0.111290322581,0.0555560781178,197,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-511215242054000.0,135964.215459,-511215242054000.0,-511215241957000.0,-511215242150000.0,-511215242140000.0,-511215241967000.0,2.0,18486267885.5,0.000686939667721,0.111290322581,0.0555560781178,298,1.21719856843e-13,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-513146006985000.0,1554428.28508,-513146006985000.0,-513146005886000.0,-513146008084000.0,-513146007974000.0,-513146005996000.0,2.0,2416247293460.0,0.000686943302245,0.111290322581,0.111112744118,86,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-513328677075000.0,7018716.80777,-513328677075000.0,-513328672112000.0,-513328682038000.0,-513328681541000.0,-513328672608000.0,2.0,49262385627600.0,0.00137388660449,0.111290322581,0.111112744118,187,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-513511343785000.0,3654331.69007,-513511343785000.0,-513511341201000.0,-513511346369000.0,-513511346111000.0,-513511341460000.0,2.0,13354140101000.0,0.00137388660449,0.111290322581,0.111112744118,288,1.21719856843e-13,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-515442127412000.0,92817.7971082,-515442127412000.0,-515442127347000.0,-515442127478000.0,-515442127471000.0,-515442127353000.0,2.0,8615143460.02,0.000686943302245,0.111290322581,0.111112744118,76,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-515624797722000.0,1100705.66173,-515624797722000.0,-515624796944000.0,-515624798501000.0,-515624798423000.0,-515624797022000.0,2.0,1211552953770.0,0.00137388660449,0.111290322581,0.111112744118,177,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-515807470831000.0,2755934.49334,-515807470831000.0,-515807468883000.0,-515807472780000.0,-515807472585000.0,-515807469078000.0,2.0,7595174931610.0,0.00137388660449,0.111290322581,0.111112744118,278,1.21719856843e-13,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-517738228498000.0,1068565.09526,-517738228498000.0,-517738227743000.0,-517738229254000.0,-517738229178000.0,-517738227818000.0,2.0,1141831362820.0,0.000686939667721,0.111290322581,0.111112156236,66,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-517920893845000.0,1470035.22333,-517920893845000.0,-517920892805000.0,-517920894884000.0,-517920894780000.0,-517920892909000.0,2.0,2161003557830.0,0.00137387933544,0.111290322581,0.111112156236,167,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-518103575658000.0,1396689.06985,-518103575658000.0,-518103574671000.0,-518103576646000.0,-518103576547000.0,-518103574769000.0,2.0,1950740357840.0,0.00137387933544,0.111290322581,0.111112156236,268,1.21719856843e-13,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-520034329140000.0,2017378.91709,-520034329140000.0,-520034327713000.0,-520034330566000.0,-520034330424000.0,-520034327856000.0,2.0,4069817695140.0,0.000686939667721,0.111290322581,0.111112156236,56,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-520216998042000.0,134058.651072,-520216998042000.0,-520216997947000.0,-520216998136000.0,-520216998127000.0,-520216997956000.0,2.0,17971721927.3,0.00137387933544,0.111290322581,0.111112156236,157,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-520399669715000.0,7993737.06757,-520399669715000.0,-520399664063000.0,-520399675368000.0,-520399674802000.0,-520399664628000.0,2.0,63899832305400.0,0.00137387933544,0.111290322581,0.111112156236,258,1.21719856843e-13,0.111103979461
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-522330428100000.0,1804459.25417,-522330428100000.0,-522330426824000.0,-522330429376000.0,-522330429248000.0,-522330426951000.0,2.0,3256073199970.0,0.000686939667721,0.111290322581,0.111112156236,46,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-522513101702000.0,1642829.67001,-522513101702000.0,-522513100540000.0,-522513102864000.0,-522513102748000.0,-522513100657000.0,2.0,2698889324670.0,0.00137387933544,0.111290322581,0.111112156236,147,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-522695770382000.0,95911.2566934,-522695770382000.0,-522695770314000.0,-522695770450000.0,-522695770443000.0,-522695770321000.0,2.0,9198969160.5,0.00137387933544,0.111290322581,0.111112156236,248,1.21719856843e-13,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-522878439876000.0,1118388.54617,-522878439876000.0,-522878439085000.0,-522878440667000.0,-522878440588000.0,-522878439165000.0,2.0,1250792940210.0,0.001374276181,0.111290322581,0.111112156236,349,1.21719856843e-13,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-524626530345000.0,4243534.29331,-524626530345000.0,-524626527344000.0,-524626533345000.0,-524626533045000.0,-524626527644000.0,2.0,18007583298500.0,0.000686943302245,0.111290322581,0.111112744118,36,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-524809201009000.0,2323850.48655,-524809201009000.0,-524809199365000.0,-524809202652000.0,-524809202488000.0,-524809199530000.0,2.0,5400281083820.0,0.00137388660449,0.111290322581,0.111112744118,137,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-524991873570000.0,4644081.9122,-524991873570000.0,-524991870286000.0,-524991876854000.0,-524991876525000.0,-524991870614000.0,2.0,21567496807200.0,0.00137388660449,0.111290322581,0.111112744118,238,1.21719856843e-13,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-525174540911000.0,4819199.24885,-525174540911000.0,-525174537503000.0,-525174544319000.0,-525174543978000.0,-525174537844000.0,2.0,23224681400100.0,0.00137428345215,0.111290322581,0.111112744118,339,1.21719856843e-13,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-526922656144000.0,4203796.12965,-526922656144000.0,-526922653172000.0,-526922659117000.0,-526922658820000.0,-526922653469000.0,2.0,17671901899600.0,0.000686943302245,0.111290322581,0.111112744118,26,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-527105326154000.0,3502558.77669,-527105326154000.0,-527105323678000.0,-527105328631000.0,-527105328383000.0,-527105323925000.0,2.0,12267917984100.0,0.00137388660449,0.111290322581,0.111112744118,127,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-527287995938000.0,548367.363412,-527287995938000.0,-527287995550000.0,-527287996326000.0,-527287996287000.0,-527287995589000.0,2.0,300706765255.0,0.00137388660449,0.111290322581,0.111112744118,228,1.21719856843e-13,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-527470666464000.0,2634173.79922,-527470666464000.0,-527470664601000.0,-527470668326000.0,-527470668140000.0,-527470664787000.0,2.0,6938871604480.0,0.00137428345215,0.111290322581,0.111112744118,329,1.21719856843e-13,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-529218754981000.0,301083.32739,-529218754981000.0,-529218754768000.0,-529218755194000.0,-529218755172000.0,-529218754789000.0,2.0,90651170032.5,0.000686903322476,0.111290322581,0.11110627741,16,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-529401423771000.0,596833.920602,-529401423771000.0,-529401423349000.0,-529401424193000.0,-529401424151000.0,-529401423391000.0,2.0,356210728781.0,0.00137380664495,0.111290322581,0.11110627741,117,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-529584098263000.0,2777834.16488,-529584098263000.0,-529584096299000.0,-529584100228000.0,-529584100031000.0,-529584096496000.0,2.0,7716362647590.0,0.00137380664495,0.111290322581,0.11110627741,218,1.21719856843e-13,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-529766764289000.0,6445623.64379,-529766764289000.0,-529766759732000.0,-529766768847000.0,-529766768391000.0,-529766760187000.0,2.0,41546064157400.0,0.00137420346952,0.111290322581,0.11110627741,319,1.21719856843e-13,0.111136071887
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-531514614196000.0,4970521.60262,-531514614196000.0,-531514610681000.0,-531514617710000.0,-531514617359000.0,-531514611032000.0,2.0,24706085002200.0,0.000343433488615,0.111290322581,0.0555501992922,6,1.21719856843e-13,0.0555519897304
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-531697286525000.0,459123.018811,-531697286525000.0,-531697286201000.0,-531697286850000.0,-531697286817000.0,-531697286233000.0,2.0,210793946402.0,0.000686866977231,0.111290322581,0.0555501992922,107,1.21719856843e-13,0.111103979461
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-531879954040000.0,,-531879954040000.0,-531879954040000.0,-531879954040000.0,-531879954040000.0,-531879954040000.0,1.0,,0.000686866977231,0.111290322581,0.0555501992922,208,1.21719856843e-13,0.111103979461
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-532062616024000.0,5011370.05652,-532062616024000.0,-532062612481000.0,-532062619568000.0,-532062619213000.0,-532062612835000.0,2.0,25113829843400.0,0.000687065379015,0.111290322581,0.0555501992922,309,1.21719856843e-13,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617433084979000.0,192109.333575,-617433084979000.0,-617433084843000.0,-617433085115000.0,-617433085102000.0,-617433084857000.0,2.0,36905996046.6,0.00034346983386,0.111290322581,0.0555560781178,97,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617615758431000.0,6416789.59702,-617615758431000.0,-617615753894000.0,-617615762968000.0,-617615762515000.0,-617615754347000.0,2.0,41175188732400.0,0.000686939667721,0.111290322581,0.0555560781178,198,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-617798427764000.0,3194147.17139,-617798427764000.0,-617798425505000.0,-617798430023000.0,-617798429797000.0,-617798425731000.0,2.0,10202576152500.0,0.000686939667721,0.111290322581,0.0555560781178,299,1.21719856843e-13,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-619729185841000.0,4398632.95085,-619729185841000.0,-619729182731000.0,-619729188951000.0,-619729188640000.0,-619729183042000.0,2.0,19347971836300.0,0.000686943302245,0.111290322581,0.111112744118,87,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-619911861520000.0,304311.711788,-619911861520000.0,-619911861304000.0,-619911861735000.0,-619911861713000.0,-619911861326000.0,2.0,92605617931.5,0.00137388660449,0.111290322581,0.111112744118,188,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-620094519385000.0,1515428.91542,-620094519385000.0,-620094518314000.0,-620094520457000.0,-620094520350000.0,-620094518421000.0,2.0,2296524797690.0,0.00137388660449,0.111290322581,0.111112744118,289,1.21719856843e-13,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-622025314343000.0,2296673.72129,-622025314343000.0,-622025312719000.0,-622025315967000.0,-622025315805000.0,-622025312882000.0,2.0,5274710182080.0,0.000686943302245,0.111290322581,0.111112744118,77,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-622207982852000.0,2123959.44284,-622207982852000.0,-622207981350000.0,-622207984354000.0,-622207984204000.0,-622207981501000.0,2.0,4511203714850.0,0.00137388660449,0.111290322581,0.111112744118,178,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-622390646410000.0,2308063.35538,-622390646410000.0,-622390644778000.0,-622390648042000.0,-622390647879000.0,-622390644941000.0,2.0,5327156452470.0,0.00137388660449,0.111290322581,0.111112744118,279,1.21719856843e-13,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624321410445000.0,3318202.51541,-624321410445000.0,-624321408099000.0,-624321412791000.0,-624321412557000.0,-624321408333000.0,2.0,11010467933300.0,0.000686939667721,0.111290322581,0.111112156236,67,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624504086079000.0,2301895.17454,-624504086079000.0,-624504084452000.0,-624504087707000.0,-624504087544000.0,-624504084615000.0,2.0,5298721394580.0,0.00137387933544,0.111290322581,0.111112156236,168,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-624686750644000.0,3201042.69995,-624686750644000.0,-624686748380000.0,-624686752907000.0,-624686752681000.0,-624686748607000.0,2.0,10246674366900.0,0.00137387933544,0.111290322581,0.111112156236,269,1.21719856843e-13,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-626617518085000.0,215964.287945,-626617518085000.0,-626617517932000.0,-626617518237000.0,-626617518222000.0,-626617517947000.0,2.0,46640573667.6,0.000686939667721,0.111290322581,0.111112156236,57,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-626800187473000.0,6187146.41678,-626800187473000.0,-626800183098000.0,-626800191848000.0,-626800191410000.0,-626800183535000.0,2.0,38280780782700.0,0.00137387933544,0.111290322581,0.111112156236,158,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-626982854380000.0,3951429.45428,-626982854380000.0,-626982851586000.0,-626982857175000.0,-626982856895000.0,-626982851866000.0,2.0,15613794732100.0,0.00137387933544,0.111290322581,0.111112156236,259,1.21719856843e-13,0.111103979461
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-628913617061000.0,1401174.51333,-628913617061000.0,-628913616070000.0,-628913618052000.0,-628913617953000.0,-628913616169000.0,2.0,1963290016800.0,0.000686939667721,0.111290322581,0.111112156236,47,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-629096286871000.0,8222598.89481,-629096286871000.0,-629096281057000.0,-629096292685000.0,-629096292104000.0,-629096281638000.0,2.0,67611132585000.0,0.00137387933544,0.111290322581,0.111112156236,148,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-629278951030000.0,4409799.31598,-629278951030000.0,-629278947912000.0,-629278954148000.0,-629278953837000.0,-629278948224000.0,2.0,19446330007200.0,0.00137387933544,0.111290322581,0.111112156236,249,1.21719856843e-13,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-629461617990000.0,2127986.94629,-629461617990000.0,-629461616486000.0,-629461619495000.0,-629461619345000.0,-629461616636000.0,2.0,4528328443590.0,0.000687138090502,0.0556451612903,0.111112156236,350,1.21719856843e-13,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631209715917000.0,2986767.33655,-631209715917000.0,-631209713805000.0,-631209718029000.0,-631209717818000.0,-631209714016000.0,2.0,8920779122670.0,0.000686943302245,0.111290322581,0.111112744118,37,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631392386717000.0,1106353.58876,-631392386717000.0,-631392385935000.0,-631392387499000.0,-631392387421000.0,-631392386013000.0,2.0,1224018263360.0,0.00137388660449,0.111290322581,0.111112744118,138,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631575050791000.0,6333051.71389,-631575050791000.0,-631575046313000.0,-631575055269000.0,-631575054821000.0,-631575046761000.0,2.0,40107544010900.0,0.00137388660449,0.111290322581,0.111112744118,239,1.21719856843e-13,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-631757715977000.0,7748559.54684,-631757715977000.0,-631757710498000.0,-631757721456000.0,-631757720908000.0,-631757711046000.0,2.0,60040175051000.0,0.000687141726076,0.0556451612903,0.111112744118,340,1.21719856843e-13,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-633505837903000.0,4542545.88622,-633505837903000.0,-633505834691000.0,-633505841116000.0,-633505840794000.0,-633505835013000.0,2.0,20634723128400.0,0.000686943302245,0.111290322581,0.111112744118,27,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-633688513876000.0,134367.966095,-633688513876000.0,-633688513781000.0,-633688513971000.0,-633688513961000.0,-633688513790000.0,2.0,18054750312.5,0.00137388660449,0.111290322581,0.111112744118,128,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-633871178617000.0,889179.175944,-633871178617000.0,-633871177989000.0,-633871179246000.0,-633871179183000.0,-633871178051000.0,2.0,790639606933.0,0.00137388660449,0.111290322581,0.111112744118,229,1.21719856843e-13,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-634053841160000.0,1922200.75336,-634053841160000.0,-634053839801000.0,-634053842519000.0,-634053842384000.0,-634053839937000.0,2.0,3694855736200.0,0.000687141726076,0.0556451612903,0.111112744118,330,1.21719856843e-13,0.111136071887
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635801939585000.0,4307118.30735,-635801939585000.0,-635801936539000.0,-635801942630000.0,-635801942326000.0,-635801936843000.0,2.0,18551268113500.0,0.000686903322476,0.111290322581,0.11110627741,17,1.21719856843e-13,0.0555519897304
720.0,-223.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-635984614560000.0,914762.918006,-635984614560000.0,-635984613913000.0,-635984615207000.0,-635984615142000.0,-635984613978000.0,2.0,836791196159.0,0.00137380664495,0.111290322581,0.11110627741,118,1.21719856843e-13,0.111103979461
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-636167282842000.0,592597.99743,-636167282842000.0,-636167282423000.0,-636167283261000.0,-636167283219000.0,-636167282465000.0,2.0,351172386558.0,0.00137380664495,0.111290322581,0.11110627741,219,1.21719856843e-13,0.111103979461
720.0,-85.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-636349946742000.0,1301508.87318,-636349946742000.0,-636349945821000.0,-636349947662000.0,-636349947570000.0,-636349945913000.0,2.0,1693925346970.0,0.000687101734759,0.0556451612903,0.11110627741,320,1.21719856843e-13,0.111136071887
