smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-305927031002000.0,7035713.13572,-305927031002000.0,-305927026027000.0,-305927035977000.0,-305927035479000.0,-305927026524000.0,2.0,49501259328100.0,0.111128939092,0.111111426772,353,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-306116015375000.0,18855000.4642,-306116015375000.0,-306116002042000.0,-306116028707000.0,-306116027374000.0,-306116003375000.0,2.0,355511042504000.0,0.111096848726,0.111111426772,364,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-306305021584000.0,13628763.1959,-306305021584000.0,-306305011947000.0,-306305031221000.0,-306305030258000.0,-306305012911000.0,2.0,185743186250000.0,0.111096848726,0.111111426772,375,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-306494020303000.0,6491144.17316,-306494020303000.0,-306494015713000.0,-306494024892000.0,-306494024433000.0,-306494016172000.0,2.0,42134952676700.0,0.111096848726,0.111111426772,386,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-306683004252000.0,17508172.6755,-306683004252000.0,-306682991872000.0,-306683016633000.0,-306683015394000.0,-306682993110000.0,2.0,306536110434000.0,0.111128939092,0.111111426772,397,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-307210569891000.0,8007264.77159,-307210569891000.0,-307210564229000.0,-307210575553000.0,-307210574987000.0,-307210564796000.0,2.0,64116289122400.0,0.055548424363,0.111111426772,331,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-307399582352000.0,1824156.1555,-307399582352000.0,-307399581062000.0,-307399583642000.0,-307399583513000.0,-307399581191000.0,2.0,3327545679660.0,0.111128939092,0.111111426772,342,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313791538226000.0,9401586.44794,-313791538226000.0,-313791531578000.0,-313791544874000.0,-313791544209000.0,-313791532243000.0,2.0,88389827738100.0,0.111128939092,0.111111604332,253,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313980544622000.0,17525128.389,-313980544622000.0,-313980532229000.0,-313980557014000.0,-313980555775000.0,-313980533469000.0,2.0,307130125050000.0,0.111096848726,0.111111604332,264,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-314169550835000.0,35565621.8769,-314169550835000.0,-314169525687000.0,-314169575984000.0,-314169573469000.0,-314169528202000.0,2.0,1264913459490000.0,0.111096848726,0.111111604332,275,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-314358591898000.0,42635249.5774,-314358591898000.0,-314358561750000.0,-314358622046000.0,-314358619031000.0,-314358564765000.0,2.0,1817764506530000.0,0.111096848726,0.111111604332,286,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-314547525385000.0,4363526.46919,-314547525385000.0,-314547522300000.0,-314547528471000.0,-314547528162000.0,-314547522608000.0,2.0,19040363247300.0,0.111128939092,0.111111604332,297,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-315075105584000.0,16546229.5601,-315075105584000.0,-315075093884000.0,-315075117284000.0,-315075116114000.0,-315075095054000.0,2.0,273777712655000.0,0.055548424363,0.111111604332,231,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-315264106398000.0,1539267.91569,-315264106398000.0,-315264105309000.0,-315264107486000.0,-315264107377000.0,-315264105418000.0,2.0,2369345716280.0,0.111128939092,0.111111604332,242,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321656083071000.0,15202856.9161,-321656083071000.0,-321656072321000.0,-321656093821000.0,-321656092746000.0,-321656073396000.0,2.0,231126858410000.0,0.111128939092,0.111109828737,153,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-321845091480000.0,14466055.4066,-321845091480000.0,-321845081251000.0,-321845101709000.0,-321845100686000.0,-321845082274000.0,2.0,209266759026000.0,0.111096848726,0.111109828737,164,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322034107720000.0,10100257.2243,-322034107720000.0,-322034100578000.0,-322034114862000.0,-322034114148000.0,-322034101293000.0,2.0,102015195996000.0,0.111096848726,0.111109828737,175,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322223095981000.0,18516820.0611,-322223095981000.0,-322223082887000.0,-322223109074000.0,-322223107765000.0,-322223084197000.0,2.0,342872625177000.0,0.111096848726,0.111109828737,186,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322412091477000.0,4582652.85027,-322412091477000.0,-322412088236000.0,-322412094717000.0,-322412094393000.0,-322412088560000.0,2.0,21000707146100.0,0.111128939092,0.111109828737,197,0.0556451612903,3.6760970142599995e-14,0.000687079596716
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322939641809000.0,2073267.31125,-322939641809000.0,-322939640343000.0,-322939643275000.0,-322939643128000.0,-322939640489000.0,2.0,4298437343910.0,0.055548424363,0.111109828737,131,0.111290322581,3.6760970142599995e-14,0.000686881190826
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-323128664817000.0,25442545.4329,-323128664817000.0,-323128646826000.0,-323128682808000.0,-323128681009000.0,-323128648626000.0,2.0,647323118105000.0,0.111128939092,0.111109828737,142,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329520368130000.0,16835206.689,-329520368130000.0,-329520356225000.0,-329520380034000.0,-329520378843000.0,-329520357416000.0,2.0,283424184263000.0,0.111128939092,0.055553937791,53,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329709361257000.0,9070321.59342,-329709361257000.0,-329709354844000.0,-329709367671000.0,-329709367030000.0,-329709355485000.0,2.0,82270733808100.0,0.111096848726,0.055553937791,64,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-329898359197000.0,8426185.6763,-329898359197000.0,-329898353239000.0,-329898365155000.0,-329898364559000.0,-329898353835000.0,2.0,71000605051500.0,0.111096848726,0.055553937791,75,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330087383534000.0,27261637.7316,-330087383534000.0,-330087364257000.0,-330087402811000.0,-330087400884000.0,-330087366185000.0,2.0,743196891808000.0,0.111096848726,0.055553937791,86,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330276407909000.0,27374504.7018,-330276407909000.0,-330276388552000.0,-330276427266000.0,-330276425330000.0,-330276390488000.0,2.0,749363507668000.0,0.111128939092,0.055553937791,97,0.0556451612903,3.6760970142599995e-14,0.000343533759411
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330803927554000.0,20033958.4956,-330803927554000.0,-330803913388000.0,-330803941720000.0,-330803940304000.0,-330803914805000.0,2.0,401359493004000.0,0.055548424363,0.055553937791,31,0.111290322581,3.6760970142599995e-14,0.00034343455821
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-330992934104000.0,7715501.11158,-330992934104000.0,-330992928648000.0,-330992939560000.0,-330992939014000.0,-330992929194000.0,2.0,59528957402800.0,0.111128939092,0.055553937791,42,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392470145060000.0,24336223.1778,-392470145060000.0,-392470127852000.0,-392470162268000.0,-392470160547000.0,-392470129573000.0,2.0,592251758560000.0,0.111128939092,0.111111604332,652,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392595564885000.0,8804616.36509,-392595564885000.0,-392595558659000.0,-392595571111000.0,-392595570488000.0,-392595559282000.0,2.0,77521269336400.0,0.111128939092,0.111111604332,663,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392784563056000.0,5114320.91477,-392784563056000.0,-392784559440000.0,-392784566673000.0,-392784566311000.0,-392784559802000.0,2.0,26156278419300.0,0.111096848726,0.111111604332,674,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-392973590440000.0,34024106.1129,-392973590440000.0,-392973566381000.0,-392973614499000.0,-392973612093000.0,-392973568787000.0,2.0,1157639796780000.0,0.111096848726,0.111111604332,685,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-393162578826000.0,25517205.5234,-393162578826000.0,-393162560782000.0,-393162596869000.0,-393162595065000.0,-393162562587000.0,2.0,651127777721000.0,0.111096848726,0.111111604332,696,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-393879138218000.0,11285314.2726,-393879138218000.0,-393879130238000.0,-393879146198000.0,-393879145400000.0,-393879131036000.0,2.0,127358318232000.0,0.055548424363,0.111111604332,641,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400334688313000.0,13989287.3777,-400334688313000.0,-400334678421000.0,-400334698205000.0,-400334697216000.0,-400334679411000.0,2.0,195700161336000.0,0.111128939092,0.111111604332,552,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400460105890000.0,6400140.14914,-400460105890000.0,-400460101364000.0,-400460110415000.0,-400460109963000.0,-400460101817000.0,2.0,40961793928600.0,0.111128939092,0.111111604332,563,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400649122157000.0,19573049.6344,-400649122157000.0,-400649108316000.0,-400649135997000.0,-400649134613000.0,-400649109700000.0,2.0,383104271992000.0,0.111096848726,0.111111604332,574,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-400838107480000.0,3158292.43817,-400838107480000.0,-400838105247000.0,-400838109713000.0,-400838109490000.0,-400838105470000.0,2.0,9974811125000.0,0.111096848726,0.111111604332,585,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-401027134036000.0,14185676.9612,-401027134036000.0,-401027124005000.0,-401027144067000.0,-401027143064000.0,-401027125008000.0,2.0,201233430848000.0,0.111096848726,0.111111604332,596,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-401743689402000.0,12332891.0686,-401743689402000.0,-401743680682000.0,-401743698123000.0,-401743697251000.0,-401743681554000.0,2.0,152100202110000.0,0.055548424363,0.111111604332,541,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408199212020000.0,5533230.63836,-408199212020000.0,-408199208107000.0,-408199215932000.0,-408199215541000.0,-408199208498000.0,2.0,30616641297200.0,0.111128939092,0.111111426772,452,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408324643999000.0,23517026.7577,-408324643999000.0,-408324627369000.0,-408324660628000.0,-408324658965000.0,-408324629032000.0,2.0,553050547525000.0,0.111128939092,0.111111426772,463,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408513675531000.0,22446225.1279,-408513675531000.0,-408513659659000.0,-408513691403000.0,-408513689815000.0,-408513661246000.0,2.0,503833022494000.0,0.111096848726,0.111111426772,474,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408702648249000.0,12526518.3837,-408702648249000.0,-408702639391000.0,-408702657106000.0,-408702656220000.0,-408702640277000.0,2.0,156913662816000.0,0.111096848726,0.111111426772,485,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-408891686641000.0,36323508.4267,-408891686641000.0,-408891660956000.0,-408891712325000.0,-408891709757000.0,-408891663524000.0,2.0,1319397264420000.0,0.111096848726,0.111111426772,496,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-409608221270000.0,24255653.6192,-409608221270000.0,-409608204119000.0,-409608238421000.0,-409608236706000.0,-409608205834000.0,2.0,588336732495000.0,0.055548424363,0.111111426772,441,0.110483870968,3.6760970142599995e-14,0.000681913598366
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416063758501000.0,2290009.19569,-416063758501000.0,-416063756881000.0,-416063760120000.0,-416063759958000.0,-416063757043000.0,2.0,5244142116330.0,0.111128939092,0.111111426772,352,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416189153083000.0,9811750.45388,-416189153083000.0,-416189146145000.0,-416189160021000.0,-416189159327000.0,-416189146839000.0,2.0,96270446969200.0,0.111128939092,0.111111426772,363,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416378180473000.0,21332443.2499,-416378180473000.0,-416378165389000.0,-416378195557000.0,-416378194049000.0,-416378166897000.0,2.0,455073135008000.0,0.111096848726,0.111111426772,374,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416567197439000.0,40572088.1921,-416567197439000.0,-416567168750000.0,-416567226128000.0,-416567223259000.0,-416567171619000.0,2.0,1646094340260000.0,0.111096848726,0.111111426772,385,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-416756216763000.0,18671598.8855,-416756216763000.0,-416756203560000.0,-416756229966000.0,-416756228645000.0,-416756204880000.0,2.0,348628604939000.0,0.111096848726,0.111111426772,396,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-417472741705000.0,6593661.44237,-417472741705000.0,-417472737043000.0,-417472746367000.0,-417472745901000.0,-417472737509000.0,2.0,43476371216600.0,0.055548424363,0.111111426772,341,0.110483870968,3.6760970142599995e-14,0.000681913598366
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423928279671000.0,1379205.63371,-423928279671000.0,-423928278696000.0,-423928280647000.0,-423928280549000.0,-423928278794000.0,2.0,1902208180070.0,0.111128939092,0.111111604332,252,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424053686777000.0,618401.075176,-424053686777000.0,-424053686340000.0,-424053687215000.0,-424053687171000.0,-424053686384000.0,2.0,382419889779.0,0.111128939092,0.111111604332,263,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424242734825000.0,26642305.8829,-424242734825000.0,-424242715986000.0,-424242753664000.0,-424242751780000.0,-424242717870000.0,2.0,709812462758000.0,0.111096848726,0.111111604332,274,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424431707590000.0,15900015.6329,-424431707590000.0,-424431696347000.0,-424431718833000.0,-424431717709000.0,-424431697472000.0,2.0,252810497127000.0,0.111096848726,0.111111604332,285,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424620709738000.0,36242684.7958,-424620709738000.0,-424620684111000.0,-424620735365000.0,-424620732803000.0,-424620686673000.0,2.0,1313532201210000.0,0.111096848726,0.111111604332,296,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-425337246807000.0,4541361.65914,-425337246807000.0,-425337243595000.0,-425337250018000.0,-425337249697000.0,-425337243916000.0,2.0,20623965719100.0,0.055548424363,0.111111604332,241,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431792814822000.0,13219747.3988,-431792814822000.0,-431792805474000.0,-431792824170000.0,-431792823235000.0,-431792806409000.0,2.0,174761721288000.0,0.111128939092,0.111109828737,152,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431918237745000.0,4574388.2746,-431918237745000.0,-431918234511000.0,-431918240980000.0,-431918240657000.0,-431918234834000.0,2.0,20925028086800.0,0.111128939092,0.111109828737,163,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432107241132000.0,28450699.5676,-432107241132000.0,-432107221015000.0,-432107261250000.0,-432107259238000.0,-432107223026000.0,2.0,809442305886000.0,0.111096848726,0.111109828737,174,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432296253240000.0,4658032.2893,-432296253240000.0,-432296249946000.0,-432296256533000.0,-432296256204000.0,-432296250275000.0,2.0,21697264808200.0,0.111096848726,0.111109828737,185,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432485300993000.0,25633163.8318,-432485300993000.0,-432485282867000.0,-432485319118000.0,-432485317305000.0,-432485284680000.0,2.0,657059088029000.0,0.111096848726,0.111109828737,196,0.0556451612903,3.6760970142599995e-14,0.000686881190826
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-433201813706000.0,8073262.58302,-433201813706000.0,-433201807997000.0,-433201819414000.0,-433201818844000.0,-433201808568000.0,2.0,65177568734300.0,0.055548424363,0.111109828737,141,0.110483870968,3.6760970142599995e-14,0.000681903790893
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439657091779000.0,2754195.62938,-439657091779000.0,-439657089832000.0,-439657093727000.0,-439657093532000.0,-439657090027000.0,2.0,7585593564900.0,0.111128939092,0.055553937791,52,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439782505090000.0,3596875.15404,-439782505090000.0,-439782502547000.0,-439782507633000.0,-439782507379000.0,-439782502801000.0,2.0,12937510873700.0,0.111128939092,0.055553937791,63,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-439971510112000.0,356709.252352,-439971510112000.0,-439971509860000.0,-439971510365000.0,-439971510339000.0,-439971509885000.0,2.0,127241490713.0,0.111096848726,0.055553937791,74,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440160535180000.0,28763997.8995,-440160535180000.0,-440160514841000.0,-440160555520000.0,-440160553486000.0,-440160516875000.0,2.0,827367575161000.0,0.111096848726,0.055553937791,85,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-440349530467000.0,9728044.30217,-440349530467000.0,-440349523588000.0,-440349537346000.0,-440349536658000.0,-440349524276000.0,2.0,94634845945000.0,0.111096848726,0.055553937791,96,0.0556451612903,3.6760970142599995e-14,0.00034343455821
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-441066076271000.0,3142874.59352,-441066076271000.0,-441066074049000.0,-441066078494000.0,-441066078271000.0,-441066074271000.0,2.0,9877660710620.0,0.055548424363,0.055553937791,41,0.110483870968,3.6760970142599995e-14,0.000340945901991
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502543293715000.0,27072608.5551,-502543293715000.0,-502543274572000.0,-502543312858000.0,-502543310944000.0,-502543276486000.0,2.0,732926133980000.0,0.055548424363,0.111111604332,651,0.110483870968,3.6760970142599995e-14,0.000681914688085
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502732295604000.0,8682054.56317,-502732295604000.0,-502732289465000.0,-502732301743000.0,-502732301129000.0,-502732290078000.0,2.0,75378071437900.0,0.111128939092,0.111111604332,662,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-502857729002000.0,3240790.40955,-502857729002000.0,-502857726711000.0,-502857731294000.0,-502857731065000.0,-502857726940000.0,2.0,10502722478700.0,0.111128939092,0.111111604332,673,0.111290322581,3.6760970142599995e-14,0.00137418115324
