smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4942250422.96,850615.146207,-4942580849.84,-4940988921.66,-4942851070.48,-4942811657.66,-4941226590.61,4.0,723546126957.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,403
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4952527336.07,1642083.84293,-4952769451.94,-4950369741.11,-4954200699.27,-4954062255.67,-4950653454.24,4.0,2696439347210.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,413
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4959835510.48,690745.136706,-4959877040.79,-4959061682.76,-4960526277.6,-4960491817.79,-4959121060.76,4.0,477128843883.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,488
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4971385959.74,693822.838517,-4971406617.39,-4970524014.13,-4972206590.05,-4972104000.8,-4970638997.97,4.0,481390131247.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,467
1200.0,-685.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4989910402.05,1185173.1612,-4989823749.88,-4988627630.4,-4991366478.03,-4991204881.58,-4988737235.55,4.0,1404635422030.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,444
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-4997798723.17,913079.42135,-4997969754.16,-4996611458.01,-4998643926.36,-4998602675.89,-4996755327.07,4.0,833714029694.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,423
1200.0,-285.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5010048863.09,1110332.01437,-5010513127.36,-5008397066.12,-5010772131.51,-5010746646.25,-5008701109.94,4.0,1232837182130.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,498
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5017729666.5,1247700.11456,-5017182918.91,-5016965576.51,-5019587251.66,-5019247262.78,-5016977516.83,4.0,1556755575880.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,477
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5043410419.99,338612.063222,-5043506275.65,-5042941379.65,-5043687749.0,-5043678492.82,-5043008149.22,4.0,114658129360.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,402
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5043564040.8,920873.96801,-5043736903.5,-5042433823.75,-5044348532.47,-5044338358.74,-5042547715.09,4.0,848008864959.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,433
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5047513364.22,432486.882224,-5047499528.11,-5046997995.08,-5048056405.57,-5047974559.61,-5047071539.37,4.0,187044903295.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,456
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5052253940.38,842492.168662,-5052136870.85,-5051352663.49,-5053389356.33,-5053203853.36,-5051467924.75,4.0,709793054257.0,9.302483829449999e-14,0.00308635546595,0.111111111111,0.249994792742,0.111111111111,412
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5066497521.55,1331962.51848,-5066338628.58,-5065274627.51,-5068038201.55,-5067908886.18,-5065308607.09,4.0,1774124150630.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,487
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5075071924.92,1109704.98131,-5074982809.31,-5073990343.36,-5076331737.72,-5076231216.6,-5074037395.11,4.0,1231445145540.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,466
1200.0,-785.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5090926962.55,446571.123279,-5090893434.79,-5090419329.23,-5091501651.4,-5091419947.29,-5090480916.69,4.0,199425768147.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,443
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5099125519.74,242461.21793,-5099146297.04,-5098811208.13,-5099398276.75,-5099365578.42,-5098856372.83,4.0,58787442200.0,9.302483829449999e-14,0.00308647235166,0.111111111111,0.250004260484,0.111111111111,422
1200.0,-385.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5115957272.57,992893.464128,-5116258160.32,-5114519876.36,-5116792893.3,-5116724338.82,-5114768963.49,4.0,985837431108.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,497
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5122219815.82,1476850.63412,-5122797288.22,-5120057732.39,-5123226954.44,-5123208417.95,-5120422752.33,4.0,2181087795500.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,476
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5144249674.71,1227854.01582,-5144096229.68,-5142920262.8,-5145885976.68,-5145636179.1,-5143077993.36,4.0,1507625484170.0,9.302483829449999e-14,0.000771562567202,0.0555555555556,0.124993135887,0.111111111111,401
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5144688887.68,710874.064566,-5144825161.31,-5143703905.83,-5145401322.27,-5145318467.55,-5143868524.73,4.0,505341935673.0,9.302483829449999e-14,0.00308648404023,0.111111111111,0.250005207258,0.111111111111,432
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5150665695.91,1458734.9749,-5150481270.04,-5149286936.01,-5152413307.56,-5152247221.11,-5149342366.93,4.0,2127907727000.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,455
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5152721764.38,946815.214231,-5152635639.83,-5151658526.22,-5153957251.62,-5153773096.35,-5151791006.76,4.0,896459049898.0,9.302483829449999e-14,0.00154317773297,0.0555555555556,0.249994792742,0.111111111111,411
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5170958153.37,656475.018358,-5171016276.01,-5170230301.85,-5171569759.63,-5171552317.44,-5170282617.62,4.0,430959449728.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,486
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5179023519.45,725649.527275,-5179177419.34,-5178009567.56,-5179729671.55,-5179654758.3,-5178176820.75,4.0,526567236435.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,465
1200.0,-885.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5192246836.23,648502.711599,-5192282463.87,-5191463644.6,-5192958772.59,-5192896854.36,-5191546939.41,4.0,420555766951.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,442
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5199354562.74,511616.923844,-5199368027.98,-5198830711.8,-5199851483.21,-5199833415.47,-5198856858.68,4.0,261751876764.0,9.302483829449999e-14,0.00154323617583,0.0555555555556,0.250004260484,0.111111111111,421
1200.0,-485.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5220972716.53,1645167.70271,-5220952907.24,-5218980321.57,-5223004730.07,-5222712042.21,-5219261123.87,4.0,2706576770050.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,496
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5226866053.5,1338856.89592,-5227121805.36,-5225017237.12,-5228203366.17,-5228062416.24,-5225311638.17,4.0,1792537787760.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,475
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5246056542.48,642567.529141,-5246189861.32,-5245159564.61,-5246686882.67,-5246616054.2,-5245310384.38,4.0,412893029507.0,9.302483829449999e-14,0.00154324202011,0.0555555555556,0.250005207258,0.111111111111,431
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5253293051.93,913249.502206,-5253557358.57,-5251974750.2,-5254082740.37,-5254006990.06,-5252209084.5,4.0,834024653279.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,454
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5274681425.32,626295.890423,-5274939321.58,-5273754274.79,-5275092783.31,-5275082708.95,-5273919086.9,4.0,392246542361.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,485
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5282611567.71,438645.4781,-5282605867.3,-5282091762.08,-5283142774.13,-5283078936.83,-5282152179.15,4.0,192409855458.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,464
1200.0,-985.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5292935135.71,1146171.92103,-5292567345.03,-5292072087.02,-5294533765.73,-5294303330.46,-5292081847.89,4.0,1313710072550.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.125002603629,0.111111111111,441
1200.0,-585.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5325786542.99,969156.825329,-5325902217.36,-5324504967.07,-5326836770.18,-5326719241.66,-5324691900.2,4.0,939264952082.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,495
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5328689827.96,1326849.94806,-5328869571.28,-5326913096.57,-5330107072.72,-5329945545.72,-5327182469.56,4.0,1760530784660.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,474
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5356206838.65,1500906.32722,-5356400275.97,-5354256566.09,-5357770236.58,-5357634741.82,-5354508123.24,4.0,2252719803090.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,453
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5378603675.37,1253342.10756,-5378910384.94,-5376993477.14,-5379600454.48,-5379599677.67,-5377178279.69,4.0,1570866438590.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,484
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5384017127.67,1135453.83467,-5383728150.56,-5383087336.25,-5385524873.32,-5385334945.64,-5383103877.66,4.0,1289255410670.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,463
1200.0,-685.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5428822435.39,994059.180182,-5429157252.06,-5427379457.75,-5429595779.69,-5429555983.62,-5427620143.82,4.0,988153653705.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,494
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5431144432.51,844465.300637,-5431191384.21,-5430078750.81,-5432116210.82,-5432002344.65,-5430220788.0,4.0,713121643979.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,473
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5457301341.17,796970.944197,-5457296008.32,-5456601037.17,-5458012310.86,-5458006019.75,-5456604128.58,4.0,635162685894.0,9.302483829449999e-14,0.000771562567202,0.111111111111,0.124993135887,0.0555555555556,452
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5480634357.5,966985.452012,-5480683962.54,-5479425633.13,-5481743871.79,-5481619778.49,-5479579489.44,4.0,935060864403.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,483
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5486304796.6,939993.28691,-5486444858.52,-5485145501.2,-5487183968.16,-5487147697.05,-5485265809.46,4.0,883587379435.0,9.302483829449999e-14,0.00154317773297,0.111111111111,0.249994792742,0.0555555555556,462
1200.0,-785.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5532317538.2,441694.46826,-5532239909.58,-5531897586.88,-5532892746.77,-5532822071.2,-5531921685.28,4.0,195094003292.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,493
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5534233168.8,635111.898581,-5534325289.91,-5533454758.47,-5534827336.9,-5534803356.43,-5533534011.61,4.0,403367123720.0,9.302483829449999e-14,0.00154323617583,0.111111111111,0.250004260484,0.0555555555556,472
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5559276296.05,379734.060803,-5559179359.89,-5558961363.48,-5559785100.93,-5559719280.28,-5558969022.44,4.0,144197956934.0,9.302483829449999e-14,0.000385781283601,0.0555555555556,0.124993135887,0.0555555555556,451
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5582593824.48,680860.45963,-5582501897.23,-5581862541.79,-5583508961.66,-5583362092.92,-5581954254.18,4.0,463570965488.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,482
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,132030.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5586986400.63,942596.828019,-5586623264.19,-5586339323.37,-5588359750.79,-5588132300.04,-5586348892.25,4.0,888488780191.0,9.302483829449999e-14,0.000771588866487,0.0555555555556,0.249994792742,0.0555555555556,461
1200.0,-885.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5635391743.04,467893.293705,-5635306871.87,-5634921031.45,-5636032196.99,-5635934326.37,-5634967979.36,4.0,218924134294.0,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,492
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5635422953.14,1254569.10548,-5635352304.81,-5634153557.31,-5636833645.65,-5636723213.62,-5634221600.34,4.0,1573943640420.0,9.302483829449999e-14,0.000771618087914,0.0555555555556,0.250004260484,0.0555555555556,471
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5684793475.6,1323605.70978,-5684795476.52,-5683176962.44,-5686405986.94,-5686186271.45,-5683397878.47,4.0,1751932074970.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.250005207258,0.0555555555556,481
1200.0,-985.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-5735774283.13,1496783.23297,-5735790681.86,-5733940166.9,-5737575601.9,-5737343330.35,-5734182277.68,4.0,2240360046510.0,9.302483829449999e-14,0.000385810505028,0.0555555555556,0.125002603629,0.0555555555556,491
1200.0,-985.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156405327732.0,106366.879857,-156405280911.0,-156405262730.0,-156405486374.0,-156405456916.0,-156405264096.0,4.0,11313913130.6,9.302483829449999e-14,0.000385781283601,0.0555555555556,0.124993135887,0.0555555555556,1
1200.0,-885.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-156735073841.0,267432.574939,-156735113583.0,-156734740947.0,-156735327251.0,-156735315427.0,-156734776615.0,4.0,71520182138.3,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,52
1200.0,-785.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-157063351083.0,538056.05964,-157063391230.0,-157062655713.0,-157063966159.0,-157063886133.0,-157062759828.0,4.0,289504323316.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,103
1200.0,-685.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-157390442419.0,52481.4690144,-157390424180.0,-157390404879.0,-157390516437.0,-157390505424.0,-157390404949.0,4.0,2754304589.91,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,154
1200.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-157715817650.0,390326.573265,-157715818860.0,-157715472767.0,-157716160114.0,-157716158770.0,-157715474837.0,4.0,152354833797.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,205
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158039030118.0,579160.66286,-158038848568.0,-158038572310.0,-158039851027.0,-158039725954.0,-158038588452.0,4.0,335427073404.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,256
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158359944808.0,825639.246728,-158360033766.0,-158358888194.0,-158360823509.0,-158360744828.0,-158359020249.0,4.0,681680165737.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,307
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158677283459.0,1168229.73632,-158676775932.0,-158676553342.0,-158679028630.0,-158678692909.0,-158676584546.0,4.0,1364760716820.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,358
1200.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-158989914383.0,359137.374532,-158989819473.0,-158989595454.0,-158990423133.0,-158990342294.0,-158989619347.0,4.0,128979653786.0,9.302483829449999e-14,0.0015431251344,0.111111111111,0.124993135887,0.111111111111,409
1200.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-159292937990.0,1286887.61668,-159292872618.0,-159291430258.0,-159294576467.0,-159294325428.0,-159291642073.0,4.0,1656079737950.0,9.302483829449999e-14,0.000385781283601,0.0555555555556,0.124993135887,0.0555555555556,460
1200.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22767793274500.0,204732.324936,-22767793245000.0,-22767793058700.0,-22767793549200.0,-22767793508300.0,-22767793082000.0,4.0,41915324873.5,9.302483829449999e-14,0.000771621010057,0.111111111111,0.125002603629,0.0555555555556,42
1200.0,-785.0,-22243.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22768122129600.0,95506.3710983,-22768122143200.0,-22768122009200.0,-22768122222900.0,-22768122217400.0,-22768122022800.0,4.0,9121466920.37,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,93
1200.0,-685.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22768450313200.0,240038.815788,-22768450398900.0,-22768449962400.0,-22768450492600.0,-22768450484300.0,-22768450022200.0,4.0,57618633084.9,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,144
1200.0,-585.0,-17217.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22768775770100.0,545836.692297,-22768775814500.0,-22768775066400.0,-22768776385100.0,-22768776313100.0,-22768775165000.0,4.0,297937694658.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,195
1200.0,-485.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22769101286400.0,368820.152989,-22769101199700.0,-22769100938700.0,-22769101807500.0,-22769101719000.0,-22769100975200.0,4.0,136028305251.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,246
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22769422620200.0,369167.598068,-22769422539900.0,-22769422291500.0,-22769423109400.0,-22769423047400.0,-22769422305400.0,4.0,136284715463.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,297
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22769742698300.0,1067778.41069,-22769743042100.0,-22769741173900.0,-22769743535200.0,-22769743503700.0,-22769741411700.0,4.0,1140150734330.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,348
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22770056967700.0,807238.665625,-22770057008400.0,-22770056170400.0,-22770057683600.0,-22770057677400.0,-22770056201000.0,4.0,651634263279.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.125002603629,0.111111111111,399
1200.0,-85.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-22770365899600.0,1615204.9212,-22770366513000.0,-22770363523300.0,-22770367049200.0,-22770367003200.0,-22770363937300.0,4.0,2608886937460.0,9.302483829449999e-14,0.000771621010057,0.0555555555556,0.125002603629,0.111111111111,450
1200.0,-885.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,396089.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-50503743937000.0,426896.084855,-50503743965600.0,-50503743461900.0,-50503744355000.0,-50503744336900.0,-50503743497100.0,4.0,182240267265.0,9.302483829449999e-14,0.00154324202011,0.111111111111,0.250005207258,0.0555555555556,32
