npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2557583727.67,3092813.30888,2557596673.79,2560933685.49,2554207877.64,2554454715.47,2560694615.32,4.0,9565494163570.0,253,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2556640305.49,5593756.4594,2557032174.27,2562440675.23,2550056198.18,2550670859.6,2562061135.08,4.0,31290111327100.0,217,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2556017461.7,3336349.70236,2555841000.25,2560198150.92,2552189695.4,2552621131.28,2559660838.17,4.0,11131229336500.0,262,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.0555555555556,0.000319321676902
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2552672731.46,1500256.80663,2552431223.54,2554532789.65,2551295689.12,2551346038.16,2554337535.85,4.0,2250770485830.0,244,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2550146897.23,2657912.40521,2549853331.43,2553633527.99,2547247398.09,2547566550.75,2553138235.83,4.0,7064498353780.0,208,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2540749422.99,2923321.4379,2540072293.49,2544691948.59,2538161156.39,2538280868.67,2544165958.61,4.0,8545808229270.0,199,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2519056846.41,4115299.30465,2518344680.51,2524508742.77,2515029281.87,2515318522.29,2523792202.8,4.0,16935688366800.0,190,0.10345395413899999,0.111072395265,4.61981158295e-13,0.0555555555556,0.000638382138107
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2501393796.02,6493395.67639,2501262940.2,2508914491.72,2494134811.95,2494764085.99,2508206704.19,4.0,42164187410200.0,309,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2499918189.19,4364064.97549,2499976914.19,2504039582.81,2495679345.59,2495824516.79,2503929646.61,4.0,19045063110300.0,291,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2499614551.51,2592581.04941,2500053804.56,2502241748.12,2496108848.81,2496619368.21,2501994780.55,4.0,6721476497770.0,336,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2499337232.51,6355497.737369999,2497538446.59,2508367461.41,2493904575.47,2494247100.69,2506945664.63,4.0,40392351489800.0,318,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2499043613.7,5753285.19438,2499133463.28,2504350071.59,2493557456.67,2493714469.33,2504246968.67,4.0,33100290527900.0,300,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2497988881.15,4514548.42139,2498143823.57,2503344153.99,2492323723.45,2493136507.44,2502624335.46,4.0,20381147449100.0,327,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2496506559.07,3718023.3385300003,2494964995.71,2501982904.39,2494113340.48,2494135001.32,2501036305.54,4.0,13823697545800.0,345,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2495844893.52,2906280.1096799998,2496358857.01,2498756090.59,2491905769.5,2492477726.24,2498492511.93,4.0,8446464075920.0,354,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.111111111111,0.000638643353803
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2486562836.35,4062115.0725,2485286511.64,2492450002.69,2483228319.43,2483464596.83,2491447930.46,4.0,16500778862200.0,282,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2479622814.19,4958962.92746,2478434590.04,2486595952.68,2475026124.02,2475421399.9,2485487742.31,4.0,24591313315900.0,181,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.0555555555556,0.000319031437239
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2452531558.59,3796245.1836099997,2452421042.72,2456569693.18,2448714455.75,2448897954.2,2456319885.21,4.0,14411477494100.0,273,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2424697574.41,8252573.00419,2423240961.09,2436030335.84,2416278039.62,2417230536.82,2434203870.64,4.0,68104961189400.0,353,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.111111111111,0.000638643353803
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2422209064.58,2126660.27176,2422869075.79,2423877254.15,2419220852.61,2419662842.36,2423831271.12,4.0,4522683911490.0,326,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2422181099.29,6043417.2350699995,2422614603.95,2428107133.63,2415388055.61,2415911496.3,2427843795.74,4.0,36522891877200.0,317,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2420761460.5,7110369.109060001,2421313660.65,2427978135.35,2412440385.35,2413192937.39,2427556903.4,4.0,50557348867000.0,308,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2420203600.93,6667684.63374,2420045225.63,2426328126.84,2414395825.6,2414407506.61,2426221420.65,4.0,44458018375000.0,344,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2418386008.75,8800388.06573,2417025604.05,2430081031.63,2409411795.27,2410196863.11,2428479720.97,4.0,77446830107400.0,335,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2415073826.9,3882762.79316,2414156277.62,2420549401.26,2411433351.12,2411782852.42,2419649370.39,4.0,15075846907900.0,299,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2408569207.06,6729789.70944,2406479042.88,2418205081.96,2403113660.5,2403392979.32,2416671664.64,4.0,45290069533200.0,290,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2386179423.93,3351309.13625,2385579831.4,2390595300.45,2382962732.45,2383167715.5,2390030561.88,4.0,11231272926700.0,281,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2358487246.11,6295208.87431,2356318126.83,2367725245.33,2353587485.46,2353958762.11,2366052497.12,4.0,39629654771200.0,373,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2351372769.08,4105230.26134,2351174993.96,2356195878.11,2346945210.28,2347286988.3,2355735435.02,4.0,16852915498600.0,272,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2339224512.08,6406596.08636,2338092813.74,2348013510.67,2332698910.16,2333416633.42,2346616768.41,4.0,41044473413800.0,316,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2338276792.3,5330570.4900400005,2338806888.85,2343488905.17,2332004486.33,2332572664.52,2343238784.91,4.0,28414981749300.0,352,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.0555555555556,0.000319321676902
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2336757585.73,5487256.93389,2334949613.71,2344703534.08,2332427581.4,2332659476.42,2343386855.85,4.0,30109988658600.0,334,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2334321873.32,2263724.99133,2334216024.58,2336516770.91,2332338673.23,2332347781.48,2336444153.4,4.0,5124450836390.0,325,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2333993126.25,3890739.3911599996,2335089990.51,2337047630.0,2328744893.98,2329433978.49,2337016664.05,4.0,15137853009900.0,343,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2330795570.53,2708217.77728,2330166916.5,2334402961.18,2328445487.95,2328530169.56,2333941087.15,4.0,7334443529150.0,307,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2330502276.33,5344406.00552,2331337189.28,2335950258.52,2323384468.25,2324366569.94,2335469104.59,4.0,28562675551900.0,364,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2326745743.79,6182381.58284,2327502653.17,2333057804.83,2318919864.0,2319833285.81,2332598528.64,4.0,38221842035900.0,298,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2316279816.21,2256946.28739,2316652291.21,2318337817.85,2313476864.57,2313772180.22,2318265987.2,4.0,5093806544160.0,289,0.10345395413899999,0.111122894195,4.61981158295e-13,0.0555555555556,0.0006386723777690001
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2286146779.04,5591999.834530001,2287567848.56,2290690401.75,2278761017.3,2279677062.47,2290626998.29,4.0,31270462149300.0,280,0.10345395413899999,0.111072395265,4.61981158295e-13,0.0555555555556,0.000638382138107
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2262603148.11,6267730.79457,2265091112.45,2266877304.01,2253353063.51,2254977901.11,2266745245.01,4.0,39284449313200.0,372,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2241411629.02,8967398.400360001,2242779743.99,2250799589.78,2229287438.33,2231148017.68,2249759879.42,4.0,80414234070800.0,271,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.0555555555556,0.000319031437239
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2218351271.11,6349406.00039,2217958318.49,2226457964.19,2211030483.27,2211947630.12,2225305045.76,4.0,40314956557800.0,363,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2155837924.42,7400031.149680001,2157494322.37,2162851079.51,2145511973.43,2147126090.27,2162230801.44,4.0,54760461016200.0,371,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-885.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2109258475.5,6161236.73353,2107785740.38,2117968599.6,2103493821.65,2104066686.19,2116512093.99,4.0,37960838086600.0,362,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.111111111111,0.000638062874478
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2052730721.82,7868347.463380001,2055484906.7,2058383879.84,2041569194.04,2043259352.35,2058346232.46,4.0,61910891804500.0,370,0.10345395413899999,0.111072395265,4.61981158295e-13,0.0555555555556,0.000638382138107
1193.0,-985.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2006236330.54,9997670.439639999,2010042681.62,2013289303.15,1991570655.78,1994080416.84,2013063352.74,4.0,99953414219700.0,361,0.10345395413899999,0.0555084232214,4.61981158295e-13,0.0555555555556,0.000319031437239
