smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477244623801000.0,43265354.5514,-477244623801000.0,-477244593208000.0,-477244654394000.0,-477244651335000.0,-477244596267000.0,2.0,1871890904460000.0,74,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477416933842000.0,9190295.47291,-477416933842000.0,-477416927343000.0,-477416940340000.0,-477416939690000.0,-477416927993000.0,2.0,84461530879300.0,784,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477449640506000.0,28723610.9653,-477449640506000.0,-477449620195000.0,-477449660817000.0,-477449658786000.0,-477449622226000.0,2.0,825045826888000.0,85,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477621834386000.0,39739031.3742,-477621834386000.0,-477621806286000.0,-477621862485000.0,-477621859675000.0,-477621809096000.0,2.0,1579190614560000.0,795,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477654498548000.0,66151700.3525,-477654498548000.0,-477654451771000.0,-477654545324000.0,-477654540646000.0,-477654456449000.0,2.0,4376047459520000.0,96,0.0556451612903,0.111096848726,0.000343439924622,0.0555548058612,1.83804491715e-14
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-478432179594000.0,1193996.60166,-478432179594000.0,-478432178749000.0,-478432180438000.0,-478432180353000.0,-478432178834000.0,2.0,1425627884780.0,41,0.110483870968,0.055548424363,0.000340951229516,0.0555548058612,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-493932703418000.0,16396801.9873,-493932703418000.0,-493932691824000.0,-493932715013000.0,-493932713853000.0,-493932692984000.0,2.0,268855115411000.0,651,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-494137665334000.0,17451762.0387,-494137665334000.0,-494137652994000.0,-494137677675000.0,-494137676441000.0,-494137654228000.0,2.0,304563998257000.0,662,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-494273616484000.0,38035064.7216,-494273616484000.0,-494273589589000.0,-494273643378000.0,-494273640689000.0,-494273592278000.0,2.0,1446666148370000.0,673,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-494478545514000.0,12040035.017,-494478545514000.0,-494478537000000.0,-494478554027000.0,-494478553176000.0,-494478537851000.0,2.0,144962443211000.0,684,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-494683468861000.0,43563340.7511,-494683468861000.0,-494683438057000.0,-494683499665000.0,-494683496584000.0,-494683441137000.0,2.0,1897764657400000.0,695,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-510994310668000.0,2865121.85663,-510994310668000.0,-510994308642000.0,-510994312694000.0,-510994312491000.0,-510994308845000.0,2.0,8208923253350.0,551,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511199232774000.0,31864493.2855,-511199232774000.0,-511199210242000.0,-511199255305000.0,-511199253052000.0,-511199212495000.0,2.0,1015345932340000.0,562,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511335176864000.0,18758083.0387,-511335176864000.0,-511335163600000.0,-511335190128000.0,-511335188801000.0,-511335164926000.0,2.0,351865679288000.0,573,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511540144568000.0,27413919.3199,-511540144568000.0,-511540125183000.0,-511540163952000.0,-511540162014000.0,-511540127122000.0,2.0,751522972478000.0,584,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-511745058147000.0,37970950.4217,-511745058147000.0,-511745031298000.0,-511745084997000.0,-511745082312000.0,-511745033983000.0,2.0,1441793075920000.0,595,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-528055915654000.0,15991389.076,-528055915654000.0,-528055904347000.0,-528055926962000.0,-528055925831000.0,-528055905477000.0,2.0,255724524581000.0,451,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-528260834303000.0,28632325.2918,-528260834303000.0,-528260814057000.0,-528260854549000.0,-528260852525000.0,-528260816082000.0,2.0,819810051618000.0,462,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-528396814234000.0,32999470.8661,-528396814234000.0,-528396790900000.0,-528396837568000.0,-528396835235000.0,-528396793233000.0,2.0,1088965077440000.0,473,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-528601713133000.0,37132057.6748,-528601713133000.0,-528601686877000.0,-528601739389000.0,-528601736764000.0,-528601689502000.0,2.0,1378789707160000.0,484,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-528806749836000.0,15195563.9935,-528806749836000.0,-528806739091000.0,-528806760581000.0,-528806759507000.0,-528806740166000.0,2.0,230905165080000.0,495,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-545117498179000.0,23400118.0094,-545117498179000.0,-545117481633000.0,-545117514726000.0,-545117513071000.0,-545117483287000.0,2.0,547565522853000.0,351,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-545322422352000.0,8039510.38761,-545322422352000.0,-545322416667000.0,-545322428037000.0,-545322427469000.0,-545322417236000.0,2.0,64633727272500.0,362,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-545458395696000.0,62012570.7289,-545458395696000.0,-545458351847000.0,-545458439546000.0,-545458435161000.0,-545458356232000.0,2.0,3845558928410000.0,373,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-545663368679000.0,51359942.1491,-545663368679000.0,-545663332362000.0,-545663404996000.0,-545663401364000.0,-545663335993000.0,2.0,2637843657560000.0,384,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-545868284501000.0,43970520.0151,-545868284501000.0,-545868253409000.0,-545868315593000.0,-545868312483000.0,-545868256518000.0,2.0,1933406630400000.0,395,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562179171117000.0,27441881.283,-562179171117000.0,-562179151713000.0,-562179190521000.0,-562179188581000.0,-562179153653000.0,2.0,753056848352000.0,251,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562351147961000.0,5271344.31697,-562351147961000.0,-562351144233000.0,-562351151688000.0,-562351151316000.0,-562351144606000.0,2.0,27787070908100.0,961,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562384084467000.0,45142482.8159,-562384084467000.0,-562384052546000.0,-562384116387000.0,-562384113195000.0,-562384055738000.0,2.0,2037843754790000.0,262,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562520040833000.0,65950216.5065,-562520040833000.0,-562519994199000.0,-562520087467000.0,-562520082804000.0,-562519998863000.0,2.0,4349431057260000.0,273,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562556116926000.0,8740193.85499,-562556116926000.0,-562556110745000.0,-562556123106000.0,-562556122488000.0,-562556111363000.0,2.0,76390988622800.0,972,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562692025017000.0,4444139.07292,-562692025017000.0,-562692021875000.0,-562692028160000.0,-562692027846000.0,-562692022189000.0,2.0,19750372099500.0,983,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562724965745000.0,23999442.0065,-562724965745000.0,-562724948775000.0,-562724982715000.0,-562724981018000.0,-562724950472000.0,2.0,575973216624000.0,284,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562897005442000.0,32974474.1995,-562897005442000.0,-562896982126000.0,-562897028759000.0,-562897026427000.0,-562896984458000.0,2.0,1087315948730000.0,994,0.0556451612903,0.111096848726,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-562929934342000.0,15185900.4512,-562929934342000.0,-562929923603000.0,-562929945080000.0,-562929944006000.0,-562929924677000.0,2.0,230611572515000.0,295,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579240729672000.0,25603692.726,-579240729672000.0,-579240711567000.0,-579240747776000.0,-579240745966000.0,-579240713378000.0,2.0,655549081210000.0,151,0.110483870968,0.055548424363,0.000681907362759,0.111110410739,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579412777136000.0,5069400.98423,-579412777136000.0,-579412773551000.0,-579412780720000.0,-579412780362000.0,-579412773910000.0,2.0,25698826338900.0,861,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579445677655000.0,2430845.73042,-579445677655000.0,-579445675936000.0,-579445679374000.0,-579445679202000.0,-579445676108000.0,2.0,5909010965110.0,162,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579581632683000.0,22459344.2568,-579581632683000.0,-579581616802000.0,-579581648564000.0,-579581646976000.0,-579581618390000.0,2.0,504422144446000.0,173,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579617721653000.0,11697044.5201,-579617721653000.0,-579617713382000.0,-579617729924000.0,-579617729097000.0,-579617714209000.0,2.0,136820850505000.0,872,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579753681525000.0,15514410.241,-579753681525000.0,-579753670554000.0,-579753692495000.0,-579753691398000.0,-579753671651000.0,2.0,240696925125000.0,883,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579786609827000.0,59722670.4277,-579786609827000.0,-579786567597000.0,-579786652058000.0,-579786647835000.0,-579786571820000.0,2.0,3566797363020000.0,184,0.111290322581,0.111096848726,0.00137376957753,0.111110410739,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579958620035000.0,44039323.0075,-579958620035000.0,-579958588895000.0,-579958651176000.0,-579958648062000.0,-579958592009000.0,2.0,1939461970960000.0,894,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579991526867000.0,8858335.97436,-579991526867000.0,-579991520603000.0,-579991533130000.0,-579991532504000.0,-579991521229000.0,2.0,78470116234700.0,195,0.0556451612903,0.111096848726,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596302068217000.0,28738591.2435,-596302068217000.0,-596302047896000.0,-596302088538000.0,-596302086506000.0,-596302049928000.0,2.0,825906626659000.0,51,0.110483870968,0.055548424363,0.000340951229516,0.0555548058612,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596474334058000.0,9109070.82406,-596474334058000.0,-596474327617000.0,-596474340499000.0,-596474339855000.0,-596474328261000.0,2.0,82975171277700.0,761,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596507030161000.0,19514902.5644,-596507030161000.0,-596507016361000.0,-596507043960000.0,-596507042580000.0,-596507017741000.0,2.0,380831422099000.0,62,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596642979335000.0,16085745.0072,-596642979335000.0,-596642967960000.0,-596642990709000.0,-596642989572000.0,-596642969098000.0,2.0,258751192435000.0,73,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596679304794000.0,61927220.333,-596679304794000.0,-596679261005000.0,-596679348583000.0,-596679344204000.0,-596679265384000.0,2.0,3834980618170000.0,772,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596815258748000.0,2612038.21918,-596815258748000.0,-596815256901000.0,-596815260595000.0,-596815260411000.0,-596815257086000.0,2.0,6822743658450.0,783,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-596847953290000.0,6149014.79972,-596847953290000.0,-596847948942000.0,-596847957638000.0,-596847957203000.0,-596847949376000.0,2.0,37810383007200.0,84,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-597020212015000.0,40232470.9038,-597020212015000.0,-597020183567000.0,-597020240464000.0,-597020237619000.0,-597020186412000.0,2.0,1618651715030000.0,794,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-597052873132000.0,13369724.3493,-597052873132000.0,-597052863678000.0,-597052882586000.0,-597052881641000.0,-597052864624000.0,2.0,178749529177000.0,95,0.0556451612903,0.111096848726,0.000343439924622,0.0555548058612,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-613535969273000.0,1043937.44996,-613535969273000.0,-613535968534000.0,-613535970011000.0,-613535969937000.0,-613535968608000.0,2.0,1089805399430.0,661,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-613740912973000.0,56614525.0302,-613740912973000.0,-613740872941000.0,-613740953006000.0,-613740949003000.0,-613740876944000.0,2.0,3205204444390000.0,672,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-613876858586000.0,48484335.8877,-613876858586000.0,-613876824302000.0,-613876892869000.0,-613876889441000.0,-613876827731000.0,2.0,2350730826470000.0,683,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-614081878698000.0,51839669.4641,-614081878698000.0,-614081842042000.0,-614081915354000.0,-614081911688000.0,-614081845707000.0,2.0,2687351330140000.0,694,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-630597585279000.0,9210222.97944,-630597585279000.0,-630597578766000.0,-630597591792000.0,-630597591140000.0,-630597579418000.0,2.0,84828207330900.0,561,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-630802497144000.0,50801740.212,-630802497144000.0,-630802461221000.0,-630802533066000.0,-630802529474000.0,-630802464813000.0,2.0,2580816808570000.0,572,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-630938505590000.0,21655665.958,-630938505590000.0,-630938490277000.0,-630938520903000.0,-630938519371000.0,-630938491808000.0,2.0,468967868084000.0,583,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-631143445552000.0,3872573.78992,-631143445552000.0,-631143442813000.0,-631143448290000.0,-631143448016000.0,-631143443087000.0,2.0,14996827758400.0,594,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-647659189775000.0,16314815.5193,-647659189775000.0,-647659178239000.0,-647659201312000.0,-647659200158000.0,-647659179393000.0,2.0,266173205429000.0,461,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-647864169742000.0,6165669.90446,-647864169742000.0,-647864165382000.0,-647864174101000.0,-647864173665000.0,-647864165818000.0,2.0,38015485370700.0,472,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-648000157297000.0,5295586.76586,-648000157297000.0,-648000153552000.0,-648000161041000.0,-648000160667000.0,-648000153927000.0,2.0,28043239194700.0,483,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-648205052161000.0,29662212.7952,-648205052161000.0,-648205031186000.0,-648205073135000.0,-648205071038000.0,-648205033284000.0,2.0,879846867909000.0,494,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-664720810249000.0,4877420.60925,-664720810249000.0,-664720806800000.0,-664720813698000.0,-664720813353000.0,-664720807145000.0,2.0,23789231799500.0,361,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-664925797349000.0,46828134.8284,-664925797349000.0,-664925764236000.0,-664925830461000.0,-664925827150000.0,-664925767547000.0,2.0,2192874211510000.0,372,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-665061637602000.0,26633878.6285,-665061637602000.0,-665061618769000.0,-665061656435000.0,-665061654552000.0,-665061620652000.0,2.0,709363490797000.0,383,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-665266684410000.0,25988042.5615,-665266684410000.0,-665266666034000.0,-665266702787000.0,-665266700949000.0,-665266667872000.0,2.0,675378356178000.0,394,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-681782392433000.0,42267013.5122,-681782392433000.0,-681782362545000.0,-681782422320000.0,-681782419331000.0,-681782365534000.0,2.0,1786500431240000.0,261,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-681954415038000.0,1059284.14198,-681954415038000.0,-681954414289000.0,-681954415787000.0,-681954415712000.0,-681954414364000.0,2.0,1122082893460.0,971,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-681987358244000.0,19342466.5325,-681987358244000.0,-681987344567000.0,-681987371922000.0,-681987370554000.0,-681987345935000.0,2.0,374131011561000.0,272,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
