npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity
894.0,-100.0,-8965.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-380131909762000.0,8562068.98029,-380131909583000.0,-380131900361000.0,-380131919519000.0,-380131918668000.0,-380131901106000.0,4.0,73309025223300.0,1.22325890947e-13,897,0.111112901697,0.000684189495392,0.0554156171285,0.111116803279
894.0,-100.0,-8965.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-380131931047000.0,4796099.45291,-380131932760000.0,-380131924081000.0,-380131934586000.0,-380131934465000.0,-380131925230000.0,4.0,23002569962200.0,1.22325890947e-13,997,0.055556924827,0.000342097666269,0.0554156171285,0.111116803279
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880690883000.0,4418027.50954,-493880690003000.0,-493880687114000.0,-493880696412000.0,-493880695821000.0,-493880687176000.0,4.0,19518967075100.0,1.22325890947e-13,41,0.0555474452555,0.000342039294801,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880715902000.0,4495111.39944,-493880714555000.0,-493880712253000.0,-493880722245000.0,-493880721288000.0,-493880712401000.0,4.0,20206026493400.0,1.22325890947e-13,141,0.111103422125,0.000684131123923,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880746768000.0,4406837.40883,-493880748580000.0,-493880740242000.0,-493880749670000.0,-493880749594000.0,-493880741405000.0,4.0,19420215947900.0,1.22325890947e-13,241,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880772940000.0,4066889.09178,-493880774224000.0,-493880767113000.0,-493880776198000.0,-493880776042000.0,-493880768039000.0,4.0,16539586884800.0,1.22325890947e-13,341,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880800571000.0,5816973.10925,-493880801327000.0,-493880793801000.0,-493880805828000.0,-493880805703000.0,-493880794380000.0,4.0,33837176153700.0,1.22325890947e-13,441,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880825239000.0,2009337.27094,-493880824930000.0,-493880823264000.0,-493880827834000.0,-493880827519000.0,-493880823393000.0,4.0,4037436268380.0,1.22325890947e-13,541,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880855718000.0,2958492.72455,-493880856941000.0,-493880851312000.0,-493880857677000.0,-493880857580000.0,-493880852143000.0,4.0,8752679201200.0,1.22325890947e-13,641,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880877075000.0,4583892.41971,-493880875670000.0,-493880873501000.0,-493880883457000.0,-493880882540000.0,-493880873576000.0,4.0,21012069715500.0,1.22325890947e-13,741,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880905674000.0,7791180.51581,-493880905742000.0,-493880897029000.0,-493880914183000.0,-493880913544000.0,-493880897709000.0,4.0,60702493829900.0,1.22325890947e-13,841,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-541.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-493880932247000.0,3579405.61852,-493880931990000.0,-493880928255000.0,-493880936752000.0,-493880936191000.0,-493880928663000.0,4.0,12812144581900.0,1.22325890947e-13,941,0.055556924827,0.000342097666269,0.110831234257,0.0555584016393
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381237243000.0,4219238.91686,-496381239200000.0,-496381230941000.0,-496381239629000.0,-496381239626000.0,-496381232119000.0,4.0,17801977037500.0,1.22325890947e-13,52,0.0555474452555,0.000684078589602,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381259524000.0,4817834.31994,-496381258807000.0,-496381254470000.0,-496381266013000.0,-496381265036000.0,-496381255017000.0,4.0,23211527534400.0,1.22325890947e-13,152,0.111103422125,0.00136826224785,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381282052000.0,2604073.02758,-496381281996000.0,-496381278999000.0,-496381285215000.0,-496381284839000.0,-496381279342000.0,4.0,6781196332980.0,1.22325890947e-13,252,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381312931000.0,5296074.4355,-496381311511000.0,-496381308773000.0,-496381319932000.0,-496381319063000.0,-496381308789000.0,4.0,28048404426300.0,1.22325890947e-13,352,0.111113849654,0.00136839066508,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381340144000.0,4951017.12919,-496381339611000.0,-496381335235000.0,-496381346120000.0,-496381345529000.0,-496381335507000.0,4.0,24512570613500.0,1.22325890947e-13,452,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381363348000.0,3696683.23609,-496381363413000.0,-496381358939000.0,-496381367626000.0,-496381367185000.0,-496381359419000.0,4.0,13665466948000.0,1.22325890947e-13,552,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381394112000.0,2233010.5128,-496381393879000.0,-496381391755000.0,-496381396932000.0,-496381396597000.0,-496381391951000.0,4.0,4986335950270.0,1.22325890947e-13,652,0.111113849654,0.00136839066508,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381420819000.0,4418717.2337,-496381422289000.0,-496381414353000.0,-496381424345000.0,-496381424048000.0,-496381415532000.0,4.0,19525061991400.0,1.22325890947e-13,752,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381448096000.0,4369488.20746,-496381447323000.0,-496381444024000.0,-496381453715000.0,-496381453055000.0,-496381444220000.0,4.0,19092427195100.0,1.22325890947e-13,852,0.111112901697,0.00136837899078,0.110831234257,0.111116803279
894.0,-453.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-496381470878000.0,5293204.37522,-496381469121000.0,-496381466918000.0,-496381478354000.0,-496381477235000.0,-496381466982000.0,4.0,28018012557900.0,1.22325890947e-13,952,0.055556924827,0.000684195332539,0.110831234257,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881771992000.0,5995444.18292,-498881771357000.0,-498881766107000.0,-498881779148000.0,-498881778468000.0,-498881766407000.0,4.0,35945350950500.0,1.22325890947e-13,63,0.0555474452555,0.00068796539977,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881803816000.0,7044961.59815,-498881804740000.0,-498881794362000.0,-498881811419000.0,-498881810421000.0,-498881795915000.0,4.0,49631483919500.0,1.22325890947e-13,163,0.111103422125,0.00137603646516,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881825857000.0,6874035.78031,-498881825060000.0,-498881818520000.0,-498881834786000.0,-498881833606000.0,-498881819221000.0,4.0,47252367909000.0,1.22325890947e-13,263,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881850731000.0,9520090.91706,-498881852270000.0,-498881839092000.0,-498881859293000.0,-498881859050000.0,-498881840258000.0,4.0,90632131069000.0,1.22325890947e-13,363,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881875195000.0,2578653.93605,-498881874136000.0,-498881873478000.0,-498881879032000.0,-498881878317000.0,-498881873557000.0,4.0,6649456121900.0,1.22325890947e-13,463,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881903547000.0,1672717.222,-498881903745000.0,-498881901360000.0,-498881905338000.0,-498881905160000.0,-498881901657000.0,4.0,2797982904770.0,1.22325890947e-13,563,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881927987000.0,671283.180342,-498881927859000.0,-498881927325000.0,-498881928905000.0,-498881928769000.0,-498881927385000.0,4.0,450621108210.0,1.22325890947e-13,663,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881958436000.0,3505384.80312,-498881958420000.0,-498881954600000.0,-498881962303000.0,-498881962005000.0,-498881954889000.0,4.0,12287722617900.0,1.22325890947e-13,763,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498881983943000.0,6855382.89031,-498881982905000.0,-498881976731000.0,-498881993229000.0,-498881991762000.0,-498881977576000.0,4.0,46996274572700.0,1.22325890947e-13,863,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-365.0,-17640.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-498882011787000.0,7278821.78083,-498882015189000.0,-498882000897000.0,-498882015870000.0,-498882015845000.0,-498882002964000.0,4.0,52981246517200.0,1.22325890947e-13,963,0.055556924827,0.000688082806019,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502862894141000.0,9508747.87397,-502862893684000.0,-502862885579000.0,-502862903618000.0,-502862903229000.0,-502862885694000.0,4.0,90416286130700.0,1.22325890947e-13,74,0.0555474452555,0.00068796539977,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502862921984000.0,9336037.98206,-502862917871000.0,-502862916307000.0,-502862935888000.0,-502862933339000.0,-502862916387000.0,4.0,87161605202400.0,1.22325890947e-13,174,0.111103422125,0.00137603646516,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502862948853000.0,3339340.8778,-502862948964000.0,-502862945143000.0,-502862952343000.0,-502862952126000.0,-502862945426000.0,4.0,11151197498200.0,1.22325890947e-13,274,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502862975644000.0,5789186.98804,-502862976094000.0,-502862968253000.0,-502862982137000.0,-502862981425000.0,-502862969235000.0,4.0,33514685982400.0,1.22325890947e-13,374,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863003118000.0,7649823.44284,-502863002810000.0,-502862995653000.0,-502863011199000.0,-502863010723000.0,-502862995945000.0,4.0,58519798706600.0,1.22325890947e-13,474,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863035174000.0,3303774.69203,-502863036241000.0,-502863030381000.0,-502863037833000.0,-502863037663000.0,-502863031191000.0,4.0,10914927215700.0,1.22325890947e-13,574,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863063029000.0,5874298.39966,-502863065056000.0,-502863054666000.0,-502863067338000.0,-502863067272000.0,-502863055948000.0,4.0,34507381688200.0,1.22325890947e-13,674,0.111113849654,0.00137616561204,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863083433000.0,6419383.34171,-502863083819000.0,-502863076332000.0,-502863089763000.0,-502863089479000.0,-502863076847000.0,4.0,41208482487800.0,1.22325890947e-13,774,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863110402000.0,4608647.12693,-502863111565000.0,-502863104321000.0,-502863114157000.0,-502863114102000.0,-502863105073000.0,4.0,21239628340600.0,1.22325890947e-13,874,0.111112901697,0.00137615387141,0.111460957179,0.111116803279
894.0,-276.0,-15471.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-502863132313000.0,3649592.17618,-502863133570000.0,-502863126961000.0,-502863135149000.0,-502863134948000.0,-502863127917000.0,4.0,13319523052400.0,1.22325890947e-13,974,0.055556924827,0.000688082806019,0.111460957179,0.111116803279
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363435331000.0,3735423.73632,-505363436641000.0,-505363429918000.0,-505363438123000.0,-505363438023000.0,-505363430804000.0,4.0,13953390489900.0,1.22325890947e-13,85,0.0555474452555,0.000683920895136,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363454198000.0,8232747.25571,-505363456294000.0,-505363442565000.0,-505363461637000.0,-505363461044000.0,-505363444415000.0,4.0,67778127376400.0,1.22325890947e-13,185,0.111103422125,0.0013679468347,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363481572000.0,10614219.6655,-505363483120000.0,-505363469219000.0,-505363490829000.0,-505363490706000.0,-505363470271000.0,4.0,112661659107000.0,1.22325890947e-13,285,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363502580000.0,5987730.15772,-505363502297000.0,-505363496477000.0,-505363509249000.0,-505363508744000.0,-505363496812000.0,4.0,35852912441700.0,1.22325890947e-13,385,0.111113849654,0.00136807522232,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363532913000.0,10533896.5752,-505363534044000.0,-505363520627000.0,-505363542935000.0,-505363542544000.0,-505363521697000.0,4.0,110962977056000.0,1.22325890947e-13,485,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363559846000.0,5584919.70515,-505363559317000.0,-505363554493000.0,-505363566258000.0,-505363565728000.0,-505363554705000.0,4.0,31191328113000.0,1.22325890947e-13,585,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363596371000.0,4920042.75113,-505363598285000.0,-505363589097000.0,-505363599816000.0,-505363599662000.0,-505363590399000.0,4.0,24206820672900.0,1.22325890947e-13,685,0.111113849654,0.00136807522232,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363609401000.0,4001034.62221,-505363609261000.0,-505363605521000.0,-505363613562000.0,-505363613336000.0,-505363605663000.0,4.0,16008278048100.0,1.22325890947e-13,785,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363637925000.0,11630529.7448,-505363635746000.0,-505363626205000.0,-505363654002000.0,-505363651339000.0,-505363627561000.0,4.0,135269222144000.0,1.22325890947e-13,885,0.111112901697,0.00136806355072,0.110831234257,0.111091188525
894.0,-188.0,-13302.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-505363658542000.0,12252772.068,-505363655919000.0,-505363647935000.0,-505363674397000.0,-505363672530000.0,-505363648228000.0,4.0,150130423350000.0,1.22325890947e-13,985,0.055556924827,0.000684037611162,0.110831234257,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507922870778000.0,11476058.6376,-507922871740000.0,-507922858960000.0,-507922880672000.0,-507922880655000.0,-507922859554000.0,4.0,131699921853000.0,1.22325890947e-13,96,0.0555474452555,0.000341960447568,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507922905416000.0,7645282.09974,-507922908039000.0,-507922894288000.0,-507922911299000.0,-507922910998000.0,-507922896162000.0,4.0,58450338384600.0,1.22325890947e-13,196,0.111103422125,0.000683973417348,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507922930158000.0,11186224.3824,-507922933411000.0,-507922914379000.0,-507922939430000.0,-507922938993000.0,-507922916768000.0,4.0,125131615933000.0,1.22325890947e-13,296,0.111112901697,0.000684031775361,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507922949751000.0,6482443.46285,-507922950382000.0,-507922942719000.0,-507922955520000.0,-507922955441000.0,-507922943177000.0,4.0,42022073249000.0,1.22325890947e-13,396,0.111113849654,0.000684037611162,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507922977137000.0,9695983.60479,-507922976436000.0,-507922968053000.0,-507922987624000.0,-507922986944000.0,-507922968312000.0,4.0,94012098064300.0,1.22325890947e-13,496,0.111112901697,0.000684031775361,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507923009709000.0,8992156.04625,-507923008005000.0,-507923001639000.0,-507923021187000.0,-507923019880000.0,-507923001924000.0,4.0,80858870360100.0,1.22325890947e-13,596,0.111112901697,0.000684031775361,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507923042116000.0,6591429.06943,-507923041321000.0,-507923035505000.0,-507923050318000.0,-507923049419000.0,-507923035926000.0,4.0,43446937177300.0,1.22325890947e-13,696,0.111113849654,0.000684037611162,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507923065169000.0,5189215.70015,-507923065299000.0,-507923059935000.0,-507923070144000.0,-507923069985000.0,-507923060172000.0,4.0,26927959582700.0,1.22325890947e-13,796,0.111112901697,0.000684031775361,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507923087025000.0,9039889.44848,-507923083942000.0,-507923080480000.0,-507923099735000.0,-507923097861000.0,-507923080505000.0,4.0,81719601240700.0,1.22325890947e-13,896,0.111112901697,0.000684031775361,0.0554156171285,0.111091188525
894.0,-100.0,-11134.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-507923109832000.0,11733391.2756,-507923108837000.0,-507923097858000.0,-507923123798000.0,-507923122458000.0,-507923098601000.0,4.0,137672470826000.0,1.22325890947e-13,996,0.055556924827,0.000342018805581,0.0554156171285,0.111091188525
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172407114000.0,6028958.71247,-624172407614000.0,-624172400464000.0,-624172412764000.0,-624172412595000.0,-624172400932000.0,4.0,36348343156700.0,1.22325890947e-13,51,0.0555474452555,0.000342039294801,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172431979000.0,5851749.25159,-624172431592000.0,-624172425953000.0,-624172438780000.0,-624172438174000.0,-624172426326000.0,4.0,34242969303500.0,1.22325890947e-13,151,0.111103422125,0.000684131123923,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,117213.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172462953000.0,5545646.32914,-624172465161000.0,-624172454758000.0,-624172466732000.0,-624172466606000.0,-624172456209000.0,4.0,30754193207900.0,1.22325890947e-13,251,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,175820.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172490346000.0,2123181.7917,-624172490815000.0,-624172487469000.0,-624172492284000.0,-624172492172000.0,-624172487862000.0,4.0,4507900920610.0,1.22325890947e-13,351,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,234427.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172512535000.0,2954794.9753,-624172511643000.0,-624172510106000.0,-624172516748000.0,-624172516085000.0,-624172510233000.0,4.0,8730813346060.0,1.22325890947e-13,451,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,293033.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172539290000.0,4041337.61056,-624172538331000.0,-624172536034000.0,-624172544464000.0,-624172543876000.0,-624172536047000.0,4.0,16332409682600.0,1.22325890947e-13,551,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,351640.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172563445000.0,4201653.34481,-624172563508000.0,-624172558648000.0,-624172568114000.0,-624172567726000.0,-624172559074000.0,4.0,17653890829900.0,1.22325890947e-13,651,0.111113849654,0.000684195332539,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,410247.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172590292000.0,6396240.20209,-624172587919000.0,-624172585597000.0,-624172599735000.0,-624172598017000.0,-624172585890000.0,4.0,40911888722800.0,1.22325890947e-13,751,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,468853.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172619773000.0,8030570.46988,-624172620389000.0,-624172609590000.0,-624172628724000.0,-624172627790000.0,-624172610894000.0,4.0,64490062071700.0,1.22325890947e-13,851,0.111112901697,0.000684189495392,0.110831234257,0.0555584016393
894.0,-453.0,-21978.0,-1e+200,-1e+200,-1e+200,-1e+200,527460.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-624172648835000.0,3160153.46986,-624172648633000.0,-624172645504000.0,-624172652569000.0,-624172652212000.0,-624172645740000.0,4.0,9986569953040.0,1.22325890947e-13,951,0.055556924827,0.000342097666269,0.110831234257,0.0555584016393
894.0,-365.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-626672949983000.0,7220837.61719,-626672948498000.0,-626672943742000.0,-626672959193000.0,-626672958153000.0,-626672943892000.0,4.0,52140495893800.0,1.22325890947e-13,62,0.0555474452555,0.00068796539977,0.111460957179,0.111116803279
894.0,-365.0,-19809.0,-1e+200,-1e+200,-1e+200,-1e+200,58607.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-626672972764000.0,7511750.72639,-626672974531000.0,-626672962832000.0,-626672979163000.0,-626672978982000.0,-626672964073000.0,4.0,56426398975400.0,1.22325890947e-13,162,0.111103422125,0.00137603646516,0.111460957179,0.111116803279
