smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,ProbabilityWeight-meoh_capacity
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-359033757060000.0,4696315.00624,-359033757060000.0,-359033753740000.0,-359033760381000.0,-359033760049000.0,-359033754072000.0,2.0,22055374637800.0,0.0555501695353,1.2866453778e-13,0.110483870968,42,0.000682042502211,0.111128939092
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-474466563947000.0,4281543.66929,-474466563947000.0,-474466560919000.0,-474466566974000.0,-474466566672000.0,-474466561222000.0,2.0,18331616192000.0,0.111106553709,1.2866453778e-13,0.110483870968,152,0.00136416130748,0.111128939092
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-474602564015000.0,3511217.82955,-474602564015000.0,-474602561532000.0,-474602566497000.0,-474602566249000.0,-474602561780000.0,2.0,12328650646600.0,0.111106553709,1.2866453778e-13,0.111290322581,163,0.00137411868928,0.111128939092
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-474807525889000.0,8282363.29479,-474807525889000.0,-474807520032000.0,-474807531745000.0,-474807531160000.0,-474807520618000.0,2.0,68597541747000.0,0.111106553709,1.2866453778e-13,0.111290322581,174,0.0013737218892,0.111096848726
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-475012489757000.0,2825262.99868,-475012489757000.0,-475012487760000.0,-475012491755000.0,-475012491555000.0,-475012487959000.0,2.0,7982111011690.0,0.111106553709,1.2866453778e-13,0.111290322581,185,0.0013737218892,0.111096848726
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-475994974337000.0,5134675.29283,-475994974337000.0,-475994970706000.0,-475994977968000.0,-475994977605000.0,-475994971069000.0,2.0,26364890362800.0,0.111106553709,1.2866453778e-13,0.110483870968,141,0.000681883691379,0.055548424363
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-476903671701000.0,6890828.50305,-476903671701000.0,-476903666828000.0,-476903676573000.0,-476903676086000.0,-476903667316000.0,2.0,47483517458400.0,0.0555501695353,1.2866453778e-13,0.110483870968,52,0.000682042502211,0.111128939092
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477039666057000.0,195720.04177,-477039666057000.0,-477039665918000.0,-477039666195000.0,-477039666181000.0,-477039665932000.0,2.0,38306334750.6,0.0555501695353,1.2866453778e-13,0.111290322581,63,0.000687020914636,0.111128939092
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477244643640000.0,737031.36339,-477244643640000.0,-477244643119000.0,-477244644161000.0,-477244644109000.0,-477244643171000.0,2.0,543215230620.0,0.0555501695353,1.2866453778e-13,0.111290322581,74,0.000686822525691,0.111096848726
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477449610319000.0,4313350.39297,-477449610319000.0,-477449607269000.0,-477449613369000.0,-477449613064000.0,-477449607574000.0,2.0,18604991612500.0,0.0555501695353,1.2866453778e-13,0.111290322581,85,0.000686822525691,0.111096848726
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477654565546000.0,4807644.01919,-477654565546000.0,-477654562147000.0,-477654568946000.0,-477654568606000.0,-477654562487000.0,2.0,23113441015300.0,0.0555501695353,1.2866453778e-13,0.0556451612903,96,0.000343411262846,0.111096848726
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-478432075615000.0,3768882.41409,-478432075615000.0,-478432072950000.0,-478432078280000.0,-478432078014000.0,-478432073217000.0,2.0,14204474651300.0,0.0555501695353,1.2866453778e-13,0.110483870968,41,0.000340922775434,0.055548424363
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-593864889464000.0,1247037.16746,-593864889464000.0,-593864888582000.0,-593864890346000.0,-593864890257000.0,-593864888670000.0,2.0,1555101697020.0,0.111106553709,1.2866453778e-13,0.110483870968,151,0.000681883691379,0.055548424363
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594069865997000.0,5776008.19447,-594069865997000.0,-594069861912000.0,-594069870081000.0,-594069869672000.0,-594069862321000.0,2.0,33362270662600.0,0.111106553709,1.2866453778e-13,0.111290322581,162,0.00137411868928,0.111128939092
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594205853407000.0,149283.234596,-594205853407000.0,-594205853301000.0,-594205853512000.0,-594205853502000.0,-594205853312000.0,2.0,22285484131.3,0.111106553709,1.2866453778e-13,0.111290322581,173,0.00137411868928,0.111128939092
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-594410827939000.0,7402162.69559,-594410827939000.0,-594410822705000.0,-594410833173000.0,-594410832649000.0,-594410823228000.0,2.0,54792012572000.0,0.111106553709,1.2866453778e-13,0.111290322581,184,0.0013737218892,0.111096848726
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596301991113000.0,2007434.3441,-596301991113000.0,-596301989694000.0,-596301992532000.0,-596301992391000.0,-596301989835000.0,2.0,4029792645870.0,0.0555501695353,1.2866453778e-13,0.110483870968,51,0.000340922775434,0.055548424363
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596506967052000.0,2542995.60596,-596506967052000.0,-596506965253000.0,-596506968850000.0,-596506968670000.0,-596506965433000.0,2.0,6466826651920.0,0.0555501695353,1.2866453778e-13,0.111290322581,62,0.000687020914636,0.111128939092
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596642963302000.0,5655218.97667,-596642963302000.0,-596642959303000.0,-596642967301000.0,-596642966901000.0,-596642959703000.0,2.0,31981501674100.0,0.0555501695353,1.2866453778e-13,0.111290322581,73,0.000687020914636,0.111128939092
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-596847934710000.0,1207307.3123,-596847934710000.0,-596847933857000.0,-596847935564000.0,-596847935479000.0,-596847933942000.0,2.0,1457590946320.0,0.0555501695353,1.2866453778e-13,0.111290322581,84,0.000686822525691,0.111096848726
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-597052896025000.0,4471977.95529,-597052896025000.0,-597052892863000.0,-597052899187000.0,-597052898871000.0,-597052893179000.0,2.0,19998586832600.0,0.0555501695353,1.2866453778e-13,0.0556451612903,95,0.000343411262846,0.111096848726
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-713468182691000.0,4005946.23806,-713468182691000.0,-713468179858000.0,-713468185523000.0,-713468185240000.0,-713468180141000.0,2.0,16047605262200.0,0.111106553709,1.2866453778e-13,0.111290322581,161,0.0006868609446,0.055548424363
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-713673159018000.0,6235037.61002,-713673159018000.0,-713673154610000.0,-713673163427000.0,-713673162986000.0,-713673155051000.0,2.0,38875693998400.0,0.111106553709,1.2866453778e-13,0.111290322581,172,0.00137411868928,0.111128939092
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-713809146605000.0,5734411.48902,-713809146605000.0,-713809142550000.0,-713809150660000.0,-713809150255000.0,-713809142956000.0,2.0,32883475125400.0,0.111106553709,1.2866453778e-13,0.111290322581,183,0.00137411868928,0.111128939092
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-715905289711000.0,4102731.56712,-715905289711000.0,-715905286810000.0,-715905292612000.0,-715905292322000.0,-715905287100000.0,2.0,16832406311900.0,0.0555501695353,1.2866453778e-13,0.111290322581,61,0.000343411262846,0.055548424363
720.0,-185.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716110263249000.0,2430487.1389,-716110263249000.0,-716110261530000.0,-716110264968000.0,-716110264796000.0,-716110261702000.0,2.0,5907267732340.0,0.0555501695353,1.2866453778e-13,0.111290322581,72,0.000687020914636,0.111128939092
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716246254945000.0,10077098.063,-716246254945000.0,-716246247820000.0,-716246262071000.0,-716246261359000.0,-716246248532000.0,2.0,101547905370000.0,0.0555501695353,1.2866453778e-13,0.111290322581,83,0.000687020914636,0.111128939092
720.0,-47.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716451221481000.0,8076328.46544,-716451221481000.0,-716451215770000.0,-716451227191000.0,-716451226620000.0,-716451216341000.0,2.0,65227081481600.0,0.0555501695353,1.2866453778e-13,0.0556451612903,94,0.000343411262846,0.111096848726
720.0,-185.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-833071468829000.0,3773258.87474,-833071468829000.0,-833071466161000.0,-833071471497000.0,-833071471230000.0,-833071466428000.0,2.0,14237482535800.0,0.111106553709,1.2866453778e-13,0.111290322581,171,0.0006868609446,0.055548424363
720.0,-116.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-833276449723000.0,11394886.744,-833276449723000.0,-833276441666000.0,-833276457781000.0,-833276456975000.0,-833276442472000.0,2.0,129843443907000.0,0.111106553709,1.2866453778e-13,0.111290322581,182,0.00137411868928,0.111128939092
720.0,-185.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-835508590233000.0,1865818.00317,-835508590233000.0,-835508588913000.0,-835508591552000.0,-835508591420000.0,-835508589045000.0,2.0,3481276820950.0,0.0555501695353,1.2866453778e-13,0.111290322581,71,0.000343411262846,0.055548424363
720.0,-116.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-835713556500000.0,5980507.89501,-835713556500000.0,-835713552271000.0,-835713560729000.0,-835713560306000.0,-835713552694000.0,2.0,35766474682300.0,0.0555501695353,1.2866453778e-13,0.111290322581,82,0.000687020914636,0.111128939092
720.0,-47.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-835849545714000.0,1252943.71879,-835849545714000.0,-835849544829000.0,-835849546600000.0,-835849546512000.0,-835849544917000.0,2.0,1569867962450.0,0.0555501695353,1.2866453778e-13,0.0556451612903,93,0.000343510457318,0.111128939092
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-952674777751000.0,4104753.89252,-952674777751000.0,-952674774849000.0,-952674780654000.0,-952674780363000.0,-952674775139000.0,2.0,16849004518100.0,0.111106553709,1.2866453778e-13,0.111290322581,181,0.0006868609446,0.055548424363
720.0,-47.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-952879742981000.0,5145899.77329,-952879742981000.0,-952879739342000.0,-952879746619000.0,-952879746256000.0,-952879739706000.0,2.0,26480284476800.0,0.111106553709,1.2866453778e-13,0.0556451612903,192,0.000687059344642,0.111128939092
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955111883477000.0,10556534.9338,-955111883477000.0,-955111876012000.0,-955111890941000.0,-955111890195000.0,-955111876759000.0,2.0,111440429808000.0,0.0555501695353,1.2866453778e-13,0.111290322581,81,0.000343411262846,0.055548424363
720.0,-47.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955316848957000.0,7785425.26599,-955316848957000.0,-955316843452000.0,-955316854462000.0,-955316853912000.0,-955316844003000.0,2.0,60612846572300.0,0.0555501695353,1.2866453778e-13,0.0556451612903,92,0.000343510457318,0.111128939092
720.0,-47.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1072278064430000.0,9253097.42684,-1072278064430000.0,-1072278057890000.0,-1072278070980000.0,-1072278070320000.0,-1072278058540000.0,2.0,85619811990600.0,0.111106553709,1.2866453778e-13,0.0556451612903,191,0.0003434304723,0.055548424363
720.0,-47.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1074715164040000.0,1396925.50868,-1074715164040000.0,-1074715163050000.0,-1074715165030000.0,-1074715164930000.0,-1074715163150000.0,2.0,1951400876800.0,0.0555501695353,1.2866453778e-13,0.0556451612903,91,0.000171705631423,0.055548424363
