,index,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity
203,223,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,526944505.369,152886.52382200002,526917035.51,527143374.944,526800575.509,526808353.08800006,527119115.451,4.0,23374289166.3,0.111137306677,0.0013755192499600001,626,0.111127462523,4.3848457759400005e-12,0.111374407583
204,151,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,526156834.53300005,435397.052071,526255770.704,526534844.22900003,525580952.494,525653204.71599996,526521953.71,4.0,189570592952.0,0.111090154659,0.0013737218041099998,512,0.11102935405400001,4.3848457759400005e-12,0.111374407583
205,230,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,526028592.52099997,148762.857904,525970954.052,526247570.186,525924891.795,525928377.78099996,526209501.11800003,4.0,22130387891.7,0.111137306677,0.0013756406871600001,636,0.11113727336899999,4.3848457759400005e-12,0.111374407583
206,237,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,524612364.96,476611.21259899996,524636512.505,525170177.945,524006256.885,524096312.497,525094610.86,4.0,227158247975.0,0.111137306677,0.0013756406871600001,646,0.11113727336899999,4.3848457759400005e-12,0.111374407583
207,244,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,523530723.911,283526.290928,523572429.39199996,523822362.40400004,523155674.45699996,523206584.40699995,523796475.742,4.0,80387157647.3,0.111137306677,0.0013755192499600001,656,0.111127462523,4.3848457759400005e-12,0.111374407583
208,255,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,522947816.286,179135.34193599998,522922343.52599996,523169275.851,522777302.241,522785289.72800004,523146004.70699996,4.0,32089470730.5,0.111137306677,0.0013755192499600001,666,0.111127462523,4.3848457759400005e-12,0.111374407583
209,258,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,521657306.97099996,99909.7596763,521689842.16400003,521735746.90699995,521513796.65099996,521536716.555,521732348.119,4.0,9981960078.58,0.111137306677,0.0013756406871600001,676,0.11113727336899999,4.3848457759400005e-12,0.111374407583
210,209,522.0,-273.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,520867968.90300006,299330.719082,520895945.19699997,521179278.975,520500706.244,520540025.889,521156745.106,4.0,89598879386.3,0.111137306677,0.0006866059715060001,606,0.055470528216,4.3848457759400005e-12,0.111374407583
211,146,522.0,-460.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,514566330.494,405917.368073,514605588.33599997,514921581.499,514132563.804,514158910.758,514918789.25,4.0,164768909703.0,0.111090154659,0.0006863146664689999,502,0.055470528216,4.3848457759400005e-12,0.111374407583
212,174,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,493023427.53099996,257853.638482,493076829.078,493274278.27900004,492665773.688,492721700.82199997,493250392.074,4.0,66488498878.6,0.111090154659,0.000687528523325,541,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
213,162,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,492073494.502,250729.300433,492078713.116,492357491.999,491779059.775,491808566.265,492331116.67800003,4.0,62865182095.4,0.111090154659,0.000687528523325,531,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
214,176,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,492048195.214,307335.237777,491967977.48,492477435.024,491779390.87,491795132.33,492413562.924,4.0,94454948379.6,0.111090154659,0.000687467830482,551,0.111127462523,4.3848457759400005e-12,0.0556872037915
215,182,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,491638519.934,766562.4365279999,491623706.625,492389124.748,490917541.74,490936053.794,492361724.708,4.0,587617969096.0,0.111090154659,0.000687467830482,561,0.111127462523,4.3848457759400005e-12,0.0556872037915
216,186,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,491068214.317,367751.012563,491190825.066,491359352.83800006,490531854.29800004,490624688.747,491340084.83800006,4.0,135240807241.0,0.111090154659,0.000687528523325,571,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
217,193,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,490040377.625,127345.493272,490008369.91800004,490220583.951,489924186.71199995,489934158.326,490191407.71300006,4.0,16216874656.6,0.111090154659,0.000687528523325,581,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
218,157,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,489668493.331,221092.063623,489678767.046,489926159.758,489390279.475,489428103.804,489894499.65800005,4.0,48881700597.0,0.111090154659,0.000687467830482,521,0.111127462523,4.3848457759400005e-12,0.0556872037915
219,204,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,50974.0,ref,prairie_island,minnesota,covid,488971589.78099996,154975.532911,488961665.71699995,489136394.816,488826632.874,488830565.323,489126507.92800003,4.0,24017415801.1,0.111090154659,0.00034376426166300006,591,0.055568636684699996,4.3848457759400005e-12,0.0556872037915
220,222,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,488021974.502,86420.05758400001,488046523.08599997,488094090.989,487900760.84900004,487918791.40699995,488090789.581,4.0,7468426352.82,0.111137306677,0.00136088606645,625,0.111127462523,4.3848457759400005e-12,0.11018957346
221,233,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,487541491.934,388331.09728499997,487623521.128,487898144.106,487020781.373,487089819.235,487878323.761,4.0,150801041119.0,0.111137306677,0.0013610062117699999,635,0.11113727336899999,4.3848457759400005e-12,0.11018957346
222,236,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,487346882.36,342605.245887,487468245.35400003,487597895.92300004,486853142.81,486932037.747,487591818.78199995,4.0,117378354509.0,0.111137306677,0.0013610062117699999,645,0.11113727336899999,4.3848457759400005e-12,0.11018957346
223,215,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,486676852.307,340469.307776,486732982.502,487029896.954,486211547.27099997,486287902.46,486987219.88199997,4.0,115919349537.0,0.111137306677,0.0013596846132200003,615,0.11102935405400001,4.3848457759400005e-12,0.11018957346
224,249,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,486025095.661,380528.845676,486058483.72300005,486352580.172,485630835.02699995,485651315.9,486352132.136,4.0,144802202391.0,0.111137306677,0.00136088606645,655,0.111127462523,4.3848457759400005e-12,0.11018957346
225,254,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,484924863.28300005,660987.082316,484891689.395,485765037.60800004,484151036.732,484255587.40300006,485640582.60400003,4.0,436903922988.0,0.111137306677,0.00136088606645,665,0.111127462523,4.3848457759400005e-12,0.11018957346
226,150,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,484495863.081,262791.688661,484558247.8,484727710.759,484139245.965,484187683.123,484716704.432,4.0,69059471629.4,0.111090154659,0.000686860902054,511,0.11102935405400001,4.3848457759400005e-12,0.0556872037915
227,263,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,483935245.385,178481.967718,483998001.129,484071772.204,483673207.078,483719839.016,484062793.71300006,4.0,31855812800.6,0.111137306677,0.0013610062117699999,675,0.11113727336899999,4.3848457759400005e-12,0.11018957346
228,208,522.0,-320.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,477747372.12,111667.305571,477784293.946,477835710.04800004,477585190.53900003,477612510.766,477830542.917,4.0,12469587133.4,0.111137306677,0.0006793016526599999,605,0.055470528216,4.3848457759400005e-12,0.11018957346
229,147,522.0,-507.0,-6852.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,471795504.78099996,204547.61077,471788314.499,472030150.485,471575239.64199996,471591525.893,472009550.064,4.0,41839725071.6,0.111090154659,0.00034315733323500005,501,0.055470528216,4.3848457759400005e-12,0.0556872037915
230,232,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,449171898.20199996,357222.51234099997,449332600.03,449384911.244,448637481.503,448740257.36300004,449378556.482,4.0,127607923324.0,0.111137306677,0.0013610062117699999,634,0.11113727336899999,4.3848457759400005e-12,0.11018957346
231,241,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,448724100.786,432742.7169,448847798.519,449090204.607,448110601.499,448205890.196,449069134.55,4.0,187266259030.0,0.111137306677,0.0013610062117699999,644,0.11113727336899999,4.3848457759400005e-12,0.11018957346
232,227,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,448560051.811,175796.864683,448543877.41400003,448788860.46300006,448363591.954,448386899.02599996,448755848.752,4.0,30904537632.2,0.111137306677,0.00136088606645,624,0.111127462523,4.3848457759400005e-12,0.11018957346
233,248,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,448136445.682,352989.950465,448165998.83599997,448529538.09599996,447684246.96,447744391.446,448487125.502,4.0,124601905130.0,0.111137306677,0.00136088606645,654,0.111127462523,4.3848457759400005e-12,0.11018957346
234,250,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,446835614.247,334215.057739,446777600.17,447241184.308,446546072.34099996,446550792.84300005,447201655.36,4.0,111699704819.0,0.111137306677,0.00136088606645,664,0.111127462523,4.3848457759400005e-12,0.11018957346
235,214,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,445786291.155,324966.715946,445786294.90699995,446123005.67300004,445449569.133,445468249.05300003,446104328.004,4.0,105603366473.0,0.111137306677,0.0013596846132200003,614,0.11102935405400001,4.3848457759400005e-12,0.11018957346
236,262,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,445526099.372,540501.525495,445657637.96,445979114.536,444810007.03099996,444899830.61,445968214.11,4.0,292141899062.0,0.111137306677,0.0013610062117699999,674,0.11113727336899999,4.3848457759400005e-12,0.11018957346
237,211,522.0,-366.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,435025673.91199994,213349.695306,435132080.107,435132884.09699994,434705651.33800006,434769497.112,435132882.03900003,4.0,45518092487.1,0.111137306677,0.0006793016526599999,604,0.055470528216,4.3848457759400005e-12,0.11018957346
238,240,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,408958878.996,386972.058986,408917807.59,409381892.376,408618008.42800003,408621798.54300004,409353459.417,4.0,149747374436.0,0.111137306677,0.0013756406871600001,643,0.11113727336899999,4.3848457759400005e-12,0.111374407583
239,229,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,408954855.305,177375.48977000001,408909244.78300005,409189092.286,408811839.37,408813500.98800004,409160064.35400003,4.0,31462064371.2,0.111137306677,0.0013756406871600001,633,0.11113727336899999,4.3848457759400005e-12,0.111374407583
240,243,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,408163661.366,387624.237932,408309545.77099997,408445307.125,407590246.79800004,407697289.606,408425794.96,4.0,150252549833.0,0.111137306677,0.0013755192499600001,653,0.111127462523,4.3848457759400005e-12,0.111374407583
241,226,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,407539250.38699996,159605.428736,407510009.671,407757292.71300006,407379689.494,407394852.09800005,407724585.68,4.0,25473892882.0,0.111137306677,0.0013755192499600001,623,0.111127462523,4.3848457759400005e-12,0.111374407583
242,251,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,407199403.965,229827.810456,407206237.52599996,407425048.52699995,406960092.28,406973253.498,407415987.446,4.0,52820822458.9,0.111137306677,0.0013755192499600001,663,0.111127462523,4.3848457759400005e-12,0.111374407583
243,257,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,406121842.611,326848.40137,406163262.42300004,406425623.388,405735222.209,405770322.764,406415374.72,4.0,106829877478.0,0.111137306677,0.0013756406871600001,673,0.11113727336899999,4.3848457759400005e-12,0.111374407583
244,219,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,403879859.497,216469.8401,403950555.31,404054679.22099996,403563648.145,403621101.111,404039643.74300003,4.0,46859191672.8,0.111137306677,0.00137430487788,613,0.11102935405400001,4.3848457759400005e-12,0.111374407583
245,207,522.0,-413.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,392332968.616,294714.06046,392360033.998,392661800.92,391950005.55,392004544.365,392623501.334,4.0,86856377432.9,0.111137306677,0.0006866059715060001,603,0.055470528216,4.3848457759400005e-12,0.111374407583
246,242,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,368694228.505,305391.600088,368716942.067,369034516.82699996,368308513.061,368357143.649,368999514.376,4.0,93264029404.3,0.111137306677,0.0013755192499600001,652,0.111127462523,4.3848457759400005e-12,0.111374407583
247,235,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,368579701.041,455148.35349300003,368486494.513,369204865.068,368140950.07,368177494.726,369112396.495,4.0,207160023687.0,0.111137306677,0.0013756406871600001,642,0.11113727336899999,4.3848457759400005e-12,0.111374407583
248,247,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,367728178.751,270564.955678,367796517.735,367965478.095,367354201.439,367407951.677,367952731.248,4.0,73205395241.2,0.111137306677,0.0013755192499600001,662,0.111127462523,4.3848457759400005e-12,0.111374407583
249,228,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,367553822.95199996,525209.780404,367378346.567,368312787.866,367145810.807,367164448.739,368188864.10400003,4.0,275845313432.0,0.111137306677,0.0013756406871600001,632,0.11113727336899999,4.3848457759400005e-12,0.111374407583
250,221,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,366927520.002,366453.106283,366966460.59,367333593.10400003,366443565.725,366519146.419,367281376.76199996,4.0,134287879104.0,0.111137306677,0.0013755192499600001,622,0.111127462523,4.3848457759400005e-12,0.111374407583
251,256,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,366554104.584,589608.298593,366489996.71699995,367334417.139,365902007.761,365987659.96699995,367210300.21300006,4.0,347637945770.0,0.111137306677,0.0013756406871600001,672,0.11113727336899999,4.3848457759400005e-12,0.111374407583
252,261,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,365134121.42800003,277160.786067,365076808.22800004,365495140.26,364887728.994,364896869.54300004,365451611.792,4.0,76818101333.4,0.111137306677,0.0013756406871600001,682,0.11113727336899999,4.3848457759400005e-12,0.111374407583
253,218,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,362271757.578,603987.340684,362125946.77699995,363127864.501,361707272.25699997,361768182.59099996,362979467.687,4.0,364800707706.0,0.111137306677,0.00137430487788,612,0.11102935405400001,4.3848457759400005e-12,0.111374407583
254,206,522.0,-460.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,349460893.523,277653.24639499997,349476850.054,349784070.429,349105803.557,349159843.042,349739604.862,4.0,77091325233.8,0.111137306677,0.0006866059715060001,602,0.055470528216,4.3848457759400005e-12,0.111374407583
255,239,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,28319.0,ref,prairie_island,minnesota,covid,328080933.126,579716.834381,328253136.934,328571136.995,327246321.641,327385710.297,328535070.62299997,4.0,336071608065.0,0.111137306677,0.000687759624978,651,0.111127462523,4.3848457759400005e-12,0.0556872037915
256,234,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22655.0,ref,prairie_island,minnesota,covid,327587938.587,503041.418292,327746632.386,327967908.047,326890581.52900004,326989347.376,327964358.47900003,4.0,253050668517.0,0.111137306677,0.000687820343581,641,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
257,246,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33982.0,ref,prairie_island,minnesota,covid,327049797.347,162157.078873,327021569.55799997,327271760.147,326884290.125,326902217.663,327236895.935,4.0,26294918228.7,0.111137306677,0.000687759624978,661,0.111127462523,4.3848457759400005e-12,0.0556872037915
258,225,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,16991.0,ref,prairie_island,minnesota,covid,326919932.745,428446.449038,326939575.508,327366952.168,326433627.798,326473769.485,327338596.138,4.0,183566359694.0,0.111137306677,0.000687820343581,631,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
259,253,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,39646.0,ref,prairie_island,minnesota,covid,326283960.508,306257.636062,326241507.715,326659202.109,325993624.494,326006463.618,326620891.309,4.0,93793739646.4,0.111137306677,0.000687820343581,671,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
260,260,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,45310.0,ref,prairie_island,minnesota,covid,325518793.108,452986.03219399997,325534616.822,325948011.65400004,325057927.135,325079855.389,325935577.628,4.0,205196345363.0,0.111137306677,0.000687820343581,681,0.11113727336899999,4.3848457759400005e-12,0.0556872037915
261,220,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11327.0,ref,prairie_island,minnesota,covid,324673727.43,121876.32772,324700811.42,324789226.363,324504060.518,324530273.889,324779263.386,4.0,14853839258.4,0.111137306677,0.000687759624978,621,0.111127462523,4.3848457759400005e-12,0.0556872037915
262,213,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,5664.0,ref,prairie_island,minnesota,covid,319560625.777,376125.41528200003,319392845.314,320122971.506,319333840.97400004,319340450.766,320015693.43700004,4.0,141470328021.0,0.111137306677,0.00068715243894,611,0.11102935405400001,4.3848457759400005e-12,0.0556872037915
263,210,522.0,-507.0,-5674.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,prairie_island,minnesota,covid,307251457.06200004,225674.429027,307320154.512,307429412.139,306936107.085,306981982.249,307424755.445,4.0,50928947916.5,0.111137306677,0.00034330298575300003,601,0.055470528216,4.3848457759400005e-12,0.0556872037915
